 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9063
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9579364247226616E+00   1.9983992554947755E-04   6.0439879773866068E-01   6.0779998492245767E-03
   8.0555555555555554E+00  -3.9242916513704884E+00   1.3236512182172056E-04   6.0653414443498899E-01   6.0366517090771551E-03
   8.1111111111111107E+00  -3.8904971865505233E+00   4.2181784200488856E-04   6.1047957511281448E-01   5.3781017412725665E-03
   8.1666666666666661E+00  -3.8566231419425430E+00   7.3944554615372872E-04   6.1167040029093722E-01   6.9878672641536530E-03
   8.2222222222222214E+00  -3.8225277818659436E+00   1.0646755587006220E-03   6.1607685959694658E-01   5.2159090354805641E-03
   8.2777777777777786E+00  -3.7883624361027515E+00   1.4095243475359029E-03   6.1896750944854317E-01   7.0759606205594251E-03
   8.3333333333333339E+00  -3.7540651335952973E+00   1.7068323360820076E-03   6.1961829936059942E-01   6.5847486928601890E-03
   8.3888888888888893E+00  -3.7196842066646436E+00   2.0455062207787324E-03   6.2011565100120891E-01   5.6764141484585600E-03
   8.4444444444444446E+00  -3.6851900254310741E+00   2.4147598313828751E-03   6.2250459876803266E-01   6.7438166504478949E-03
   8.5000000000000000E+00  -3.6506358229421649E+00   2.7465976672384055E-03   6.2312023433908714E-01   5.8188075864049052E-03
   8.5555555555555554E+00  -3.6159790946056161E+00   3.0515753216611131E-03   6.2484897138757556E-01   4.6392743625516455E-03
   8.6111111111111107E+00  -3.5812836840612410E+00   3.3824487323470247E-03   6.2486221634634842E-01   5.2041594419722816E-03
   8.6666666666666661E+00  -3.5465092681340380E+00   3.6856489798361629E-03   6.2730889080390817E-01   6.1484081685814779E-03
   8.7222222222222214E+00  -3.5117309498416027E+00   3.9345549686644315E-03   6.2751509390944438E-01   4.9928020685577491E-03
   8.7777777777777786E+00  -3.4769262825936389E+00   4.2182332371231224E-03   6.2652765779764108E-01   4.8475061434892141E-03
   8.8333333333333339E+00  -3.4420856997346680E+00   4.4603762588302518E-03   6.2590193863350641E-01   5.2183762592171229E-03
   8.8888888888888893E+00  -3.4071931847063288E+00   4.7333622026534961E-03   6.2745132635553957E-01   5.1546838672872873E-03
