 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9029
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9941008748562714E+00   5.6032956892165767E-02   6.0238869202928669E-01   6.5750514403975988E-03
   8.0555555555555554E+00  -3.9605290375846831E+00   5.6448281160974827E-02   6.0632088196430001E-01   7.8781884060867054E-03
   8.1111111111111107E+00  -3.9267909659547762E+00   5.6819480534125832E-02   6.0871321181720561E-01   7.0936415595400613E-03
   8.1666666666666661E+00  -3.8929264908840437E+00   5.7169640373037324E-02   6.0944336482836148E-01   6.8101191472282998E-03
   8.2222222222222214E+00  -3.8589233920083399E+00   5.7525838558575987E-02   6.1268047830597649E-01   6.3516751532292463E-03
   8.2777777777777786E+00  -3.8247799866864294E+00   5.7863140431590222E-02   6.1517568322275173E-01   6.0597114042589715E-03
   8.3333333333333339E+00  -3.7904695429702420E+00   5.8168797925380843E-02   6.1858110863845650E-01   4.8537509240379837E-03
   8.3888888888888893E+00  -3.7560591263703502E+00   5.8457393899635113E-02   6.2034718532811550E-01   6.2068271409897553E-03
   8.4444444444444446E+00  -3.7216205743428450E+00   5.8737228539331679E-02   6.2242450007421901E-01   4.7657989230523020E-03
   8.5000000000000000E+00  -3.6869920243659298E+00   5.8992325930304394E-02   6.2542763077899166E-01   5.1786022967507872E-03
   8.5555555555555554E+00  -3.6522361661786045E+00   5.9222979924204625E-02   6.2664564087303498E-01   3.7943354529843534E-03
   8.6111111111111107E+00  -3.6174854039685105E+00   5.9429891458122892E-02   6.2851425781564574E-01   3.5306209460181873E-03
   8.6666666666666661E+00  -3.5826061797086464E+00   5.9633624835869856E-02   6.2836614788146994E-01   2.7212219459075812E-03
   8.7222222222222214E+00  -3.5476878401948109E+00   5.9786914638044954E-02   6.3133614895280976E-01   2.8510316666026346E-03
   8.7777777777777786E+00  -3.5126917766427379E+00   5.9971545049879421E-02   6.2953836790079865E-01   3.8725688969946971E-03
   8.8333333333333339E+00  -3.4775831029168351E+00   6.0125332058326125E-02   6.3210379265404160E-01   2.9407077000184142E-03
   8.8888888888888893E+00  -3.4425065601777245E+00   6.0240635494513389E-02   6.3130711812338069E-01   2.1640925581137126E-03
   8.9444444444444446E+00  -3.4074426586701172E+00   6.0347384861476172E-02   6.3198974882954939E-01   1.3923610509621518E-03
   9.0000000000000000E+00  -3.3722821585850951E+00   6.0438494686096043E-02   6.3174135114295937E-01   5.6343120558348457E-04
   9.0555555555555554E+00  -3.3371405538066004E+00   6.0458640291535387E-02   6.3335776409993993E-01   2.2948722958928552E-04
   9.1111111111111107E+00  -3.3019796781366493E+00   6.0429367525143947E-02   6.3365098283608312E-01   2.6887205464426662E-04
   9.1666666666666661E+00  -3.2668896533200615E+00   6.0354230325789439E-02   6.3044229349069991E-01   8.8836192251868866E-04
   9.2222222222222214E+00  -3.2318484998653028E+00   6.0279578049141809E-02   6.3040971836107418E-01   7.5376058159656943E-04
   9.2777777777777786E+00  -3.1968933797487162E+00   6.0132211982479256E-02   6.2926845852031654E-01   2.7944993991724063E-03
   9.3333333333333339E+00  -3.1618932485200357E+00   5.9917559160413976E-02   6.2856919084941854E-01   4.0910903421074894E-03
   9.3888888888888893E+00  -3.1271386688766158E+00   5.9673917006696643E-02   6.2596249559181849E-01   4.9111801359845641E-03
   9.4444444444444446E+00  -3.0923466763537064E+00   5.9385608465597935E-02   6.2302489028707131E-01   5.1772862009595178E-03
