 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9039
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.426763E+00 0.182253E+00 0.333084E-01 0.991219E-02 0.997225E+00 0.817476E+00 0.999193E+00 0.653040E-04 0.667674E-02 0.901641E-01 0.293709E+00 0.863258E-01 0.747290E-02 0.665873E+00 0.154287E-03 0.309509E+00 0.959273E-01 0.925233E-02 0.666317E+00 0.297225E-04 0.909349E-01 0.276306E-02 0.996758E+00 0.173021E-02
 0.805556E+01 0.420942E+00 0.177324E+00 0.315375E-01 0.991817E-02 0.997022E+00 0.865518E+00 0.999116E+00 0.548077E-04 0.679697E-02 0.800230E-01 0.289466E+00 0.838556E-01 0.705331E-02 0.665805E+00 0.130677E-03 0.305507E+00 0.934685E-01 0.878622E-02 0.666282E+00 0.222732E-04 0.884656E-01 0.277621E-02 0.996618E+00 0.174842E-02
 0.811111E+01 0.415076E+00 0.172428E+00 0.298279E-01 0.989008E-02 0.996758E+00 0.933540E+00 0.999013E+00 0.447623E-04 0.695784E-02 0.721696E-01 0.285225E+00 0.814243E-01 0.665265E-02 0.665721E+00 0.946940E-04 0.301443E+00 0.910040E-01 0.833122E-02 0.666234E+00 0.955030E-05 0.860141E-01 0.280666E-02 0.996512E+00 0.172237E-02
 0.816667E+01 0.409026E+00 0.167450E+00 0.281384E-01 0.988162E-02 0.996475E+00 0.102594E+01 0.998877E+00 0.316443E-04 0.708120E-02 0.628892E-01 0.280830E+00 0.789440E-01 0.625647E-02 0.665606E+00 0.473147E-04 0.297267E+00 0.885060E-01 0.788208E-02 0.666179E+00 0.718760E-05 0.835196E-01 0.281908E-02 0.996383E+00 0.168607E-02
 0.822222E+01 0.402816E+00 0.162417E+00 0.264806E-01 0.991158E-02 0.996162E+00 0.112485E+01 0.998723E+00 0.593205E-05 0.720537E-02 0.435162E-01 0.276279E+00 0.764178E-01 0.586576E-02 0.665462E+00 0.155211E-04 0.293017E+00 0.859995E-01 0.744405E-02 0.666116E+00 0.256258E-04 0.809957E-01 0.282890E-02 0.996205E+00 0.165608E-02
 0.827778E+01 0.396465E+00 0.157349E+00 0.248618E-01 0.994624E-02 0.995836E+00 0.123278E+01 0.998546E+00 0.131214E-04 0.730128E-02 0.324930E-01 0.271643E+00 0.738876E-01 0.548729E-02 0.665292E+00 0.849083E-04 0.288648E+00 0.834612E-01 0.701344E-02 0.666034E+00 0.542532E-04 0.784531E-01 0.282507E-02 0.996021E+00 0.161781E-02
 0.833333E+01 0.389971E+00 0.152254E+00 0.232881E-01 0.100925E-01 0.995391E+00 0.136598E+01 0.998324E+00 0.582052E-04 0.748015E-02 0.316456E-02 0.266760E+00 0.712732E-01 0.511068E-02 0.665048E+00 0.174486E-03 0.284315E+00 0.809809E-01 0.660501E-02 0.665957E+00 0.756457E-04 0.758915E-01 0.285193E-02 0.995706E+00 0.155882E-02
 0.838889E+01 0.383323E+00 0.147126E+00 0.217570E-01 0.103173E-01 0.994881E+00 0.153218E+01 0.998044E+00 0.904591E-04 0.764261E-02 0.992856E-02 0.261684E+00 0.686067E-01 0.474053E-02 0.664761E+00 0.271246E-03 0.279944E+00 0.785196E-01 0.621235E-02 0.665856E+00 0.108520E-03 0.733083E-01 0.286783E-02 0.995268E+00 0.151964E-02
 0.844444E+01 0.376584E+00 0.142017E+00 0.202818E-01 0.105418E-01 0.994395E+00 0.168050E+01 0.997765E+00 0.107388E-03 0.775232E-02 0.102997E-01 0.256536E+00 0.659529E-01 0.438564E-02 0.664457E+00 0.363102E-03 0.275515E+00 0.760638E-01 0.583255E-02 0.665754E+00 0.148347E-03 0.707331E-01 0.285957E-02 0.994759E+00 0.151264E-02
 0.850000E+01 0.369705E+00 0.136895E+00 0.188557E-01 0.107810E-01 0.993843E+00 0.185201E+01 0.997435E+00 0.114758E-03 0.785749E-02 0.506555E-03 0.251265E+00 0.632924E-01 0.404401E-02 0.664114E+00 0.464563E-03 0.271000E+00 0.736028E-01 0.546433E-02 0.665607E+00 0.210600E-03 0.681493E-01 0.284824E-02 0.994180E+00 0.145390E-02
