 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9089
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9527843796471895E+00   1.9339771298977404E-02   6.0950853258247406E-01   3.8936337859409513E-03
   8.0555555555555554E+00  -3.9188428332427216E+00   1.9571901896621252E-02   6.1088723944329071E-01   4.3277314962132524E-03
   8.1111111111111107E+00  -3.8847860118238753E+00   1.9831571989267160E-02   6.1415052742130627E-01   5.0331056436286742E-03
   8.1666666666666661E+00  -3.8504979295416977E+00   2.0088565338102011E-02   6.1890125198156709E-01   4.7212168011957333E-03
   8.2222222222222214E+00  -3.8160524684779644E+00   2.0382116130313311E-02   6.2287264471450987E-01   5.1619507273761110E-03
   8.2777777777777786E+00  -3.7814896237869418E+00   2.0705998333898600E-02   6.2227466269240528E-01   5.9404363806752998E-03
   8.3333333333333339E+00  -3.7467190037729834E+00   2.1031419857755015E-02   6.2771789616268281E-01   6.5431278197554945E-03
   8.3888888888888893E+00  -3.7118437625673986E+00   2.1430735902308474E-02   6.3068189187835477E-01   6.9459189948981913E-03
   8.4444444444444446E+00  -3.6767979065228364E+00   2.1781348073347990E-02   6.3179487096408804E-01   8.1177884797258102E-03
   8.5000000000000000E+00  -3.6416966475818162E+00   2.2188539762342481E-02   6.3428671895212019E-01   6.6087719294165258E-03
   8.5555555555555554E+00  -3.6064941594166244E+00   2.2533664187326753E-02   6.3593701858013629E-01   5.9986638064437516E-03
   8.6111111111111107E+00  -3.5711749464205536E+00   2.2858649683489878E-02   6.3595881936292220E-01   4.8569904416628940E-03
   8.6666666666666661E+00  -3.5358648016206180E+00   2.3099101476391777E-02   6.3613128366231719E-01   3.6344063867678870E-03
   8.7222222222222214E+00  -3.5005991922121913E+00   2.3263915670269746E-02   6.3486279445745097E-01   2.6583774572283090E-03
   8.7777777777777786E+00  -3.4653075301393566E+00   2.3357474332879765E-02   6.3763544173650288E-01   1.6829699556533591E-03
   8.8333333333333339E+00  -3.4299885240506773E+00   2.3411518815518714E-02   6.3567057066436239E-01   1.9666112873743382E-04
   8.8888888888888893E+00  -3.3946985020554692E+00   2.3396931903395358E-02   6.3619522577096110E-01   1.3348160146541095E-03
   8.9444444444444446E+00  -3.3594069129921396E+00   2.3383828952864515E-02   6.3423557350887594E-01   1.1849442330875528E-03
   9.0000000000000000E+00  -3.3241363414872578E+00   2.3393773346974969E-02   6.3372343835172940E-01   1.9460007801806413E-03
   9.0555555555555554E+00  -3.2888855423137429E+00   2.3323460156613761E-02   6.3228567945001946E-01   1.1742777326895942E-03
   9.1111111111111107E+00  -3.2537536581311430E+00   2.3300200691230157E-02   6.3220283380913234E-01   1.1092065488277855E-03
   9.1666666666666661E+00  -3.2186400925398271E+00   2.3298058045691225E-02   6.3043764696923366E-01   4.3066053121550748E-04
   9.2222222222222214E+00  -3.1837458409198653E+00   2.3381801976535159E-02   6.2504874081362860E-01   2.5887756017010008E-03
   9.2777777777777786E+00  -3.1489900703910534E+00   2.3435135833798464E-02   6.2439575078495113E-01   1.4928254825273548E-03
   9.3333333333333339E+00  -3.1143350637985927E+00   2.3600538272829635E-02   6.2246071961914129E-01   3.8466241622670269E-03
   9.3888888888888893E+00  -3.0799014935853761E+00   2.3782017182684780E-02   6.1979284598494844E-01   3.5355695500939193E-03
   9.4444444444444446E+00  -3.0455866399976390E+00   2.3965472882590110E-02   6.1400143158185005E-01   3.7271318899423089E-03
   9.5000000000000000E+00  -3.0113832670489211E+00   2.4187916149539978E-02   6.1180815321792958E-01   4.6189565181325616E-03
   9.5555555555555554E+00  -2.9774591200142710E+00   2.4439917649589318E-02   6.0690824509827079E-01   2.5518148487886699E-03
   9.6111111111111107E+00  -2.9436379830509294E+00   2.4681255519667916E-02   6.0673514236357518E-01   5.1189138098749936E-03
   9.6666666666666661E+00  -2.9101540271990594E+00   2.4940143480755114E-02   6.0244270731748284E-01   4.1734810898683182E-03
   9.7222222222222214E+00  -2.8767672223510039E+00   2.5195432492622336E-02   5.9816834644556527E-01   4.7482655562604108E-03
   9.7777777777777786E+00  -2.8436261615824985E+00   2.5444140544062594E-02   5.9332316790048401E-01   4.3425348432712622E-03
   9.8333333333333339E+00  -2.8106941623031889E+00   2.5747499658497493E-02   5.9051388052618847E-01   5.1581280147488711E-03
   9.8888888888888893E+00  -2.7779556613485745E+00   2.6003538967611046E-02   5.8628369122428214E-01   4.6953141083958538E-03
   9.9444444444444446E+00  -2.7455787965090783E+00   2.6288243271116479E-02   5.8111962879486301E-01   4.4369329782872943E-03
