 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9089
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.424890E+00 0.180578E+00 0.326415E-01 0.484690E-01 0.998985E+00 0.101359E+01 0.998986E+00 0.812822E-04 0.117631E-03 0.815978E-01 0.338368E+00 0.114523E+00 0.131293E-01 0.666352E+00 0.487648E-04 0.256836E+00 0.660545E-01 0.438622E-02 0.664990E+00 0.665253E-04 0.869019E-01 0.159547E-03 0.927558E+00 0.448362E-02
 0.805556E+01 0.418617E+00 0.175291E+00 0.307625E-01 0.481914E-01 0.998846E+00 0.111291E+01 0.998846E+00 0.765376E-04 0.373340E-04 0.739331E-01 0.334228E+00 0.111741E+00 0.125006E-01 0.666314E+00 0.665238E-04 0.251890E+00 0.635500E-01 0.406350E-02 0.664715E+00 0.857762E-05 0.841850E-01 0.211694E-03 0.923937E+00 0.501488E-02
 0.811111E+01 0.412140E+00 0.169916E+00 0.289095E-01 0.480348E-01 0.998684E+00 0.122362E+01 0.998684E+00 0.687809E-04 0.609248E-04 0.636826E-01 0.330059E+00 0.108975E+00 0.118911E-01 0.666270E+00 0.886035E-04 0.246627E+00 0.609406E-01 0.374080E-02 0.664381E+00 0.784163E-04 0.813969E-01 0.284539E-03 0.919474E+00 0.589924E-02
 0.816667E+01 0.405483E+00 0.164479E+00 0.270939E-01 0.479338E-01 0.998503E+00 0.133956E+01 0.998505E+00 0.282551E-04 0.184024E-03 0.228988E-01 0.325834E+00 0.106206E+00 0.112960E-01 0.666229E+00 0.104634E-03 0.241118E+00 0.582727E-01 0.342532E-02 0.663948E+00 0.230431E-03 0.785585E-01 0.370147E-03 0.914288E+00 0.691457E-02
 0.822222E+01 0.398676E+00 0.159015E+00 0.253308E-01 0.477417E-01 0.998213E+00 0.154185E+01 0.998218E+00 0.458572E-04 0.333687E-03 0.464054E-01 0.321457E+00 0.103378E+00 0.107046E-01 0.666168E+00 0.133382E-03 0.235514E+00 0.556364E-01 0.312950E-02 0.663254E+00 0.535541E-03 0.757003E-01 0.484607E-03 0.908772E+00 0.842126E-02
 0.827778E+01 0.391604E+00 0.153442E+00 0.235967E-01 0.476760E-01 0.997776E+00 0.184507E+01 0.997795E+00 0.218520E-03 0.664268E-03 0.197475E+00 0.317036E+00 0.100559E+00 0.101306E-01 0.666111E+00 0.158196E-03 0.229448E+00 0.528827E-01 0.283838E-02 0.662078E+00 0.119596E-02 0.727328E-01 0.710541E-03 0.901738E+00 0.109917E-01
 0.833333E+01 0.384210E+00 0.147729E+00 0.218869E-01 0.477094E-01 0.997108E+00 0.229692E+01 0.997160E+00 0.519025E-03 0.110947E-02 0.443251E+00 0.312517E+00 0.977191E-01 0.956897E-02 0.666036E+00 0.191075E-03 0.222833E+00 0.500097E-01 0.255468E-02 0.660087E+00 0.240727E-02 0.696241E-01 0.102347E-02 0.892789E+00 0.147528E-01
 0.838889E+01 0.376456E+00 0.141862E+00 0.202017E-01 0.478325E-01 0.996179E+00 0.286410E+01 0.996303E+00 0.963169E-03 0.172442E-02 0.770120E+00 0.307879E+00 0.948472E-01 0.901730E-02 0.665957E+00 0.223537E-03 0.215624E+00 0.470147E-01 0.227958E-02 0.657099E+00 0.431213E-02 0.663643E-01 0.145451E-02 0.881399E+00 0.203475E-01
 0.844444E+01 0.368381E+00 0.135888E+00 0.185593E-01 0.481312E-01 0.994924E+00 0.353935E+01 0.995198E+00 0.155545E-02 0.253509E-02 0.116143E+01 0.303227E+00 0.920096E-01 0.848824E-02 0.665876E+00 0.252263E-03 0.207661E+00 0.438784E-01 0.201384E-02 0.652581E+00 0.719054E-02 0.629376E-01 0.201468E-02 0.866323E+00 0.281327E-01
 0.850000E+01 0.359812E+00 0.129697E+00 0.169350E-01 0.486350E-01 0.993249E+00 0.428061E+01 0.993823E+00 0.225189E-02 0.357958E-02 0.154988E+01 0.298492E+00 0.891662E-01 0.797441E-02 0.665780E+00 0.286414E-03 0.198673E+00 0.405311E-01 0.175428E-02 0.645803E+00 0.114976E-01 0.592581E-01 0.273999E-02 0.845795E+00 0.394669E-01
 0.855556E+01 0.351034E+00 0.123503E+00 0.153827E-01 0.491717E-01 0.991500E+00 0.483653E+01 0.992528E+00 0.286559E-02 0.463152E-02 0.180306E+01 0.293708E+00 0.863375E-01 0.747875E-02 0.665695E+00 0.315532E-03 0.189182E+00 0.371658E-01 0.151246E-02 0.637309E+00 0.168768E-01 0.555056E-01 0.348020E-02 0.820835E+00 0.530920E-01
 0.861111E+01 0.342021E+00 0.117299E+00 0.139018E-01 0.496322E-01 0.989632E+00 0.525450E+01 0.991289E+00 0.325810E-02 0.563253E-02 0.185292E+01 0.288766E+00 0.834658E-01 0.699244E-02 0.665576E+00 0.347768E-03 0.179264E+00 0.338336E-01 0.129166E-02 0.626724E+00 0.233806E-01 0.516901E-01 0.420883E-02 0.791408E+00 0.691212E-01
 0.866667E+01 0.333081E+00 0.111293E+00 0.125348E-01 0.498610E-01 0.987999E+00 0.544028E+01 0.990344E+00 0.329909E-02 0.639009E-02 0.168041E+01 0.283706E+00 0.805771E-01 0.652012E-02 0.665432E+00 0.404911E-03 0.169563E+00 0.307160E-01 0.109918E-02 0.615230E+00 0.300318E-01 0.480132E-01 0.479377E-02 0.760370E+00 0.854849E-01
 0.872222E+01 0.324243E+00 0.105499E+00 0.112782E-01 0.499002E-01 0.986690E+00 0.549476E+01 0.989621E+00 0.299478E-02 0.679939E-02 0.133958E+01 0.278574E+00 0.776996E-01 0.606608E-02 0.665278E+00 0.455285E-03 0.160104E+00 0.277994E-01 0.930069E-03 0.602986E+00 0.365033E-01 0.444933E-01 0.516170E-02 0.728746E+00 0.100112E+00
 0.877778E+01 0.315531E+00 0.999314E-01 0.101301E-01 0.497341E-01 0.985604E+00 0.552438E+01 0.988946E+00 0.245908E-02 0.690709E-02 0.921932E+00 0.273366E+00 0.748328E-01 0.562990E-02 0.665121E+00 0.486000E-03 0.151008E+00 0.250987E-01 0.783301E-03 0.590575E+00 0.421343E-01 0.411614E-01 0.532710E-02 0.697573E+00 0.112314E+00
 0.883333E+01 0.306715E+00 0.944468E-01 0.905741E-02 0.494444E-01 0.984618E+00 0.564122E+01 0.988082E+00 0.165802E-02 0.666130E-02 0.428310E+00 0.268016E+00 0.719456E-01 0.520744E-02 0.664927E+00 0.529315E-03 0.141788E+00 0.225012E-01 0.652950E-03 0.575856E+00 0.474095E-01 0.378745E-01 0.527577E-02 0.665079E+00 0.121375E+00
 0.888889E+01 0.298123E+00 0.892439E-01 0.809284E-02 0.490461E-01 0.983884E+00 0.576760E+01 0.987183E+00 0.544242E-03 0.611021E-02 0.132448E+00 0.262727E+00 0.691450E-01 0.481275E-02 0.664762E+00 0.560648E-03 0.132907E+00 0.200989E-01 0.539729E-03 0.562346E+00 0.497638E-01 0.347911E-01 0.499536E-02 0.633169E+00 0.125275E+00
 0.894444E+01 0.289554E+00 0.841992E-01 0.720810E-02 0.484545E-01 0.983272E+00 0.591389E+01 0.986098E+00 0.506927E-03 0.530562E-02 0.576355E+00 0.257292E+00 0.663268E-01 0.443169E-02 0.664553E+00 0.582934E-03 0.124286E+00 0.178724E-01 0.442402E-03 0.547838E+00 0.507937E-01 0.318542E-01 0.456434E-02 0.601326E+00 0.125013E+00
 0.900000E+01 0.280943E+00 0.792760E-01 0.639348E-02 0.478302E-01 0.982687E+00 0.608538E+01 0.984762E+00 0.166347E-02 0.419586E-02 0.971722E+00 0.251830E+00 0.635531E-01 0.407186E-02 0.664340E+00 0.617127E-03 0.115570E+00 0.157229E-01 0.355716E-03 0.532379E+00 0.485789E-01 0.289902E-01 0.393768E-02 0.566999E+00 0.118647E+00
