 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.259554E+00 0.674838E-01 0.458522E-02 0.664386E+00
   1 0.805556E+01 -.257808E+00 0.665806E-01 0.446371E-02 0.664355E+00
   1 0.811111E+01 -.256017E+00 0.656603E-01 0.434164E-02 0.664318E+00
   1 0.816667E+01 -.254186E+00 0.647273E-01 0.421983E-02 0.664263E+00
   1 0.822222E+01 -.252281E+00 0.637627E-01 0.409549E-02 0.664223E+00
   1 0.827778E+01 -.250465E+00 0.628494E-01 0.397933E-02 0.664195E+00
   1 0.833333E+01 -.248568E+00 0.619028E-01 0.386086E-02 0.664153E+00
   1 0.838889E+01 -.246615E+00 0.609362E-01 0.374179E-02 0.664102E+00
   1 0.844444E+01 -.244718E+00 0.600041E-01 0.362860E-02 0.664064E+00
   1 0.850000E+01 -.242753E+00 0.590472E-01 0.351450E-02 0.663997E+00
   1 0.855556E+01 -.240746E+00 0.580764E-01 0.340025E-02 0.663960E+00
   1 0.861111E+01 -.238778E+00 0.571329E-01 0.329110E-02 0.663916E+00
   1 0.866667E+01 -.236725E+00 0.561574E-01 0.318027E-02 0.663853E+00
   1 0.872222E+01 -.234658E+00 0.551830E-01 0.307136E-02 0.663799E+00
   1 0.877778E+01 -.232562E+00 0.542036E-01 0.296371E-02 0.663753E+00
   1 0.883333E+01 -.230397E+00 0.532015E-01 0.285567E-02 0.663691E+00
   1 0.888889E+01 -.228151E+00 0.521719E-01 0.274672E-02 0.663628E+00
   1 0.894444E+01 -.225836E+00 0.511204E-01 0.263750E-02 0.663579E+00
   1 0.900000E+01 -.223497E+00 0.500696E-01 0.253072E-02 0.663508E+00
   1 0.905556E+01 -.221105E+00 0.490064E-01 0.242492E-02 0.663434E+00
   1 0.911111E+01 -.218602E+00 0.479056E-01 0.231764E-02 0.663370E+00
   1 0.916667E+01 -.216135E+00 0.468335E-01 0.221567E-02 0.663278E+00
   1 0.922222E+01 -.213600E+00 0.457435E-01 0.211410E-02 0.663221E+00
   1 0.927778E+01 -.211035E+00 0.446542E-01 0.201515E-02 0.663130E+00
   1 0.933333E+01 -.208408E+00 0.435527E-01 0.191753E-02 0.663031E+00
   1 0.938889E+01 -.205770E+00 0.424604E-01 0.182309E-02 0.662931E+00
   1 0.944444E+01 -.203118E+00 0.413754E-01 0.173149E-02 0.662857E+00
   1 0.950000E+01 -.200467E+00 0.403051E-01 0.164354E-02 0.662760E+00
   1 0.955556E+01 -.197752E+00 0.392244E-01 0.155711E-02 0.662647E+00
   1 0.961111E+01 -.195107E+00 0.381851E-01 0.147614E-02 0.662544E+00
   1 0.966667E+01 -.192489E+00 0.371699E-01 0.139910E-02 0.662446E+00
   1 0.972222E+01 -.189839E+00 0.361562E-01 0.132421E-02 0.662346E+00
   1 0.977778E+01 -.187240E+00 0.351752E-01 0.125366E-02 0.662257E+00
   1 0.983333E+01 -.184692E+00 0.342277E-01 0.118745E-02 0.662137E+00
   1 0.988889E+01 -.182196E+00 0.333113E-01 0.112505E-02 0.662038E+00
   1 0.994444E+01 -.179817E+00 0.324495E-01 0.106791E-02 0.661936E+00
   1 0.100000E+02 -.177430E+00 0.315963E-01 0.101280E-02 0.661833E+00
   1 0.100556E+02 -.175130E+00 0.307850E-01 0.961806E-03 0.661711E+00
   1 0.101111E+02 -.172878E+00 0.300003E-01 0.913602E-03 0.661636E+00
   1 0.101667E+02 -.170615E+00 0.292229E-01 0.867232E-03 0.661494E+00
   1 0.102222E+02 -.168438E+00 0.284841E-01 0.824149E-03 0.661405E+00
   1 0.102778E+02 -.166242E+00 0.277485E-01 0.782389E-03 0.661295E+00
   1 0.103333E+02 -.164070E+00 0.270307E-01 0.742723E-03 0.661164E+00
   1 0.103889E+02 -.161936E+00 0.263342E-01 0.705150E-03 0.661063E+00
   1 0.104444E+02 -.159843E+00 0.256603E-01 0.669776E-03 0.660933E+00
   1 0.105000E+02 -.157766E+00 0.249999E-01 0.635961E-03 0.660819E+00
   1 0.105556E+02 -.155685E+00 0.243473E-01 0.603421E-03 0.660689E+00
   1 0.106111E+02 -.153609E+00 0.237048E-01 0.572250E-03 0.660538E+00
   1 0.106667E+02 -.151610E+00 0.230942E-01 0.543339E-03 0.660419E+00
   1 0.107222E+02 -.149608E+00 0.224904E-01 0.515500E-03 0.660287E+00
   1 0.107778E+02 -.147633E+00 0.219029E-01 0.489119E-03 0.660148E+00
   1 0.108333E+02 -.145727E+00 0.213428E-01 0.464590E-03 0.660027E+00
   1 0.108889E+02 -.143824E+00 0.207911E-01 0.441039E-03 0.659906E+00
   1 0.109444E+02 -.141991E+00 0.202664E-01 0.419202E-03 0.659787E+00
   1 0.110000E+02 -.140229E+00 0.197682E-01 0.398987E-03 0.659669E+00
   1 0.110556E+02 -.138418E+00 0.192634E-01 0.379057E-03 0.659499E+00
   1 0.111111E+02 -.136712E+00 0.187931E-01 0.360894E-03 0.659386E+00
   1 0.111667E+02 -.135039E+00 0.183378E-01 0.343758E-03 0.659248E+00
   1 0.112222E+02 -.133412E+00 0.179006E-01 0.327708E-03 0.659097E+00
   1 0.112778E+02 -.131797E+00 0.174712E-01 0.312261E-03 0.659002E+00
   1 0.113333E+02 -.130256E+00 0.170669E-01 0.298094E-03 0.658868E+00
   1 0.113889E+02 -.128720E+00 0.166682E-01 0.284428E-03 0.658749E+00
   1 0.114444E+02 -.127225E+00 0.162850E-01 0.271613E-03 0.658606E+00
   1 0.115000E+02 -.125753E+00 0.159115E-01 0.259365E-03 0.658516E+00
   2 0.800000E+01 -.184349E+00 0.341003E-01 0.117858E-02 0.662152E+00
   2 0.805556E+01 -.183112E+00 0.336460E-01 0.114762E-02 0.662083E+00
   2 0.811111E+01 -.181856E+00 0.331881E-01 0.111691E-02 0.661987E+00
   2 0.816667E+01 -.180558E+00 0.327181E-01 0.108573E-02 0.661915E+00
   2 0.822222E+01 -.179234E+00 0.322423E-01 0.105469E-02 0.661819E+00
   2 0.827778E+01 -.177840E+00 0.317447E-01 0.102263E-02 0.661737E+00
   2 0.833333E+01 -.176469E+00 0.312592E-01 0.991841E-03 0.661651E+00
   2 0.838889E+01 -.175035E+00 0.307552E-01 0.960348E-03 0.661569E+00
   2 0.844444E+01 -.173527E+00 0.302304E-01 0.928187E-03 0.661447E+00
   2 0.850000E+01 -.172025E+00 0.297113E-01 0.896840E-03 0.661350E+00
   2 0.855556E+01 -.170509E+00 0.291930E-01 0.866170E-03 0.661215E+00
   2 0.861111E+01 -.168965E+00 0.286684E-01 0.835513E-03 0.661137E+00
   2 0.866667E+01 -.167355E+00 0.281275E-01 0.804610E-03 0.660999E+00
   2 0.872222E+01 -.165750E+00 0.275935E-01 0.774669E-03 0.660858E+00
   2 0.877778E+01 -.164130E+00 0.270592E-01 0.745232E-03 0.660735E+00
   2 0.883333E+01 -.162469E+00 0.265165E-01 0.715863E-03 0.660626E+00
   2 0.888889E+01 -.160772E+00 0.259683E-01 0.686857E-03 0.660486E+00
   2 0.894444E+01 -.159084E+00 0.254285E-01 0.658866E-03 0.660349E+00
   2 0.900000E+01 -.157274E+00 0.248561E-01 0.629810E-03 0.660200E+00
   2 0.905556E+01 -.155422E+00 0.242762E-01 0.600974E-03 0.660083E+00
   2 0.911111E+01 -.153554E+00 0.236992E-01 0.573025E-03 0.659917E+00
   2 0.916667E+01 -.151639E+00 0.231147E-01 0.545378E-03 0.659750E+00
   2 0.922222E+01 -.149635E+00 0.225112E-01 0.517582E-03 0.659543E+00
   2 0.927778E+01 -.147647E+00 0.219197E-01 0.490971E-03 0.659383E+00
   2 0.933333E+01 -.145609E+00 0.213218E-01 0.464816E-03 0.659191E+00
   2 0.938889E+01 -.143621E+00 0.207467E-01 0.440338E-03 0.658991E+00
   2 0.944444E+01 -.141536E+00 0.201519E-01 0.415705E-03 0.658783E+00
   2 0.950000E+01 -.139461E+00 0.195680E-01 0.392186E-03 0.658590E+00
   2 0.955556E+01 -.137375E+00 0.189911E-01 0.369696E-03 0.658318E+00
   2 0.961111E+01 -.135287E+00 0.184217E-01 0.348097E-03 0.658082E+00
   2 0.966667E+01 -.133160E+00 0.178497E-01 0.327018E-03 0.657873E+00
   2 0.972222E+01 -.131063E+00 0.172955E-01 0.307261E-03 0.657610E+00
   2 0.977778E+01 -.129010E+00 0.167616E-01 0.288833E-03 0.657314E+00
   2 0.983333E+01 -.126949E+00 0.162333E-01 0.271110E-03 0.657065E+00
   2 0.988889E+01 -.124912E+00 0.157199E-01 0.254440E-03 0.656785E+00
   2 0.994444E+01 -.122919E+00 0.152257E-01 0.238894E-03 0.656497E+00
   2 0.100000E+02 -.120984E+00 0.147536E-01 0.224515E-03 0.656185E+00
   2 0.100556E+02 -.119091E+00 0.142983E-01 0.211032E-03 0.655923E+00
   2 0.101111E+02 -.117241E+00 0.138604E-01 0.198454E-03 0.655662E+00
   2 0.101667E+02 -.115389E+00 0.134289E-01 0.186448E-03 0.655369E+00
   2 0.102222E+02 -.113622E+00 0.130240E-01 0.175545E-03 0.655029E+00
   2 0.102778E+02 -.111878E+00 0.126300E-01 0.165215E-03 0.654758E+00
   2 0.103333E+02 -.110264E+00 0.122706E-01 0.156059E-03 0.654510E+00
   2 0.103889E+02 -.108590E+00 0.119034E-01 0.146981E-03 0.654222E+00
   2 0.104444E+02 -.106966E+00 0.115532E-01 0.138605E-03 0.653861E+00
   2 0.105000E+02 -.105425E+00 0.112253E-01 0.130961E-03 0.653559E+00
   2 0.105556E+02 -.103877E+00 0.109006E-01 0.123596E-03 0.653275E+00
   2 0.106111E+02 -.102340E+00 0.105830E-01 0.116614E-03 0.652933E+00
   2 0.106667E+02 -.100874E+00 0.102843E-01 0.110218E-03 0.652638E+00
   2 0.107222E+02 -.994301E-01 0.999463E-02 0.104199E-03 0.652297E+00
   2 0.107778E+02 -.980321E-01 0.971764E-02 0.985830E-04 0.652016E+00
   2 0.108333E+02 -.966478E-01 0.944734E-02 0.932553E-04 0.651717E+00
   2 0.108889E+02 -.952962E-01 0.918738E-02 0.882822E-04 0.651367E+00
   2 0.109444E+02 -.939685E-01 0.893477E-02 0.835498E-04 0.651135E+00
   2 0.110000E+02 -.927049E-01 0.869855E-02 0.792718E-04 0.650777E+00
   2 0.110556E+02 -.914717E-01 0.847059E-02 0.752381E-04 0.650467E+00
   2 0.111111E+02 -.902374E-01 0.824562E-02 0.713615E-04 0.650139E+00
   2 0.111667E+02 -.891137E-01 0.804349E-02 0.679667E-04 0.649824E+00
   2 0.112222E+02 -.879408E-01 0.783493E-02 0.645410E-04 0.649535E+00
   2 0.112778E+02 -.868467E-01 0.764314E-02 0.614804E-04 0.649190E+00
   2 0.113333E+02 -.857858E-01 0.745923E-02 0.586053E-04 0.648902E+00
   2 0.113889E+02 -.847729E-01 0.728542E-02 0.559418E-04 0.648678E+00
   2 0.114444E+02 -.837141E-01 0.710615E-02 0.532638E-04 0.648405E+00
   2 0.115000E+02 -.827275E-01 0.694108E-02 0.508598E-04 0.648116E+00
