 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.805556E+01      1500000       162448 0.108299E+00
   2 0.805556E+01 0.811111E+01      1500000       165957 0.110638E+00
   3 0.811111E+01 0.816667E+01      1500000       168668 0.112445E+00
   4 0.816667E+01 0.822222E+01      1500000       172224 0.114816E+00
   5 0.822222E+01 0.827778E+01      1500000       175340 0.116893E+00
   6 0.827778E+01 0.833333E+01      1500000       177164 0.118109E+00
   7 0.833333E+01 0.838889E+01      1500000       180857 0.120571E+00
   8 0.838889E+01 0.844444E+01      1500000       184238 0.122825E+00
   9 0.844444E+01 0.850000E+01      1500000       187119 0.124746E+00
  10 0.850000E+01 0.855556E+01      1500000       191317 0.127545E+00
  11 0.855556E+01 0.861111E+01      1500000       195445 0.130297E+00
  12 0.861111E+01 0.866667E+01      1500000       199502 0.133001E+00
  13 0.866667E+01 0.872222E+01      1500000       202504 0.135003E+00
  14 0.872222E+01 0.877778E+01      1500000       206731 0.137821E+00
  15 0.877778E+01 0.883333E+01      1500000       209499 0.139666E+00
  16 0.883333E+01 0.888889E+01      1500000       214438 0.142959E+00
  17 0.888889E+01 0.894444E+01      1500000       219176 0.146117E+00
  18 0.894444E+01 0.900000E+01      1500000       222121 0.148081E+00
  19 0.900000E+01 0.905556E+01      1500000       226564 0.151043E+00
  20 0.905556E+01 0.911111E+01      1500000       229997 0.153331E+00
  21 0.911111E+01 0.916667E+01      1500000       234777 0.156518E+00
  22 0.916667E+01 0.922222E+01      1500000       238573 0.159049E+00
  23 0.922222E+01 0.927778E+01      1500000       242942 0.161961E+00
  24 0.927778E+01 0.933333E+01      1500000       246237 0.164158E+00
  25 0.933333E+01 0.938889E+01      1500000       251642 0.167761E+00
  26 0.938889E+01 0.944444E+01      1500000       256711 0.171141E+00
  27 0.944444E+01 0.950000E+01      1500000       261901 0.174601E+00
  28 0.950000E+01 0.955556E+01      1500000       265477 0.176985E+00
  29 0.955556E+01 0.961111E+01      1500000       270950 0.180633E+00
  30 0.961111E+01 0.966667E+01      1500000       276811 0.184541E+00
  31 0.966667E+01 0.972222E+01      1500000       282156 0.188104E+00
  32 0.972222E+01 0.977778E+01      1500000       286367 0.190911E+00
  33 0.977778E+01 0.983333E+01      1500000       292568 0.195045E+00
  34 0.983333E+01 0.988889E+01      1500000       298952 0.199301E+00
  35 0.988889E+01 0.994444E+01      1500000       305270 0.203513E+00
  36 0.994444E+01 0.100000E+02      1500000       311772 0.207848E+00
  37 0.100000E+02 0.100556E+02      1500000       317647 0.211765E+00
  38 0.100556E+02 0.101111E+02      1500000       324684 0.216456E+00
  39 0.101111E+02 0.101667E+02      1500000       332444 0.221629E+00
  40 0.101667E+02 0.102222E+02      1500000       339736 0.226491E+00
  41 0.102222E+02 0.102778E+02      1500000       346873 0.231249E+00
  42 0.102778E+02 0.103333E+02      1500000       354274 0.236183E+00
  43 0.103333E+02 0.103889E+02      1500000       362638 0.241759E+00
  44 0.103889E+02 0.104444E+02      1500000       369943 0.246629E+00
  45 0.104444E+02 0.105000E+02      1500000       377777 0.251851E+00
  46 0.105000E+02 0.105556E+02      1500000       386441 0.257627E+00
  47 0.105556E+02 0.106111E+02      1500000       394417 0.262945E+00
  48 0.106111E+02 0.106667E+02      1500000       404250 0.269500E+00
  49 0.106667E+02 0.107222E+02      1500000       413929 0.275953E+00
  50 0.107222E+02 0.107778E+02      1500000       422529 0.281686E+00
  51 0.107778E+02 0.108333E+02      1500000       431930 0.287953E+00
  52 0.108333E+02 0.108889E+02      1500000       442448 0.294965E+00
  53 0.108889E+02 0.109444E+02      1500000       450927 0.300618E+00
  54 0.109444E+02 0.110000E+02      1500000       461774 0.307849E+00
  55 0.110000E+02 0.110556E+02      1500000       471518 0.314345E+00
  56 0.110556E+02 0.111111E+02      1500000       482745 0.321830E+00
  57 0.111111E+02 0.111667E+02      1500000       493175 0.328783E+00
  58 0.111667E+02 0.112222E+02      1500000       503765 0.335843E+00
  59 0.112222E+02 0.112778E+02      1500000       515759 0.343839E+00
  60 0.112778E+02 0.113333E+02      1500000       527053 0.351369E+00
  61 0.113333E+02 0.113889E+02      1500000       536462 0.357641E+00
  62 0.113889E+02 0.114444E+02      1500000       548848 0.365899E+00
  63 0.114444E+02 0.115000E+02      1500000       559967 0.373311E+00
 replicas_visiting_both_extremes           35  0.27343750000000000     
