 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9025
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9539303139947544E+00   6.1386594005625884E-02   6.0362145001914058E-01   4.8994281315660184E-03
   8.0555555555555554E+00  -3.9202911400293861E+00   6.1663419800239795E-02   6.0713810143165858E-01   4.8776662701066941E-03
   8.1111111111111107E+00  -3.8864381182353638E+00   6.1942541307033964E-02   6.0941650938939695E-01   4.0411020979027211E-03
   8.1666666666666661E+00  -3.8524822836537318E+00   6.2259517841245476E-02   6.1335391554088625E-01   5.3514012135968134E-03
   8.2222222222222214E+00  -3.8183626719041759E+00   6.2583118692750461E-02   6.1399013785598422E-01   5.2221006015504808E-03
   8.2777777777777786E+00  -3.7841805295164042E+00   6.2856431400961449E-02   6.1712289136843257E-01   4.9373136447851398E-03
   8.3333333333333339E+00  -3.7499969797280714E+00   6.3122186010851497E-02   6.1413690813759669E-01   3.8127223068296643E-03
   8.3888888888888893E+00  -3.7156996399242241E+00   6.3334867723490867E-02   6.1687099020075564E-01   3.1103712128414023E-03
   8.4444444444444446E+00  -3.6814472680152752E+00   6.3535620033878720E-02   6.1710019718815767E-01   2.5099091414785275E-03
   8.5000000000000000E+00  -3.6471177743744416E+00   6.3662869377296732E-02   6.2000928673050493E-01   2.1721466687425191E-03
   8.5555555555555554E+00  -3.6128155200544603E+00   6.3736823888051200E-02   6.1823936909592492E-01   1.2042574635583543E-03
   8.6111111111111107E+00  -3.5783923805270881E+00   6.3786418414834026E-02   6.1812642974309284E-01   7.0550361524891660E-04
   8.6666666666666661E+00  -3.5440600878319746E+00   6.3800037705804391E-02   6.1816388208412065E-01   1.0194518072215784E-03
   8.7222222222222214E+00  -3.5097183382300110E+00   6.3779627292716398E-02   6.1680999804855707E-01   8.4796966216271622E-04
   8.7777777777777786E+00  -3.4753863843004362E+00   6.3713148579071149E-02   6.1723942751893934E-01   5.8472069916816103E-04
   8.8333333333333339E+00  -3.4410867246640398E+00   6.3609684395155200E-02   6.1752586356300720E-01   2.3115153881188336E-03
   8.8888888888888893E+00  -3.4068040735815046E+00   6.3444799264758323E-02   6.1743345812787198E-01   3.0487330339212877E-03
   8.9444444444444446E+00  -3.3725184711097675E+00   6.3306581646904087E-02   6.1604527830572331E-01   3.3240458787380327E-03
   9.0000000000000000E+00  -3.3383011431171381E+00   6.3133617988709659E-02   6.1554654397862318E-01   2.9974446334008363E-03
   9.0555555555555554E+00  -3.3041366520858393E+00   6.2937421295873208E-02   6.1627827008617742E-01   2.7901816161930762E-03
   9.1111111111111107E+00  -3.2698731144853070E+00   6.2751941821857560E-02   6.1468695341188528E-01   4.2712130349945240E-03
   9.1666666666666661E+00  -3.2358165332285589E+00   6.2535458073137207E-02   6.1333335019810253E-01   3.6910537356676424E-03
   9.2222222222222214E+00  -3.2017329679592805E+00   6.2328792354461988E-02   6.1149746878473099E-01   3.7705814836970003E-03
   9.2777777777777786E+00  -3.1677127294636938E+00   6.2060644490474638E-02   6.1129382211203109E-01   3.5020685541354724E-03
   9.3333333333333339E+00  -3.1337948199222589E+00   6.1830793820231933E-02   6.1178729311043856E-01   4.8572167658963959E-03
   9.3888888888888893E+00  -3.0999590790913043E+00   6.1606747598172397E-02   6.0857167957083314E-01   4.4700048041546852E-03
   9.4444444444444446E+00  -3.0662184642219152E+00   6.1330017242543215E-02   6.0611033112371393E-01   5.8106690220141232E-03
   9.5000000000000000E+00  -3.0326290466114409E+00   6.1051876968232541E-02   6.0484305203933220E-01   6.2483206739098306E-03
   9.5555555555555554E+00  -2.9991233885813662E+00   6.0762483612097289E-02   6.0291071473306435E-01   6.4169304587844873E-03
   9.6111111111111107E+00  -2.9657706593691708E+00   6.0424990148192650E-02   5.9672452141315224E-01   5.9118439705295334E-03
   9.6666666666666661E+00  -2.9326023282869738E+00   6.0100430095109847E-02   5.9492494769346527E-01   6.3006913716353048E-03
   9.7222222222222214E+00  -2.8996361214464885E+00   5.9730703069631873E-02   5.9090182215669640E-01   5.9098771792659519E-03
   9.7777777777777786E+00  -2.8669532370427242E+00   5.9379632606211860E-02   5.8812316472114068E-01   6.8993493482018891E-03
   9.8333333333333339E+00  -2.8343102376408642E+00   5.8999894773734324E-02   5.8370886353055340E-01   6.7187977097177909E-03
   9.8888888888888893E+00  -2.8020604186874607E+00   5.8667828171339732E-02   5.7921688511306502E-01   6.3759724758305847E-03
   9.9444444444444446E+00  -2.7700205726416334E+00   5.8281707008725869E-02   5.7471049796979479E-01   6.2231314836203241E-03
   1.0000000000000000E+01  -2.7382104271191512E+00   5.7958802956814583E-02   5.6815800102996272E-01   5.4853182640637157E-03
   1.0055555555555555E+01  -2.7067202453863040E+00   5.7634921927353783E-02   5.6367333432921929E-01   5.8139714326992404E-03
   1.0111111111111111E+01  -2.6755616804107598E+00   5.7348742213692475E-02   5.5895189794529965E-01   5.0986422868963118E-03
   1.0166666666666666E+01  -2.6445543122312607E+00   5.7061905638420660E-02   5.5340983712179814E-01   5.8264450075342349E-03
   1.0222222222222221E+01  -2.6139661673142465E+00   5.6764026322835705E-02   5.4923088437686340E-01   5.1522009342946018E-03
   1.0277777777777779E+01  -2.5835358514690174E+00   5.6489443443866208E-02   5.4230671694925059E-01   4.7268903617112600E-03
   1.0333333333333334E+01  -2.5535010426869507E+00   5.6192309681698027E-02   5.3797743232952677E-01   5.5858581672344363E-03
   1.0388888888888889E+01  -2.5237669731956327E+00   5.5925408592522582E-02   5.3262793449774293E-01   4.7423010032436701E-03
   1.0444444444444445E+01  -2.4943507706200014E+00   5.5618427206373389E-02   5.2793754466124421E-01   6.4852323808637907E-03
