 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9023
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.413539E+00 0.171070E+00 0.293030E-01 0.984835E-02 0.998704E+00 0.106570E+01 0.998871E+00 0.155669E-03 0.193035E-02 0.139351E+00 0.300550E+00 0.903693E-01 0.818063E-02 0.666163E+00 0.613012E-04 0.283957E+00 0.807012E-01 0.653457E-02 0.665586E+00 0.153641E-03 0.853469E-01 0.795358E-03 0.996781E+00 0.118178E-03
 0.805556E+01 0.407066E+00 0.165763E+00 0.275171E-01 0.995780E-02 0.998561E+00 0.113511E+01 0.998751E+00 0.176726E-03 0.202986E-02 0.151683E+00 0.296189E+00 0.877688E-01 0.771750E-02 0.666126E+00 0.622040E-04 0.279139E+00 0.779946E-01 0.610631E-02 0.665449E+00 0.188169E-03 0.826820E-01 0.826091E-03 0.996493E+00 0.634147E-04
 0.811111E+01 0.400556E+00 0.160510E+00 0.258042E-01 0.100495E-01 0.998416E+00 0.119598E+01 0.998631E+00 0.202331E-03 0.212631E-02 0.166698E+00 0.291792E+00 0.851845E-01 0.727062E-02 0.666086E+00 0.652174E-04 0.274304E+00 0.753253E-01 0.569802E-02 0.665313E+00 0.221881E-03 0.800443E-01 0.854192E-03 0.996190E+00 0.320283E-05
 0.816667E+01 0.394055E+00 0.155347E+00 0.241745E-01 0.101462E-01 0.998271E+00 0.125124E+01 0.998510E+00 0.208719E-03 0.220582E-02 0.163213E+00 0.287416E+00 0.826516E-01 0.684555E-02 0.666045E+00 0.692292E-04 0.269458E+00 0.726958E-01 0.530963E-02 0.665171E+00 0.239505E-03 0.774514E-01 0.874224E-03 0.995848E+00 0.596450E-04
 0.822222E+01 0.387442E+00 0.150183E+00 0.225972E-01 0.102595E-01 0.998122E+00 0.130244E+01 0.998386E+00 0.214400E-03 0.227418E-02 0.159499E+00 0.282982E+00 0.801240E-01 0.643418E-02 0.666002E+00 0.724693E-04 0.264510E+00 0.700589E-01 0.493367E-02 0.665031E+00 0.242415E-03 0.748568E-01 0.887043E-03 0.995455E+00 0.967704E-04
 0.827778E+01 0.380842E+00 0.145115E+00 0.211007E-01 0.102295E-01 0.997982E+00 0.134958E+01 0.998258E+00 0.214451E-03 0.228617E-02 0.151192E+00 0.278440E+00 0.775756E-01 0.603228E-02 0.665951E+00 0.774919E-04 0.259697E+00 0.675389E-01 0.458687E-02 0.664916E+00 0.239786E-03 0.723154E-01 0.878601E-03 0.995154E+00 0.162561E-03
 0.833333E+01 0.374263E+00 0.140149E+00 0.196842E-01 0.102278E-01 0.997841E+00 0.139322E+01 0.998124E+00 0.227303E-03 0.227921E-02 0.152680E+00 0.273935E+00 0.750881E-01 0.565244E-02 0.665899E+00 0.802588E-04 0.254874E+00 0.650612E-01 0.425841E-02 0.664777E+00 0.241369E-03 0.698241E-01 0.862808E-03 0.994808E+00 0.233685E-03
 0.838889E+01 0.367638E+00 0.135236E+00 0.183311E-01 0.102068E-01 0.997692E+00 0.144147E+01 0.997976E+00 0.225369E-03 0.223897E-02 0.143292E+00 0.269393E+00 0.726220E-01 0.528814E-02 0.665841E+00 0.852583E-04 0.250022E+00 0.626144E-01 0.394579E-02 0.664641E+00 0.226068E-03 0.673593E-01 0.833383E-03 0.994442E+00 0.270618E-03
 0.844444E+01 0.361057E+00 0.130443E+00 0.170568E-01 0.101600E-01 0.997558E+00 0.147633E+01 0.997836E+00 0.211731E-03 0.217481E-02 0.126505E+00 0.264855E+00 0.701991E-01 0.494201E-02 0.665781E+00 0.882380E-04 0.245231E+00 0.602436E-01 0.365406E-02 0.664511E+00 0.205134E-03 0.649555E-01 0.794932E-03 0.994087E+00 0.275524E-03
 0.850000E+01 0.354415E+00 0.125692E+00 0.158394E-01 0.100868E-01 0.997408E+00 0.151074E+01 0.997688E+00 0.193748E-03 0.213661E-02 0.107685E+00 0.260259E+00 0.677868E-01 0.460898E-02 0.665719E+00 0.951203E-04 0.240412E+00 0.579053E-01 0.337734E-02 0.664376E+00 0.174053E-03 0.625739E-01 0.768201E-03 0.993721E+00 0.340952E-03
