 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9023
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9152305582147666E+00   7.4723180850499076E-03   6.0762879469677245E-01   6.2168633092231536E-04
   8.0555555555555554E+00  -3.8814524434088558E+00   7.4632339814460413E-03   6.0846167855295497E-01   9.1897657600207474E-05
   8.1111111111111107E+00  -3.8475572546204022E+00   7.4360824712359297E-03   6.1076420587596536E-01   3.5665789099357506E-04
   8.1666666666666661E+00  -3.8135712941478608E+00   7.4518530127478068E-03   6.1171690792850453E-01   5.3176262895564957E-04
   8.2222222222222214E+00  -3.7795117276619354E+00   7.4193555122574585E-03   6.1272379493485385E-01   4.3490606416293922E-04
   8.2777777777777786E+00  -3.7453328067306324E+00   7.3798452026435863E-03   6.1441299035835095E-01   9.2177512548546003E-04
   8.3333333333333339E+00  -3.7112395930965603E+00   7.3567597377227458E-03   6.1352929699152803E-01   2.5438380029614940E-04
   8.3888888888888893E+00  -3.6769807027574961E+00   7.3094358323246402E-03   6.1561988309273019E-01   9.3231301236065768E-04
   8.4444444444444446E+00  -3.6427596434744256E+00   7.2768004129426835E-03   6.1547109126278954E-01   1.6089410829660849E-04
   8.5000000000000000E+00  -3.6085108482202597E+00   7.2507551522340546E-03   6.1568254412270051E-01   6.0308018864406291E-04
   8.5555555555555554E+00  -3.5742390893805083E+00   7.2092334501697676E-03   6.1696347926115114E-01   9.6146425825313360E-04
   8.6111111111111107E+00  -3.5398976783983720E+00   7.2248980885444673E-03   6.1644068582679279E-01   3.9715769762540617E-05
   8.6666666666666661E+00  -3.5056124078543176E+00   7.1708402042301878E-03   6.1755171422791499E-01   5.9040856544996321E-07
   8.7222222222222214E+00  -3.4713556868713580E+00   7.1798233744867811E-03   6.1755406557404846E-01   6.8123801029055511E-04
   8.7777777777777786E+00  -3.4370654481138097E+00   7.2303264172177417E-03   6.1608993027717429E-01   6.0053661932096792E-04
   8.8333333333333339E+00  -3.4028224775304667E+00   7.2390398534361395E-03   6.1541081275790477E-01   8.8350656482290518E-04
   8.8888888888888893E+00  -3.3685778166053728E+00   7.2864112706451213E-03   6.1691718941133122E-01   9.6707642113012457E-04
   8.9444444444444446E+00  -3.3343579479347731E+00   7.4118437868141351E-03   6.1554249324723886E-01   1.6395908743800874E-03
   9.0000000000000000E+00  -3.3001276058980560E+00   7.4672221070788587E-03   6.1626200175085066E-01   1.6286459356433256E-03
   9.0555555555555554E+00  -3.2659698805321380E+00   7.5493020355597469E-03   6.1385409846870376E-01   2.3634911451307639E-03
   9.1111111111111107E+00  -3.2318185873539660E+00   7.6650860652631029E-03   6.1512276653710862E-01   2.1576223140690573E-03
   9.1666666666666661E+00  -3.1977422846485326E+00   7.7626844238361968E-03   6.1299379964453160E-01   1.9340446152337465E-03
   9.2222222222222214E+00  -3.1636922947812329E+00   7.8688685966085414E-03   6.1336384005174538E-01   2.0992149079974735E-03
   9.2777777777777786E+00  -3.1296566320738073E+00   8.0523921803579233E-03   6.1088928005174781E-01   3.4157912468423574E-03
   9.3333333333333339E+00  -3.0956373664376038E+00   8.1962365797149713E-03   6.1078010512110825E-01   3.3300654603624596E-03
   9.3888888888888893E+00  -3.0617096138540632E+00   8.3820068963838482E-03   6.0919406564165901E-01   2.7579287410732988E-03
   9.4444444444444446E+00  -3.0278746016654372E+00   8.5695127734907468E-03   6.1016301233709713E-01   3.1651869403816440E-03
   9.5000000000000000E+00  -2.9940320684686066E+00   8.7335939359543674E-03   6.0724884689875891E-01   3.3311947126393330E-03
   9.5555555555555554E+00  -2.9603331837665356E+00   8.9090610986211592E-03   6.0493960811164627E-01   3.0415420132280722E-03
   9.6111111111111107E+00  -2.9267570552953552E+00   9.0838941502439131E-03   6.0422339335105546E-01   3.5599205647242186E-03
   9.6666666666666661E+00  -2.8932817601518570E+00   9.2663795236328870E-03   6.0065155085922850E-01   2.9139625829548064E-03
   9.7222222222222214E+00  -2.8600178182498572E+00   9.4494484434886079E-03   5.9836032457101118E-01   2.1773388374497459E-03
   9.7777777777777786E+00  -2.8269781560716138E+00   9.5992928890296265E-03   5.9296753984487216E-01   3.3861957720340667E-03
   9.8333333333333339E+00  -2.7940631295956204E+00   9.8464952976398453E-03   5.8962130682229619E-01   3.9802860103052605E-03
   9.8888888888888893E+00  -2.7614807306262374E+00   1.0036484729721793E-02   5.8530726308434589E-01   3.0738178652457951E-03
   9.9444444444444446E+00  -2.7291268922156116E+00   1.0318473865319063E-02   5.8046314682871614E-01   5.0138297636012838E-03
   1.0000000000000000E+01  -2.6969938416515005E+00   1.0568670520005020E-02   5.7424541487202552E-01   4.4821842490125061E-03
   1.0055555555555555E+01  -2.6651151980542926E+00   1.0824547690335744E-02   5.7070186077340113E-01   2.5190243936994835E-03
   1.0111111111111111E+01  -2.6335872368343702E+00   1.1089835414742441E-02   5.6582628951256875E-01   4.6387234574501576E-03
   1.0166666666666666E+01  -2.6023483615618792E+00   1.1290122708270787E-02   5.5973530495020796E-01   4.0699469262045623E-03
   1.0222222222222221E+01  -2.5713931872763292E+00   1.1477737816817673E-02   5.5357346953363340E-01   2.3939979769911253E-03
   1.0277777777777779E+01  -2.5407475492195397E+00   1.1676062534699992E-02   5.4808915196567221E-01   4.0028205524856465E-03
   1.0333333333333334E+01  -2.5104913757589418E+00   1.1820823559366929E-02   5.4286015560264200E-01   1.0577358182094778E-03
   1.0388888888888889E+01  -2.4804735386848500E+00   1.1950408787237828E-02   5.3732538337980840E-01   1.1262498241049563E-03
   1.0444444444444445E+01  -2.4507768432094581E+00   1.2012517986172512E-02   5.2974050832880770E-01   1.6668447069958289E-03
   1.0500000000000000E+01  -2.4214771389067211E+00   1.2108221609366648E-02   5.2573985543383761E-01   1.3460223400628675E-03
   1.0555555555555555E+01  -2.3924184472668220E+00   1.2147011639640775E-02   5.1840708187877382E-01   6.0381197734380126E-04
   1.0611111111111111E+01  -2.3638021187629876E+00   1.2146039660771522E-02   5.1202080034556974E-01   4.7916765962346799E-05
   1.0666666666666666E+01  -2.3355468328558326E+00   1.2104593163898336E-02   5.0567179663933470E-01   1.0544782815533093E-03
   1.0722222222222221E+01  -2.3076345991007874E+00   1.2034826779368894E-02   4.9903458947799906E-01   3.0912304174142202E-04
   1.0777777777777779E+01  -2.2801169980231508E+00   1.1906397589867130E-02   4.9169023751493157E-01   1.9939697461262983E-03
   1.0833333333333334E+01  -2.2529869620702039E+00   1.1777346721406809E-02   4.8398958806646158E-01   3.4254356741010962E-03
   1.0888888888888889E+01  -2.2262383353811108E+00   1.1598876593414737E-02   4.7700798560520385E-01   3.6949988329967685E-03
   1.0944444444444445E+01  -2.1999152679230796E+00   1.1422382207074852E-02   4.6940354641042470E-01   3.6584755065129713E-03
   1.1000000000000000E+01  -2.1740946981473233E+00   1.1198358060589155E-02   4.6096997441135545E-01   4.2439298975195877E-03
   1.1055555555555555E+01  -2.1486519194387372E+00   1.0994975989158618E-02   4.5431836910189288E-01   4.3673271726248544E-03
   1.1111111111111111E+01  -2.1236859377496016E+00   1.0775797019059716E-02   4.4585462737337234E-01   4.0985320963270047E-03
   1.1166666666666666E+01  -2.0990902525108659E+00   1.0521305224735555E-02   4.3910988863537037E-01   5.1848770382649243E-03
   1.1222222222222221E+01  -2.0749652465764843E+00   1.0284769922959076E-02   4.2863201903601655E-01   4.3559489292856043E-03
   1.1277777777777779E+01  -2.0513070729037781E+00   1.0024320448797010E-02   4.2207631919956973E-01   4.7632194278096418E-03
   1.1333333333333334E+01  -2.0280762383023561E+00   9.7706083134681855E-03   4.1388466864226547E-01   5.5304449845772563E-03
   1.1388888888888889E+01  -2.0052870971734862E+00   9.5004506957732330E-03   4.0733499048710531E-01   4.9346729894760577E-03
   1.1444444444444445E+01  -1.9829742720135144E+00   9.2339525247540945E-03   3.9731403856642800E-01   4.8853019938055395E-03
   1.1500000000000000E+01  -1.9610542385022098E+00   8.9217762025333627E-03   3.8993790340732704E-01   5.3211035720049276E-03
