 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.312850E+00 0.258416E+00 0.406048E+00 0.310958E-01 -.406256E+01 -.395693E+01 0.808455E-01 0.964334E+00
   1 0.818421E+01 0.298410E+00 0.243262E+00 0.385362E+00 0.298721E-01 -.395713E+01 -.380922E+01 0.725920E-01 0.959385E+00
   1 0.836842E+01 0.283406E+00 0.225372E+00 0.362626E+00 0.295263E-01 -.386511E+01 -.376957E+01 0.638716E-01 0.949285E+00
   1 0.855263E+01 0.266601E+00 0.207970E+00 0.338879E+00 0.278245E-01 -.376019E+01 -.365808E+01 0.554452E-01 0.940769E+00
   1 0.873684E+01 0.248339E+00 0.191375E+00 0.314570E+00 0.250481E-01 -.366957E+01 -.351077E+01 0.475259E-01 0.935066E+00
   1 0.892105E+01 0.228332E+00 0.176950E+00 0.290247E+00 0.208242E-01 -.353683E+01 -.334933E+01 0.404032E-01 0.937724E+00
   1 0.910526E+01 0.205698E+00 0.164199E+00 0.265098E+00 0.153504E-01 -.342565E+01 -.323702E+01 0.337755E-01 0.950897E+00
   1 0.928947E+01 0.182681E+00 0.152016E+00 0.239768E+00 0.102636E-01 -.332659E+01 -.314962E+01 0.277705E-01 0.966979E+00
   1 0.947368E+01 0.163728E+00 0.141015E+00 0.218295E+00 0.692156E-02 -.322656E+01 -.312923E+01 0.230881E-01 0.978025E+00
   1 0.965789E+01 0.144930E+00 0.131767E+00 0.198108E+00 0.364213E-02 -.310276E+01 -.295856E+01 0.190971E-01 0.990989E+00
   1 0.984211E+01 0.127983E+00 0.123837E+00 0.180528E+00 0.104414E-02 -.300886E+01 -.286495E+01 0.158491E-01 0.998916E+00
   1 0.100263E+02 0.111099E+00 0.115741E+00 0.163470E+00 -.105296E-02 -.292116E+01 -.278574E+01 0.128587E-01 0.998326E+00
   1 0.102105E+02 0.932216E-01 0.109349E+00 0.147512E+00 -.326686E-02 -.282418E+01 -.268464E+01 0.101936E-01 0.974966E+00
   1 0.103947E+02 0.788351E-01 0.102497E+00 0.133468E+00 -.429074E-02 -.273954E+01 -.250461E+01 0.808039E-02 0.934150E+00
   1 0.105789E+02 0.663342E-01 0.959800E-01 0.120893E+00 -.481194E-02 -.263374E+01 -.249049E+01 0.636675E-02 0.875040E+00
   1 0.107632E+02 0.562206E-01 0.895886E-01 0.109775E+00 -.486536E-02 -.254650E+01 -.237941E+01 0.503673E-02 0.810848E+00
   1 0.109474E+02 0.483934E-01 0.830627E-01 0.998076E-01 -.455749E-02 -.246622E+01 -.232680E+01 0.401968E-02 0.756789E+00
   1 0.111316E+02 0.419308E-01 0.769734E-01 0.908956E-01 -.416671E-02 -.237758E+01 -.212835E+01 0.322756E-02 0.705887E+00
   1 0.113158E+02 0.364824E-01 0.708861E-01 0.826475E-01 -.369387E-02 -.231935E+01 -.222037E+01 0.258609E-02 0.662229E+00
   1 0.115000E+02 0.321988E-01 0.650548E-01 0.751679E-01 -.319537E-02 -.221840E+01 -.211935E+01 0.209469E-02 0.632208E+00
   2 0.800000E+01 0.296147E+00 0.312227E+00 0.430464E+00 -.978236E-02 -.414463E+01 -.404758E+01 0.924651E-01 0.997210E+00
   2 0.818421E+01 0.281841E+00 0.299836E+00 0.411672E+00 -.104673E-01 -.402424E+01 -.390526E+01 0.845059E-01 0.996179E+00
