 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.904943E-01 0.869431E-02 0.926396E-04 0.591488E+00
   1 0.818421E+01 -.870230E-01 0.808381E-02 0.813788E-04 0.584895E+00
   1 0.836842E+01 -.833279E-01 0.746301E-02 0.706614E-04 0.577105E+00
   1 0.855263E+01 -.794797E-01 0.683100E-02 0.601408E-04 0.570385E+00
   1 0.873684E+01 -.754581E-01 0.621118E-02 0.508559E-04 0.560589E+00
   1 0.892105E+01 -.709696E-01 0.555355E-02 0.417108E-04 0.549198E+00
   1 0.910526E+01 -.661230E-01 0.488808E-02 0.334644E-04 0.533142E+00
   1 0.928947E+01 -.612922E-01 0.426649E-02 0.263575E-04 0.517342E+00
   1 0.947368E+01 -.568221E-01 0.373319E-02 0.209134E-04 0.499801E+00
   1 0.965789E+01 -.521273E-01 0.321571E-02 0.162651E-04 0.475697E+00
   1 0.984211E+01 -.478770E-01 0.278590E-02 0.127675E-04 0.451655E+00
   1 0.100263E+02 -.438344E-01 0.241096E-02 0.100458E-04 0.423916E+00
   1 0.102105E+02 -.397982E-01 0.206982E-02 0.784516E-05 0.389599E+00
   1 0.103947E+02 -.364752E-01 0.181015E-02 0.631191E-05 0.357885E+00
   1 0.105789E+02 -.335841E-01 0.160157E-02 0.516623E-05 0.328635E+00
   1 0.107632E+02 -.310464E-01 0.143161E-02 0.428554E-05 0.302995E+00
   1 0.109474E+02 -.284422E-01 0.127194E-02 0.354845E-05 0.268888E+00
   1 0.111316E+02 -.262630E-01 0.114368E-02 0.295664E-05 0.246523E+00
   1 0.113158E+02 -.240365E-01 0.102491E-02 0.248261E-05 0.212196E+00
   1 0.115000E+02 -.223700E-01 0.940594E-03 0.215098E-05 0.189577E+00
   2 0.800000E+01 0.154796E-01 0.749505E-03 0.157759E-05 0.638987E-01
   2 0.818421E+01 0.136662E-01 0.698876E-03 0.138574E-05 0.542862E-01
   2 0.836842E+01 0.115489E-01 0.656282E-03 0.125175E-05 0.312414E-01
   2 0.855263E+01 0.902999E-02 0.606119E-03 0.108914E-05 0.117935E-01
   2 0.873684E+01 0.587425E-02 0.560983E-03 0.950557E-06 -.683410E-02
   2 0.892105E+01 0.172294E-02 0.532989E-03 0.855432E-06 -.375486E-02
   2 0.910526E+01 -.333193E-02 0.547974E-03 0.897221E-06 0.400392E-02
   2 0.928947E+01 -.882974E-02 0.613789E-03 0.110521E-05 0.221237E-01
   2 0.947368E+01 -.132079E-01 0.706223E-03 0.142551E-05 0.472781E-01
   2 0.965789E+01 -.164535E-01 0.789031E-03 0.171983E-05 0.791774E-01
   2 0.984211E+01 -.188585E-01 0.869716E-03 0.201872E-05 0.110388E+00
   2 0.100263E+02 -.203670E-01 0.914103E-03 0.216224E-05 0.137436E+00
   2 0.102105E+02 -.215146E-01 0.958817E-03 0.230723E-05 0.163440E+00
   2 0.103947E+02 -.218684E-01 0.964247E-03 0.233090E-05 0.164350E+00
