 program J1J2_6          
 linear system size                10
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                         401
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.6101773241824748E+00   8.7726571592347910E-02   6.2282627098280052E-01   7.9030699846991456E-03
   8.1842105263157894E+00  -3.4953597556995124E+00   8.8235845548681940E-02   6.2341664185405565E-01   7.7556923710738624E-03
   8.3684210526315788E+00  -3.3808086503477783E+00   8.8501251911603560E-02   6.2104522016065422E-01   7.7854347337036073E-03
   8.5526315789473681E+00  -3.2666707779178124E+00   8.8468201544151276E-02   6.1607061122986273E-01   8.1822407820759981E-03
   8.7368421052631575E+00  -3.1538064534584116E+00   8.8126080148890854E-02   6.0917376718579175E-01   8.9649085062266636E-03
   8.9210526315789469E+00  -3.0424705171804134E+00   8.7482856790760025E-02   5.9904455969673065E-01   9.8684014126930175E-03
   9.1052631578947363E+00  -2.9332312575689388E+00   8.6527326130199186E-02   5.8684479356591157E-01   1.0778178429448447E-02
   9.2894736842105257E+00  -2.8266285268822964E+00   8.5243496414785916E-02   5.7268031994760671E-01   1.1864720239000297E-02
   9.4736842105263150E+00  -2.7223908015643263E+00   8.3677933424482348E-02   5.5631229592870757E-01   1.2888856320930986E-02
   9.6578947368421062E+00  -2.6216465212115336E+00   8.1809067493448046E-02   5.3882162189394445E-01   1.3965686624708155E-02
   9.8421052631578938E+00  -2.5241921471857887E+00   7.9657280265484534E-02   5.2014379009261480E-01   1.5037384103760178E-02
   1.0026315789473685E+01  -2.4301890168128732E+00   7.7252683133768651E-02   5.0011493280696162E-01   1.6069890419287868E-02
   1.0210526315789474E+01  -2.3400571083816635E+00   7.4609697230395122E-02   4.8004767476946369E-01   1.7038206948029926E-02
   1.0394736842105264E+01  -2.2533719666498246E+00   7.1733112423943257E-02   4.5894026964888246E-01   1.7853906429422139E-02
   1.0578947368421053E+01  -2.1706800431063709E+00   6.8703151973214888E-02   4.3785006558833928E-01   1.8528375974987705E-02
   1.0763157894736842E+01  -2.0918975031331279E+00   6.5522650750888339E-02   4.1674191205274641E-01   1.9092688978626093E-02
   1.0947368421052632E+01  -2.0172268209700097E+00   6.2236832624627335E-02   3.9509556724268619E-01   1.9315826597088786E-02
   1.1131578947368421E+01  -1.9463387369793752E+00   5.8905896849287445E-02   3.7355224321291042E-01   1.9221929611394600E-02
   1.1315789473684211E+01  -1.8795504274122039E+00   5.5566675572258958E-02   3.5173965930170958E-01   1.8863732593340038E-02
   1.1500000000000000E+01  -1.8168872820701321E+00   5.2303065479512911E-02   3.2999553917831376E-01   1.8254612810847809E-02
