 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.415307E+00 0.713124E-01 0.424234E+00 0.167394E+00 -.391361E+01 -.301068E+01 0.296166E-01 0.111279E+00
   1 0.818421E+01 0.393980E+00 0.666872E-01 0.402380E+00 0.150773E+00 -.377865E+01 -.291222E+01 0.262734E-01 0.108308E+00
   1 0.836842E+01 0.371786E+00 0.628846E-01 0.379915E+00 0.134271E+00 -.369932E+01 -.270442E+01 0.233796E-01 0.108158E+00
   1 0.855263E+01 0.348223E+00 0.594896E-01 0.356245E+00 0.117720E+00 -.357856E+01 -.286227E+01 0.207156E-01 0.110215E+00
   1 0.873684E+01 0.323931E+00 0.562398E-01 0.331918E+00 0.101768E+00 -.352082E+01 -.275946E+01 0.182178E-01 0.113618E+00
   1 0.892105E+01 0.298693E+00 0.536817E-01 0.306945E+00 0.863358E-01 -.340765E+01 -.276195E+01 0.160343E-01 0.121241E+00
   1 0.910526E+01 0.271880E+00 0.516966E-01 0.280621E+00 0.712464E-01 -.332639E+01 -.243303E+01 0.140553E-01 0.134704E+00
   1 0.928947E+01 0.246282E+00 0.495539E-01 0.255503E+00 0.581990E-01 -.323170E+01 -.230585E+01 0.122042E-01 0.149582E+00
   1 0.947368E+01 0.220469E+00 0.479522E-01 0.230442E+00 0.463071E-01 -.318415E+01 -.223408E+01 0.105720E-01 0.172518E+00
   1 0.965789E+01 0.196970E+00 0.462691E-01 0.207565E+00 0.366565E-01 -.304239E+01 -.216166E+01 0.911364E-02 0.198238E+00
   1 0.984211E+01 0.175306E+00 0.449000E-01 0.186628E+00 0.287161E-01 -.297226E+01 -.223106E+01 0.787123E-02 0.231085E+00
   1 0.100263E+02 0.155996E+00 0.437605E-01 0.168097E+00 0.224197E-01 -.290884E+01 -.193885E+01 0.682645E-02 0.270522E+00
   1 0.102105E+02 0.138914E+00 0.426682E-01 0.151656E+00 0.174765E-01 -.284860E+01 -.215218E+01 0.592721E-02 0.315115E+00
   1 0.103947E+02 0.125352E+00 0.415598E-01 0.138673E+00 0.139858E-01 -.271388E+01 -.194228E+01 0.520960E-02 0.356912E+00
   1 0.105789E+02 0.113392E+00 0.408728E-01 0.127300E+00 0.111872E-01 -.267601E+01 -.168330E+01 0.463465E-02 0.407063E+00
   1 0.107632E+02 0.103289E+00 0.398575E-01 0.117507E+00 0.907996E-02 -.262942E+01 -.164152E+01 0.411683E-02 0.451236E+00
   1 0.109474E+02 0.957178E-01 0.391488E-01 0.110219E+00 0.762926E-02 -.252925E+01 -.179769E+01 0.374724E-02 0.491088E+00
   1 0.111316E+02 0.887006E-01 0.384571E-01 0.103436E+00 0.638885E-02 -.242767E+01 -.150451E+01 0.341117E-02 0.532777E+00
   1 0.113158E+02 0.824895E-01 0.377890E-01 0.975427E-01 0.537651E-02 -.236455E+01 -.139419E+01 0.311719E-02 0.573484E+00
   1 0.115000E+02 0.775506E-01 0.373464E-01 0.928261E-01 0.461935E-02 -.243167E+01 -.141372E+01 0.289623E-02 0.611259E+00
