 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9149
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.409636E+00 0.167967E+00 0.283216E-01 0.411223E-01 0.996144E+00 0.274619E+01 0.997081E+00 0.180961E-03 0.447336E-02 0.900144E-01 0.322709E+00 0.104533E+00 0.110913E-01 0.665576E+00 0.370198E-03 0.251206E+00 0.634334E-01 0.410835E-02 0.662900E+00 0.937381E-03 0.808650E-01 0.379151E-03 0.932279E+00 0.321806E-01
 0.805556E+01 0.401875E+00 0.161695E+00 0.262667E-01 0.411235E-01 0.995351E+00 0.294650E+01 0.996712E+00 0.191536E-03 0.528179E-02 0.639950E-01 0.317765E+00 0.101383E+00 0.104436E-01 0.665329E+00 0.400906E-03 0.244973E+00 0.603121E-01 0.371164E-02 0.662425E+00 0.121527E-02 0.776743E-01 0.743685E-03 0.928870E+00 0.313453E-01
 0.811111E+01 0.393970E+00 0.155426E+00 0.242892E-01 0.409491E-01 0.994543E+00 0.306664E+01 0.996419E+00 0.279073E-04 0.602939E-02 0.110435E+00 0.312592E+00 0.981412E-01 0.979894E-02 0.664987E+00 0.457870E-03 0.238783E+00 0.572852E-01 0.334469E-02 0.662128E+00 0.133489E-02 0.745043E-01 0.107977E-02 0.925531E+00 0.301818E-01
 0.816667E+01 0.386538E+00 0.149642E+00 0.225295E-01 0.403455E-01 0.993889E+00 0.307647E+01 0.996258E+00 0.169851E-03 0.659908E-02 0.284960E+00 0.307318E+00 0.949025E-01 0.917876E-02 0.664591E+00 0.416379E-03 0.233435E+00 0.547393E-01 0.305201E-02 0.661967E+00 0.129534E-02 0.716191E-01 0.130612E-02 0.923249E+00 0.298100E-01
 0.822222E+01 0.379097E+00 0.143962E+00 0.208671E-01 0.395497E-01 0.993151E+00 0.316719E+01 0.995996E+00 0.366772E-03 0.705164E-02 0.437537E+00 0.301801E+00 0.915870E-01 0.856826E-02 0.664064E+00 0.295997E-03 0.228331E+00 0.523753E-01 0.279442E-02 0.661714E+00 0.122588E-02 0.688006E-01 0.146085E-02 0.921431E+00 0.300380E-01
 0.827778E+01 0.371793E+00 0.138494E+00 0.193262E-01 0.384842E-01 0.992406E+00 0.324219E+01 0.995739E+00 0.538156E-03 0.745283E-02 0.552802E+00 0.296093E+00 0.882248E-01 0.797229E-02 0.663484E+00 0.123385E-03 0.223660E+00 0.502691E-01 0.257672E-02 0.661288E+00 0.122234E-02 0.661183E-01 0.158015E-02 0.920567E+00 0.306762E-01
 0.833333E+01 0.364563E+00 0.133192E+00 0.178914E-01 0.372809E-01 0.991477E+00 0.347408E+01 0.995252E+00 0.583239E-03 0.777528E-02 0.560093E+00 0.290140E+00 0.848155E-01 0.739635E-02 0.662624E+00 0.233821E-03 0.219353E+00 0.483768E-01 0.239070E-02 0.660748E+00 0.122971E-02 0.635314E-01 0.164483E-02 0.920501E+00 0.321769E-01
 0.838889E+01 0.357300E+00 0.127969E+00 0.165312E-01 0.360111E-01 0.990532E+00 0.375222E+01 0.994649E+00 0.544201E-03 0.797400E-02 0.505398E+00 0.284044E+00 0.813982E-01 0.684091E-02 0.661668E+00 0.678466E-03 0.215139E+00 0.465712E-01 0.222115E-02 0.660096E+00 0.123874E-02 0.609852E-01 0.165096E-02 0.920621E+00 0.341618E-01
 0.844444E+01 0.349920E+00 0.122781E+00 0.152372E-01 0.348503E-01 0.989251E+00 0.412265E+01 0.993851E+00 0.281350E-03 0.831842E-02 0.304587E+00 0.277715E+00 0.779672E-01 0.631316E-02 0.660334E+00 0.144994E-02 0.210923E+00 0.448136E-01 0.206378E-02 0.659235E+00 0.121548E-02 0.584330E-01 0.168722E-02 0.920700E+00 0.370074E-01
 0.850000E+01 0.342449E+00 0.117651E+00 0.140146E-01 0.337452E-01 0.987508E+00 0.463603E+01 0.992750E+00 0.286667E-03 0.881594E-02 0.667913E-01 0.271108E+00 0.745089E-01 0.581185E-02 0.658592E+00 0.257693E-02 0.206776E+00 0.431419E-01 0.192202E-02 0.658115E+00 0.112822E-02 0.558810E-01 0.174362E-02 0.920606E+00 0.410511E-01
