 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.578788E+00 0.354970E+00 0.153581E+00 0.593712E+00
   1 0.818421E+01 0.567897E+00 0.342598E+00 0.144089E+00 0.590795E+00
   1 0.836842E+01 0.557300E+00 0.330913E+00 0.135614E+00 0.587187E+00
   1 0.855263E+01 0.546755E+00 0.319288E+00 0.127155E+00 0.584236E+00
   1 0.873684E+01 0.535599E+00 0.307462E+00 0.119086E+00 0.580091E+00
   1 0.892105E+01 0.524378E+00 0.295435E+00 0.110595E+00 0.577634E+00
   1 0.910526E+01 0.511767E+00 0.282265E+00 0.101787E+00 0.574150E+00
   1 0.928947E+01 0.497706E+00 0.268076E+00 0.927967E-01 0.569577E+00
   1 0.947368E+01 0.483209E+00 0.253660E+00 0.838484E-01 0.565621E+00
   1 0.965789E+01 0.467773E+00 0.238924E+00 0.754350E-01 0.559516E+00
   1 0.984211E+01 0.451010E+00 0.223245E+00 0.667499E-01 0.553559E+00
   1 0.100263E+02 0.433155E+00 0.207442E+00 0.586856E-01 0.545415E+00
   1 0.102105E+02 0.415352E+00 0.192025E+00 0.511173E-01 0.537907E+00
   1 0.103947E+02 0.396844E+00 0.176672E+00 0.440825E-01 0.529231E+00
   1 0.105789E+02 0.379453E+00 0.162761E+00 0.380781E-01 0.520872E+00
   1 0.107632E+02 0.360870E+00 0.148790E+00 0.325955E-01 0.509219E+00
   1 0.109474E+02 0.344476E+00 0.136652E+00 0.279258E-01 0.501516E+00
   1 0.111316E+02 0.328551E+00 0.125480E+00 0.240359E-01 0.491149E+00
   1 0.113158E+02 0.313705E+00 0.115355E+00 0.206112E-01 0.483694E+00
   1 0.115000E+02 0.299638E+00 0.106361E+00 0.178653E-01 0.473593E+00
   2 0.800000E+01 -.410382E+00 0.191572E+00 0.536556E-01 0.512665E+00
   2 0.818421E+01 -.377357E+00 0.164230E+00 0.406089E-01 0.498124E+00
   2 0.836842E+01 -.348515E+00 0.142105E+00 0.313821E-01 0.481987E+00
   2 0.855263E+01 -.325888E+00 0.125776E+00 0.250605E-01 0.471955E+00
   2 0.873684E+01 -.304977E+00 0.111471E+00 0.201865E-01 0.458483E+00
   2 0.892105E+01 -.286487E+00 0.998352E-01 0.165596E-01 0.446191E+00
   2 0.910526E+01 -.271462E+00 0.906407E-01 0.139172E-01 0.435345E+00
   2 0.928947E+01 -.257633E+00 0.827707E-01 0.118551E-01 0.423196E+00
   2 0.947368E+01 -.246685E+00 0.767356E-01 0.103534E-01 0.413903E+00
   2 0.965789E+01 -.234986E+00 0.706565E-01 0.897272E-02 0.400901E+00
   2 0.984211E+01 -.226928E+00 0.664009E-01 0.796253E-02 0.398020E+00
   2 0.100263E+02 -.218022E+00 0.620663E-01 0.707868E-02 0.387481E+00
   2 0.102105E+02 -.210572E+00 0.585864E-01 0.639863E-02 0.378599E+00
   2 0.103947E+02 -.203478E+00 0.553049E-01 0.576106E-02 0.372154E+00
   2 0.105789E+02 -.195933E+00 0.520041E-01 0.520228E-02 0.358796E+00
   2 0.107632E+02 -.190279E+00 0.496872E-01 0.479205E-02 0.352990E+00
   2 0.109474E+02 -.185222E+00 0.475453E-01 0.444032E-02 0.345245E+00
   2 0.111316E+02 -.178982E+00 0.452296E-01 0.408304E-02 0.334701E+00
   2 0.113158E+02 -.175018E+00 0.435713E-01 0.383214E-02 0.327148E+00
   2 0.115000E+02 -.169963E+00 0.415783E-01 0.353518E-02 0.318356E+00
   3 0.800000E+01 0.467412E+00 0.241254E+00 0.793740E-01 0.545424E+00
   3 0.818421E+01 0.437494E+00 0.212989E+00 0.631644E-01 0.535873E+00
   3 0.836842E+01 0.409855E+00 0.188576E+00 0.504939E-01 0.526693E+00
   3 0.855263E+01 0.384607E+00 0.167426E+00 0.405181E-01 0.518183E+00
   3 0.873684E+01 0.362798E+00 0.150295E+00 0.332636E-01 0.509137E+00
   3 0.892105E+01 0.342942E+00 0.135652E+00 0.277044E-01 0.498144E+00
   3 0.910526E+01 0.325063E+00 0.123163E+00 0.232593E-01 0.488887E+00
   3 0.928947E+01 0.309999E+00 0.112932E+00 0.198996E-01 0.479897E+00
   3 0.947368E+01 0.294778E+00 0.103229E+00 0.169223E-01 0.470662E+00
   3 0.965789E+01 0.281043E+00 0.947632E-01 0.145068E-01 0.461517E+00
   3 0.984211E+01 0.270019E+00 0.884322E-01 0.128703E-01 0.451413E+00
   3 0.100263E+02 0.258955E+00 0.821261E-01 0.113004E-01 0.441514E+00
   3 0.102105E+02 0.249186E+00 0.769117E-01 0.100616E-01 0.433029E+00
   3 0.103947E+02 0.239082E+00 0.715657E-01 0.888160E-02 0.421956E+00
