 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9249
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.8945456767502327E+00   3.0905940402106404E-02   6.0755440512601666E-01   2.1215488017679255E-03
   8.0555555555555554E+00  -3.8607421907106785E+00   3.1016636485421398E-02   6.1052049829570820E-01   2.3138906379495719E-03
   8.1111111111111107E+00  -3.8268376133253827E+00   3.1187253992782073E-02   6.1248205659864674E-01   2.5562937094342798E-03
   8.1666666666666661E+00  -3.7927786044712564E+00   3.1293461397190407E-02   6.1325122732029880E-01   2.7439125555255707E-03
   8.2222222222222214E+00  -3.7585641577336437E+00   3.1438146447028713E-02   6.1590217858581009E-01   3.3739992771783653E-03
   8.2777777777777786E+00  -3.7242737050055155E+00   3.1599128948231650E-02   6.1814877258875800E-01   3.0051881540696036E-03
   8.3333333333333339E+00  -3.6898956873042059E+00   3.1765165313909667E-02   6.1955277478678983E-01   2.0595602062867422E-03
   8.3888888888888893E+00  -3.6554794579051206E+00   3.1935788843553650E-02   6.2034153189965247E-01   2.9662591532860867E-03
   8.4444444444444446E+00  -3.6209266642885272E+00   3.2137893547587122E-02   6.2175746910581320E-01   4.0350412022259726E-03
   8.5000000000000000E+00  -3.5863649918696332E+00   3.2376110785894412E-02   6.2299446478833953E-01   5.1328423688510863E-03
   8.5555555555555554E+00  -3.5517160036871234E+00   3.2575072693166500E-02   6.2308002402827434E-01   2.8456671623854767E-03
   8.6111111111111107E+00  -3.5170727280619447E+00   3.2743891506755315E-02   6.2336599705728624E-01   4.2469023172022908E-03
   8.6666666666666661E+00  -3.4824333007108939E+00   3.2945592891422557E-02   6.2277203556712379E-01   5.0087405310769448E-03
   8.7222222222222214E+00  -3.4477736483035919E+00   3.3177113826955013E-02   6.2358348639445449E-01   2.9810917400801382E-03
   8.7777777777777786E+00  -3.4131499360246353E+00   3.3347267341831105E-02   6.2082924525409477E-01   2.4727300783180172E-03
   8.8333333333333339E+00  -3.3786382634894827E+00   3.3504741993853109E-02   6.2300580630240954E-01   3.7611220623815994E-03
   8.8888888888888893E+00  -3.3441468386210520E+00   3.3611548091923335E-02   6.2115466088151527E-01   3.0252503184794530E-03
   8.9444444444444446E+00  -3.3096860961054260E+00   3.3731828090647675E-02   6.1852691693911599E-01   1.1223480923836730E-03
   9.0000000000000000E+00  -3.2752483754923669E+00   3.3804079521886965E-02   6.1960583659606239E-01   6.1423878988848342E-04
   9.0555555555555554E+00  -3.2409429507864247E+00   3.3866081108160896E-02   6.1695493504796972E-01   2.6856372586077587E-04
   9.1111111111111107E+00  -3.2067554756228898E+00   3.3916803401053054E-02   6.1362870891547217E-01   2.0387099832192292E-04
   9.1666666666666661E+00  -3.1726950552759927E+00   3.3910187274005354E-02   6.1434755142641062E-01   3.2259745640357806E-04
   9.2222222222222214E+00  -3.1386716503897278E+00   3.3927393681496582E-02   6.0954032243057754E-01   5.7506460665867286E-04
   9.2777777777777786E+00  -3.1048541738949007E+00   3.3942392598355874E-02   6.0813575583302115E-01   5.9479763376947407E-04
   9.3333333333333339E+00  -3.0711154164756742E+00   3.3920151582335217E-02   6.0641081325724133E-01   6.2590226027481712E-04
