 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9001
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.429457E+00 0.184522E+00 0.341124E-01 0.345264E-01 0.998115E+00 0.124425E+01 0.998797E+00 0.691459E-04 0.398019E-02 0.463798E-01 0.305783E+00 0.946078E-01 0.935775E-02 0.665660E+00 0.528728E-03 0.298697E+00 0.899139E-01 0.832772E-02 0.665542E+00 0.462474E-03 0.905331E-01 0.142398E-02 0.964557E+00 0.545073E-02
 0.805556E+01 0.422744E+00 0.178819E+00 0.320505E-01 0.344758E-01 0.997675E+00 0.157716E+01 0.998424E+00 0.179475E-04 0.409419E-02 0.169236E-01 0.301109E+00 0.918206E-01 0.884195E-02 0.665383E+00 0.690033E-03 0.293696E+00 0.869981E-01 0.781676E-02 0.665056E+00 0.757805E-03 0.876059E-01 0.142456E-02 0.962264E+00 0.596067E-02
 0.811111E+01 0.415620E+00 0.172868E+00 0.299698E-01 0.345608E-01 0.997105E+00 0.202108E+01 0.997908E+00 0.860228E-04 0.413815E-02 0.130680E+00 0.296180E+00 0.889379E-01 0.832711E-02 0.665000E+00 0.877435E-03 0.288300E+00 0.839300E-01 0.730278E-02 0.664333E+00 0.119554E-02 0.845235E-01 0.138218E-02 0.959261E+00 0.669796E-02
 0.816667E+01 0.408104E+00 0.166700E+00 0.278873E-01 0.347583E-01 0.996455E+00 0.253027E+01 0.997271E+00 0.222750E-03 0.405900E-02 0.266388E+00 0.290939E+00 0.859318E-01 0.780863E-02 0.664484E+00 0.109865E-02 0.282591E+00 0.807678E-01 0.679706E-02 0.663403E+00 0.177275E-02 0.813038E-01 0.128213E-02 0.955481E+00 0.757412E-02
 0.822222E+01 0.399933E+00 0.160123E+00 0.257506E-01 0.350896E-01 0.995663E+00 0.317127E+01 0.996420E+00 0.440896E-03 0.377338E-02 0.461777E+00 0.285286E+00 0.827518E-01 0.727933E-02 0.663813E+00 0.132275E-02 0.276248E+00 0.773712E-01 0.628391E-02 0.661973E+00 0.267262E-02 0.778320E-01 0.107744E-02 0.950480E+00 0.890537E-02
 0.827778E+01 0.391105E+00 0.153161E+00 0.235774E-01 0.353873E-01 0.994924E+00 0.378531E+01 0.995491E+00 0.750975E-03 0.310508E-02 0.701532E+00 0.279137E+00 0.793419E-01 0.672709E-02 0.662996E+00 0.146355E-02 0.269361E+00 0.738190E-01 0.577933E-02 0.659897E+00 0.402143E-02 0.741357E-01 0.708859E-03 0.944439E+00 0.106249E-01
 0.833333E+01 0.381825E+00 0.146002E+00 0.214383E-01 0.354754E-01 0.994282E+00 0.423835E+01 0.994634E+00 0.103781E-02 0.228276E-02 0.878283E+00 0.272490E+00 0.757220E-01 0.616010E-02 0.662038E+00 0.157471E-02 0.262251E+00 0.702796E-01 0.530284E-02 0.657050E+00 0.590801E-02 0.703365E-01 0.293237E-03 0.937894E+00 0.123001E-01
 0.838889E+01 0.372437E+00 0.138925E+00 0.194192E-01 0.351805E-01 0.993838E+00 0.443522E+01 0.994009E+00 0.120533E-02 0.145360E-02 0.927939E+00 0.265537E+00 0.719991E-01 0.559537E-02 0.661120E+00 0.162540E-02 0.255306E+00 0.669262E-01 0.487054E-02 0.653466E+00 0.827942E-02 0.666181E-01 0.911684E-04 0.931838E+00 0.134814E-01
 0.844444E+01 0.363465E+00 0.132321E+00 0.176216E-01 0.349446E-01 0.993561E+00 0.440823E+01 0.993675E+00 0.112644E-02 0.112870E-02 0.804174E+00 0.258808E+00 0.685164E-01 0.509783E-02 0.660264E+00 0.185171E-02 0.248746E+00 0.638046E-01 0.447681E-02 0.650020E+00 0.104819E-01 0.631511E-01 0.256082E-03 0.925405E+00 0.143327E-01
 0.850000E+01 0.354770E+00 0.126071E+00 0.159986E-01 0.347951E-01 0.993405E+00 0.427021E+01 0.993502E+00 0.991648E-03 0.102502E-02 0.661744E+00 0.252463E+00 0.653300E-01 0.466583E-02 0.659550E+00 0.212433E-02 0.242186E+00 0.607405E-01 0.410252E-02 0.646555E+00 0.127008E-01 0.598576E-01 0.349294E-03 0.918006E+00 0.157596E-01
 0.855556E+01 0.346636E+00 0.120359E+00 0.145830E-01 0.344825E-01 0.993323E+00 0.409095E+01 0.993447E+00 0.750676E-03 0.120679E-02 0.469779E+00 0.246506E+00 0.624260E-01 0.428996E-02 0.658874E+00 0.244063E-02 0.236146E+00 0.579328E-01 0.376334E-02 0.643895E+00 0.142872E-01 0.568842E-01 0.314729E-03 0.911451E+00 0.167832E-01
 0.861111E+01 0.338735E+00 0.114944E+00 0.133040E-01 0.340893E-01 0.993041E+00 0.400945E+01 0.993264E+00 0.520388E-03 0.167960E-02 0.303640E+00 0.240872E+00 0.597652E-01 0.396245E-02 0.658157E+00 0.285768E-02 0.230158E+00 0.551787E-01 0.343842E-02 0.641551E+00 0.154590E-01 0.540783E-01 0.183931E-03 0.905093E+00 0.180878E-01
