 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.988194E+00 0.984488E+00 0.100039E+01 0.655947E+00
   1 0.818421E+01 0.972305E+00 0.953565E+00 0.940288E+00 0.655302E+00
   1 0.836842E+01 0.952832E+00 0.916109E+00 0.869141E+00 0.654797E+00
   1 0.855263E+01 0.929160E+00 0.871663E+00 0.788578E+00 0.654040E+00
   1 0.873684E+01 0.903186E+00 0.824108E+00 0.706529E+00 0.653231E+00
   1 0.892105E+01 0.873501E+00 0.771309E+00 0.620331E+00 0.652427E+00
   1 0.910526E+01 0.841783E+00 0.716831E+00 0.537295E+00 0.651456E+00
   1 0.928947E+01 0.808131E+00 0.661155E+00 0.458334E+00 0.650495E+00
   1 0.947368E+01 0.775190E+00 0.608858E+00 0.389918E+00 0.649393E+00
   1 0.965789E+01 0.742350E+00 0.558899E+00 0.329669E+00 0.648204E+00
   1 0.984211E+01 0.709225E+00 0.510642E+00 0.276253E+00 0.646856E+00
   1 0.100263E+02 0.676666E+00 0.465468E+00 0.230668E+00 0.645116E+00
   1 0.102105E+02 0.644023E+00 0.422202E+00 0.190718E+00 0.643360E+00
   1 0.103947E+02 0.613428E+00 0.383593E+00 0.158239E+00 0.641533E+00
   1 0.105789E+02 0.582645E+00 0.346673E+00 0.130081E+00 0.639212E+00
   1 0.107632E+02 0.553771E+00 0.313661E+00 0.107099E+00 0.637138E+00
   1 0.109474E+02 0.525921E+00 0.283403E+00 0.879922E-01 0.634813E+00
   1 0.111316E+02 0.501093E+00 0.257642E+00 0.730673E-01 0.633083E+00
   1 0.113158E+02 0.477878E+00 0.234722E+00 0.610205E-01 0.630812E+00
   1 0.115000E+02 0.457186E+00 0.215141E+00 0.515098E-01 0.629043E+00
   2 0.800000E+01 -.875626E+00 0.774466E+00 0.623581E+00 0.653449E+00
   2 0.818421E+01 -.849825E+00 0.729982E+00 0.555406E+00 0.652572E+00
   2 0.836842E+01 -.822555E+00 0.684329E+00 0.489310E+00 0.651717E+00
   2 0.855263E+01 -.793452E+00 0.637320E+00 0.425760E+00 0.650596E+00
   2 0.873684E+01 -.762142E+00 0.588493E+00 0.364137E+00 0.649521E+00
   2 0.892105E+01 -.729843E+00 0.540343E+00 0.308426E+00 0.647880E+00
   2 0.910526E+01 -.695943E+00 0.492015E+00 0.257017E+00 0.646098E+00
   2 0.928947E+01 -.661251E+00 0.444963E+00 0.211601E+00 0.643756E+00
   2 0.947368E+01 -.625074E+00 0.398426E+00 0.170901E+00 0.641137E+00
   2 0.965789E+01 -.589272E+00 0.354851E+00 0.136626E+00 0.638323E+00
   2 0.984211E+01 -.554971E+00 0.315429E+00 0.108813E+00 0.635451E+00
   2 0.100263E+02 -.522482E+00 0.280149E+00 0.864705E-01 0.632745E+00
   2 0.102105E+02 -.493055E+00 0.249949E+00 0.692708E-01 0.630404E+00
   2 0.103947E+02 -.467506E+00 0.225172E+00 0.566088E-01 0.627836E+00
   2 0.105789E+02 -.444512E+00 0.203923E+00 0.467043E-01 0.625629E+00
   2 0.107632E+02 -.424004E+00 0.185799E+00 0.389602E-01 0.623804E+00
   2 0.109474E+02 -.406040E+00 0.170725E+00 0.330930E-01 0.621539E+00
   2 0.111316E+02 -.389237E+00 0.157172E+00 0.282196E-01 0.619218E+00
   2 0.113158E+02 -.374591E+00 0.145823E+00 0.244317E-01 0.617013E+00
   2 0.115000E+02 -.360950E+00 0.135683E+00 0.213020E-01 0.614300E+00
   3 0.800000E+01 0.139172E+01 0.194427E+01 0.383731E+01 0.661628E+00
   3 0.818421E+01 0.135710E+01 0.184906E+01 0.347313E+01 0.661393E+00
   3 0.836842E+01 0.132088E+01 0.175210E+01 0.312151E+01 0.661060E+00
   3 0.855263E+01 0.128366E+01 0.165516E+01 0.278834E+01 0.660731E+00
   3 0.873684E+01 0.124412E+01 0.155522E+01 0.246457E+01 0.660347E+00
   3 0.892105E+01 0.120292E+01 0.145445E+01 0.215851E+01 0.659880E+00
   3 0.910526E+01 0.116234E+01 0.135850E+01 0.188595E+01 0.659365E+00
