 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.313135E+00 0.258853E+00 0.406508E+00 0.310487E-01 -.407513E+01 -.395833E+01 0.810557E-01 0.964615E+00
   1 0.818421E+01 0.298796E+00 0.243101E+00 0.385531E+00 0.301807E-01 -.396772E+01 -.382171E+01 0.726377E-01 0.958626E+00
   1 0.836842E+01 0.283395E+00 0.227216E+00 0.363667E+00 0.286858E-01 -.385935E+01 -.366835E+01 0.643919E-01 0.952730E+00
   1 0.855263E+01 0.267597E+00 0.208980E+00 0.340126E+00 0.279357E-01 -.375361E+01 -.363023E+01 0.559224E-01 0.941277E+00
   1 0.873684E+01 0.250411E+00 0.193359E+00 0.317148E+00 0.253177E-01 -.363889E+01 -.359187E+01 0.484191E-01 0.936021E+00
   1 0.892105E+01 0.230819E+00 0.178057E+00 0.292586E+00 0.215733E-01 -.353445E+01 -.339667E+01 0.410989E-01 0.935556E+00
   1 0.910526E+01 0.210574E+00 0.164055E+00 0.268330E+00 0.174273E-01 -.342922E+01 -.322736E+01 0.345458E-01 0.940184E+00
   1 0.928947E+01 0.188049E+00 0.151824E+00 0.243481E+00 0.123119E-01 -.332124E+01 -.321015E+01 0.285503E-01 0.955575E+00
   1 0.947368E+01 0.165505E+00 0.140445E+00 0.219127E+00 0.766722E-02 -.321407E+01 -.306756E+01 0.232443E-01 0.973519E+00
   1 0.965789E+01 0.147258E+00 0.130691E+00 0.199145E+00 0.460501E-02 -.315377E+01 -.290533E+01 0.192453E-01 0.985888E+00
   1 0.984211E+01 0.130717E+00 0.122829E+00 0.181793E+00 0.200004E-02 -.301637E+01 -.288258E+01 0.160558E-01 0.996136E+00
   1 0.100263E+02 0.114687E+00 0.115570E+00 0.165815E+00 -.203240E-03 -.291953E+01 -.275200E+01 0.132543E-01 0.999941E+00
   1 0.102105E+02 0.959533E-01 0.108961E+00 0.149028E+00 -.266540E-02 -.281627E+01 -.257674E+01 0.104552E-01 0.984012E+00
   1 0.103947E+02 0.813275E-01 0.102398E+00 0.135111E+00 -.387116E-02 -.273760E+01 -.254863E+01 0.832777E-02 0.948747E+00
   1 0.105789E+02 0.678303E-01 0.959545E-01 0.122026E+00 -.460631E-02 -.264667E+01 -.251679E+01 0.650862E-02 0.888716E+00
   1 0.107632E+02 0.578592E-01 0.896406E-01 0.110963E+00 -.468775E-02 -.256183E+01 -.242838E+01 0.518653E-02 0.830407E+00
   1 0.109474E+02 0.489702E-01 0.832090E-01 0.100426E+00 -.452565E-02 -.246066E+01 -.226104E+01 0.407476E-02 0.764298E+00
   1 0.111316E+02 0.431355E-01 0.767475E-01 0.914261E-01 -.402951E-02 -.238743E+01 -.221920E+01 0.331054E-02 0.729725E+00
   1 0.113158E+02 0.378840E-01 0.705560E-01 0.830994E-01 -.354295E-02 -.231038E+01 -.215606E+01 0.267294E-02 0.694816E+00
   1 0.115000E+02 0.335788E-01 0.647162E-01 0.755180E-01 -.306065E-02 -.223766E+01 -.202307E+01 0.217309E-02 0.668485E+00
   2 0.800000E+01 0.296799E+00 0.311987E+00 0.430728E+00 -.924607E-02 -.413961E+01 -.401403E+01 0.925976E-01 0.997514E+00
   2 0.818421E+01 0.283315E+00 0.299784E+00 0.412620E+00 -.960336E-02 -.403989E+01 -.389369E+01 0.849333E-01 0.996814E+00
   2 0.836842E+01 0.269329E+00 0.286861E+00 0.393651E+00 -.975142E-02 -.392146E+01 -.375465E+01 0.772600E-01 0.996033E+00
   2 0.855263E+01 0.253719E+00 0.273018E+00 0.372946E+00 -.101654E-01 -.381525E+01 -.362549E+01 0.692699E-01 0.994645E+00
   2 0.873684E+01 0.239329E+00 0.257131E+00 0.351628E+00 -.883779E-02 -.370604E+01 -.359274E+01 0.615389E-01 0.994870E+00
   2 0.892105E+01 0.224687E+00 0.237932E+00 0.327966E+00 -.612707E-02 -.360863E+01 -.345306E+01 0.534602E-01 0.996727E+00
   2 0.910526E+01 0.209588E+00 0.211847E+00 0.299708E+00 -.951658E-03 -.347464E+01 -.328240E+01 0.444006E-01 0.999885E+00
   2 0.928947E+01 0.194117E+00 0.179868E+00 0.268046E+00 0.532884E-02 -.336534E+01 -.321404E+01 0.349155E-01 0.994210E+00
   2 0.947368E+01 0.177195E+00 0.146713E+00 0.234972E+00 0.987324E-02 -.324944E+01 -.305451E+01 0.259968E-01 0.965195E+00
   2 0.965789E+01 0.159197E+00 0.120295E+00 0.205256E+00 0.108727E-01 -.314050E+01 -.303203E+01 0.191506E-01 0.925426E+00
   2 0.984211E+01 0.142501E+00 0.102391E+00 0.181051E+00 0.982255E-02 -.303620E+01 -.285261E+01 0.145908E-01 0.898230E+00
   2 0.100263E+02 0.126174E+00 0.863563E-01 0.158645E+00 0.846236E-02 -.293907E+01 -.272036E+01 0.108959E-01 0.868961E+00
   2 0.102105E+02 0.112199E+00 0.744748E-01 0.140144E+00 0.704206E-02 -.282284E+01 -.267422E+01 0.835598E-02 0.849214E+00
   2 0.103947E+02 0.982034E-01 0.660559E-01 0.123481E+00 0.528053E-02 -.272765E+01 -.249279E+01 0.648691E-02 0.857883E+00
   2 0.105789E+02 0.871315E-01 0.572403E-01 0.108991E+00 0.431545E-02 -.264781E+01 -.244147E+01 0.498743E-02 0.842338E+00
   2 0.107632E+02 0.772826E-01 0.504609E-01 0.968535E-01 0.342630E-02 -.254589E+01 -.240297E+01 0.389975E-02 0.838235E+00
   2 0.109474E+02 0.678269E-01 0.441246E-01 0.852601E-01 0.265351E-02 -.246618E+01 -.223431E+01 0.299283E-02 0.835754E+00
   2 0.111316E+02 0.599710E-01 0.387192E-01 0.754093E-01 0.209734E-02 -.236485E+01 -.220223E+01 0.232203E-02 0.830593E+00
   2 0.113158E+02 0.518468E-01 0.341221E-01 0.657681E-01 0.152378E-02 -.228761E+01 -.207812E+01 0.176912E-02 0.843549E+00
   2 0.115000E+02 0.449017E-01 0.305873E-01 0.578430E-01 0.108058E-02 -.222710E+01 -.199153E+01 0.137342E-02 0.865984E+00
   3 0.800000E+01 0.205081E+00 0.366327E+00 0.420324E+00 -.921370E-01 -.399449E+01 -.385883E+01 0.751267E-01 0.726730E+00
   3 0.818421E+01 0.186942E+00 0.352554E+00 0.399674E+00 -.893468E-01 -.388711E+01 -.378565E+01 0.659071E-01 0.685192E+00
   3 0.836842E+01 0.169273E+00 0.338208E+00 0.378936E+00 -.857312E-01 -.379201E+01 -.367986E+01 0.572494E-01 0.640767E+00
   3 0.855263E+01 0.154071E+00 0.323721E+00 0.359328E+00 -.810571E-01 -.367035E+01 -.349253E+01 0.498761E-01 0.602302E+00
   3 0.873684E+01 0.137840E+00 0.307842E+00 0.338180E+00 -.757669E-01 -.356174E+01 -.342744E+01 0.424329E-01 0.556464E+00
   3 0.892105E+01 0.124111E+00 0.291884E+00 0.318084E+00 -.697927E-01 -.344580E+01 -.326085E+01 0.362259E-01 0.518688E+00
   3 0.910526E+01 0.111563E+00 0.274728E+00 0.297433E+00 -.630293E-01 -.335637E+01 -.315469E+01 0.306495E-01 0.486086E+00
   3 0.928947E+01 0.993074E-01 0.256767E+00 0.276186E+00 -.560674E-01 -.322854E+01 -.307031E+01 0.254989E-01 0.452755E+00
   3 0.947368E+01 0.893868E-01 0.239170E+00 0.256257E+00 -.492125E-01 -.312728E+01 -.295903E+01 0.213787E-01 0.430156E+00
   3 0.965789E+01 0.798941E-01 0.219944E+00 0.235010E+00 -.419921E-01 -.301132E+01 -.285363E+01 0.175722E-01 0.411920E+00
   3 0.984211E+01 0.702511E-01 0.200193E+00 0.213315E+00 -.351419E-01 -.291625E+01 -.268909E+01 0.140638E-01 0.390481E+00
   3 0.100263E+02 0.624332E-01 0.178019E+00 0.190072E+00 -.277928E-01 -.280824E+01 -.259694E+01 0.111143E-01 0.390123E+00
   3 0.102105E+02 0.547926E-01 0.151798E+00 0.163264E+00 -.200403E-01 -.269674E+01 -.255595E+01 0.831738E-02 0.407937E+00
   3 0.103947E+02 0.478092E-01 0.123228E+00 0.134713E+00 -.128995E-01 -.259365E+01 -.236445E+01 0.589146E-02 0.454853E+00
   3 0.105789E+02 0.412471E-01 0.969807E-01 0.108366E+00 -.770393E-02 -.249203E+01 -.233163E+01 0.400017E-02 0.518868E+00
   3 0.107632E+02 0.357612E-01 0.751599E-01 0.864361E-01 -.437015E-02 -.240978E+01 -.224425E+01 0.268781E-02 0.602083E+00
   3 0.109474E+02 0.305120E-01 0.596996E-01 0.702612E-01 -.263305E-02 -.230260E+01 -.216974E+01 0.182155E-02 0.656872E+00
   3 0.111316E+02 0.262268E-01 0.474791E-01 0.574146E-01 -.156642E-02 -.223923E+01 -.205813E+01 0.124522E-02 0.716535E+00
   3 0.113158E+02 0.223263E-01 0.397191E-01 0.484812E-01 -.107915E-02 -.213585E+01 -.193884E+01 0.886780E-03 0.729805E+00
   3 0.115000E+02 0.193294E-01 0.331670E-01 0.411116E-01 -.726426E-03 -.207156E+01 -.192247E+01 0.641100E-03 0.757016E+00
   4 0.800000E+01 0.243282E+00 0.384522E+00 0.455223E+00 -.886710E-01 -.433860E+01 -.418196E+01 0.935472E-01 0.816582E+00
   4 0.818421E+01 0.228373E+00 0.370731E+00 0.435952E+00 -.852874E-01 -.424697E+01 -.407933E+01 0.846652E-01 0.797647E+00
   4 0.836842E+01 0.213140E+00 0.355966E+00 0.415712E+00 -.812830E-01 -.415491E+01 -.396372E+01 0.758707E-01 0.777037E+00
   4 0.855263E+01 0.194618E+00 0.341773E+00 0.394612E+00 -.789323E-01 -.402354E+01 -.383266E+01 0.665152E-01 0.739616E+00
   4 0.873684E+01 0.174255E+00 0.326492E+00 0.371979E+00 -.762319E-01 -.393869E+01 -.383155E+01 0.568930E-01 0.690205E+00
   4 0.892105E+01 0.153228E+00 0.310615E+00 0.348744E+00 -.730030E-01 -.381276E+01 -.368389E+01 0.475950E-01 0.629658E+00
   4 0.910526E+01 0.128916E+00 0.295468E+00 0.325389E+00 -.706821E-01 -.368617E+01 -.359783E+01 0.380905E-01 0.537389E+00
   4 0.928947E+01 0.108360E+00 0.279355E+00 0.302770E+00 -.662975E-01 -.357257E+01 -.345286E+01 0.302710E-01 0.454717E+00
   4 0.947368E+01 0.903774E-01 0.264206E+00 0.282478E+00 -.616366E-01 -.347645E+01 -.332835E+01 0.238782E-01 0.375127E+00
   4 0.965789E+01 0.748904E-01 0.247737E+00 0.261967E+00 -.557653E-01 -.336936E+01 -.318408E+01 0.185531E-01 0.306884E+00
   4 0.984211E+01 0.621130E-01 0.231435E+00 0.242457E+00 -.497041E-01 -.324014E+01 -.313365E+01 0.143751E-01 0.250700E+00
   4 0.100263E+02 0.534683E-01 0.214362E+00 0.223257E+00 -.430923E-01 -.314802E+01 -.298181E+01 0.114616E-01 0.220562E+00
   4 0.102105E+02 0.466053E-01 0.196571E+00 0.204115E+00 -.364681E-01 -.303164E+01 -.291920E+01 0.916125E-02 0.201553E+00
   4 0.103947E+02 0.414812E-01 0.179374E+00 0.185995E+00 -.304542E-01 -.293939E+01 -.280172E+01 0.744063E-02 0.192749E+00
   4 0.105789E+02 0.377231E-01 0.160382E+00 0.166683E+00 -.242994E-01 -.282352E+01 -.259342E+01 0.605011E-02 0.198697E+00
   4 0.107632E+02 0.346346E-01 0.139370E+00 0.145893E+00 -.182245E-01 -.271676E+01 -.257290E+01 0.482703E-02 0.219124E+00
   4 0.109474E+02 0.312840E-01 0.116850E+00 0.123614E+00 -.126753E-01 -.263060E+01 -.255422E+01 0.365555E-02 0.249640E+00
   4 0.111316E+02 0.283260E-01 0.928935E-01 0.100303E+00 -.782684E-02 -.253700E+01 -.237952E+01 0.263130E-02 0.311338E+00
   4 0.113158E+02 0.260520E-01 0.726001E-01 0.806204E-01 -.459207E-02 -.245404E+01 -.222870E+01 0.189138E-02 0.404257E+00
   4 0.115000E+02 0.238622E-01 0.575994E-01 0.658345E-01 -.274829E-02 -.236165E+01 -.227910E+01 0.137445E-02 0.500112E+00
   5 0.800000E+01 0.287308E+00 0.289730E+00 0.408238E+00 -.139781E-02 -.397159E+01 -.385515E+01 0.832418E-01 0.999930E+00
   5 0.818421E+01 0.272968E+00 0.274595E+00 0.387434E+00 -.891386E-03 -.385682E+01 -.371677E+01 0.749557E-01 0.999965E+00
   5 0.836842E+01 0.258589E+00 0.258379E+00 0.365838E+00 0.108502E-03 -.374936E+01 -.356456E+01 0.668140E-01 0.999999E+00
   5 0.855263E+01 0.243699E+00 0.242047E+00 0.343818E+00 0.801999E-03 -.363147E+01 -.347884E+01 0.589866E-01 0.999954E+00
   5 0.873684E+01 0.228479E+00 0.225654E+00 0.321526E+00 0.128291E-02 -.353423E+01 -.332903E+01 0.515571E-01 0.999845E+00
   5 0.892105E+01 0.214155E+00 0.209063E+00 0.299731E+00 0.215537E-02 -.341643E+01 -.330831E+01 0.447719E-01 0.999421E+00
   5 0.910526E+01 0.199181E+00 0.192751E+00 0.277725E+00 0.251997E-02 -.331560E+01 -.314257E+01 0.383924E-01 0.998924E+00
   5 0.928947E+01 0.183370E+00 0.174882E+00 0.254323E+00 0.304093E-02 -.319257E+01 -.300209E+01 0.320680E-01 0.997757E+00
   5 0.947368E+01 0.165120E+00 0.152237E+00 0.226749E+00 0.408838E-02 -.306976E+01 -.295586E+01 0.251375E-01 0.993430E+00
   5 0.965789E+01 0.145507E+00 0.125543E+00 0.196411E+00 0.541122E-02 -.296628E+01 -.281351E+01 0.182673E-01 0.978534E+00
   5 0.984211E+01 0.125259E+00 0.972119E-01 0.164519E+00 0.623962E-02 -.285866E+01 -.265825E+01 0.121766E-01 0.938399E+00
   5 0.100263E+02 0.107028E+00 0.744570E-01 0.136686E+00 0.591122E-02 -.275071E+01 -.252228E+01 0.796901E-02 0.879076E+00
   5 0.102105E+02 0.900664E-01 0.564896E-01 0.111976E+00 0.492089E-02 -.265445E+01 -.246327E+01 0.508781E-02 0.810461E+00
   5 0.103947E+02 0.768456E-01 0.445466E-01 0.937544E-01 0.392085E-02 -.254601E+01 -.241042E+01 0.342321E-02 0.753029E+00
   5 0.105789E+02 0.664375E-01 0.366702E-01 0.800739E-01 0.306925E-02 -.245334E+01 -.232100E+01 0.243628E-02 0.715932E+00
   5 0.107632E+02 0.572280E-01 0.302193E-01 0.683308E-01 0.236184E-02 -.237055E+01 -.221735E+01 0.172939E-02 0.681995E+00
   5 0.109474E+02 0.496047E-01 0.258610E-01 0.591515E-01 0.179183E-02 -.228612E+01 -.204315E+01 0.128283E-02 0.672155E+00
   5 0.111316E+02 0.436317E-01 0.222563E-01 0.517902E-01 0.140838E-02 -.219498E+01 -.202108E+01 0.971079E-03 0.655368E+00
   5 0.113158E+02 0.387400E-01 0.190990E-01 0.456703E-01 0.113602E-02 -.212711E+01 -.197682E+01 0.739895E-03 0.629190E+00
   5 0.115000E+02 0.344309E-01 0.167429E-01 0.404997E-01 0.905160E-03 -.207527E+01 -.191448E+01 0.576471E-03 0.618673E+00
   6 0.800000E+01 0.326940E+00 0.257778E+00 0.416470E+00 0.404398E-01 -.392196E+01 -.377988E+01 0.842779E-01 0.945572E+00
   6 0.818421E+01 0.312061E+00 0.244419E+00 0.396537E+00 0.376418E-01 -.381530E+01 -.369647E+01 0.762736E-01 0.942606E+00
   6 0.836842E+01 0.296573E+00 0.231079E+00 0.376168E+00 0.345577E-01 -.369461E+01 -.350223E+01 0.685317E-01 0.940230E+00
   6 0.855263E+01 0.277933E+00 0.216833E+00 0.352942E+00 0.302300E-01 -.360058E+01 -.337250E+01 0.602651E-01 0.940818E+00
   6 0.873684E+01 0.254683E+00 0.199609E+00 0.324692E+00 0.250196E-01 -.349763E+01 -.331395E+01 0.508372E-01 0.942904E+00
