 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.818421E+01     20000000       247408 0.123704E-01
   2 0.818421E+01 0.836842E+01     20000000       279097 0.139548E-01
   3 0.836842E+01 0.855263E+01     20000000       316171 0.158086E-01
   4 0.855263E+01 0.873684E+01     20000000       361066 0.180533E-01
   5 0.873684E+01 0.892105E+01     20000000       413222 0.206611E-01
   6 0.892105E+01 0.910526E+01     20000000       476736 0.238368E-01
   7 0.910526E+01 0.928947E+01     20000000       547727 0.273864E-01
   8 0.928947E+01 0.947368E+01     20000000       635759 0.317880E-01
   9 0.947368E+01 0.965789E+01     20000000       739125 0.369563E-01
  10 0.965789E+01 0.984211E+01     20000000       861318 0.430659E-01
  11 0.984211E+01 0.100263E+02     20000000      1006586 0.503293E-01
  12 0.100263E+02 0.102105E+02     20000000      1175462 0.587731E-01
  13 0.102105E+02 0.103947E+02     20000000      1371835 0.685918E-01
  14 0.103947E+02 0.105789E+02     20000000      1598175 0.799088E-01
  15 0.105789E+02 0.107632E+02     20000000      1855573 0.927787E-01
  16 0.107632E+02 0.109474E+02     20000000      2147107 0.107355E+00
  17 0.109474E+02 0.111316E+02     20000000      2474071 0.123704E+00
  18 0.111316E+02 0.113158E+02     20000000      2836479 0.141824E+00
  19 0.113158E+02 0.115000E+02     20000000      3227132 0.161357E+00
 replicas_visiting_both_extremes         3589  0.89724999999999999     
