 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9041
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9492288189037912E+00   1.3081605458747784E-02   6.0556437925185946E-01   1.3301146777257597E-03
   8.0555555555555554E+00  -3.9155123287381999E+00   1.3146019338162479E-02   6.1024656213084527E-01   1.5213223777833047E-03
   8.1111111111111107E+00  -3.8815430739040218E+00   1.3301180505636815E-02   6.1320542433981684E-01   2.7099006597452249E-03
   8.1666666666666661E+00  -3.8474575535695847E+00   1.3459513503569744E-02   6.1446193947371563E-01   3.2032070670883210E-03
   8.2222222222222214E+00  -3.8132491839071476E+00   1.3626008638648063E-02   6.1767396747525327E-01   4.1487135531814521E-03
   8.2777777777777786E+00  -3.7788853401338374E+00   1.3791250924957541E-02   6.2095183828838296E-01   3.8736594303009912E-03
   8.3333333333333339E+00  -3.7444433534385952E+00   1.3949339833151476E-02   6.2370913995365407E-01   4.2769129201680510E-03
   8.3888888888888893E+00  -3.7098814863086575E+00   1.4143528352345990E-02   6.2592941189038909E-01   4.8393087023199336E-03
   8.4444444444444446E+00  -3.6752214677006343E+00   1.4344960287420959E-02   6.2579915061152458E-01   3.4402941952240032E-03
   8.5000000000000000E+00  -3.6404161946962796E+00   1.4493850212284264E-02   6.2796265974345511E-01   3.2887679762530092E-03
   8.5555555555555554E+00  -3.6056342826340249E+00   1.4724401899555737E-02   6.2909073307485763E-01   4.2168659651777886E-03
   8.6111111111111107E+00  -3.5707626301438973E+00   1.4922147639539467E-02   6.3103231578030361E-01   3.7862924739045459E-03
   8.6666666666666661E+00  -3.5358393828591579E+00   1.5111308290716387E-02   6.2876013914850670E-01   3.4363831255828326E-03
   8.7222222222222214E+00  -3.5008635066674549E+00   1.5263030367279494E-02   6.2934242110131744E-01   3.0540051137518255E-03
   8.7777777777777786E+00  -3.4659388853262509E+00   1.5449466096175059E-02   6.2992179220843403E-01   3.7359143832781608E-03
   8.8333333333333339E+00  -3.4309538791079039E+00   1.5635762370112001E-02   6.3015664169721552E-01   2.9426374616031963E-03
   8.8888888888888893E+00  -3.3959920032253046E+00   1.5784597139217690E-02   6.2984037058197551E-01   3.0824182381672910E-03
   8.9444444444444446E+00  -3.3609989968786831E+00   1.5938235059361525E-02   6.2897147823094723E-01   2.9095986491073362E-03
   9.0000000000000000E+00  -3.3261031531899370E+00   1.6088871879833939E-02   6.2802994845095106E-01   2.6175085413866488E-03
   9.0555555555555554E+00  -3.2911653465758759E+00   1.6255668114784145E-02   6.2817791329336947E-01   3.8424057974271821E-03
   9.1111111111111107E+00  -3.2562464146421926E+00   1.6450160849421965E-02   6.2794730395617293E-01   2.8578131780552297E-03
   9.1666666666666661E+00  -3.2214287199197891E+00   1.6642169555206740E-02   6.2659293212095002E-01   3.2646861768757165E-03
   9.2222222222222214E+00  -3.1865840804892871E+00   1.6860209401614507E-02   6.2621323344530411E-01   3.3889744903816089E-03
   9.2777777777777786E+00  -3.1518436511305152E+00   1.7023649719418721E-02   6.2521913553246922E-01   3.2919210688661057E-03
   9.3333333333333339E+00  -3.1171483461572245E+00   1.7232026772325049E-02   6.2122567032903919E-01   3.3356963150738268E-03
   9.3888888888888893E+00  -3.0826445871298018E+00   1.7468728409730686E-02   6.2084905847625582E-01   4.1271756553486003E-03
   9.4444444444444446E+00  -3.0480833319190119E+00   1.7650015255618150E-02   6.1969514191952735E-01   3.3201049984227988E-03
   9.5000000000000000E+00  -3.0136950170985308E+00   1.7877447361053806E-02   6.1980823598454970E-01   4.1731519590507849E-03
   9.5555555555555554E+00  -2.9794447119227181E+00   1.8110191457200407E-02   6.1578403789202008E-01   3.4231279591247312E-03
   9.6111111111111107E+00  -2.9452587271047928E+00   1.8303896427852920E-02   6.1446026707237988E-01   3.4956010094360805E-03
   9.6666666666666661E+00  -2.9112458428436812E+00   1.8555556134132005E-02   6.0963785393925041E-01   3.8998398958550286E-03
   9.7222222222222214E+00  -2.8774161589839284E+00   1.8800705312060458E-02   6.0733731928325452E-01   5.1650734151676243E-03
   9.7777777777777786E+00  -2.8437408301651033E+00   1.9047821939569470E-02   6.0324514600939461E-01   5.5697006941270279E-03
   9.8333333333333339E+00  -2.8102732898336149E+00   1.9364400223863848E-02   6.0029529580272356E-01   5.0400365351955939E-03
   9.8888888888888893E+00  -2.7771526882601369E+00   1.9663086063595164E-02   5.9529242411960492E-01   6.5171254928484386E-03
   9.9444444444444446E+00  -2.7442405944681698E+00   2.0039736431645389E-02   5.8965939471330375E-01   7.8244576192783039E-03
   1.0000000000000000E+01  -2.7116137402800691E+00   2.0433074178646593E-02   5.8483353995046183E-01   7.6715148192269007E-03
   1.0055555555555555E+01  -2.6794089515828450E+00   2.0798692259249033E-02   5.7729322377533077E-01   7.0186573313844444E-03
   1.0111111111111111E+01  -2.6475279399937288E+00   2.1206484759818945E-02   5.7237490411117764E-01   6.7349260509506140E-03
   1.0166666666666666E+01  -2.6159265430098628E+00   2.1583356390171303E-02   5.6443073337537886E-01   6.1506066908876313E-03
   1.0222222222222221E+01  -2.5846784367012896E+00   2.1955438385167229E-02   5.5769684975068268E-01   5.2695336466875011E-03
   1.0277777777777779E+01  -2.5538529875644489E+00   2.2271373461366144E-02   5.5187611766916889E-01   5.7893966585666591E-03
   1.0333333333333334E+01  -2.5232518505707091E+00   2.2549267529895705E-02   5.4693450115776054E-01   4.2541462911033197E-03
   1.0388888888888889E+01  -2.4931309591536328E+00   2.2804459317833713E-02   5.4135476055552445E-01   3.8278877159841082E-03
