 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9147
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.416966E+00 0.173937E+00 0.303055E-01 0.264894E-01 0.998302E+00 0.147061E+01 0.998496E+00 0.294998E-03 0.213042E-02 0.287229E+00 0.270963E+00 0.738272E-01 0.556707E-02 0.665145E+00 0.528781E-03 0.316090E+00 0.100110E+00 0.100994E-01 0.665847E+00 0.620146E-04 0.854433E-01 0.183677E-02 0.966682E+00 0.215797E-01
 0.805556E+01 0.410258E+00 0.168402E+00 0.284182E-01 0.261678E-01 0.997921E+00 0.173624E+01 0.998161E+00 0.403468E-03 0.235265E-02 0.380439E+00 0.266104E+00 0.712382E-01 0.519248E-02 0.664892E+00 0.597227E-03 0.311378E+00 0.971638E-01 0.951979E-02 0.665626E+00 0.137668E-03 0.826553E-01 0.191868E-02 0.965398E+00 0.223835E-01
 0.811111E+01 0.403284E+00 0.162749E+00 0.265561E-01 0.257580E-01 0.997398E+00 0.209974E+01 0.997692E+00 0.566529E-03 0.258964E-02 0.515065E+00 0.261122E+00 0.686395E-01 0.483055E-02 0.664473E+00 0.718655E-03 0.306411E+00 0.941092E-01 0.893787E-02 0.665326E+00 0.248982E-03 0.798122E-01 0.199612E-02 0.964266E+00 0.230552E-01
 0.816667E+01 0.395924E+00 0.156896E+00 0.247005E-01 0.253050E-01 0.996588E+00 0.263041E+01 0.996985E+00 0.856109E-03 0.300537E-02 0.742339E+00 0.255851E+00 0.659552E-01 0.447291E-02 0.663859E+00 0.913190E-03 0.301168E+00 0.909411E-01 0.835485E-02 0.664896E+00 0.458677E-03 0.768645E-01 0.213816E-02 0.963050E+00 0.237299E-01
 0.822222E+01 0.388351E+00 0.150988E+00 0.228960E-01 0.249277E-01 0.995675E+00 0.316207E+01 0.996200E+00 0.115973E-02 0.343519E-02 0.949516E+00 0.250324E+00 0.632065E-01 0.412235E-02 0.663028E+00 0.114450E-02 0.295848E+00 0.877815E-01 0.779280E-02 0.664434E+00 0.692364E-03 0.738785E-01 0.228031E-02 0.961560E+00 0.245006E-01
 0.827778E+01 0.380386E+00 0.144905E+00 0.211141E-01 0.245622E-01 0.994448E+00 0.379891E+01 0.995186E+00 0.158628E-02 0.403815E-02 0.121499E+01 0.244425E+00 0.603569E-01 0.377673E-02 0.661765E+00 0.156153E-02 0.290306E+00 0.845482E-01 0.723754E-02 0.663869E+00 0.100864E-02 0.707956E-01 0.247740E-02 0.959886E+00 0.252156E-01
 0.833333E+01 0.372019E+00 0.138656E+00 0.193612E-01 0.241432E-01 0.992936E+00 0.444072E+01 0.994034E+00 0.204606E-02 0.484244E-02 0.145234E+01 0.238244E+00 0.574570E-01 0.344275E-02 0.660191E+00 0.214489E-02 0.284452E+00 0.811988E-01 0.668385E-02 0.663207E+00 0.137757E-02 0.676275E-01 0.273776E-02 0.958029E+00 0.259820E-01
 0.838889E+01 0.363532E+00 0.132453E+00 0.176944E-01 0.239464E-01 0.991423E+00 0.493400E+01 0.992962E+00 0.233236E-02 0.557493E-02 0.151887E+01 0.231672E+00 0.544589E-01 0.311435E-02 0.658223E+00 0.279030E-02 0.278748E+00 0.779944E-01 0.617291E-02 0.662634E+00 0.168577E-02 0.644590E-01 0.296422E-02 0.955292E+00 0.270408E-01
 0.844444E+01 0.354999E+00 0.126356E+00 0.161263E-01 0.239215E-01 0.989944E+00 0.520594E+01 0.992101E+00 0.246215E-02 0.637121E-02 0.145406E+01 0.224782E+00 0.514283E-01 0.280283E-02 0.655678E+00 0.379286E-02 0.273187E+00 0.749275E-01 0.570129E-02 0.662171E+00 0.189344E-02 0.613073E-01 0.322676E-02 0.951147E+00 0.289654E-01
 0.850000E+01 0.346546E+00 0.120451E+00 0.146738E-01 0.238933E-01 0.988596E+00 0.531785E+01 0.991423E+00 0.248235E-02 0.703965E-02 0.132520E+01 0.217939E+00 0.484990E-01 0.251539E-02 0.653055E+00 0.494509E-02 0.267681E+00 0.719516E-01 0.526147E-02 0.661746E+00 0.203956E-02 0.582549E-01 0.343511E-02 0.946519E+00 0.311337E-01
