 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9007
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.414060E+00 0.171974E+00 0.299210E-01 0.424586E-01 0.988304E+00 0.357345E+01 0.996053E+00 0.236475E-02 0.135144E-01 0.208509E+01 0.269578E+00 0.734349E-01 0.561641E-02 0.660541E+00 0.375195E-02 0.310472E+00 0.985390E-01 0.104680E-01 0.660673E+00 0.406178E-02 0.829525E-01 0.409648E-02 0.945275E+00 0.354784E-01
 0.805556E+01 0.407330E+00 0.166512E+00 0.281022E-01 0.423361E-01 0.986443E+00 0.395673E+01 0.995417E+00 0.276499E-02 0.143653E-01 0.232050E+01 0.264892E+00 0.709444E-01 0.525227E-02 0.659653E+00 0.431866E-02 0.305394E+00 0.955678E-01 0.990642E-02 0.659366E+00 0.496639E-02 0.801778E-01 0.440653E-02 0.944213E+00 0.359646E-01
 0.811111E+01 0.400388E+00 0.160979E+00 0.263217E-01 0.423392E-01 0.984274E+00 0.432242E+01 0.994749E+00 0.318197E-02 0.153073E-01 0.254045E+01 0.259978E+00 0.683870E-01 0.489226E-02 0.658607E+00 0.498379E-02 0.300152E+00 0.925919E-01 0.936711E-02 0.657616E+00 0.618149E-02 0.773411E-01 0.474344E-02 0.942861E+00 0.366006E-01
 0.816667E+01 0.393223E+00 0.155367E+00 0.245763E-01 0.422231E-01 0.981882E+00 0.453806E+01 0.994191E+00 0.350147E-02 0.163128E-01 0.263855E+01 0.254914E+00 0.657947E-01 0.453918E-02 0.657494E+00 0.567776E-02 0.294771E+00 0.895725E-01 0.883286E-02 0.655926E+00 0.734886E-02 0.744821E-01 0.508321E-02 0.941499E+00 0.372422E-01
 0.822222E+01 0.385755E+00 0.149637E+00 0.228613E-01 0.423481E-01 0.979004E+00 0.475054E+01 0.993570E+00 0.385582E-02 0.174249E-01 0.273120E+01 0.249887E+00 0.632954E-01 0.421619E-02 0.656154E+00 0.652010E-02 0.288822E+00 0.863415E-01 0.829128E-02 0.653744E+00 0.885799E-02 0.715322E-01 0.545822E-02 0.939459E+00 0.377096E-01
 0.827778E+01 0.378294E+00 0.144022E+00 0.212409E-01 0.423826E-01 0.975956E+00 0.501466E+01 0.992823E+00 0.428743E-02 0.184258E-01 0.285487E+01 0.244957E+00 0.609041E-01 0.392010E-02 0.654745E+00 0.739805E-02 0.282721E+00 0.831175E-01 0.776914E-02 0.651110E+00 0.106787E-01 0.686261E-01 0.578643E-02 0.937089E+00 0.380051E-01
 0.833333E+01 0.370903E+00 0.138568E+00 0.197244E-01 0.423014E-01 0.972748E+00 0.525208E+01 0.992036E+00 0.474864E-02 0.193627E-01 0.296673E+01 0.239756E+00 0.584296E-01 0.362429E-02 0.653120E+00 0.841089E-02 0.276957E+00 0.801385E-01 0.729620E-02 0.648273E+00 0.126510E-01 0.658012E-01 0.606918E-02 0.934815E+00 0.386580E-01
 0.838889E+01 0.363546E+00 0.133229E+00 0.182860E-01 0.421859E-01 0.969794E+00 0.531074E+01 0.991461E+00 0.503177E-02 0.201203E-01 0.293548E+01 0.235096E+00 0.562583E-01 0.337533E-02 0.651852E+00 0.913451E-02 0.270717E+00 0.769704E-01 0.681233E-02 0.645340E+00 0.146786E-01 0.630360E-01 0.627764E-02 0.931428E+00 0.386334E-01
 0.844444E+01 0.356429E+00 0.128151E+00 0.169612E-01 0.419755E-01 0.967203E+00 0.529997E+01 0.991000E+00 0.521679E-02 0.206655E-01 0.284799E+01 0.230659E+00 0.542225E-01 0.314905E-02 0.650802E+00 0.967385E-02 0.264618E+00 0.739283E-01 0.635808E-02 0.642391E+00 0.167110E-01 0.604099E-01 0.640100E-02 0.927579E+00 0.383694E-01
 0.850000E+01 0.349419E+00 0.123233E+00 0.157195E-01 0.416829E-01 0.964891E+00 0.518501E+01 0.990713E+00 0.528486E-02 0.210761E-01 0.270040E+01 0.226523E+00 0.523384E-01 0.294334E-02 0.650388E+00 0.974003E-02 0.258375E+00 0.708946E-01 0.592364E-02 0.639086E+00 0.190018E-01 0.578554E-01 0.646693E-02 0.922269E+00 0.375574E-01
 0.855556E+01 0.342423E+00 0.118416E+00 0.145458E-01 0.410917E-01 0.962664E+00 0.510807E+01 0.990356E+00 0.536574E-02 0.213702E-01 0.256025E+01 0.221743E+00 0.502152E-01 0.272107E-02 0.649313E+00 0.102466E-01 0.252918E+00 0.682004E-01 0.552940E-02 0.636929E+00 0.204656E-01 0.554058E-01 0.645128E-02 0.918502E+00 0.379722E-01
 0.861111E+01 0.335583E+00 0.113784E+00 0.134533E-01 0.404548E-01 0.960881E+00 0.501237E+01 0.990060E+00 0.539211E-02 0.214775E-01 0.240894E+01 0.217150E+00 0.481994E-01 0.251589E-02 0.648762E+00 0.102894E-01 0.247480E+00 0.655849E-01 0.515891E-02 0.634707E+00 0.219867E-01 0.530325E-01 0.636124E-02 0.913462E+00 0.383235E-01
 0.866667E+01 0.328751E+00 0.109239E+00 0.124170E-01 0.397294E-01 0.959446E+00 0.495553E+01 0.989707E+00 0.540913E-02 0.214112E-01 0.226374E+01 0.212470E+00 0.461906E-01 0.231967E-02 0.648177E+00 0.103236E-01 0.242164E+00 0.630481E-01 0.480443E-02 0.632542E+00 0.234389E-01 0.507154E-01 0.620806E-02 0.908485E+00 0.389115E-01
 0.872222E+01 0.321929E+00 0.104793E+00 0.114434E-01 0.389900E-01 0.957940E+00 0.490768E+01 0.989300E+00 0.548129E-02 0.213397E-01 0.214622E+01 0.207889E+00 0.442619E-01 0.213820E-02 0.647808E+00 0.101920E-01 0.236758E+00 0.605306E-01 0.446740E-02 0.630216E+00 0.250182E-01 0.484404E-01 0.605047E-02 0.902417E+00 0.392454E-01
