 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.818421E+01     10000000      5091746 0.509175E+00
   2 0.818421E+01 0.836842E+01     10000000      5163125 0.516312E+00
   3 0.836842E+01 0.855263E+01     10000000      5244669 0.524467E+00
   4 0.855263E+01 0.873684E+01     10000000      5330432 0.533043E+00
   5 0.873684E+01 0.892105E+01     10000000      5416979 0.541698E+00
   6 0.892105E+01 0.910526E+01     10000000      5515546 0.551555E+00
   7 0.910526E+01 0.928947E+01     10000000      5615401 0.561540E+00
   8 0.928947E+01 0.947368E+01     10000000      5724596 0.572460E+00
   9 0.947368E+01 0.965789E+01     10000000      5836631 0.583663E+00
  10 0.965789E+01 0.984211E+01     10000000      5952920 0.595292E+00
  11 0.984211E+01 0.100263E+02     10000000      6073598 0.607360E+00
  12 0.100263E+02 0.102105E+02     10000000      6198511 0.619851E+00
  13 0.102105E+02 0.103947E+02     10000000      6326270 0.632627E+00
  14 0.103947E+02 0.105789E+02     10000000      6454127 0.645413E+00
  15 0.105789E+02 0.107632E+02     10000000      6586457 0.658646E+00
  16 0.107632E+02 0.109474E+02     10000000      6719521 0.671952E+00
  17 0.109474E+02 0.111316E+02     10000000      6854528 0.685453E+00
  18 0.111316E+02 0.113158E+02     10000000      6984804 0.698480E+00
  19 0.113158E+02 0.115000E+02     10000000      7121341 0.712134E+00
 replicas_visiting_both_extremes         2000   1.0000000000000000     
