 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9129
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.431377E+00 0.186159E+00 0.347092E-01 0.144115E-01 0.998443E+00 0.785999E+00 0.999233E+00 0.102818E-03 0.431308E-02 0.898113E-01 0.298687E+00 0.893000E-01 0.800506E-02 0.666217E+00 0.579757E-05 0.310760E+00 0.968592E-01 0.949180E-02 0.666067E+00 0.140612E-03 0.927038E-01 0.166593E-02 0.992898E+00 0.407625E-02
 0.805556E+01 0.425423E+00 0.181064E+00 0.328413E-01 0.143597E-01 0.998261E+00 0.874812E+00 0.999118E+00 0.908989E-04 0.442612E-02 0.714317E-01 0.294524E+00 0.868336E-01 0.757079E-02 0.666159E+00 0.117587E-04 0.306481E+00 0.942306E-01 0.899119E-02 0.665973E+00 0.143960E-03 0.901481E-01 0.168787E-02 0.992619E+00 0.418385E-02
 0.811111E+01 0.419346E+00 0.175936E+00 0.310130E-01 0.143297E-01 0.998081E+00 0.972021E+00 0.998987E+00 0.732421E-04 0.448041E-02 0.482379E-01 0.290390E+00 0.844200E-01 0.715804E-02 0.666097E+00 0.382902E-04 0.301997E+00 0.915164E-01 0.848889E-02 0.665847E+00 0.151076E-03 0.875758E-01 0.168640E-02 0.992333E+00 0.422716E-02
 0.816667E+01 0.413041E+00 0.170695E+00 0.291989E-01 0.143132E-01 0.997865E+00 0.111909E+01 0.998794E+00 0.468868E-04 0.446128E-02 0.181425E-01 0.286094E+00 0.819536E-01 0.674987E-02 0.665965E+00 0.785156E-04 0.297345E+00 0.887412E-01 0.798982E-02 0.665700E+00 0.144431E-03 0.849432E-01 0.165239E-02 0.992007E+00 0.427558E-02
 0.822222E+01 0.406397E+00 0.165258E+00 0.273753E-01 0.143411E-01 0.997617E+00 0.132019E+01 0.998526E+00 0.178822E-05 0.433174E-02 0.260481E-01 0.281491E+00 0.793608E-01 0.633615E-02 0.665716E+00 0.163165E-03 0.292503E+00 0.858972E-01 0.749352E-02 0.665517E+00 0.132221E-03 0.822060E-01 0.156911E-02 0.991587E+00 0.438782E-02
 0.827778E+01 0.399508E+00 0.159712E+00 0.255744E-01 0.143539E-01 0.997393E+00 0.151458E+01 0.998241E+00 0.247571E-04 0.410414E-02 0.490327E-01 0.276694E+00 0.767071E-01 0.592729E-02 0.665409E+00 0.263869E-03 0.287501E+00 0.830046E-01 0.700403E-02 0.665314E+00 0.119795E-03 0.794124E-01 0.144625E-02 0.991121E+00 0.452434E-02
 0.833333E+01 0.392358E+00 0.154056E+00 0.238012E-01 0.145476E-01 0.997140E+00 0.171162E+01 0.997926E+00 0.535212E-05 0.388790E-02 0.209549E-01 0.271500E+00 0.738933E-01 0.551078E-02 0.664966E+00 0.372495E-03 0.282495E+00 0.801631E-01 0.654021E-02 0.665106E+00 0.131608E-03 0.765508E-01 0.132133E-02 0.990352E+00 0.489441E-02
 0.838889E+01 0.385099E+00 0.148422E+00 0.220998E-01 0.149155E-01 0.996795E+00 0.194192E+01 0.997547E+00 0.143933E-03 0.376493E-02 0.926794E-01 0.266091E+00 0.710282E-01 0.510464E-02 0.664340E+00 0.412002E-03 0.277522E+00 0.773940E-01 0.610458E-02 0.664903E+00 0.167022E-03 0.736891E-01 0.123085E-02 0.989366E+00 0.543706E-02
 0.844444E+01 0.377632E+00 0.142741E+00 0.204501E-01 0.153241E-01 0.996311E+00 0.221196E+01 0.997079E+00 0.360104E-03 0.378120E-02 0.252620E+00 0.260352E+00 0.680508E-01 0.469894E-02 0.663603E+00 0.405064E-03 0.272569E+00 0.746902E-01 0.569517E-02 0.664662E+00 0.250238E-03 0.707972E-01 0.118872E-02 0.988186E+00 0.620719E-02
 0.850000E+01 0.370165E+00 0.137174E+00 0.188972E-01 0.157571E-01 0.995720E+00 0.249160E+01 0.996554E+00 0.615597E-03 0.391967E-02 0.421473E+00 0.254468E+00 0.650635E-01 0.430848E-02 0.662789E+00 0.314592E-03 0.267749E+00 0.721103E-01 0.531877E-02 0.664423E+00 0.331541E-03 0.679590E-01 0.118755E-02 0.986840E+00 0.718932E-02
