 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.295902E+00 0.322939E+00 0.438115E+00 -.167319E-01 -.419520E+01 -.412718E+01 0.955583E-01 0.992394E+00
   1 0.805556E+01 0.290289E+00 0.318646E+00 0.431209E+00 -.172676E-01 -.416486E+01 -.407303E+01 0.924993E-01 0.991363E+00
   1 0.811111E+01 0.283759E+00 0.314171E+00 0.423578E+00 -.181841E-01 -.413707E+01 -.407218E+01 0.891487E-01 0.989706E+00
   1 0.816667E+01 0.276746E+00 0.309613E+00 0.415574E+00 -.192722E-01 -.409794E+01 -.401869E+01 0.856843E-01 0.987511E+00
   1 0.822222E+01 0.269231E+00 0.305023E+00 0.407216E+00 -.205533E-01 -.406294E+01 -.399909E+01 0.821216E-01 0.984582E+00
   1 0.827778E+01 0.262068E+00 0.300489E+00 0.399131E+00 -.216142E-01 -.403545E+01 -.396530E+01 0.787486E-01 0.981515E+00
   1 0.833333E+01 0.255007E+00 0.295894E+00 0.391065E+00 -.225251E-01 -.399856E+01 -.392125E+01 0.754551E-01 0.978207E+00
   1 0.838889E+01 0.247987E+00 0.291368E+00 0.383085E+00 -.233980E-01 -.396774E+01 -.387551E+01 0.722555E-01 0.974454E+00
   1 0.844444E+01 0.241757E+00 0.286820E+00 0.375600E+00 -.238193E-01 -.392919E+01 -.383794E+01 0.693408E-01 0.971346E+00
   1 0.850000E+01 0.236019E+00 0.282264E+00 0.368425E+00 -.239677E-01 -.390157E+01 -.382721E+01 0.666196E-01 0.968656E+00
   1 0.855556E+01 0.230598E+00 0.277765E+00 0.361507E+00 -.239780E-01 -.385886E+01 -.379296E+01 0.640521E-01 0.966151E+00
   1 0.861111E+01 0.225488E+00 0.273366E+00 0.354856E+00 -.238842E-01 -.383234E+01 -.372263E+01 0.616406E-01 0.963824E+00
   1 0.866667E+01 0.220520E+00 0.268888E+00 0.348253E+00 -.236718E-01 -.380245E+01 -.372396E+01 0.592950E-01 0.961683E+00
   1 0.872222E+01 0.215523E+00 0.264503E+00 0.341701E+00 -.235118E-01 -.376584E+01 -.371109E+01 0.570063E-01 0.959208E+00
   1 0.877778E+01 0.210552E+00 0.260179E+00 0.335228E+00 -.233611E-01 -.372988E+01 -.365472E+01 0.547813E-01 0.956514E+00
   1 0.883333E+01 0.205396E+00 0.255832E+00 0.328640E+00 -.232626E-01 -.369589E+01 -.362707E+01 0.525470E-01 0.953293E+00
