 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9069
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.416319E+00 0.173521E+00 0.302464E-01 0.452792E-01 0.995458E+00 0.148797E+01 0.998428E+00 0.431192E-03 0.813477E-02 0.360612E+00 0.262699E+00 0.702240E-01 0.526315E-02 0.664723E+00 0.587043E-03 0.318428E+00 0.103297E+00 0.114305E-01 0.665324E+00 0.819459E-03 0.822265E-01 0.398353E-03 0.907082E+00 0.621451E-01
 0.805556E+01 0.409483E+00 0.167898E+00 0.283357E-01 0.451450E-01 0.994815E+00 0.166298E+01 0.998171E+00 0.495393E-03 0.851476E-02 0.391898E+00 0.257732E+00 0.676666E-01 0.490426E-02 0.664240E+00 0.721979E-03 0.313469E+00 0.100231E+00 0.108075E-01 0.665109E+00 0.960485E-03 0.793411E-01 0.469076E-03 0.903179E+00 0.644963E-01
 0.811111E+01 0.402501E+00 0.162251E+00 0.264806E-01 0.449590E-01 0.994102E+00 0.183685E+01 0.997897E+00 0.540897E-03 0.890268E-02 0.398885E+00 0.252538E+00 0.650457E-01 0.454919E-02 0.663634E+00 0.915798E-03 0.308498E+00 0.972050E-01 0.102091E-01 0.664826E+00 0.114738E-02 0.764350E-01 0.528650E-03 0.898934E+00 0.671711E-01
 0.816667E+01 0.395403E+00 0.156608E+00 0.246888E-01 0.447644E-01 0.993361E+00 0.203846E+01 0.997572E+00 0.562116E-03 0.921048E-02 0.379992E+00 0.247134E+00 0.623935E-01 0.420654E-02 0.662799E+00 0.122379E-02 0.303513E+00 0.942142E-01 0.963211E-02 0.664519E+00 0.135087E-02 0.735103E-01 0.535497E-03 0.894038E+00 0.703394E-01
 0.822222E+01 0.387999E+00 0.150837E+00 0.229260E-01 0.446770E-01 0.992349E+00 0.230904E+01 0.997136E+00 0.601633E-03 0.963532E-02 0.367636E+00 0.241516E+00 0.597152E-01 0.387620E-02 0.661670E+00 0.169956E-02 0.298223E+00 0.911221E-01 0.906206E-02 0.664076E+00 0.164705E-02 0.704882E-01 0.568438E-03 0.888227E+00 0.739148E-01
 0.827778E+01 0.380378E+00 0.145010E+00 0.212119E-01 0.446759E-01 0.991252E+00 0.265587E+01 0.996578E+00 0.547942E-03 0.994151E-02 0.271842E+00 0.235404E+00 0.569181E-01 0.355201E-02 0.659746E+00 0.258985E-02 0.292956E+00 0.880922E-01 0.851767E-02 0.663541E+00 0.200486E-02 0.673783E-01 0.507749E-03 0.880952E+00 0.786558E-01
 0.833333E+01 0.372669E+00 0.139233E+00 0.195779E-01 0.446512E-01 0.990092E+00 0.299831E+01 0.995982E+00 0.483656E-03 0.102189E-01 0.175634E+00 0.229096E+00 0.541244E-01 0.324424E-02 0.657385E+00 0.366827E-02 0.287682E+00 0.851087E-01 0.799675E-02 0.662972E+00 0.238508E-02 0.642729E-01 0.416619E-03 0.872842E+00 0.840363E-01
 0.838889E+01 0.364820E+00 0.133472E+00 0.180134E-01 0.446924E-01 0.988847E+00 0.337655E+01 0.995286E+00 0.354936E-03 0.104218E-01 0.371918E-01 0.222309E+00 0.512421E-01 0.294586E-02 0.654094E+00 0.530415E-02 0.282497E+00 0.822298E-01 0.750914E-02 0.662314E+00 0.283087E-02 0.611053E-01 0.241847E-03 0.862736E+00 0.909712E-01
 0.844444E+01 0.356924E+00 0.127800E+00 0.165366E-01 0.447370E-01 0.987520E+00 0.378289E+01 0.994487E+00 0.216132E-03 0.105697E-01 0.965444E-01 0.215371E+00 0.484208E-01 0.267081E-02 0.649870E+00 0.740053E-02 0.277275E+00 0.793791E-01 0.703937E-02 0.661563E+00 0.333673E-02 0.579554E-01 0.294398E-04 0.851556E+00 0.986979E-01
 0.850000E+01 0.348768E+00 0.122066E+00 0.151055E-01 0.449312E-01 0.986218E+00 0.423262E+01 0.993529E+00 0.375967E-04 0.105359E-01 0.238802E+00 0.207973E+00 0.455905E-01 0.241820E-02 0.643986E+00 0.107204E-01 0.271824E+00 0.764755E-01 0.658070E-02 0.660736E+00 0.389251E-02 0.546560E-01 0.325911E-03 0.836386E+00 0.108771E+00
