 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9073
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.405813E+00 0.164864E+00 0.272923E-01 0.178980E-01 0.995873E+00 0.378984E+01 0.995971E+00 0.150760E-02 0.183705E-02 0.142225E+01 0.293534E+00 0.864732E-01 0.757781E-02 0.664812E+00 0.278887E-03 0.278902E+00 0.783907E-01 0.631014E-02 0.661879E+00 0.304022E-02 0.816309E-01 0.112187E-02 0.985548E+00 0.791534E-02
 0.805556E+01 0.394571E+00 0.155941E+00 0.244675E-01 0.207787E-01 0.993833E+00 0.458041E+01 0.994724E+00 0.211130E-02 0.470075E-02 0.178653E+01 0.286798E+00 0.826904E-01 0.696129E-02 0.663374E+00 0.326154E-03 0.269037E+00 0.732502E-01 0.559235E-02 0.660486E+00 0.400504E-02 0.768610E-01 0.240518E-02 0.978569E+00 0.121421E-01
 0.811111E+01 0.384887E+00 0.148448E+00 0.222089E-01 0.219668E-01 0.992192E+00 0.503663E+01 0.993905E+00 0.238314E-02 0.621672E-02 0.191255E+01 0.279350E+00 0.786492E-01 0.633384E-02 0.661534E+00 0.115837E-02 0.262342E+00 0.697988E-01 0.511732E-02 0.660323E+00 0.409424E-02 0.729771E-01 0.299254E-02 0.975899E+00 0.130397E-01
 0.816667E+01 0.375468E+00 0.141365E+00 0.201860E-01 0.222345E-01 0.989896E+00 0.591044E+01 0.992508E+00 0.312174E-02 0.753560E-02 0.240228E+01 0.270899E+00 0.742513E-01 0.568763E-02 0.658876E+00 0.264321E-02 0.257072E+00 0.671136E-01 0.475361E-02 0.659987E+00 0.430426E-02 0.693715E-01 0.341847E-02 0.976854E+00 0.112284E-01
 0.822222E+01 0.365867E+00 0.134341E+00 0.182827E-01 0.221788E-01 0.986973E+00 0.699483E+01 0.990621E+00 0.420321E-02 0.880193E-02 0.305435E+01 0.261477E+00 0.695450E-01 0.503664E-02 0.655384E+00 0.470371E-02 0.252457E+00 0.647962E-01 0.444646E-02 0.659253E+00 0.478708E-02 0.658080E-01 0.377633E-02 0.979704E+00 0.771977E-02
 0.827778E+01 0.356345E+00 0.127559E+00 0.165356E-01 0.218496E-01 0.983752E+00 0.788704E+01 0.988727E+00 0.538548E-02 0.101232E-01 0.365532E+01 0.251733E+00 0.648579E-01 0.442368E-02 0.651490E+00 0.720214E-02 0.248229E+00 0.627007E-01 0.417415E-02 0.658358E+00 0.538333E-02 0.623681E-01 0.413314E-02 0.983303E+00 0.355961E-02
 0.833333E+01 0.346895E+00 0.121005E+00 0.149309E-01 0.215453E-01 0.980285E+00 0.861051E+01 0.986845E+00 0.658791E-02 0.114068E-01 0.416075E+01 0.241948E+00 0.603747E-01 0.387473E-02 0.647100E+00 0.100837E-01 0.243984E+00 0.606305E-01 0.391246E-02 0.657386E+00 0.602409E-02 0.590011E-01 0.448582E-02 0.986410E+00 0.337046E-03
 0.838889E+01 0.337778E+00 0.114846E+00 0.134966E-01 0.212880E-01 0.976731E+00 0.913197E+01 0.985096E+00 0.760989E-02 0.125771E-01 0.445577E+01 0.232366E+00 0.561719E-01 0.339472E-02 0.642051E+00 0.133344E-01 0.239937E+00 0.586743E-01 0.366933E-02 0.656567E+00 0.655273E-02 0.558122E-01 0.479801E-02 0.988761E+00 0.370829E-02
 0.844444E+01 0.329027E+00 0.109072E+00 0.122115E-01 0.210604E-01 0.973545E+00 0.937324E+01 0.983734E+00 0.818897E-02 0.134714E-01 0.444364E+01 0.223466E+00 0.523517E-01 0.298227E-02 0.637221E+00 0.161506E-01 0.235808E+00 0.567207E-01 0.343488E-02 0.655613E+00 0.714403E-02 0.528227E-01 0.499631E-02 0.989476E+00 0.607772E-02
 0.850000E+01 0.320491E+00 0.103587E+00 0.110496E-01 0.209238E-01 0.970254E+00 0.979468E+01 0.982116E+00 0.868692E-02 0.141238E-01 0.439784E+01 0.214905E+00 0.488540E-01 0.263135E-02 0.631759E+00 0.189132E-01 0.231548E+00 0.547335E-01 0.320343E-02 0.654820E+00 0.762966E-02 0.499422E-01 0.511345E-02 0.988844E+00 0.777633E-02
