 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.280349E+00 0.296836E+00 0.408411E+00 -.951610E-02 -.389640E+01 -.381198E+01 0.832174E-01 0.996742E+00
   1 0.805556E+01 0.274197E+00 0.292718E+00 0.401219E+00 -.104995E-01 -.386744E+01 -.378935E+01 0.802624E-01 0.995740E+00
   1 0.811111E+01 0.267588E+00 0.288537E+00 0.393679E+00 -.116504E-01 -.382674E+01 -.376636E+01 0.772092E-01 0.994340E+00
   1 0.816667E+01 0.261014E+00 0.284299E+00 0.386125E+00 -.126977E-01 -.379450E+01 -.372519E+01 0.742059E-01 0.992733E+00
   1 0.822222E+01 0.254090E+00 0.280013E+00 0.378315E+00 -.138458E-01 -.376792E+01 -.366921E+01 0.711486E-01 0.990621E+00
   1 0.827778E+01 0.247395E+00 0.275726E+00 0.370662E+00 -.148201E-01 -.372923E+01 -.367121E+01 0.682133E-01 0.988337E+00
   1 0.833333E+01 0.240841E+00 0.271320E+00 0.363027E+00 -.156104E-01 -.369542E+01 -.361735E+01 0.653450E-01 0.985933E+00
   1 0.838889E+01 0.234555E+00 0.266878E+00 0.355564E+00 -.162074E-01 -.366029E+01 -.361140E+01 0.625976E-01 0.983517E+00
   1 0.844444E+01 0.228272E+00 0.262356E+00 0.348078E+00 -.167223E-01 -.362196E+01 -.355089E+01 0.598886E-01 0.980881E+00
   1 0.850000E+01 0.221838E+00 0.257727E+00 0.340465E+00 -.172113E-01 -.359000E+01 -.350573E+01 0.571738E-01 0.977846E+00
   1 0.855556E+01 0.215255E+00 0.253031E+00 0.332751E+00 -.176898E-01 -.354983E+01 -.349866E+01 0.544661E-01 0.974306E+00
   1 0.861111E+01 0.208186E+00 0.248292E+00 0.324758E+00 -.183074E-01 -.352386E+01 -.343129E+01 0.516911E-01 0.969594E+00
   1 0.866667E+01 0.200938E+00 0.243370E+00 0.316546E+00 -.188529E-01 -.348835E+01 -.340397E+01 0.489024E-01 0.964175E+00
   1 0.872222E+01 0.192906E+00 0.238478E+00 0.307889E+00 -.196590E-01 -.344751E+01 -.336100E+01 0.460038E-01 0.956340E+00
   1 0.877778E+01 0.185184E+00 0.233514E+00 0.299364E+00 -.202360E-01 -.342137E+01 -.335635E+01 0.432430E-01 0.948095E+00
   1 0.883333E+01 0.177146E+00 0.228194E+00 0.290395E+00 -.206919E-01 -.338517E+01 -.329340E+01 0.404236E-01 0.938522E+00
