 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9077
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -4.0137937839998745E+00   7.7580887293651956E-03   5.9505340436194842E-01   2.6240718888583315E-03
   8.0555555555555554E+00  -3.9806149376470574E+00   7.6185419307850518E-03   5.9704462204457731E-01   3.1812912805120218E-03
   8.1111111111111107E+00  -3.9473305030544670E+00   7.4664493775911459E-03   6.0004653359050852E-01   3.2322469430871529E-03
   8.1666666666666661E+00  -3.9138932226849628E+00   7.3074537244322297E-03   6.0263372759644507E-01   2.1590817553581850E-03
   8.2222222222222214E+00  -3.8804152555077360E+00   7.1994333888475721E-03   6.0351342792972329E-01   3.0506339000029099E-03
   8.2777777777777786E+00  -3.8468095605210388E+00   7.0438448943278666E-03   6.0649089387178601E-01   2.5227936268234748E-03
   8.3333333333333339E+00  -3.8130774854829550E+00   6.9158702009589224E-03   6.0682571504640803E-01   2.3577974383115746E-03
   8.3888888888888893E+00  -3.7792856086245337E+00   6.7721189024384657E-03   6.0960275386520169E-01   3.8818424042133003E-03
   8.4444444444444446E+00  -3.7453371793599115E+00   6.6283703216527424E-03   6.1103841300817863E-01   2.3586142926450369E-03
   8.5000000000000000E+00  -3.7114052809586608E+00   6.5278140243329444E-03   6.1285520334853616E-01   1.6142048603760342E-03
   8.5555555555555554E+00  -3.6773253248836277E+00   6.3652927451502070E-03   6.1282887486548443E-01   2.2255347434201938E-03
   8.6111111111111107E+00  -3.6432157362944277E+00   6.2643236509926830E-03   6.1547075834215814E-01   2.5482532920950035E-03
   8.6666666666666661E+00  -3.6089796182198932E+00   6.1391417549777443E-03   6.1475468765032693E-01   9.3698444796659120E-04
   8.7222222222222214E+00  -3.5747177541051482E+00   6.0186042655840715E-03   6.1669683904835293E-01   1.3215299908368484E-03
   8.7777777777777786E+00  -3.5404248040889694E+00   5.9411954529319582E-03   6.1855789987481336E-01   3.4044705344607067E-03
   8.8333333333333339E+00  -3.5060469167410262E+00   5.8114549043083276E-03   6.1932370880887233E-01   2.5605279506928282E-03
   8.8888888888888893E+00  -3.4716631455482347E+00   5.6960611140220441E-03   6.1891131388954013E-01   2.9348186447206233E-03
   8.9444444444444446E+00  -3.4372030042007715E+00   5.5539951772416796E-03   6.2028940673377342E-01   2.0415753971035635E-03
   9.0000000000000000E+00  -3.4027288774982818E+00   5.4396846350179681E-03   6.1942462553636757E-01   1.8652681487673253E-03
   9.0555555555555554E+00  -3.3682687478857147E+00   5.2988727252949999E-03   6.2110915819656132E-01   1.2229580920577424E-03
   9.1111111111111107E+00  -3.3338174172566699E+00   5.1078947416900366E-03   6.2021195977064392E-01   1.8632226239533936E-03
   9.1666666666666661E+00  -3.2993976369118774E+00   4.9542118028867823E-03   6.1892776022986196E-01   2.4402321399353603E-03
   9.2222222222222214E+00  -3.2650020867648415E+00   4.7737093299965137E-03   6.1764758872104175E-01   4.0263388392822478E-03
   9.2777777777777786E+00  -3.2306192050488978E+00   4.6271275697358991E-03   6.1830997302198654E-01   2.7454835859988687E-03
   9.3333333333333339E+00  -3.1962867124483250E+00   4.4462735765097797E-03   6.1757569024868519E-01   1.6900225247488089E-03
   9.3888888888888893E+00  -3.1620477354257828E+00   4.2930627274039594E-03   6.1792016843716513E-01   4.0891266152589083E-03
   9.4444444444444446E+00  -3.1277903452582430E+00   4.1320673875070600E-03   6.1296955770999251E-01   2.5825007881638755E-03
   9.5000000000000000E+00  -3.0936138356589078E+00   3.9130337471486240E-03   6.1222577674099199E-01   4.0702866998786587E-03
   9.5555555555555554E+00  -3.0596148797789775E+00   3.7043687125740913E-03   6.1190865393440697E-01   5.6663097387025163E-03
   9.6111111111111107E+00  -3.0256616350380110E+00   3.4574115085221984E-03   6.0955243043514440E-01   4.0087150164030061E-03
   9.6666666666666661E+00  -2.9918291088144091E+00   3.1644945237709631E-03   6.0679710407005494E-01   4.9267788765843829E-03
   9.7222222222222214E+00  -2.9581340451581952E+00   2.8164096698304933E-03   6.0721122212213241E-01   6.5836227069006022E-03
   9.7777777777777786E+00  -2.9245811990567860E+00   2.4567258864646000E-03   6.0352982543317024E-01   7.1936684450713360E-03
   9.8333333333333339E+00  -2.8912114827893953E+00   2.0633515077519305E-03   5.9992025579615960E-01   6.9430712034847207E-03
   9.8888888888888893E+00  -2.8580566274080725E+00   1.6085218257249133E-03   5.9451242356593559E-01   8.4609053507913035E-03
   9.9444444444444446E+00  -2.8250519591252932E+00   1.1011280090479523E-03   5.9095070412267647E-01   9.4852879835281775E-03
   1.0000000000000000E+01  -2.7923055552194502E+00   6.0077549221397521E-04   5.8806139973623439E-01   9.2816480527506545E-03
   1.0055555555555555E+01  -2.7597585889066378E+00   6.4913860626909616E-05   5.8411754875775723E-01   9.7076358824366611E-03
   1.0111111111111111E+01  -2.7274091718455971E+00   5.3018881795672060E-04   5.8082963402709553E-01   1.0731846692538814E-02
   1.0166666666666666E+01  -2.6953189798349637E+00   1.1220645805368383E-03   5.7427293889886399E-01   1.1124599226115075E-02
   1.0222222222222221E+01  -2.6636000194929355E+00   1.7563536026387980E-03   5.6801330440699038E-01   1.0555856196836936E-02
   1.0277777777777779E+01  -2.6322442814477069E+00   2.3524714337398657E-03   5.6277718910018937E-01   1.0915779970808611E-02
   1.0333333333333334E+01  -2.6011711216501086E+00   2.9422848723359616E-03   5.5532412984434010E-01   9.8078812379343728E-03
   1.0388888888888889E+01  -2.5705276099253638E+00   3.4929227924662804E-03   5.4917590253087889E-01   8.4101138266670893E-03
   1.0444444444444445E+01  -2.5403068604101708E+00   3.9541552889646838E-03   5.4133806724281541E-01   8.8067276900050985E-03
   1.0500000000000000E+01  -2.5104467404266204E+00   4.4510639991384047E-03   5.3330783774890722E-01   8.4027047890901253E-03
   1.0555555555555555E+01  -2.4810191285654826E+00   4.8784893085620307E-03   5.2528941458184253E-01   6.8392456718835842E-03
   1.0611111111111111E+01  -2.4518780453873541E+00   5.2490175737517205E-03   5.2072978486204158E-01   6.6358443945580626E-03
   1.0666666666666666E+01  -2.4231696824048612E+00   5.5551153648768052E-03   5.1247264298472106E-01   5.0480093980177906E-03
   1.0722222222222221E+01  -2.3948542692696244E+00   5.8977216060799960E-03   5.0551932144415090E-01   5.1060378739120537E-03
   1.0777777777777779E+01  -2.3669390872273164E+00   6.1669117986111778E-03   5.0051934368783046E-01   4.4868452340181371E-03
   1.0833333333333334E+01  -2.3393798845099614E+00   6.4457023649585983E-03   4.9122847429441274E-01   4.4555990091984321E-03
   1.0888888888888889E+01  -2.3122257338621957E+00   6.6653908618865441E-03   4.8526789246515778E-01   4.3764613035502569E-03
   1.0944444444444445E+01  -2.2854444329622270E+00   6.8804123655935067E-03   4.7866584344093965E-01   3.9885363159748079E-03
   1.1000000000000000E+01  -2.2590321858544007E+00   7.1063899440674929E-03   4.7254586464104559E-01   2.9873969163536009E-03
   1.1055555555555555E+01  -2.2330219297272995E+00   7.2736712426608140E-03   4.6576559041153004E-01   2.7803282864599832E-03
   1.1111111111111111E+01  -2.2073582057747858E+00   7.4644728607507916E-03   4.5750204799493188E-01   3.7961977470585928E-03
   1.1166666666666666E+01  -2.1820876399906934E+00   7.5893758065464743E-03   4.5107407806928945E-01   3.1790175532606314E-03
   1.1222222222222221E+01  -2.1571947558295275E+00   7.7726692027993219E-03   4.4388664080317791E-01   2.7291748788221618E-03
   1.1277777777777779E+01  -2.1326990080223664E+00   7.9196353442035072E-03   4.3660159536850063E-01   2.4355517287226128E-03
   1.1333333333333334E+01  -2.1086383938553737E+00   8.0039456803446419E-03   4.3014253060879459E-01   1.4345537216824903E-03
   1.1388888888888889E+01  -2.0848838999757291E+00   8.1366696326407809E-03   4.2381426404761929E-01   1.6106037742216694E-03
   1.1444444444444445E+01  -2.0616084246063267E+00   8.1984134675994833E-03   4.1503967455036789E-01   1.6834214141637270E-03
   1.1500000000000000E+01  -2.0387259515570761E+00   8.2790235280466740E-03   4.0830069113308431E-01   5.3026849239872908E-04
