 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9047
 ------------------------
 disorder configurations processed            2
    T      [<n>]      std.n/sqrt(iconf)      [<n^2>]      [<n^4>]      Global.Nematic.Binder      Nematic.Binder      Nematic.Binder.Error
 0.800000E+01 0.150072E+00 0.124109E+00 0.534434E-01 0.565624E-02 0.339888E+00 0.572692E+00 0.654198E-01
 0.805556E+01 0.148832E+00 0.123229E+00 0.526380E-01 0.548624E-02 0.339984E+00 0.572207E+00 0.657425E-01
 0.811111E+01 0.147620E+00 0.122320E+00 0.518326E-01 0.531915E-02 0.340045E+00 0.571522E+00 0.662103E-01
 0.816667E+01 0.146363E+00 0.121428E+00 0.510287E-01 0.515468E-02 0.340141E+00 0.570977E+00 0.665746E-01
 0.822222E+01 0.145146E+00 0.120508E+00 0.502289E-01 0.499413E-02 0.340171E+00 0.570859E+00 0.666357E-01
 0.827778E+01 0.143903E+00 0.119610E+00 0.494386E-01 0.483762E-02 0.340252E+00 0.570509E+00 0.668601E-01
 0.833333E+01 0.142624E+00 0.118678E+00 0.486282E-01 0.467969E-02 0.340340E+00 0.570179E+00 0.670739E-01
 0.838889E+01 0.141347E+00 0.117755E+00 0.478293E-01 0.452647E-02 0.340446E+00 0.569783E+00 0.673370E-01
 0.844444E+01 0.140053E+00 0.116816E+00 0.470251E-01 0.437485E-02 0.340549E+00 0.569203E+00 0.677255E-01
 0.850000E+01 0.138732E+00 0.115857E+00 0.462101E-01 0.422395E-02 0.340640E+00 0.568987E+00 0.678551E-01
 0.855556E+01 0.137415E+00 0.114899E+00 0.454046E-01 0.407739E-02 0.340732E+00 0.568745E+00 0.680013E-01
 0.861111E+01 0.136017E+00 0.113904E+00 0.445674E-01 0.392763E-02 0.340865E+00 0.568537E+00 0.681243E-01
 0.866667E+01 0.134639E+00 0.112891E+00 0.437357E-01 0.378181E-02 0.340969E+00 0.567739E+00 0.686612E-01
 0.872222E+01 0.133201E+00 0.111888E+00 0.428990E-01 0.363764E-02 0.341123E+00 0.567848E+00 0.685578E-01
 0.877778E+01 0.131803E+00 0.110831E+00 0.420576E-01 0.349586E-02 0.341215E+00 0.567186E+00 0.690029E-01
 0.883333E+01 0.130345E+00 0.109800E+00 0.412210E-01 0.335741E-02 0.341365E+00 0.567181E+00 0.689748E-01
 0.888889E+01 0.128893E+00 0.108702E+00 0.403647E-01 0.321888E-02 0.341464E+00 0.566506E+00 0.694266E-01
 0.894444E+01 0.127398E+00 0.107655E+00 0.395287E-01 0.308619E-02 0.341620E+00 0.566863E+00 0.691360E-01
 0.900000E+01 0.125926E+00 0.106566E+00 0.386893E-01 0.295589E-02 0.341758E+00 0.565987E+00 0.697274E-01
 0.905556E+01 0.124415E+00 0.105470E+00 0.378460E-01 0.282779E-02 0.341909E+00 0.565583E+00 0.699816E-01
 0.911111E+01 0.122910E+00 0.104355E+00 0.370064E-01 0.270325E-02 0.342023E+00 0.565180E+00 0.702252E-01
 0.916667E+01 0.121400E+00 0.103249E+00 0.361785E-01 0.258301E-02 0.342184E+00 0.564518E+00 0.706610E-01
 0.922222E+01 0.119856E+00 0.102118E+00 0.353413E-01 0.246423E-02 0.342348E+00 0.563768E+00 0.711550E-01
 0.927778E+01 0.118315E+00 0.100986E+00 0.345148E-01 0.234982E-02 0.342489E+00 0.563654E+00 0.711898E-01
 0.933333E+01 0.116782E+00 0.998261E-01 0.336883E-01 0.223819E-02 0.342620E+00 0.562680E+00 0.718416E-01
 0.938889E+01 0.115238E+00 0.986631E-01 0.328680E-01 0.213010E-02 0.342747E+00 0.562690E+00 0.717969E-01
 0.944444E+01 0.113720E+00 0.974726E-01 0.320532E-01 0.202550E-02 0.342843E+00 0.561438E+00 0.726456E-01
 0.950000E+01 0.112180E+00 0.962978E-01 0.312504E-01 0.192498E-02 0.342956E+00 0.560376E+00 0.733472E-01
 0.955556E+01 0.110675E+00 0.950973E-01 0.304550E-01 0.182811E-02 0.343003E+00 0.559533E+00 0.738992E-01
 0.961111E+01 0.109213E+00 0.939096E-01 0.296845E-01 0.173668E-02 0.343040E+00 0.557893E+00 0.750139E-01
 0.966667E+01 0.107772E+00 0.927168E-01 0.289261E-01 0.164908E-02 0.343036E+00 0.556572E+00 0.759054E-01
 0.972222E+01 0.106411E+00 0.915123E-01 0.281908E-01 0.156664E-02 0.342897E+00 0.554406E+00 0.773818E-01
 0.977778E+01 0.105002E+00 0.903034E-01 0.274525E-01 0.148574E-02 0.342859E+00 0.552830E+00 0.784596E-01
 0.983333E+01 0.103644E+00 0.890927E-01 0.267345E-01 0.140934E-02 0.342716E+00 0.550545E+00 0.800236E-01
 0.988889E+01 0.102333E+00 0.878387E-01 0.260204E-01 0.133562E-02 0.342441E+00 0.547244E+00 0.823008E-01
 0.994444E+01 0.101040E+00 0.866001E-01 0.253252E-01 0.126573E-02 0.342172E+00 0.543750E+00 0.847118E-01
 0.100000E+02 0.997484E-01 0.853323E-01 0.246288E-01 0.119762E-02 0.341871E+00 0.540291E+00 0.871134E-01
 0.100556E+02 0.984649E-01 0.840403E-01 0.239367E-01 0.113188E-02 0.341509E+00 0.535822E+00 0.902107E-01
 0.101111E+02 0.971834E-01 0.827527E-01 0.232558E-01 0.106903E-02 0.341121E+00 0.531882E+00 0.929359E-01
 0.101667E+02 0.959676E-01 0.814689E-01 0.225989E-01 0.101018E-02 0.340667E+00 0.526657E+00 0.965679E-01
 0.102222E+02 0.947434E-01 0.801663E-01 0.219436E-01 0.953092E-03 0.340220E+00 0.520598E+00 0.100799E+00
 0.102778E+02 0.935701E-01 0.788863E-01 0.213149E-01 0.899945E-03 0.339720E+00 0.515025E+00 0.104679E+00
 0.103333E+02 0.923787E-01 0.776226E-01 0.206970E-01 0.849108E-03 0.339267E+00 0.508747E+00 0.109060E+00
 0.103889E+02 0.912399E-01 0.763716E-01 0.201020E-01 0.801635E-03 0.338731E+00 0.502776E+00 0.113214E+00
 0.104444E+02 0.901412E-01 0.751370E-01 0.195279E-01 0.757078E-03 0.338225E+00 0.495523E+00 0.118289E+00
 0.105000E+02 0.890354E-01 0.739334E-01 0.189704E-01 0.715034E-03 0.337706E+00 0.488368E+00 0.123274E+00
 0.105556E+02 0.879968E-01 0.727460E-01 0.184375E-01 0.675942E-03 0.337195E+00 0.480772E+00 0.128592E+00
 0.106111E+02 0.869612E-01 0.715815E-01 0.179191E-01 0.638966E-03 0.336679E+00 0.473312E+00 0.133809E+00
 0.106667E+02 0.859392E-01 0.704070E-01 0.174084E-01 0.603602E-03 0.336090E+00 0.465308E+00 0.139390E+00
 0.107222E+02 0.849641E-01 0.692723E-01 0.169239E-01 0.570886E-03 0.335607E+00 0.455488E+00 0.146286E+00
 0.107778E+02 0.839859E-01 0.681506E-01 0.164496E-01 0.539773E-03 0.335067E+00 0.447238E+00 0.152050E+00
 0.108333E+02 0.830087E-01 0.670447E-01 0.159866E-01 0.510203E-03 0.334563E+00 0.439417E+00 0.157514E+00
 0.108889E+02 0.820653E-01 0.659592E-01 0.155415E-01 0.482588E-03 0.334010E+00 0.429770E+00 0.164255E+00
 0.109444E+02 0.811625E-01 0.649213E-01 0.151215E-01 0.457193E-03 0.333519E+00 0.422429E+00 0.169383E+00
 0.110000E+02 0.802493E-01 0.638624E-01 0.147007E-01 0.432403E-03 0.333054E+00 0.412746E+00 0.176168E+00
 0.110556E+02 0.793330E-01 0.628528E-01 0.142976E-01 0.409257E-03 0.332659E+00 0.405128E+00 0.181500E+00
 0.111111E+02 0.784741E-01 0.618516E-01 0.139117E-01 0.387737E-03 0.332188E+00 0.394719E+00 0.188789E+00
 0.111667E+02 0.776002E-01 0.608937E-01 0.135395E-01 0.367516E-03 0.331732E+00 0.390534E+00 0.191665E+00
 0.112222E+02 0.767371E-01 0.599469E-01 0.131766E-01 0.348295E-03 0.331323E+00 0.381815E+00 0.197759E+00
 0.112778E+02 0.758637E-01 0.590385E-01 0.128262E-01 0.330172E-03 0.331003E+00 0.375747E+00 0.201990E+00
 0.113333E+02 0.750299E-01 0.581397E-01 0.124890E-01 0.313221E-03 0.330616E+00 0.367465E+00 0.207770E+00
 0.113889E+02 0.741922E-01 0.572820E-01 0.121651E-01 0.297282E-03 0.330404E+00 0.364730E+00 0.209659E+00
 0.114444E+02 0.734020E-01 0.564426E-01 0.118569E-01 0.282559E-03 0.330044E+00 0.360893E+00 0.212293E+00
 0.115000E+02 0.725609E-01 0.556461E-01 0.115545E-01 0.268424E-03 0.329816E+00 0.356269E+00 0.215504E+00
