 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.260812E+00 0.681370E-01 0.467380E-02 0.664431E+00
   1 0.805556E+01 -.258961E+00 0.671755E-01 0.454335E-02 0.664391E+00
   1 0.811111E+01 -.257012E+00 0.661707E-01 0.440914E-02 0.664338E+00
   1 0.816667E+01 -.255116E+00 0.652002E-01 0.428124E-02 0.664301E+00
   1 0.822222E+01 -.253135E+00 0.641931E-01 0.415051E-02 0.664259E+00
   1 0.827778E+01 -.251171E+00 0.632039E-01 0.402426E-02 0.664204E+00
   1 0.833333E+01 -.249255E+00 0.622447E-01 0.390340E-02 0.664172E+00
   1 0.838889E+01 -.247296E+00 0.612725E-01 0.378303E-02 0.664117E+00
   1 0.844444E+01 -.245345E+00 0.603119E-01 0.366585E-02 0.664071E+00
   1 0.850000E+01 -.243378E+00 0.593506E-01 0.355048E-02 0.664019E+00
   1 0.855556E+01 -.241455E+00 0.584190E-01 0.344044E-02 0.663965E+00
   1 0.861111E+01 -.239496E+00 0.574769E-01 0.333084E-02 0.663918E+00
   1 0.866667E+01 -.237442E+00 0.564972E-01 0.321875E-02 0.663866E+00
   1 0.872222E+01 -.235334E+00 0.555004E-01 0.310653E-02 0.663827E+00
   1 0.877778E+01 -.233151E+00 0.544773E-01 0.299344E-02 0.663784E+00
   1 0.883333E+01 -.230905E+00 0.534359E-01 0.288079E-02 0.663702E+00
   1 0.888889E+01 -.228580E+00 0.523672E-01 0.276708E-02 0.663658E+00
   1 0.894444E+01 -.226169E+00 0.512710E-01 0.265298E-02 0.663591E+00
   1 0.900000E+01 -.223739E+00 0.501779E-01 0.254162E-02 0.663515E+00
   1 0.905556E+01 -.221262E+00 0.490753E-01 0.243162E-02 0.663451E+00
   1 0.911111E+01 -.218736E+00 0.479639E-01 0.232320E-02 0.663383E+00
   1 0.916667E+01 -.216218E+00 0.468689E-01 0.221887E-02 0.663301E+00
   1 0.922222E+01 -.213579E+00 0.457347E-01 0.211336E-02 0.663209E+00
   1 0.927778E+01 -.210966E+00 0.446255E-01 0.201261E-02 0.663122E+00
   1 0.933333E+01 -.208357E+00 0.435310E-01 0.191554E-02 0.663044E+00
