 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.994873E+00 0.996563E+00 0.102008E+01 0.657626E+00
   1 0.818421E+01 -.972597E+00 0.952691E+00 0.933238E+00 0.657259E+00
   1 0.836842E+01 -.950057E+00 0.909504E+00 0.852138E+00 0.656617E+00
   1 0.855263E+01 -.927483E+00 0.867213E+00 0.776156E+00 0.655986E+00
   1 0.873684E+01 -.903943E+00 0.824207E+00 0.702582E+00 0.655251E+00
   1 0.892105E+01 -.880079E+00 0.781667E+00 0.633164E+00 0.654576E+00
   1 0.910526E+01 -.856041E+00 0.740091E+00 0.569165E+00 0.653625E+00
   1 0.928947E+01 -.831092E+00 0.698034E+00 0.507554E+00 0.652778E+00
   1 0.947368E+01 -.805511E+00 0.656339E+00 0.450303E+00 0.651561E+00
   1 0.965789E+01 -.779338E+00 0.614938E+00 0.396628E+00 0.650377E+00
   1 0.984211E+01 -.751894E+00 0.573062E+00 0.345927E+00 0.648876E+00
   1 0.100263E+02 -.723010E+00 0.530595E+00 0.298021E+00 0.647143E+00
   1 0.102105E+02 -.692662E+00 0.487698E+00 0.253131E+00 0.645251E+00
   1 0.103947E+02 -.661367E+00 0.445544E+00 0.212837E+00 0.642609E+00
   1 0.105789E+02 -.629422E+00 0.404368E+00 0.176627E+00 0.639934E+00
   1 0.107632E+02 -.597744E+00 0.365335E+00 0.145110E+00 0.637595E+00
   1 0.109474E+02 -.565472E+00 0.327643E+00 0.117585E+00 0.634885E+00
   1 0.111316E+02 -.536600E+00 0.295500E+00 0.961724E-01 0.632875E+00
   1 0.113158E+02 -.509996E+00 0.267310E+00 0.791113E-01 0.630949E+00
   1 0.115000E+02 -.485485E+00 0.242623E+00 0.655506E-01 0.628815E+00
   2 0.800000E+01 -.703790E+00 0.502461E+00 0.266703E+00 0.647871E+00
   2 0.818421E+01 -.687155E+00 0.479415E+00 0.243594E+00 0.646717E+00
   2 0.836842E+01 -.670027E+00 0.456187E+00 0.221215E+00 0.645670E+00
   2 0.855263E+01 -.651502E+00 0.431805E+00 0.199018E+00 0.644208E+00
   2 0.873684E+01 -.632010E+00 0.406775E+00 0.177275E+00 0.642878E+00
   2 0.892105E+01 -.612514E+00 0.382695E+00 0.157826E+00 0.640787E+00
   2 0.910526E+01 -.591707E+00 0.357564E+00 0.138362E+00 0.639265E+00
   2 0.928947E+01 -.570897E+00 0.333570E+00 0.121350E+00 0.636468E+00
   2 0.947368E+01 -.547914E+00 0.308015E+00 0.104332E+00 0.633433E+00
   2 0.965789E+01 -.524085E+00 0.282550E+00 0.885811E-01 0.630146E+00
   2 0.984211E+01 -.497575E+00 0.255575E+00 0.733392E-01 0.625737E+00
   2 0.100263E+02 -.471193E+00 0.230077E+00 0.602091E-01 0.620865E+00
   2 0.102105E+02 -.443669E+00 0.204799E+00 0.483441E-01 0.615791E+00
   2 0.103947E+02 -.418188E+00 0.182554E+00 0.388388E-01 0.611526E+00
   2 0.105789E+02 -.393273E+00 0.162016E+00 0.309442E-01 0.607044E+00
   2 0.107632E+02 -.372369E+00 0.145563E+00 0.251382E-01 0.604534E+00
   2 0.109474E+02 -.354253E+00 0.132147E+00 0.209210E-01 0.600657E+00
   2 0.111316E+02 -.338082E+00 0.120673E+00 0.175836E-01 0.597500E+00
   2 0.113158E+02 -.323241E+00 0.110575E+00 0.148672E-01 0.594684E+00
   2 0.115000E+02 -.310070E+00 0.102057E+00 0.127736E-01 0.591202E+00
   3 0.800000E+01 -.400614E+00 0.167424E+00 0.325696E-01 0.612693E+00
   3 0.818421E+01 -.388151E+00 0.157733E+00 0.292363E-01 0.608299E+00
   3 0.836842E+01 -.376936E+00 0.149246E+00 0.264556E-01 0.604095E+00
   3 0.855263E+01 -.365025E+00 0.140507E+00 0.237251E-01 0.599416E+00
   3 0.873684E+01 -.353184E+00 0.132076E+00 0.212154E-01 0.594603E+00
   3 0.892105E+01 -.342061E+00 0.124537E+00 0.191351E-01 0.588741E+00
   3 0.910526E+01 -.331103E+00 0.117121E+00 0.171212E-01 0.583953E+00
   3 0.928947E+01 -.320410E+00 0.110299E+00 0.154172E-01 0.577584E+00
   3 0.947368E+01 -.309874E+00 0.103686E+00 0.138171E-01 0.571593E+00
   3 0.965789E+01 -.299267E+00 0.971633E-01 0.122873E-01 0.566159E+00
   3 0.984211E+01 -.288794E+00 0.910866E-01 0.109715E-01 0.559206E+00
   3 0.100263E+02 -.278507E+00 0.852436E-01 0.975789E-02 0.552378E+00
   3 0.102105E+02 -.268978E+00 0.800170E-01 0.874247E-02 0.544856E+00
   3 0.103947E+02 -.258879E+00 0.746288E-01 0.771850E-02 0.538045E+00
   3 0.105789E+02 -.249555E+00 0.697237E-01 0.681792E-02 0.532513E+00
   3 0.107632E+02 -.239258E+00 0.645967E-01 0.596255E-02 0.523690E+00
   3 0.109474E+02 -.229743E+00 0.599449E-01 0.521112E-02 0.516602E+00
   3 0.111316E+02 -.220163E+00 0.554439E-01 0.452605E-02 0.509216E+00
   3 0.113158E+02 -.210514E+00 0.511153E-01 0.390761E-02 0.501473E+00
   3 0.115000E+02 -.201636E+00 0.471373E-01 0.335996E-02 0.495938E+00
   4 0.800000E+01 -.821757E-01 0.143303E-01 0.526551E-03 0.145310E+00
   4 0.818421E+01 -.871085E-01 0.154355E-01 0.601780E-03 0.158068E+00
   4 0.836842E+01 -.893928E-01 0.159027E-01 0.634378E-03 0.163843E+00
   4 0.855263E+01 -.898471E-01 0.161054E-01 0.645810E-03 0.170076E+00
   4 0.873684E+01 -.904524E-01 0.162505E-01 0.657106E-03 0.170567E+00
   4 0.892105E+01 -.889949E-01 0.160035E-01 0.638742E-03 0.168673E+00
   4 0.910526E+01 -.870233E-01 0.156337E-01 0.619608E-03 0.154975E+00
   4 0.928947E+01 -.860015E-01 0.153890E-01 0.599735E-03 0.155854E+00
   4 0.947368E+01 -.832671E-01 0.147439E-01 0.555209E-03 0.148642E+00
   4 0.965789E+01 -.807532E-01 0.141890E-01 0.518265E-03 0.141921E+00
   4 0.984211E+01 -.775264E-01 0.135232E-01 0.472942E-03 0.137965E+00
   4 0.100263E+02 -.744341E-01 0.128306E-01 0.432334E-03 0.124608E+00
   4 0.102105E+02 -.713061E-01 0.121561E-01 0.390935E-03 0.118145E+00
   4 0.103947E+02 -.675492E-01 0.113610E-01 0.347334E-03 0.103001E+00
   4 0.105789E+02 -.639340E-01 0.106662E-01 0.311746E-03 0.865973E-01
   4 0.107632E+02 -.604585E-01 0.998226E-02 0.272515E-03 0.883852E-01
   4 0.109474E+02 -.573823E-01 0.944096E-02 0.247105E-03 0.758798E-01
   4 0.111316E+02 -.539765E-01 0.882252E-02 0.218132E-03 0.658581E-01
   4 0.113158E+02 -.517418E-01 0.844659E-02 0.200220E-03 0.645429E-01
   4 0.115000E+02 -.491983E-01 0.800987E-02 0.181112E-03 0.590301E-01
   5 0.800000E+01 0.533889E-01 0.101395E-01 0.295716E-03 0.412265E-01
   5 0.818421E+01 0.562601E-01 0.103923E-01 0.306274E-03 0.547173E-01
   5 0.836842E+01 0.597017E-01 0.107024E-01 0.316832E-03 0.779765E-01
   5 0.855263E+01 0.637508E-01 0.112184E-01 0.342971E-03 0.916124E-01
   5 0.873684E+01 0.677511E-01 0.117176E-01 0.368829E-03 0.104587E+00
   5 0.892105E+01 0.719384E-01 0.122376E-01 0.396309E-03 0.117890E+00
   5 0.910526E+01 0.749724E-01 0.125689E-01 0.407400E-03 0.140383E+00
   5 0.928947E+01 0.781806E-01 0.130704E-01 0.438115E-03 0.145151E+00
   5 0.947368E+01 0.795954E-01 0.132069E-01 0.439880E-03 0.159362E+00
   5 0.965789E+01 0.810160E-01 0.133765E-01 0.447637E-03 0.166091E+00
   5 0.984211E+01 0.806210E-01 0.132610E-01 0.441382E-03 0.163359E+00
   5 0.100263E+02 0.799137E-01 0.131255E-01 0.434505E-03 0.159301E+00
   5 0.102105E+02 0.782242E-01 0.127744E-01 0.414023E-03 0.154295E+00
   5 0.103947E+02 0.762243E-01 0.124491E-01 0.395803E-03 0.148703E+00
   5 0.105789E+02 0.731318E-01 0.118039E-01 0.358306E-03 0.142800E+00
   5 0.107632E+02 0.694522E-01 0.112369E-01 0.333053E-03 0.120776E+00
   5 0.109474E+02 0.660563E-01 0.106389E-01 0.300601E-03 0.114736E+00
