 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9031
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.417386E+00 0.174287E+00 0.304289E-01 0.913797E-02 0.998260E+00 0.878319E+00 0.999087E+00 0.120520E-04 0.424584E-02 0.543201E-02 0.302399E+00 0.915230E-01 0.840485E-02 0.666244E+00 0.368466E-04 0.287592E+00 0.827642E-01 0.686795E-02 0.665821E+00 0.388681E-04 0.869769E-01 0.171281E-02 0.997174E+00 0.129437E-02
 0.805556E+01 0.411178E+00 0.169148E+00 0.286654E-01 0.918946E-02 0.998103E+00 0.942689E+00 0.998984E+00 0.295863E-04 0.432287E-02 0.907922E-02 0.298149E+00 0.889740E-01 0.794503E-02 0.666207E+00 0.320775E-04 0.283044E+00 0.801742E-01 0.644677E-02 0.665722E+00 0.127729E-04 0.843996E-01 0.171693E-02 0.996983E+00 0.136448E-02
 0.811111E+01 0.404858E+00 0.163996E+00 0.269504E-01 0.924981E-02 0.997923E+00 0.101447E+01 0.998865E+00 0.566667E-04 0.440580E-02 0.309500E-01 0.293836E+00 0.864228E-01 0.749759E-02 0.666161E+00 0.304707E-04 0.278401E+00 0.775728E-01 0.603746E-02 0.665604E+00 0.275607E-04 0.818152E-01 0.172373E-02 0.996783E+00 0.140460E-02
 0.816667E+01 0.398393E+00 0.158809E+00 0.252786E-01 0.928385E-02 0.997692E+00 0.110278E+01 0.998718E+00 0.105504E-03 0.453569E-02 0.695456E-01 0.289408E+00 0.838433E-01 0.705859E-02 0.666108E+00 0.285681E-04 0.273666E+00 0.749660E-01 0.564106E-02 0.665464E+00 0.924183E-04 0.792138E-01 0.174847E-02 0.996582E+00 0.142966E-02
 0.822222E+01 0.391840E+00 0.153639E+00 0.236662E-01 0.933034E-02 0.997407E+00 0.121728E+01 0.998528E+00 0.159177E-03 0.467562E-02 0.108045E+00 0.284923E+00 0.812713E-01 0.663418E-02 0.666048E+00 0.284288E-04 0.268861E+00 0.723680E-01 0.525997E-02 0.665278E+00 0.169100E-03 0.766190E-01 0.177518E-02 0.996357E+00 0.145881E-02
 0.827778E+01 0.385062E+00 0.148385E+00 0.220839E-01 0.941134E-02 0.997016E+00 0.136271E+01 0.998281E+00 0.261688E-03 0.490474E-02 0.181338E+00 0.280322E+00 0.786742E-01 0.621892E-02 0.665983E+00 0.332748E-04 0.263845E+00 0.697111E-01 0.488534E-02 0.664995E+00 0.310221E-03 0.739792E-01 0.183657E-02 0.996096E+00 0.142715E-02
 0.833333E+01 0.378041E+00 0.143043E+00 0.205336E-01 0.961917E-02 0.996471E+00 0.155695E+01 0.997947E+00 0.415688E-03 0.523120E-02 0.284645E+00 0.275670E+00 0.760925E-01 0.581969E-02 0.665891E+00 0.449979E-04 0.258520E+00 0.669509E-01 0.451230E-02 0.664589E+00 0.537080E-03 0.712887E-01 0.193426E-02 0.995710E+00 0.131750E-02
 0.838889E+01 0.370922E+00 0.137729E+00 0.190478E-01 0.978437E-02 0.995862E+00 0.176740E+01 0.997565E+00 0.594949E-03 0.554691E-02 0.397658E+00 0.270877E+00 0.734816E-01 0.543028E-02 0.665748E+00 0.950443E-04 0.253195E+00 0.642475E-01 0.416128E-02 0.664158E+00 0.768007E-03 0.686116E-01 0.202266E-02 0.995328E+00 0.122588E-02
 0.844444E+01 0.363505E+00 0.132305E+00 0.175919E-01 0.100620E-01 0.995019E+00 0.203078E+01 0.997064E+00 0.837267E-03 0.600026E-02 0.537862E+00 0.265938E+00 0.708465E-01 0.505221E-02 0.665516E+00 0.204091E-03 0.247573E+00 0.614587E-01 0.381519E-02 0.663607E+00 0.107625E-02 0.658726E-01 0.215890E-02 0.994821E+00 0.106299E-02
 0.850000E+01 0.355851E+00 0.126829E+00 0.161836E-01 0.103757E-01 0.993914E+00 0.230540E+01 0.996487E+00 0.113354E-02 0.663312E-02 0.692876E+00 0.260822E+00 0.681749E-01 0.468433E-02 0.665181E+00 0.384242E-03 0.241774E+00 0.586544E-01 0.348356E-02 0.662936E+00 0.146098E-02 0.631031E-01 0.235538E-02 0.994245E+00 0.808005E-03
