 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9029
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9941084257930561E+00   5.5952391729642392E-02   6.0350134776621189E-01   8.3465012021278935E-03
   8.0555555555555554E+00  -3.9605054290781494E+00   5.6358865297874018E-02   6.0811067603751023E-01   7.2342938287716964E-03
   8.1111111111111107E+00  -3.9267369892897301E+00   5.6750897850146843E-02   6.0905192606138159E-01   6.8744896148098880E-03
   8.1666666666666661E+00  -3.8928131514777471E+00   5.7134346722548045E-02   6.1068328734368804E-01   6.8327599917526469E-03
   8.2222222222222214E+00  -3.8587313034464401E+00   5.7506553473415406E-02   6.1509600841952050E-01   7.1057698068861417E-03
   8.2777777777777786E+00  -3.8245426325784080E+00   5.7886308761204909E-02   6.1688824809904186E-01   6.5851163419012888E-03
   8.3333333333333339E+00  -3.7902164114175845E+00   5.8230747521911097E-02   6.1875272412747584E-01   5.4463990639169310E-03
   8.3888888888888893E+00  -3.7557471643142586E+00   5.8531949766101279E-02   6.2115449688881341E-01   5.5939941153466694E-03
   8.4444444444444446E+00  -3.7212179058955082E+00   5.8836079599194381E-02   6.2336961507661837E-01   4.8169321024870860E-03
   8.5000000000000000E+00  -3.6865515077835402E+00   5.9130516214775657E-02   6.2344108711534307E-01   4.9541977653031182E-03
   8.5555555555555554E+00  -3.6517972011728075E+00   5.9402944436849479E-02   6.2630168428999355E-01   4.1949680940086744E-03
   8.6111111111111107E+00  -3.6170034778727702E+00   5.9623664974134315E-02   6.3016006031734229E-01   4.5317004843908187E-03
   8.6666666666666661E+00  -3.5821252124847835E+00   5.9818424983589961E-02   6.2708286641276723E-01   3.7198667452763320E-03
   8.7222222222222214E+00  -3.5472411817512763E+00   5.9952042625656995E-02   6.2930666669356938E-01   3.2601082542288509E-03
   8.7777777777777786E+00  -3.5122867909415563E+00   6.0135027647154927E-02   6.2840761832079406E-01   2.6413194414740418E-03
   8.8333333333333339E+00  -3.4772471427235501E+00   6.0253273908164706E-02   6.3128715668461877E-01   4.2544322975023447E-04
   8.8888888888888893E+00  -3.4421989284913588E+00   6.0351437711393910E-02   6.2946898162274589E-01   1.3826779721386711E-03
   8.9444444444444446E+00  -3.4071580252142137E+00   6.0402782670436111E-02   6.3134624393587424E-01   4.3083686087534793E-04
   9.0000000000000000E+00  -3.3721414347197793E+00   6.0407601387961155E-02   6.3119770536429121E-01   2.5287362124932138E-04
   9.0555555555555554E+00  -3.3371282672794034E+00   6.0371609221050615E-02   6.2993527506770763E-01   1.7645619734952007E-03
   9.1111111111111107E+00  -3.3020800288945038E+00   6.0284718870414970E-02   6.3069059351628964E-01   2.5661175103894197E-03
   9.1666666666666661E+00  -3.2670574966262573E+00   6.0203261866618347E-02   6.3041237791734039E-01   2.6487333804152040E-03
   9.2222222222222214E+00  -3.2320646869261438E+00   6.0009096048512442E-02   6.2829240180060153E-01   2.2702896483854395E-03
   9.2777777777777786E+00  -3.1971308351814387E+00   5.9811043434428744E-02   6.2843330712730738E-01   4.2336322305155426E-03
   9.3333333333333339E+00  -3.1622026026131622E+00   5.9545768644981012E-02   6.2864718665136354E-01   5.7339815052523339E-03
   9.3888888888888893E+00  -3.1273366287445166E+00   5.9281012822500111E-02   6.2761662997763712E-01   4.8278149323310229E-03
   9.4444444444444446E+00  -3.0925500664052743E+00   5.8955714701233231E-02   6.2521125884770701E-01   6.3185621049233328E-03
   9.5000000000000000E+00  -3.0579033291999336E+00   5.8647847589263384E-02   6.2228830042118288E-01   7.7650972092868009E-03
   9.5555555555555554E+00  -3.0233331388955134E+00   5.8324744303477206E-02   6.2051521336199977E-01   5.2079940999096037E-03
   9.6111111111111107E+00  -2.9889670636749774E+00   5.8000486294546058E-02   6.1760947286325529E-01   6.0247744569319099E-03
   9.6666666666666661E+00  -2.9548023253390987E+00   5.7663435543498849E-02   6.1211067458133761E-01   5.9926187849170306E-03
   9.7222222222222214E+00  -2.9208682837090194E+00   5.7335425005314140E-02   6.0992979865962416E-01   6.8017737366261391E-03
   9.7777777777777786E+00  -2.8871345799268071E+00   5.6968200322850486E-02   6.0390997704087712E-01   6.7683832889700018E-03
   9.8333333333333339E+00  -2.8537432059996193E+00   5.6584278569074192E-02   5.9829213723736085E-01   8.5615840683129427E-03
   9.8888888888888893E+00  -2.8206091348802822E+00   5.6110889118777582E-02   5.9332368743831743E-01   7.9196668391505031E-03
   9.9444444444444446E+00  -2.7878216657561605E+00   5.5596986882587185E-02   5.8761684912154910E-01   9.0490655306423202E-03
   1.0000000000000000E+01  -2.7552932764665039E+00   5.5038267265987519E-02   5.7970646106690549E-01   1.0802244107144726E-02
   1.0055555555555555E+01  -2.7231880379056355E+00   5.4435685964494884E-02   5.7722454207924989E-01   1.2318699091436448E-02
   1.0111111111111111E+01  -2.6913042348326965E+00   5.3745519467737271E-02   5.6848464694240175E-01   1.2094407227102109E-02
   1.0166666666666666E+01  -2.6598562507471226E+00   5.3035848551641604E-02   5.6369459928084598E-01   1.3982551469869767E-02
   1.0222222222222221E+01  -2.6286141619419423E+00   5.2227809852284764E-02   5.5864920993821576E-01   1.3228668885421796E-02
   1.0277777777777779E+01  -2.5978078366880011E+00   5.1473370102417176E-02   5.5109406535429706E-01   1.4242946332775504E-02
   1.0333333333333334E+01  -2.5672830426556468E+00   5.0625355012631754E-02   5.4415565405245470E-01   1.5478147797227096E-02
   1.0388888888888889E+01  -2.5372312805178474E+00   4.9789844056774994E-02   5.3882581623706449E-01   1.4967785385657703E-02
   1.0444444444444445E+01  -2.5075150766475893E+00   4.8964137804149994E-02   5.3156329954606396E-01   1.4355957354189805E-02
   1.0500000000000000E+01  -2.4781067047506560E+00   4.8122504921734151E-02   5.2555046232777780E-01   1.5076747742600627E-02
   1.0555555555555555E+01  -2.4491285108148872E+00   4.7303196438683366E-02   5.1765028676708480E-01   1.6438423076704418E-02
   1.0611111111111111E+01  -2.4205442620443893E+00   4.6455771021329445E-02   5.1206767824477339E-01   1.5067104408060019E-02
   1.0666666666666666E+01  -2.3922770045150670E+00   4.5593079868153044E-02   5.0466269514699635E-01   1.5242784981019880E-02
   1.0722222222222221E+01  -2.3644258748192994E+00   4.4757099262537424E-02   4.9736037158691415E-01   1.5229459595755536E-02
   1.0777777777777779E+01  -2.3369555490076128E+00   4.3883680839553282E-02   4.9164360386366029E-01   1.6101090366363240E-02
   1.0833333333333334E+01  -2.3098456346970808E+00   4.3033395120209948E-02   4.8340149551027178E-01   1.4612783957483147E-02
   1.0888888888888889E+01  -2.2831079921791737E+00   4.2175332453237034E-02   4.7903575718116331E-01   1.4690750594337098E-02
   1.0944444444444445E+01  -2.2567692167765760E+00   4.1384420177445563E-02   4.7122426095341630E-01   1.4501182691991918E-02
   1.1000000000000000E+01  -2.2307759294441389E+00   4.0560679960541197E-02   4.6354099501941953E-01   1.4246369469322208E-02
   1.1055555555555555E+01  -2.2052233364694893E+00   3.9756374847337829E-02   4.5632566408586972E-01   1.4843916773366297E-02
   1.1111111111111111E+01  -2.1799932716689785E+00   3.8937773513144217E-02   4.4934972442847498E-01   1.5123100083797294E-02
   1.1166666666666666E+01  -2.1552097719357244E+00   3.8147094504841182E-02   4.4351648784841669E-01   1.4843224678711481E-02
   1.1222222222222221E+01  -2.1307900601888252E+00   3.7365010226435236E-02   4.3598077516465861E-01   1.4115087128840385E-02
   1.1277777777777779E+01  -2.1068406458984881E+00   3.6585705689999713E-02   4.2853572746469015E-01   1.4289553115270148E-02
   1.1333333333333334E+01  -2.0831439046146976E+00   3.5830434458353710E-02   4.2049090806594769E-01   1.3269207561818860E-02
   1.1388888888888889E+01  -2.0599971488031970E+00   3.5100557062347264E-02   4.1408607983506451E-01   1.3704486302411096E-02
   1.1444444444444445E+01  -2.0371962387915956E+00   3.4376211505472168E-02   4.0634916280234779E-01   1.3763004342365621E-02
   1.1500000000000000E+01  -2.0148506333247238E+00   3.3615570226191015E-02   3.9896627273905810E-01   1.3370331058070119E-02
