 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9003
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.422479E+00 0.178536E+00 0.319083E-01 0.482888E-01 0.998953E+00 0.103394E+01 0.998955E+00 0.254965E-03 0.290711E-03 0.254482E+00 0.336694E+00 0.113412E+00 0.128846E-01 0.666371E+00 0.250977E-05 0.254911E+00 0.651234E-01 0.427635E-02 0.664817E+00 0.739558E-03 0.857918E-01 0.835236E-03 0.924928E+00 0.152078E-01
 0.805556E+01 0.415925E+00 0.173049E+00 0.299833E-01 0.482212E-01 0.998750E+00 0.117365E+01 0.998770E+00 0.344390E-03 0.747985E-03 0.329335E+00 0.332543E+00 0.110635E+00 0.122622E-01 0.666348E+00 0.454058E-06 0.249464E+00 0.624137E-01 0.393736E-02 0.664332E+00 0.103774E-02 0.829171E-01 0.110313E-02 0.919861E+00 0.174973E-01
 0.811111E+01 0.409142E+00 0.167463E+00 0.280866E-01 0.482005E-01 0.998473E+00 0.134450E+01 0.998537E+00 0.460963E-03 0.127952E-02 0.423566E+00 0.328299E+00 0.107832E+00 0.116497E-01 0.666322E+00 0.973549E-06 0.243718E+00 0.596312E-01 0.360568E-02 0.663697E+00 0.143125E-02 0.799660E-01 0.141195E-02 0.913871E+00 0.203196E-01
 0.816667E+01 0.402154E+00 0.161809E+00 0.262334E-01 0.481638E-01 0.998044E+00 0.159599E+01 0.998196E+00 0.650375E-03 0.192268E-02 0.574454E+00 0.323935E+00 0.104986E+00 0.110441E-01 0.666285E+00 0.281595E-05 0.237725E+00 0.568227E-01 0.328944E-02 0.662700E+00 0.209761E-02 0.769542E-01 0.178163E-02 0.906958E+00 0.238546E-01
 0.822222E+01 0.394987E+00 0.156117E+00 0.244337E-01 0.481813E-01 0.997488E+00 0.189022E+01 0.997778E+00 0.884719E-03 0.260048E-02 0.749982E+00 0.319523E+00 0.102149E+00 0.104563E-01 0.666250E+00 0.307193E-05 0.231417E+00 0.539678E-01 0.298592E-02 0.661299E+00 0.302274E-02 0.738824E-01 0.218024E-02 0.898710E+00 0.281706E-01
 0.827778E+01 0.387522E+00 0.150303E+00 0.226655E-01 0.482678E-01 0.996703E+00 0.226020E+01 0.997221E+00 0.118911E-02 0.341436E-02 0.959724E+00 0.315007E+00 0.992854E-01 0.987970E-02 0.666205E+00 0.759175E-05 0.224620E+00 0.510176E-01 0.269308E-02 0.659165E+00 0.443809E-02 0.706864E-01 0.266942E-02 0.888393E+00 0.339854E-01
 0.833333E+01 0.379851E+00 0.144450E+00 0.209550E-01 0.484070E-01 0.995721E+00 0.265836E+01 0.996571E+00 0.155895E-02 0.429488E-02 0.119410E+01 0.310437E+00 0.964284E-01 0.932045E-02 0.666166E+00 0.165148E-04 0.217401E+00 0.480214E-01 0.241504E-02 0.656245E+00 0.638689E-02 0.674076E-01 0.321172E-02 0.875809E+00 0.412310E-01
 0.838889E+01 0.372025E+00 0.138602E+00 0.193147E-01 0.485968E-01 0.994572E+00 0.303276E+01 0.995872E+00 0.193250E-02 0.520072E-02 0.139244E+01 0.305842E+00 0.935992E-01 0.878310E-02 0.666118E+00 0.243737E-04 0.209804E+00 0.450024E-01 0.215363E-02 0.652466E+00 0.888168E-02 0.640716E-01 0.379023E-02 0.860629E+00 0.501853E-01
 0.844444E+01 0.364217E+00 0.132887E+00 0.177761E-01 0.487548E-01 0.993368E+00 0.334108E+01 0.995191E+00 0.224924E-02 0.601845E-02 0.151866E+01 0.301262E+00 0.908209E-01 0.827088E-02 0.666076E+00 0.383004E-04 0.202116E+00 0.420661E-01 0.191510E-02 0.647984E+00 0.117697E-01 0.607803E-01 0.433283E-02 0.843593E+00 0.601802E-01
 0.850000E+01 0.356145E+00 0.127108E+00 0.162860E-01 0.489060E-01 0.991986E+00 0.362499E+01 0.994462E+00 0.255927E-02 0.684141E-02 0.160845E+01 0.296550E+00 0.880071E-01 0.776790E-02 0.666027E+00 0.460977E-04 0.193972E+00 0.391011E-01 0.169059E-02 0.642203E+00 0.154617E-01 0.573972E-01 0.489649E-02 0.823387E+00 0.720148E-01
 0.855556E+01 0.348085E+00 0.121462E+00 0.148911E-01 0.489554E-01 0.990645E+00 0.379200E+01 0.993841E+00 0.276280E-02 0.756090E-02 0.160748E+01 0.291789E+00 0.852089E-01 0.728352E-02 0.665972E+00 0.550495E-04 0.185833E+00 0.362534E-01 0.148795E-02 0.635660E+00 0.196128E-01 0.540825E-01 0.540844E-02 0.801466E+00 0.847943E-01
 0.861111E+01 0.339952E+00 0.115892E+00 0.135750E-01 0.490028E-01 0.989285E+00 0.389453E+01 0.993280E+00 0.283388E-02 0.819716E-02 0.151516E+01 0.287014E+00 0.824476E-01 0.682066E-02 0.665922E+00 0.660244E-04 0.177423E+00 0.334448E-01 0.130098E-02 0.627746E+00 0.244897E-01 0.507648E-01 0.589030E-02 0.776600E+00 0.988880E-01
 0.866667E+01 0.331989E+00 0.110554E+00 0.123652E-01 0.488047E-01 0.988298E+00 0.394384E+01 0.992808E+00 0.272223E-02 0.844004E-02 0.133118E+01 0.282143E+00 0.796792E-01 0.637224E-02 0.665857E+00 0.795152E-04 0.169580E+00 0.308745E-01 0.113576E-02 0.620372E+00 0.285816E-01 0.476744E-01 0.613176E-02 0.753705E+00 0.110622E+00
 0.872222E+01 0.324048E+00 0.105350E+00 0.112377E-01 0.484741E-01 0.987461E+00 0.394865E+01 0.992390E+00 0.256264E-02 0.855050E-02 0.113977E+01 0.277188E+00 0.769118E-01 0.593921E-02 0.665780E+00 0.911898E-04 0.161874E+00 0.284377E-01 0.986888E-03 0.612308E+00 0.331175E-01 0.446880E-01 0.629093E-02 0.730532E+00 0.121737E+00
 0.877778E+01 0.316204E+00 0.100321E+00 0.101955E-01 0.479891E-01 0.986975E+00 0.390596E+01 0.992069E+00 0.223295E-02 0.840359E-02 0.890687E+00 0.272162E+00 0.741552E-01 0.552324E-02 0.665696E+00 0.108931E-03 0.154542E+00 0.261662E-01 0.853905E-03 0.604828E+00 0.369117E-01 0.418694E-01 0.630041E-02 0.708694E+00 0.131012E+00
 0.883333E+01 0.308403E+00 0.954364E-01 0.922901E-02 0.473852E-01 0.986726E+00 0.384087E+01 0.991784E+00 0.186894E-02 0.809439E-02 0.654439E+00 0.267063E+00 0.714108E-01 0.512423E-02 0.665595E+00 0.122748E-03 0.147495E+00 0.240256E-01 0.733831E-03 0.598153E+00 0.400118E-01 0.391940E-01 0.619847E-02 0.687902E+00 0.138402E+00
 0.888889E+01 0.300642E+00 0.906970E-01 0.833679E-02 0.466612E-01 0.986525E+00 0.379612E+01 0.991434E+00 0.155885E-02 0.771777E-02 0.468776E+00 0.261889E+00 0.686791E-01 0.474191E-02 0.665483E+00 0.122180E-03 0.140664E+00 0.220179E-01 0.627803E-03 0.591069E+00 0.433112E-01 0.366392E-01 0.604523E-02 0.667518E+00 0.144677E+00
 0.894444E+01 0.293124E+00 0.862157E-01 0.753317E-02 0.456945E-01 0.986545E+00 0.371596E+01 0.991162E+00 0.123917E-02 0.724454E-02 0.307246E+00 0.256622E+00 0.659551E-01 0.437586E-02 0.665327E+00 0.122590E-03 0.134542E+00 0.202607E-01 0.538908E-03 0.585325E+00 0.459022E-01 0.343273E-01 0.581672E-02 0.650392E+00 0.148826E+00
