 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9013
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9402539106409074E+00   5.7240876223327429E-02   6.0592485321455314E-01   2.6234169290184925E-05
   8.0555555555555554E+00  -3.9065493522479184E+00   5.7239663403630028E-02   6.0683464096785711E-01   3.3034557189089842E-04
   8.1111111111111107E+00  -3.8726673675013989E+00   5.7143422105369171E-02   6.1078604406169723E-01   4.2527610586412545E-04
   8.1666666666666661E+00  -3.8387167825049255E+00   5.7088724915280144E-02   6.1277495668842430E-01   5.9741924923632371E-04
   8.2222222222222214E+00  -3.8046312396411501E+00   5.6990559815867793E-02   6.1311205833936755E-01   2.0150689589366307E-03
   8.2777777777777786E+00  -3.7704204119183977E+00   5.6851593128934300E-02   6.1633280387195444E-01   3.0409011711936508E-03
   8.3333333333333339E+00  -3.7362149345758580E+00   5.6698913282523883E-02   6.1608108670186701E-01   2.7692394338459294E-03
   8.3888888888888893E+00  -3.7018737391630614E+00   5.6511439083636379E-02   6.1920232219330140E-01   3.3201866244539084E-03
   8.4444444444444446E+00  -3.6674467896591745E+00   5.6278389340794002E-02   6.1941347822393489E-01   3.3632149291717563E-03
   8.5000000000000000E+00  -3.6329731087687023E+00   5.6067685801725373E-02   6.2121202277826171E-01   4.8070821525809200E-03
   8.5555555555555554E+00  -3.5984390459303905E+00   5.5808933899270149E-02   6.2318016087083528E-01   4.2928473398898236E-03
   8.6111111111111107E+00  -3.5638240420163267E+00   5.5479898409291184E-02   6.2103789207364446E-01   4.3158483387689510E-03
   8.6666666666666661E+00  -3.5291977249745972E+00   5.5213193873316885E-02   6.2327653402472172E-01   4.2678145820967102E-03
   8.7222222222222214E+00  -3.4945539218416735E+00   5.4909184693369591E-02   6.2233960165272695E-01   5.8418614415054072E-03
   8.7777777777777786E+00  -3.4598558936586601E+00   5.4547905945016524E-02   6.2498710771865396E-01   5.4226789957060404E-03
   8.8333333333333339E+00  -3.4251625125736180E+00   5.4195945559000071E-02   6.2317786127976582E-01   6.6057246533031801E-03
   8.8888888888888893E+00  -3.3904696942297230E+00   5.3852166814947061E-02   6.2343801420641776E-01   4.5757651778093713E-03
   8.9444444444444446E+00  -3.3557912619487675E+00   5.3539197615548699E-02   6.2358350908024041E-01   6.3141507478991160E-03
   9.0000000000000000E+00  -3.3211327213677033E+00   5.3208688300208098E-02   6.2236673008143306E-01   6.8443788210605051E-03
   9.0555555555555554E+00  -3.2864977700462505E+00   5.2870689606659443E-02   6.2339040812681756E-01   5.6699243035221699E-03
   9.1111111111111107E+00  -3.2519741480654023E+00   5.2480402303344761E-02   6.2235755168443896E-01   7.2568849469991656E-03
   9.1666666666666661E+00  -3.2173345894879617E+00   5.2122220018945765E-02   6.2236863369750772E-01   6.2714389889570758E-03
   9.2222222222222214E+00  -3.1828489490544838E+00   5.1772348766702045E-02   6.2070237927491534E-01   6.6868022845212177E-03
   9.2777777777777786E+00  -3.1484338138069958E+00   5.1393253084549277E-02   6.2086003894755326E-01   7.0068694686888132E-03
   9.3333333333333339E+00  -3.1139674131050334E+00   5.1008063901494226E-02   6.1820636383538374E-01   6.9946262669818259E-03
   9.3888888888888893E+00  -3.0797063709994408E+00   5.0604827719683908E-02   6.1635681085994509E-01   7.5944315941988000E-03
   9.4444444444444446E+00  -3.0454032530305000E+00   5.0220737060085577E-02   6.1499850338097528E-01   6.3298199183361003E-03
   9.5000000000000000E+00  -3.0113285299001991E+00   4.9898917948513546E-02   6.1092651387161689E-01   7.0790486318331788E-03
   9.5555555555555554E+00  -2.9773260254243663E+00   4.9546282169469394E-02   6.1138884460570031E-01   7.0181064519452630E-03
   9.6111111111111107E+00  -2.9434466114961140E+00   4.9209579479672506E-02   6.0699320249905153E-01   4.8525221426033499E-03
   9.6666666666666661E+00  -2.9098759840924759E+00   4.8936019111609531E-02   6.0309096791288508E-01   5.2334950235779264E-03
   9.7222222222222214E+00  -2.8764591729758506E+00   4.8595214298101895E-02   6.0043843377440076E-01   7.5419109842549299E-03
   9.7777777777777786E+00  -2.8432323251020981E+00   4.8278484338772971E-02   5.9637839742006116E-01   6.4131668772329925E-03
   9.8333333333333339E+00  -2.8102191711662492E+00   4.7927857086676226E-02   5.8958973713436258E-01   6.2711257511122919E-03
   9.8888888888888893E+00  -2.7774956965844360E+00   4.7576677542968418E-02   5.8809537595711980E-01   7.9157916486956251E-03
   9.9444444444444446E+00  -2.7450730443174933E+00   4.7163070691084719E-02   5.8321875485875152E-01   7.8026917297501688E-03
   1.0000000000000000E+01  -2.7128925659449203E+00   4.6691003347963132E-02   5.7624602879727271E-01   8.3218702840643193E-03
   1.0055555555555555E+01  -2.6810401672513029E+00   4.6211078900885418E-02   5.6908275679841069E-01   7.8769942167861828E-03
   1.0111111111111111E+01  -2.6495184404964820E+00   4.5658708408083379E-02   5.6590242814089065E-01   1.1307878300135006E-02
   1.0166666666666666E+01  -2.6182777038051666E+00   4.5097018501276634E-02   5.6082940103453394E-01   1.1587701568750094E-02
   1.0222222222222221E+01  -2.5873043892526266E+00   4.4428509228748143E-02   5.5300245343754151E-01   1.1576551430264634E-02
   1.0277777777777779E+01  -2.5567002766883071E+00   4.3755470084748914E-02   5.4713210314658434E-01   1.2502042550969712E-02
   1.0333333333333334E+01  -2.5263790454252311E+00   4.3045971047829298E-02   5.4277671350292045E-01   1.2972370230848082E-02
   1.0388888888888889E+01  -2.4965149702531115E+00   4.2293377563193985E-02   5.3595675166252699E-01   1.4745210263968887E-02
   1.0444444444444445E+01  -2.4668216217899923E+00   4.1542449744509505E-02   5.2908218417267128E-01   1.4165082037370510E-02
   1.0500000000000000E+01  -2.4374256160329564E+00   4.0715409511198154E-02   5.2590100549494101E-01   1.4515423087694912E-02
   1.0555555555555555E+01  -2.4084448530072642E+00   3.9895912568381035E-02   5.1838139871263333E-01   1.5435149395369906E-02
   1.0611111111111111E+01  -2.3797860410058416E+00   3.9023264900259917E-02   5.1460112548058057E-01   1.5580712695764672E-02
   1.0666666666666666E+01  -2.3514037530968928E+00   3.8127367002740928E-02   5.0691731253466532E-01   1.5558009144699167E-02
   1.0722222222222221E+01  -2.3234045648607573E+00   3.7231401054075942E-02   5.0069574827780283E-01   1.6765065934363159E-02
   1.0777777777777779E+01  -2.2957512911988824E+00   3.6324758781244935E-02   4.9403942901465836E-01   1.6855000812621302E-02
   1.0833333333333334E+01  -2.2685094750125576E+00   3.5426999682137125E-02   4.8775205920620845E-01   1.6496863547988044E-02
   1.0888888888888889E+01  -2.2416601852702267E+00   3.4503369817741651E-02   4.8096534356075638E-01   1.5271845840655976E-02
   1.0944444444444445E+01  -2.2152084428156984E+00   3.3648422149640325E-02   4.7318103553985968E-01   1.5725725997822401E-02
