 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.316049E+00 0.255978E+00 0.406920E+00 0.343622E-01 -.399281E+01 -.389294E+01 0.809013E-01 0.956845E+00
   1 0.818421E+01 0.303058E+00 0.240140E+00 0.386970E+00 0.341765E-01 -.389424E+01 -.378710E+01 0.727764E-01 0.947747E+00
   1 0.836842E+01 0.288151E+00 0.221217E+00 0.363739E+00 0.340941E-01 -.376615E+01 -.368754E+01 0.637438E-01 0.933255E+00
   1 0.855263E+01 0.266918E+00 0.200799E+00 0.335174E+00 0.309249E-01 -.367017E+01 -.357256E+01 0.535970E-01 0.923166E+00
   1 0.873684E+01 0.242991E+00 0.183017E+00 0.306123E+00 0.255497E-01 -.355266E+01 -.346303E+01 0.444715E-01 0.923772E+00
   1 0.892105E+01 0.219723E+00 0.167223E+00 0.278632E+00 0.203147E-01 -.343921E+01 -.335740E+01 0.367426E-01 0.929003E+00
   1 0.910526E+01 0.181735E+00 0.150104E+00 0.239453E+00 0.104965E-01 -.331304E+01 -.318417E+01 0.272791E-01 0.964307E+00
   1 0.928947E+01 0.159603E+00 0.137485E+00 0.214906E+00 0.657094E-02 -.322065E+01 -.312014E+01 0.219431E-01 0.978073E+00
   1 0.947368E+01 0.135893E+00 0.124845E+00 0.189157E+00 0.288044E-02 -.310111E+01 -.295678E+01 0.169656E-01 0.992845E+00
   1 0.965789E+01 0.114929E+00 0.113198E+00 0.166417E+00 0.394769E-03 -.300275E+01 -.288281E+01 0.130098E-01 0.999770E+00
   1 0.984211E+01 0.975717E-01 0.103654E+00 0.148249E+00 -.122401E-02 -.289180E+01 -.278607E+01 0.101137E-01 0.996352E+00
   1 0.100263E+02 0.774083E-01 0.955214E-01 0.128414E+00 -.313229E-02 -.280105E+01 -.271004E+01 0.739415E-02 0.957063E+00
   1 0.102105E+02 0.631814E-01 0.864724E-01 0.112299E+00 -.348558E-02 -.271070E+01 -.251030E+01 0.546344E-02 0.907642E+00
   1 0.103947E+02 0.538449E-01 0.782747E-01 0.995062E-01 -.322766E-02 -.261892E+01 -.247240E+01 0.421469E-02 0.872131E+00
   1 0.105789E+02 0.465262E-01 0.710045E-01 0.889739E-01 -.287695E-02 -.253049E+01 -.238162E+01 0.330357E-02 0.840619E+00
   1 0.107632E+02 0.403261E-01 0.643860E-01 0.797161E-01 -.251936E-02 -.243420E+01 -.235879E+01 0.259644E-02 0.809469E+00
   1 0.109474E+02 0.346347E-01 0.589992E-01 0.716429E-01 -.228134E-02 -.234701E+01 -.226026E+01 0.204342E-02 0.762425E+00
   1 0.111316E+02 0.299579E-01 0.538175E-01 0.644117E-01 -.199884E-02 -.228082E+01 -.211608E+01 0.161226E-02 0.722406E+00
   1 0.113158E+02 0.261828E-01 0.493685E-01 0.583272E-01 -.175170E-02 -.219936E+01 -.210445E+01 0.129261E-02 0.685343E+00
   1 0.115000E+02 0.230095E-01 0.449122E-01 0.526240E-01 -.148767E-02 -.212512E+01 -.197405E+01 0.103341E-02 0.658721E+00
   2 0.800000E+01 0.303433E+00 0.279688E+00 0.412850E+00 0.138463E-01 -.398297E+01 -.390990E+01 0.848667E-01 0.993389E+00
   2 0.818421E+01 0.289500E+00 0.263005E+00 0.391425E+00 0.146383E-01 -.387845E+01 -.375389E+01 0.761399E-01 0.990844E+00
   2 0.836842E+01 0.275540E+00 0.240814E+00 0.366416E+00 0.179308E-01 -.376498E+01 -.367335E+01 0.663541E-01 0.982071E+00
   2 0.855263E+01 0.260281E+00 0.218118E+00 0.340218E+00 0.201708E-01 -.365725E+01 -.347937E+01 0.567719E-01 0.969407E+00
   2 0.873684E+01 0.242188E+00 0.204543E+00 0.317844E+00 0.168171E-01 -.354305E+01 -.344159E+01 0.495378E-01 0.971995E+00
   2 0.892105E+01 0.220806E+00 0.186637E+00 0.290568E+00 0.139219E-01 -.343955E+01 -.327273E+01 0.412106E-01 0.972260E+00
   2 0.910526E+01 0.198891E+00 0.163190E+00 0.259365E+00 0.129267E-01 -.333182E+01 -.320467E+01 0.324569E-01 0.961857E+00
   2 0.928947E+01 0.178000E+00 0.143729E+00 0.231038E+00 0.110260E-01 -.321998E+01 -.307130E+01 0.255837E-01 0.955625E+00
   2 0.947368E+01 0.151626E+00 0.129176E+00 0.201970E+00 0.630396E-02 -.312270E+01 -.302223E+01 0.195865E-01 0.974756E+00
   2 0.965789E+01 0.130973E+00 0.113695E+00 0.176650E+00 0.422749E-02 -.300258E+01 -.293572E+01 0.148910E-01 0.980249E+00
   2 0.984211E+01 0.113118E+00 0.937810E-01 0.150849E+00 0.400087E-02 -.289023E+01 -.280246E+01 0.106083E-01 0.965662E+00
   2 0.100263E+02 0.974787E-01 0.773034E-01 0.128678E+00 0.352629E-02 -.279195E+01 -.263482E+01 0.753543E-02 0.948095E+00
   2 0.102105E+02 0.848273E-01 0.642383E-01 0.110720E+00 0.306911E-02 -.269185E+01 -.258651E+01 0.544916E-02 0.926521E+00
   2 0.103947E+02 0.752112E-01 0.520344E-01 0.955054E-01 0.294915E-02 -.260734E+01 -.248675E+01 0.391357E-02 0.875682E+00
   2 0.105789E+02 0.645532E-01 0.424644E-01 0.814485E-01 0.236389E-02 -.251128E+01 -.237719E+01 0.274121E-02 0.843232E+00
   2 0.107632E+02 0.573549E-01 0.371133E-01 0.719264E-01 0.191219E-02 -.242380E+01 -.230464E+01 0.212863E-02 0.832124E+00
   2 0.109474E+02 0.502880E-01 0.307972E-01 0.622822E-01 0.158041E-02 -.233259E+01 -.221033E+01 0.154873E-02 0.793441E+00
   2 0.111316E+02 0.438227E-01 0.276847E-01 0.550076E-01 0.115399E-02 -.225722E+01 -.217820E+01 0.121322E-02 0.815536E+00
   2 0.113158E+02 0.380782E-01 0.246729E-01 0.483157E-01 0.841197E-03 -.218498E+01 -.210729E+01 0.939501E-03 0.833042E+00
   2 0.115000E+02 0.329210E-01 0.219246E-01 0.423146E-01 0.603108E-03 -.210525E+01 -.199925E+01 0.721780E-03 0.851390E+00
   3 0.800000E+01 0.277866E+00 0.304732E+00 0.412503E+00 -.156523E-01 -.397994E+01 -.386169E+01 0.846747E-01 0.991530E+00
   3 0.818421E+01 0.263882E+00 0.287509E+00 0.390452E+00 -.130278E-01 -.387043E+01 -.383370E+01 0.758686E-01 0.992682E+00
   3 0.836842E+01 0.248576E+00 0.272333E+00 0.368987E+00 -.123751E-01 -.377384E+01 -.362984E+01 0.676953E-01 0.991715E+00
   3 0.855263E+01 0.231638E+00 0.253904E+00 0.344056E+00 -.108113E-01 -.364577E+01 -.349843E+01 0.588138E-01 0.991623E+00
   3 0.873684E+01 0.211071E+00 0.235737E+00 0.317418E+00 -.110212E-01 -.354912E+01 -.344230E+01 0.497572E-01 0.987883E+00
   3 0.892105E+01 0.188321E+00 0.219384E+00 0.291584E+00 -.126642E-01 -.343730E+01 -.333224E+01 0.413147E-01 0.977049E+00
   3 0.910526E+01 0.167414E+00 0.204767E+00 0.267614E+00 -.139020E-01 -.330769E+01 -.318145E+01 0.342809E-01 0.960509E+00
   3 0.928947E+01 0.141113E+00 0.191028E+00 0.241828E+00 -.165789E-01 -.323255E+01 -.306303E+01 0.269566E-01 0.913607E+00
   3 0.947368E+01 0.111417E+00 0.176696E+00 0.214736E+00 -.188077E-01 -.309490E+01 -.296795E+01 0.196869E-01 0.814220E+00
   3 0.965789E+01 0.845607E-01 0.162029E+00 0.188445E+00 -.191030E-01 -.298819E+01 -.284878E+01 0.137013E-01 0.672957E+00
   3 0.984211E+01 0.661800E-01 0.143537E+00 0.163357E+00 -.162232E-01 -.289046E+01 -.272581E+01 0.949931E-02 0.578312E+00
   3 0.100263E+02 0.542888E-01 0.121627E+00 0.138653E+00 -.118459E-01 -.277951E+01 -.262090E+01 0.660299E-02 0.554130E+00
   3 0.102105E+02 0.438987E-01 0.101212E+00 0.115691E+00 -.831685E-02 -.268353E+01 -.253334E+01 0.444309E-02 0.533059E+00
   3 0.103947E+02 0.398743E-01 0.778209E-01 0.931944E-01 -.446613E-02 -.256925E+01 -.243647E+01 0.310306E-02 0.658817E+00
   3 0.105789E+02 0.323107E-01 0.588471E-01 0.722715E-01 -.241900E-02 -.249117E+01 -.235781E+01 0.190139E-02 0.711927E+00
   3 0.107632E+02 0.288490E-01 0.454571E-01 0.584651E-01 -.123408E-02 -.237790E+01 -.223209E+01 0.131139E-02 0.818737E+00
   3 0.109474E+02 0.249010E-01 0.362173E-01 0.479323E-01 -.691635E-03 -.228868E+01 -.215819E+01 0.901845E-03 0.871811E+00
   3 0.111316E+02 0.209428E-01 0.293099E-01 0.394456E-01 -.420469E-03 -.220628E+01 -.208210E+01 0.613832E-03 0.895013E+00
   3 0.113158E+02 0.184938E-01 0.248916E-01 0.339984E-01 -.277573E-03 -.213380E+01 -.200762E+01 0.460340E-03 0.916679E+00
