 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.818421E+01     10000000        14033 0.140330E-02
   2 0.818421E+01 0.836842E+01     10000000        17298 0.172980E-02
   3 0.836842E+01 0.855263E+01     10000000        21148 0.211480E-02
   4 0.855263E+01 0.873684E+01     10000000        25704 0.257040E-02
   5 0.873684E+01 0.892105E+01     10000000        31498 0.314980E-02
   6 0.892105E+01 0.910526E+01     10000000        39702 0.397020E-02
   7 0.910526E+01 0.928947E+01     10000000        48869 0.488690E-02
   8 0.928947E+01 0.947368E+01     10000000        61501 0.615010E-02
   9 0.947368E+01 0.965789E+01     10000000        76526 0.765260E-02
  10 0.965789E+01 0.984211E+01     10000000        97438 0.974380E-02
  11 0.984211E+01 0.100263E+02     10000000       122111 0.122111E-01
  12 0.100263E+02 0.102105E+02     10000000       155094 0.155094E-01
  13 0.102105E+02 0.103947E+02     10000000       197895 0.197895E-01
  14 0.103947E+02 0.105789E+02     10000000       249718 0.249718E-01
  15 0.105789E+02 0.107632E+02     10000000       311910 0.311910E-01
  16 0.107632E+02 0.109474E+02     10000000       388759 0.388759E-01
  17 0.109474E+02 0.111316E+02     10000000       481869 0.481869E-01
  18 0.111316E+02 0.113158E+02     10000000       590356 0.590356E-01
  19 0.113158E+02 0.115000E+02     10000000       719921 0.719921E-01
 replicas_visiting_both_extremes          535  0.26750000000000002     
