 program J1J2_6          
 linear system size                40
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.800000E+01    1 -.872401E+01 0.000000E+00
 0.800000E+01    2 -.862677E+01 0.000000E+00
 0.800000E+01    3 -.852953E+01 0.000000E+00
 0.800000E+01    4 -.843229E+01 0.000000E+00
 0.800000E+01    5 -.833505E+01 0.000000E+00
 0.800000E+01    6 -.823781E+01 0.000000E+00
 0.800000E+01    7 -.814057E+01 0.000000E+00
 0.800000E+01    8 -.804333E+01 0.000000E+00
 0.800000E+01    9 -.794609E+01 0.000000E+00
 0.800000E+01   10 -.784885E+01 0.000000E+00
 0.800000E+01   11 -.775161E+01 0.000000E+00
 0.800000E+01   12 -.765437E+01 0.000000E+00
 0.800000E+01   13 -.755713E+01 0.000000E+00
 0.800000E+01   14 -.745989E+01 0.000000E+00
 0.800000E+01   15 -.736265E+01 0.000000E+00
 0.800000E+01   16 -.726541E+01 0.000000E+00
 0.800000E+01   17 -.716817E+01 0.000000E+00
 0.800000E+01   18 -.707093E+01 0.000000E+00
 0.800000E+01   19 -.697369E+01 0.000000E+00
 0.800000E+01   20 -.687645E+01 0.000000E+00
 0.800000E+01   21 -.677921E+01 0.000000E+00
 0.800000E+01   22 -.668197E+01 0.000000E+00
 0.800000E+01   23 -.658473E+01 0.000000E+00
 0.800000E+01   24 -.648749E+01 0.000000E+00
 0.800000E+01   25 -.639025E+01 0.000000E+00
 0.800000E+01   26 -.629301E+01 0.000000E+00
 0.800000E+01   27 -.619577E+01 0.000000E+00
 0.800000E+01   28 -.609853E+01 0.000000E+00
 0.800000E+01   29 -.600129E+01 0.000000E+00
 0.800000E+01   30 -.590405E+01 0.000000E+00
 0.800000E+01   31 -.580681E+01 0.000000E+00
 0.800000E+01   32 -.570957E+01 0.000000E+00
 0.800000E+01   33 -.561233E+01 0.000000E+00
 0.800000E+01   34 -.551509E+01 0.000000E+00
 0.800000E+01   35 -.541784E+01 0.000000E+00
 0.800000E+01   36 -.532060E+01 0.000000E+00
 0.800000E+01   37 -.522336E+01 0.000000E+00
 0.800000E+01   38 -.512612E+01 0.000000E+00
 0.800000E+01   39 -.502888E+01 0.000000E+00
 0.800000E+01   40 -.493164E+01 0.000000E+00
 0.800000E+01   41 -.483440E+01 0.000000E+00
 0.800000E+01   42 -.473716E+01 0.000000E+00
 0.800000E+01   43 -.463992E+01 0.000000E+00
 0.800000E+01   44 -.454268E+01 0.000000E+00
