 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.291366E+00 0.299265E+00 0.417797E+00 -.466576E-02 -.401683E+01 -.395186E+01 0.871957E-01 0.999285E+00
   1 0.805556E+01 0.286142E+00 0.294144E+00 0.410501E+00 -.464346E-02 -.398751E+01 -.393254E+01 0.841667E-01 0.999240E+00
   1 0.811111E+01 0.280939E+00 0.288858E+00 0.403103E+00 -.451229E-02 -.394412E+01 -.387417E+01 0.811517E-01 0.999228E+00
   1 0.816667E+01 0.275754E+00 0.283467E+00 0.395640E+00 -.431329E-02 -.390982E+01 -.386074E+01 0.781674E-01 0.999239E+00
   1 0.822222E+01 0.270249E+00 0.278216E+00 0.388055E+00 -.436954E-02 -.388159E+01 -.380534E+01 0.751876E-01 0.999156E+00
   1 0.827778E+01 0.264746E+00 0.272965E+00 0.380470E+00 -.441920E-02 -.384732E+01 -.376269E+01 0.722663E-01 0.999066E+00
   1 0.833333E+01 0.258993E+00 0.267551E+00 0.372602E+00 -.450628E-02 -.380721E+01 -.374278E+01 0.692939E-01 0.998944E+00
   1 0.838889E+01 0.253096E+00 0.261984E+00 0.364532E+00 -.457787E-02 -.378115E+01 -.371923E+01 0.663069E-01 0.998810E+00
   1 0.844444E+01 0.246985E+00 0.256530E+00 0.356404E+00 -.480601E-02 -.374073E+01 -.364514E+01 0.633591E-01 0.998564E+00
   1 0.850000E+01 0.240636E+00 0.251004E+00 0.348071E+00 -.509744E-02 -.371746E+01 -.360685E+01 0.604006E-01 0.998223E+00
   1 0.855556E+01 0.234304E+00 0.245493E+00 0.339772E+00 -.536876E-02 -.367343E+01 -.359307E+01 0.575200E-01 0.997827E+00
   1 0.861111E+01 0.228001E+00 0.240048E+00 0.331530E+00 -.563887E-02 -.363644E+01 -.356516E+01 0.547311E-01 0.997353E+00
   1 0.866667E+01 0.222077E+00 0.234391E+00 0.323424E+00 -.562095E-02 -.360832E+01 -.355971E+01 0.520528E-01 0.997093E+00
   1 0.872222E+01 0.215881E+00 0.228845E+00 0.315234E+00 -.576543E-02 -.357256E+01 -.351909E+01 0.494032E-01 0.996607E+00
   1 0.877778E+01 0.209835E+00 0.223300E+00 0.307150E+00 -.583205E-02 -.353874E+01 -.345290E+01 0.468560E-01 0.996142E+00
   1 0.883333E+01 0.203686E+00 0.218214E+00 0.299338E+00 -.612923E-02 -.350678E+01 -.343630E+01 0.444472E-01 0.995268E+00
   1 0.888889E+01 0.197286E+00 0.212845E+00 0.291204E+00 -.638124E-02 -.346602E+01 -.338574E+01 0.419915E-01 0.994260E+00
   1 0.894444E+01 0.190543E+00 0.207214E+00 0.282751E+00 -.663096E-02 -.344749E+01 -.337937E+01 0.394831E-01 0.992998E+00
   1 0.900000E+01 0.183455E+00 0.201591E+00 0.274115E+00 -.698302E-02 -.339795E+01 -.332340E+01 0.369829E-01 0.991166E+00
   1 0.905556E+01 0.175952E+00 0.196197E+00 0.265397E+00 -.753426E-02 -.336475E+01 -.328105E+01 0.345212E-01 0.988232E+00
   1 0.911111E+01 0.168066E+00 0.190307E+00 0.256155E+00 -.797053E-02 -.333339E+01 -.325375E+01 0.319840E-01 0.984712E+00
