 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.825083E+00 0.687699E+00 0.491884E+00 0.653307E+00
   1 0.818421E+01 -.813851E+00 0.669385E+00 0.466757E+00 0.652769E+00
   1 0.836842E+01 -.799563E+00 0.646365E+00 0.435885E+00 0.652228E+00
   1 0.855263E+01 -.784328E+00 0.622351E+00 0.405055E+00 0.651404E+00
   1 0.873684E+01 -.767526E+00 0.596352E+00 0.372786E+00 0.650591E+00
   1 0.892105E+01 -.747949E+00 0.566744E+00 0.337630E+00 0.649615E+00
   1 0.910526E+01 -.726573E+00 0.535272E+00 0.302149E+00 0.648479E+00
   1 0.928947E+01 -.706177E+00 0.506099E+00 0.270997E+00 0.647327E+00
   1 0.947368E+01 -.682032E+00 0.472693E+00 0.237511E+00 0.645673E+00
   1 0.965789E+01 -.657512E+00 0.439878E+00 0.206611E+00 0.644067E+00
   1 0.984211E+01 -.632061E+00 0.407132E+00 0.178038E+00 0.641969E+00
   1 0.100263E+02 -.605592E+00 0.374419E+00 0.151561E+00 0.639629E+00
   1 0.102105E+02 -.578956E+00 0.342922E+00 0.128088E+00 0.636923E+00
   1 0.103947E+02 -.552306E+00 0.312731E+00 0.107296E+00 0.634304E+00
   1 0.105789E+02 -.525581E+00 0.283943E+00 0.892536E-01 0.630987E+00
   1 0.107632E+02 -.498237E+00 0.255825E+00 0.730809E-01 0.627782E+00
   1 0.109474E+02 -.471785E+00 0.230051E+00 0.597026E-01 0.623970E+00
   1 0.111316E+02 -.447437E+00 0.207582E+00 0.491326E-01 0.619927E+00
   1 0.113158E+02 -.422983E+00 0.186130E+00 0.399356E-01 0.615758E+00
   1 0.115000E+02 -.400222E+00 0.167107E+00 0.324843E-01 0.612243E+00
   2 0.800000E+01 0.119562E+01 0.143637E+01 0.210244E+01 0.660320E+00
   2 0.818421E+01 0.116732E+01 0.136955E+01 0.191344E+01 0.659955E+00
   2 0.836842E+01 0.113991E+01 0.130636E+01 0.174284E+01 0.659582E+00
   2 0.855263E+01 0.111218E+01 0.124388E+01 0.158166E+01 0.659252E+00
   2 0.873684E+01 0.108462E+01 0.118333E+01 0.143307E+01 0.658862E+00
   2 0.892105E+01 0.105695E+01 0.112416E+01 0.129523E+01 0.658362E+00
   2 0.910526E+01 0.102962E+01 0.106707E+01 0.116822E+01 0.658009E+00
   2 0.928947E+01 0.100243E+01 0.101174E+01 0.105133E+01 0.657643E+00
   2 0.947368E+01 0.973805E+00 0.955198E+00 0.938665E+00 0.657072E+00
   2 0.965789E+01 0.945611E+00 0.901027E+00 0.836439E+00 0.656571E+00
   2 0.984211E+01 0.917993E+00 0.849499E+00 0.744617E+00 0.656057E+00
   2 0.100263E+02 0.889801E+00 0.798502E+00 0.659098E+00 0.655430E+00
   2 0.102105E+02 0.861720E+00 0.749276E+00 0.581420E+00 0.654788E+00
   2 0.103947E+02 0.833332E+00 0.701121E+00 0.510200E+00 0.654034E+00
   2 0.105789E+02 0.805228E+00 0.655060E+00 0.446464E+00 0.653181E+00
   2 0.107632E+02 0.777030E+00 0.610370E+00 0.388545E+00 0.652357E+00
   2 0.109474E+02 0.748972E+00 0.567612E+00 0.337196E+00 0.651134E+00
   2 0.111316E+02 0.721132E+00 0.526686E+00 0.291331E+00 0.649925E+00
   2 0.113158E+02 0.693808E+00 0.487934E+00 0.250797E+00 0.648861E+00
   2 0.115000E+02 0.666697E+00 0.451034E+00 0.215152E+00 0.647462E+00
   3 0.800000E+01 0.104772E+00 0.190218E-01 0.842357E-03 0.223984E+00
   3 0.818421E+01 0.987455E-01 0.178477E-01 0.757654E-03 0.207165E+00
   3 0.836842E+01 0.915995E-01 0.165251E-01 0.669931E-03 0.182255E+00
   3 0.855263E+01 0.810248E-01 0.149209E-01 0.578918E-03 0.133222E+00
   3 0.873684E+01 0.696531E-01 0.131593E-01 0.467129E-03 0.100812E+00
   3 0.892105E+01 0.563432E-01 0.114836E-01 0.372980E-03 0.572240E-01
   3 0.910526E+01 0.429539E-01 0.100622E-01 0.299117E-03 0.152279E-01
   3 0.928947E+01 0.321810E-01 0.908815E-02 0.246400E-03 0.558194E-02
   3 0.947368E+01 0.235253E-01 0.825515E-02 0.203565E-03 0.429321E-02
   3 0.965789E+01 0.174916E-01 0.780866E-02 0.184454E-03 -.835511E-02
   3 0.984211E+01 0.135154E-01 0.740322E-02 0.167775E-03 -.203882E-01
   3 0.100263E+02 0.119733E-01 0.714490E-02 0.153798E-03 -.423787E-02
   3 0.102105E+02 0.126741E-01 0.697649E-02 0.146453E-03 -.300447E-02
   3 0.103947E+02 0.132255E-01 0.680349E-02 0.138144E-03 0.517282E-02
   3 0.105789E+02 0.152942E-01 0.668429E-02 0.134395E-03 -.265025E-02
   3 0.107632E+02 0.170401E-01 0.653383E-02 0.127927E-03 0.114016E-02
   3 0.109474E+02 0.192989E-01 0.643038E-02 0.124824E-03 -.624365E-02
   3 0.111316E+02 0.205641E-01 0.630438E-02 0.119355E-03 -.100519E-02
   3 0.113158E+02 0.215887E-01 0.615408E-02 0.112988E-03 0.554564E-02
   3 0.115000E+02 0.228911E-01 0.603353E-02 0.108717E-03 0.451498E-02
