 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.154702E+01 0.241552E+01 0.604767E+01 0.654501E+00
   1 0.818421E+01 0.148431E+01 0.222599E+01 0.515619E+01 0.653136E+00
   1 0.836842E+01 0.141926E+01 0.203790E+01 0.434358E+01 0.651374E+00
   1 0.855263E+01 0.135337E+01 0.185575E+01 0.362108E+01 0.649508E+00
   1 0.873684E+01 0.128657E+01 0.167959E+01 0.298313E+01 0.647511E+00
   1 0.892105E+01 0.122073E+01 0.151433E+01 0.243864E+01 0.645526E+00
   1 0.910526E+01 0.115648E+01 0.136166E+01 0.198528E+01 0.643084E+00
   1 0.928947E+01 0.109532E+01 0.122319E+01 0.161046E+01 0.641211E+00
   1 0.947368E+01 0.103794E+01 0.110033E+01 0.131156E+01 0.638904E+00
   1 0.965789E+01 0.983187E+00 0.988890E+00 0.106547E+01 0.636818E+00
   1 0.984211E+01 0.931866E+00 0.890045E+00 0.868955E+00 0.634361E+00
   1 0.100263E+02 0.884455E+00 0.803386E+00 0.713188E+00 0.631673E+00
   1 0.102105E+02 0.838053E+00 0.722856E+00 0.581501E+00 0.629041E+00
   1 0.103947E+02 0.796557E+00 0.654237E+00 0.479384E+00 0.626671E+00
   1 0.105789E+02 0.758272E+00 0.594078E+00 0.398233E+00 0.623877E+00
   1 0.107632E+02 0.723541E+00 0.541958E+00 0.333706E+00 0.621287E+00
   1 0.109474E+02 0.691784E+00 0.495993E+00 0.280460E+00 0.619986E+00
   1 0.111316E+02 0.663765E+00 0.457442E+00 0.240028E+00 0.617643E+00
   1 0.113158E+02 0.638050E+00 0.423339E+00 0.206637E+00 0.615666E+00
   1 0.115000E+02 0.615196E+00 0.394150E+00 0.180036E+00 0.613709E+00
   2 0.800000E+01 -.989007E+00 0.100106E+01 0.109238E+01 0.636645E+00
   2 0.818421E+01 -.945913E+00 0.917962E+00 0.926259E+00 0.633594E+00
   2 0.836842E+01 -.898440E+00 0.830921E+00 0.767857E+00 0.629285E+00
   2 0.855263E+01 -.849336E+00 0.744947E+00 0.624093E+00 0.625133E+00
   2 0.873684E+01 -.799734E+00 0.663051E+00 0.501044E+00 0.620107E+00
   2 0.892105E+01 -.751101E+00 0.586983E+00 0.397667E+00 0.615277E+00
   2 0.910526E+01 -.707191E+00 0.522103E+00 0.318201E+00 0.610894E+00
   2 0.928947E+01 -.666280E+00 0.464670E+00 0.254178E+00 0.607602E+00
   2 0.947368E+01 -.629786E+00 0.416401E+00 0.206027E+00 0.603923E+00
   2 0.965789E+01 -.596781E+00 0.375051E+00 0.168736E+00 0.600142E+00
   2 0.984211E+01 -.568576E+00 0.341256E+00 0.140758E+00 0.597106E+00
   2 0.100263E+02 -.541959E+00 0.311035E+00 0.117987E+00 0.593467E+00
   2 0.102105E+02 -.517935E+00 0.285089E+00 0.100169E+00 0.589181E+00
   2 0.103947E+02 -.497075E+00 0.263370E+00 0.862052E-01 0.585735E+00
   2 0.105789E+02 -.477130E+00 0.243462E+00 0.743448E-01 0.581913E+00
   2 0.107632E+02 -.459027E+00 0.226105E+00 0.647494E-01 0.577824E+00
   2 0.109474E+02 -.442447E+00 0.210690E+00 0.566532E-01 0.574581E+00
   2 0.111316E+02 -.427224E+00 0.197257E+00 0.502256E-01 0.569732E+00
   2 0.113158E+02 -.413037E+00 0.184952E+00 0.445209E-01 0.566165E+00
   2 0.115000E+02 -.400836E+00 0.174702E+00 0.400667E-01 0.562410E+00
   3 0.800000E+01 0.348573E+00 0.144795E+00 0.331282E-01 0.473293E+00
   3 0.818421E+01 0.340265E+00 0.138602E+00 0.305637E-01 0.469667E+00
   3 0.836842E+01 0.329479E+00 0.130834E+00 0.275992E-01 0.462551E+00
   3 0.855263E+01 0.314968E+00 0.121323E+00 0.243004E-01 0.449694E+00
   3 0.873684E+01 0.297463E+00 0.110066E+00 0.205493E-01 0.434588E+00
   3 0.892105E+01 0.280258E+00 0.997420E-01 0.174180E-01 0.416394E+00
   3 0.910526E+01 0.261265E+00 0.887936E-01 0.142982E-01 0.395501E+00
   3 0.928947E+01 0.243249E+00 0.790214E-01 0.117700E-01 0.371703E+00
   3 0.947368E+01 0.225618E+00 0.699446E-01 0.956553E-02 0.348252E+00
   3 0.965789E+01 0.210069E+00 0.623915E-01 0.787127E-02 0.325980E+00
   3 0.984211E+01 0.196664E+00 0.561987E-01 0.658660E-02 0.304835E+00
   3 0.100263E+02 0.184795E+00 0.509910E-01 0.551950E-02 0.292395E+00
   3 0.102105E+02 0.174759E+00 0.469170E-01 0.477564E-02 0.276815E+00
   3 0.103947E+02 0.165824E+00 0.432314E-01 0.417003E-02 0.256265E+00
   3 0.105789E+02 0.158234E+00 0.402627E-01 0.365833E-02 0.247761E+00
   3 0.107632E+02 0.151371E+00 0.376633E-01 0.324288E-02 0.237968E+00
   3 0.109474E+02 0.145149E+00 0.354258E-01 0.290609E-02 0.228123E+00
   3 0.111316E+02 0.139381E+00 0.334521E-01 0.262800E-02 0.217189E+00
   3 0.113158E+02 0.134691E+00 0.319730E-01 0.243255E-02 0.206819E+00
   3 0.115000E+02 0.130400E+00 0.306171E-01 0.225072E-02 0.199665E+00
   4 0.800000E+01 0.165605E+01 0.276087E+01 0.782375E+01 0.657862E+00
   4 0.818421E+01 0.161489E+01 0.262655E+01 0.709347E+01 0.657259E+00
   4 0.836842E+01 0.157065E+01 0.248621E+01 0.637129E+01 0.656417E+00
   4 0.855263E+01 0.152524E+01 0.234620E+01 0.568933E+01 0.655485E+00
   4 0.873684E+01 0.147682E+01 0.220143E+01 0.502446E+01 0.654412E+00
   4 0.892105E+01 0.142723E+01 0.205823E+01 0.440947E+01 0.653043E+00
   4 0.910526E+01 0.137426E+01 0.191051E+01 0.381579E+01 0.651531E+00
   4 0.928947E+01 0.131856E+01 0.176114E+01 0.325838E+01 0.649819E+00
   4 0.947368E+01 0.126237E+01 0.161706E+01 0.276476E+01 0.647560E+00
   4 0.965789E+01 0.120263E+01 0.147036E+01 0.230150E+01 0.645153E+00
   4 0.984211E+01 0.114352E+01 0.133227E+01 0.190456E+01 0.642323E+00
   4 0.100263E+02 0.108226E+01 0.119622E+01 0.154896E+01 0.639178E+00
   4 0.102105E+02 0.102336E+01 0.107240E+01 0.125695E+01 0.635681E+00
   4 0.103947E+02 0.963506E+00 0.952972E+00 0.100133E+01 0.632467E+00
   4 0.105789E+02 0.908857E+00 0.850047E+00 0.803996E+00 0.629109E+00
   4 0.107632E+02 0.857619E+00 0.758154E+00 0.643499E+00 0.626826E+00
   4 0.109474E+02 0.811504E+00 0.680206E+00 0.521826E+00 0.624056E+00
   4 0.111316E+02 0.770878E+00 0.614698E+00 0.428389E+00 0.622086E+00
   4 0.113158E+02 0.734317E+00 0.558470E+00 0.355038E+00 0.620551E+00
   4 0.115000E+02 0.701849E+00 0.510746E+00 0.298086E+00 0.619101E+00
   5 0.800000E+01 0.172404E+01 0.299015E+01 0.915322E+01 0.658754E+00
   5 0.818421E+01 0.168269E+01 0.284964E+01 0.832701E+01 0.658189E+00
   5 0.836842E+01 0.163978E+01 0.270736E+01 0.752892E+01 0.657611E+00
