 program J1J2_6          
 spatial system size               10
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                         301
 ------------------------
 disorder configurations processed          100
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.462217E+00 0.235315E+00 0.746482E-01 0.196827E+00 0.651906E+00 0.421058E+00 0.906960E+00 0.122503E-01 0.135286E-01 0.257398E-01 0.272442E+00 0.115326E+00 0.316949E-01 0.494500E+00 0.187537E-01 0.275514E+00 0.119989E+00 0.370572E-01 0.485428E+00 0.190516E-01 0.439522E-01 0.228788E-02 0.364697E+00 0.340811E-01
 0.818421E+01 0.440923E+00 0.217560E+00 0.663987E-01 0.184292E+00 0.597183E+00 0.459455E+00 0.885688E+00 0.141554E-01 0.139235E-01 0.265493E-01 0.258946E+00 0.106509E+00 0.281181E-01 0.478047E+00 0.194604E-01 0.261289E+00 0.111051E+00 0.335226E-01 0.466789E+00 0.197405E-01 0.388761E-01 0.205310E-02 0.361958E+00 0.341969E-01
 0.836842E+01 0.419205E+00 0.200225E+00 0.587778E-01 0.171614E+00 0.533857E+00 0.496973E+00 0.860332E+00 0.161264E-01 0.142594E-01 0.274322E-01 0.245347E+00 0.978620E-01 0.247704E-01 0.461064E+00 0.199514E-01 0.247089E+00 0.102363E+00 0.302000E-01 0.446769E+00 0.203861E-01 0.342404E-01 0.182306E-02 0.361628E+00 0.343847E-01
 0.855263E+01 0.397205E+00 0.183429E+00 0.517839E-01 0.158953E+00 0.460933E+00 0.531347E+00 0.830639E+00 0.182002E-01 0.145304E-01 0.284223E-01 0.231687E+00 0.894351E-01 0.216677E-01 0.443059E+00 0.203830E-01 0.233013E+00 0.939942E-01 0.270944E-01 0.425959E+00 0.208792E-01 0.300294E-01 0.160410E-02 0.363417E+00 0.346001E-01
 0.873684E+01 0.375083E+00 0.167247E+00 0.453817E-01 0.146348E+00 0.377584E+00 0.558099E+00 0.796831E+00 0.202538E-01 0.147255E-01 0.291297E-01 0.218113E+00 0.812966E-01 0.188103E-01 0.424126E+00 0.206893E-01 0.219171E+00 0.859507E-01 0.241874E-01 0.405093E+00 0.212096E-01 0.262675E-01 0.139904E-02 0.367940E+00 0.348545E-01
 0.892105E+01 0.353112E+00 0.151814E+00 0.395545E-01 0.134001E+00 0.283792E+00 0.577455E+00 0.758632E+00 0.224060E-01 0.148239E-01 0.294103E-01 0.204688E+00 0.735045E-01 0.162062E-01 0.404187E+00 0.208981E-01 0.205739E+00 0.783100E-01 0.214772E-01 0.383386E+00 0.214376E-01 0.229251E-01 0.121118E-02 0.374503E+00 0.351338E-01
 0.910526E+01 0.331541E+00 0.137239E+00 0.342920E-01 0.122045E+00 0.179316E+00 0.589260E+00 0.717569E+00 0.243179E-01 0.148171E-01 0.293704E-01 0.191537E+00 0.661149E-01 0.138592E-01 0.383859E+00 0.209611E-01 0.192875E+00 0.711245E-01 0.189670E-01 0.361373E+00 0.216260E-01 0.199968E-01 0.104555E-02 0.383072E+00 0.354128E-01
 0.928947E+01 0.310415E+00 0.123495E+00 0.295490E-01 0.110501E+00 0.624950E-01 0.593917E+00 0.672370E+00 0.262947E-01 0.147039E-01 0.293081E-01 0.178728E+00 0.591191E-01 0.117350E-01 0.361935E+00 0.209758E-01 0.180552E+00 0.643760E-01 0.166650E-01 0.339369E+00 0.216879E-01 0.174511E-01 0.901885E-03 0.393798E+00 0.356748E-01
 0.947368E+01 0.289999E+00 0.110646E+00 0.252924E-01 0.995034E-01 -.659260E-01 0.592867E+00 0.625161E+00 0.279975E-01 0.144674E-01 0.293392E-01 0.166408E+00 0.526092E-01 0.985813E-02 0.339340E+00 0.209001E-01 0.168841E+00 0.580373E-01 0.145339E-01 0.317815E+00 0.216554E-01 0.152369E-01 0.777935E-03 0.405743E+00 0.359235E-01
 0.965789E+01 0.270310E+00 0.986775E-01 0.214994E-01 0.890553E-01 -.207953E+00 0.586339E+00 0.576141E+00 0.293758E-01 0.141234E-01 0.289679E-01 0.154656E+00 0.465587E-01 0.819888E-02 0.317935E+00 0.205487E-01 0.157724E+00 0.521188E-01 0.125910E-01 0.296738E+00 0.215243E-01 0.133436E-01 0.676200E-03 0.419548E+00 0.361109E-01
