 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.818421E+01     10000000      6898209 0.689821E+00
   2 0.818421E+01 0.836842E+01     10000000      6959279 0.695928E+00
   3 0.836842E+01 0.855263E+01     10000000      7028584 0.702858E+00
   4 0.855263E+01 0.873684E+01     10000000      7103482 0.710348E+00
   5 0.873684E+01 0.892105E+01     10000000      7181894 0.718189E+00
   6 0.892105E+01 0.910526E+01     10000000      7262916 0.726292E+00
   7 0.910526E+01 0.928947E+01     10000000      7345354 0.734535E+00
   8 0.928947E+01 0.947368E+01     10000000      7435373 0.743537E+00
   9 0.947368E+01 0.965789E+01     10000000      7522458 0.752246E+00
  10 0.965789E+01 0.984211E+01     10000000      7614591 0.761459E+00
  11 0.984211E+01 0.100263E+02     10000000      7705682 0.770568E+00
  12 0.100263E+02 0.102105E+02     10000000      7795624 0.779562E+00
  13 0.102105E+02 0.103947E+02     10000000      7884431 0.788443E+00
  14 0.103947E+02 0.105789E+02     10000000      7978632 0.797863E+00
  15 0.105789E+02 0.107632E+02     10000000      8066333 0.806633E+00
  16 0.107632E+02 0.109474E+02     10000000      8157439 0.815744E+00
  17 0.109474E+02 0.111316E+02     10000000      8244023 0.824402E+00
  18 0.111316E+02 0.113158E+02     10000000      8326990 0.832699E+00
  19 0.113158E+02 0.115000E+02     10000000      8407026 0.840703E+00
 replicas_visiting_both_extremes         2000   1.0000000000000000     
