 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.724407E-01 0.532554E+00 0.539363E+00 -.278367E+00 -.482454E+01 -.417121E+01 0.385786E-01 0.713465E-01
   1 0.818421E+01 0.677095E-01 0.518695E+00 0.524921E+00 -.264460E+00 -.477049E+01 -.423049E+01 0.351206E-01 0.658958E-01
   1 0.836842E+01 0.634084E-01 0.504170E+00 0.509872E+00 -.250166E+00 -.465122E+01 -.365487E+01 0.319686E-01 0.613153E-01
   1 0.855263E+01 0.599008E-01 0.489620E+00 0.494946E+00 -.236139E+00 -.473271E+01 -.392302E+01 0.293286E-01 0.581170E-01
   1 0.873684E+01 0.565743E-01 0.473724E+00 0.478704E+00 -.221213E+00 -.459916E+01 -.383004E+01 0.268006E-01 0.554559E-01
   1 0.892105E+01 0.539328E-01 0.457200E+00 0.461962E+00 -.206124E+00 -.444096E+01 -.343488E+01 0.246581E-01 0.541439E-01
   1 0.910526E+01 0.511629E-01 0.439400E+00 0.443942E+00 -.190455E+00 -.434985E+01 -.400349E+01 0.224810E-01 0.527902E-01
   1 0.928947E+01 0.492389E-01 0.419446E+00 0.423922E+00 -.173510E+00 -.422258E+01 -.312262E+01 0.206531E-01 0.536336E-01
   1 0.947368E+01 0.470855E-01 0.398201E+00 0.402629E+00 -.156347E+00 -.422884E+01 -.338113E+01 0.187495E-01 0.543963E-01
   1 0.965789E+01 0.455558E-01 0.374588E+00 0.379118E+00 -.138241E+00 -.410634E+01 -.344495E+01 0.170646E-01 0.574496E-01
   1 0.984211E+01 0.440790E-01 0.349600E+00 0.354295E+00 -.120277E+00 -.399717E+01 -.329813E+01 0.154100E-01 0.616143E-01
   1 0.100263E+02 0.428544E-01 0.323804E+00 0.328753E+00 -.103012E+00 -.392861E+01 -.312035E+01 0.138764E-01 0.676712E-01
   1 0.102105E+02 0.416355E-01 0.298345E+00 0.303617E+00 -.872761E-01 -.383630E+01 -.289604E+01 0.124217E-01 0.749545E-01
   1 0.103947E+02 0.404661E-01 0.272636E+00 0.278273E+00 -.726929E-01 -.383424E+01 -.277119E+01 0.110325E-01 0.843625E-01
