 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9045
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.419756E+00 0.176331E+00 0.311880E-01 0.496464E-01 0.996927E+00 0.104187E+01 0.998936E+00 0.452991E-04 0.663996E-02 0.809100E-01 0.258218E+00 0.684210E-01 0.513764E-02 0.664214E+00 0.134693E-02 0.325460E+00 0.107910E+00 0.124829E-01 0.666172E+00 0.233603E-03 0.822500E-01 0.125559E-02 0.880627E+00 0.818542E-01
 0.805556E+01 0.413499E+00 0.171119E+00 0.293764E-01 0.493138E-01 0.996769E+00 0.113019E+01 0.998808E+00 0.992498E-04 0.657404E-02 0.134359E+00 0.253194E+00 0.659293E-01 0.480188E-02 0.663615E+00 0.175842E-02 0.321229E+00 0.105190E+00 0.118885E-01 0.666137E+00 0.252659E-03 0.795053E-01 0.141974E-02 0.874734E+00 0.859175E-01
 0.811111E+01 0.407101E+00 0.165873E+00 0.276080E-01 0.489684E-01 0.996580E+00 0.123874E+01 0.998649E+00 0.157197E-03 0.650536E-02 0.188961E+00 0.247979E+00 0.634051E-01 0.447435E-02 0.662860E+00 0.227406E-02 0.316937E+00 0.102468E+00 0.113080E-01 0.666092E+00 0.278468E-03 0.767246E-01 0.159848E-02 0.868184E+00 0.904608E-01
 0.816667E+01 0.400640E+00 0.160656E+00 0.259032E-01 0.486897E-01 0.996407E+00 0.135700E+01 0.998468E+00 0.240640E-03 0.636762E-02 0.261752E+00 0.242582E+00 0.608736E-01 0.416195E-02 0.661854E+00 0.296373E-02 0.312646E+00 0.997828E-01 0.107493E-01 0.666056E+00 0.295796E-03 0.739223E-01 0.182975E-02 0.860538E+00 0.957641E-01
 0.822222E+01 0.394089E+00 0.155450E+00 0.242547E-01 0.484111E-01 0.996282E+00 0.148846E+01 0.998259E+00 0.342435E-03 0.610740E-02 0.344294E+00 0.236881E+00 0.582940E-01 0.385989E-02 0.660479E+00 0.391393E-02 0.308407E+00 0.971565E-01 0.102130E-01 0.666020E+00 0.314298E-03 0.710773E-01 0.214428E-02 0.851475E+00 0.102131E+00
 0.827778E+01 0.387316E+00 0.150161E+00 0.226366E-01 0.482348E-01 0.996084E+00 0.168200E+01 0.997961E+00 0.473565E-03 0.581322E-02 0.447297E+00 0.230836E+00 0.556753E-01 0.357043E-02 0.658466E+00 0.530838E-02 0.304022E+00 0.944856E-01 0.968456E-02 0.665965E+00 0.345584E-03 0.681237E-01 0.251320E-02 0.840545E+00 0.109741E+00
 0.833333E+01 0.380375E+00 0.144834E+00 0.210631E-01 0.481781E-01 0.995890E+00 0.191119E+01 0.997593E+00 0.676616E-03 0.538486E-02 0.596433E+00 0.224234E+00 0.529663E-01 0.329149E-02 0.655309E+00 0.751331E-02 0.299664E+00 0.918679E-01 0.917968E-02 0.665919E+00 0.369884E-03 0.650378E-01 0.301052E-02 0.826581E+00 0.119510E+00
 0.838889E+01 0.373175E+00 0.139409E+00 0.195183E-01 0.482145E-01 0.995706E+00 0.216334E+01 0.997156E+00 0.909644E-03 0.480612E-02 0.750371E+00 0.216935E+00 0.501356E-01 0.302010E-02 0.650743E+00 0.107140E-01 0.295285E+00 0.892733E-01 0.869162E-02 0.665854E+00 0.407314E-03 0.617726E-01 0.365174E-02 0.808834E+00 0.131982E+00
 0.844444E+01 0.365844E+00 0.133993E+00 0.180349E-01 0.483437E-01 0.995498E+00 0.241964E+01 0.996666E+00 0.117432E-02 0.414948E-02 0.907482E+00 0.209145E+00 0.473158E-01 0.276928E-02 0.644043E+00 0.154224E-01 0.290830E+00 0.866771E-01 0.821796E-02 0.665781E+00 0.449110E-03 0.583832E-01 0.440185E-02 0.787333E+00 0.147025E+00
 0.850000E+01 0.358572E+00 0.128724E+00 0.166470E-01 0.482838E-01 0.995338E+00 0.257960E+01 0.996257E+00 0.136339E-02 0.353763E-02 0.987731E+00 0.201458E+00 0.446154E-01 0.253672E-02 0.636469E+00 0.207413E-01 0.286368E+00 0.841081E-01 0.775945E-02 0.665696E+00 0.497905E-03 0.551054E-01 0.510296E-02 0.765428E+00 0.162419E+00
