 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.805556E+01      1500000       162921 0.108614E+00
   2 0.805556E+01 0.811111E+01      1500000       167109 0.111406E+00
   3 0.811111E+01 0.816667E+01      1500000       169741 0.113161E+00
   4 0.816667E+01 0.822222E+01      1500000       172738 0.115159E+00
   5 0.822222E+01 0.827778E+01      1500000       176885 0.117923E+00
   6 0.827778E+01 0.833333E+01      1500000       179214 0.119476E+00
   7 0.833333E+01 0.838889E+01      1500000       182038 0.121359E+00
   8 0.838889E+01 0.844444E+01      1500000       186023 0.124015E+00
   9 0.844444E+01 0.850000E+01      1500000       190096 0.126731E+00
  10 0.850000E+01 0.855556E+01      1500000       192347 0.128231E+00
  11 0.855556E+01 0.861111E+01      1500000       195542 0.130361E+00
  12 0.861111E+01 0.866667E+01      1500000       199709 0.133139E+00
  13 0.866667E+01 0.872222E+01      1500000       202406 0.134937E+00
  14 0.872222E+01 0.877778E+01      1500000       205764 0.137176E+00
  15 0.877778E+01 0.883333E+01      1500000       210676 0.140451E+00
  16 0.883333E+01 0.888889E+01      1500000       213296 0.142197E+00
  17 0.888889E+01 0.894444E+01      1500000       217488 0.144992E+00
  18 0.894444E+01 0.900000E+01      1500000       220813 0.147209E+00
  19 0.900000E+01 0.905556E+01      1500000       225048 0.150032E+00
  20 0.905556E+01 0.911111E+01      1500000       229174 0.152783E+00
  21 0.911111E+01 0.916667E+01      1500000       233605 0.155737E+00
  22 0.916667E+01 0.922222E+01      1500000       237811 0.158541E+00
  23 0.922222E+01 0.927778E+01      1500000       241893 0.161262E+00
  24 0.927778E+01 0.933333E+01      1500000       245808 0.163872E+00
  25 0.933333E+01 0.938889E+01      1500000       250064 0.166709E+00
  26 0.938889E+01 0.944444E+01      1500000       254775 0.169850E+00
  27 0.944444E+01 0.950000E+01      1500000       259103 0.172735E+00
  28 0.950000E+01 0.955556E+01      1500000       263702 0.175801E+00
  29 0.955556E+01 0.961111E+01      1500000       269808 0.179872E+00
  30 0.961111E+01 0.966667E+01      1500000       273674 0.182449E+00
  31 0.966667E+01 0.972222E+01      1500000       277723 0.185149E+00
  32 0.972222E+01 0.977778E+01      1500000       283648 0.189099E+00
  33 0.977778E+01 0.983333E+01      1500000       288007 0.192005E+00
  34 0.983333E+01 0.988889E+01      1500000       294567 0.196378E+00
  35 0.988889E+01 0.994444E+01      1500000       299636 0.199757E+00
  36 0.994444E+01 0.100000E+02      1500000       305499 0.203666E+00
  37 0.100000E+02 0.100556E+02      1500000       312760 0.208507E+00
  38 0.100556E+02 0.101111E+02      1500000       320487 0.213658E+00
  39 0.101111E+02 0.101667E+02      1500000       326129 0.217419E+00
  40 0.101667E+02 0.102222E+02      1500000       334742 0.223161E+00
  41 0.102222E+02 0.102778E+02      1500000       342833 0.228555E+00
  42 0.102778E+02 0.103333E+02      1500000       350658 0.233772E+00
  43 0.103333E+02 0.103889E+02      1500000       358850 0.239233E+00
  44 0.103889E+02 0.104444E+02      1500000       366692 0.244461E+00
  45 0.104444E+02 0.105000E+02      1500000       375095 0.250063E+00
  46 0.105000E+02 0.105556E+02      1500000       384833 0.256555E+00
  47 0.105556E+02 0.106111E+02      1500000       392110 0.261407E+00
  48 0.106111E+02 0.106667E+02      1500000       401182 0.267455E+00
  49 0.106667E+02 0.107222E+02      1500000       410608 0.273739E+00
  50 0.107222E+02 0.107778E+02      1500000       418981 0.279321E+00
  51 0.107778E+02 0.108333E+02      1500000       427226 0.284817E+00
  52 0.108333E+02 0.108889E+02      1500000       435462 0.290308E+00
  53 0.108889E+02 0.109444E+02      1500000       444458 0.296305E+00
  54 0.109444E+02 0.110000E+02      1500000       454889 0.303259E+00
  55 0.110000E+02 0.110556E+02      1500000       462768 0.308512E+00
  56 0.110556E+02 0.111111E+02      1500000       472593 0.315062E+00
  57 0.111111E+02 0.111667E+02      1500000       480770 0.320513E+00
  58 0.111667E+02 0.112222E+02      1500000       490247 0.326831E+00
  59 0.112222E+02 0.112778E+02      1500000       500374 0.333583E+00
  60 0.112778E+02 0.113333E+02      1500000       511154 0.340769E+00
  61 0.113333E+02 0.113889E+02      1500000       520630 0.347087E+00
  62 0.113889E+02 0.114444E+02      1500000       531408 0.354272E+00
  63 0.114444E+02 0.115000E+02      1500000       540910 0.360607E+00
 replicas_visiting_both_extremes           13  0.10156250000000000     
