 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.355096E+00 0.229472E+00 0.422994E+00 0.734359E-01 -.399997E+01 -.390965E+01 0.814845E-01 0.831220E+00
   1 0.805556E+01 0.351109E+00 0.223678E+00 0.416555E+00 0.732453E-01 -.396270E+01 -.389143E+01 0.785353E-01 0.821385E+00
   1 0.811111E+01 0.347082E+00 0.217726E+00 0.410057E+00 0.730617E-01 -.392549E+01 -.384208E+01 0.755688E-01 0.810578E+00
   1 0.816667E+01 0.342980E+00 0.210516E+00 0.402945E+00 0.733183E-01 -.389285E+01 -.382398E+01 0.722027E-01 0.795048E+00
   1 0.822222E+01 0.338772E+00 0.203057E+00 0.395644E+00 0.735342E-01 -.386092E+01 -.377480E+01 0.687899E-01 0.777803E+00
   1 0.827778E+01 0.334501E+00 0.194706E+00 0.387958E+00 0.739807E-01 -.383807E+01 -.374336E+01 0.651295E-01 0.756105E+00
   1 0.833333E+01 0.330110E+00 0.185286E+00 0.379776E+00 0.746420E-01 -.378705E+01 -.375861E+01 0.611649E-01 0.728700E+00
   1 0.838889E+01 0.325577E+00 0.174594E+00 0.370956E+00 0.755172E-01 -.375972E+01 -.368500E+01 0.568439E-01 0.693853E+00
   1 0.844444E+01 0.320941E+00 0.163159E+00 0.361836E+00 0.763823E-01 -.372446E+01 -.367344E+01 0.523646E-01 0.652774E+00
   1 0.850000E+01 0.316214E+00 0.151308E+00 0.352576E+00 0.770974E-01 -.368191E+01 -.361338E+01 0.478459E-01 0.606382E+00
   1 0.855556E+01 0.311424E+00 0.139913E+00 0.343536E+00 0.774092E-01 -.364792E+01 -.361061E+01 0.435723E-01 0.558956E+00
   1 0.861111E+01 0.306585E+00 0.130703E+00 0.335377E+00 0.769110E-01 -.362178E+01 -.353878E+01 0.400717E-01 0.520573E+00
   1 0.866667E+01 0.301654E+00 0.122469E+00 0.327601E+00 0.759963E-01 -.357818E+01 -.349967E+01 0.369433E-01 0.485927E+00
   1 0.872222E+01 0.296719E+00 0.114281E+00 0.320001E+00 0.749821E-01 -.354819E+01 -.346469E+01 0.339093E-01 0.449961E+00
   1 0.877778E+01 0.291736E+00 0.107844E+00 0.313032E+00 0.734794E-01 -.351138E+01 -.342002E+01 0.314620E-01 0.423076E+00
   1 0.883333E+01 0.286734E+00 0.101873E+00 0.306256E+00 0.718383E-01 -.347826E+01 -.341294E+01 0.292104E-01 0.398074E+00
   1 0.888889E+01 0.281682E+00 0.957783E-01 0.299480E+00 0.701711E-01 -.343869E+01 -.339113E+01 0.269790E-01 0.371576E+00
   1 0.894444E+01 0.276542E+00 0.909569E-01 0.293075E+00 0.682023E-01 -.340278E+01 -.331798E+01 0.251534E-01 0.352361E+00
   1 0.900000E+01 0.271297E+00 0.861034E-01 0.286604E+00 0.661883E-01 -.337061E+01 -.330605E+01 0.233596E-01 0.332545E+00
   1 0.905556E+01 0.265956E+00 0.809076E-01 0.280032E+00 0.641868E-01 -.334818E+01 -.323824E+01 0.215179E-01 0.310126E+00
   1 0.911111E+01 0.260534E+00 0.756727E-01 0.273413E+00 0.621518E-01 -.330884E+01 -.325040E+01 0.197154E-01 0.286985E+00
   1 0.916667E+01 0.255150E+00 0.711311E-01 0.266999E+00 0.600416E-01 -.326685E+01 -.319223E+01 0.181491E-01 0.267657E+00
