 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9117
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.419442E+00 0.176123E+00 0.311537E-01 0.986220E-02 0.995668E+00 0.669926E+00 0.999298E+00 0.136327E-03 0.897560E-02 0.103248E+00 0.294800E+00 0.869424E-01 0.757117E-02 0.666138E+00 0.579343E-04 0.298096E+00 0.891807E-01 0.806630E-02 0.666233E+00 0.117279E-03 0.878922E-01 0.372907E-02 0.996931E+00 0.729353E-03
 0.805556E+01 0.413412E+00 0.171109E+00 0.294143E-01 0.982369E-02 0.995354E+00 0.709182E+00 0.999231E+00 0.140787E-03 0.914286E-02 0.999476E-01 0.290395E+00 0.843669E-01 0.713028E-02 0.666093E+00 0.524424E-04 0.293960E+00 0.867420E-01 0.763752E-02 0.666187E+00 0.128195E-03 0.853802E-01 0.374062E-02 0.996781E+00 0.823056E-03
 0.811111E+01 0.407283E+00 0.166088E+00 0.277225E-01 0.975529E-02 0.995019E+00 0.756187E+00 0.999151E+00 0.145038E-03 0.929886E-02 0.958724E-01 0.285893E+00 0.817750E-01 0.670009E-02 0.666037E+00 0.477981E-04 0.289783E+00 0.843126E-01 0.722172E-02 0.666132E+00 0.141295E-03 0.828647E-01 0.374420E-02 0.996640E+00 0.936073E-03
 0.816667E+01 0.401095E+00 0.161092E+00 0.260883E-01 0.966549E-02 0.994694E+00 0.812052E+00 0.999057E+00 0.135670E-03 0.940715E-02 0.786558E-01 0.281331E+00 0.791908E-01 0.628480E-02 0.665963E+00 0.321141E-04 0.285580E+00 0.819010E-01 0.681958E-02 0.666083E+00 0.141704E-03 0.803622E-01 0.372538E-02 0.996503E+00 0.106469E-02
 0.822222E+01 0.394760E+00 0.156057E+00 0.244917E-01 0.966513E-02 0.994345E+00 0.893875E+00 0.998926E+00 0.121820E-03 0.948261E-02 0.572835E-01 0.276680E+00 0.766006E-01 0.588223E-02 0.665859E+00 0.309381E-05 0.281252E+00 0.794569E-01 0.642483E-02 0.666001E+00 0.151363E-03 0.778361E-01 0.369069E-02 0.996287E+00 0.120144E-02
 0.827778E+01 0.388264E+00 0.150977E+00 0.229315E-01 0.965774E-02 0.993975E+00 0.990784E+00 0.998769E+00 0.977863E-04 0.953307E-02 0.274441E-01 0.271855E+00 0.739604E-01 0.548612E-02 0.665714E+00 0.540047E-04 0.276864E+00 0.770168E-01 0.604211E-02 0.665916E+00 0.165459E-03 0.752853E-01 0.364183E-02 0.996040E+00 0.138609E-02
 0.833333E+01 0.381585E+00 0.145842E+00 0.214061E-01 0.966824E-02 0.993594E+00 0.112617E+01 0.998551E+00 0.605690E-04 0.951709E-02 0.133171E-01 0.266890E+00 0.712945E-01 0.510056E-02 0.665527E+00 0.135397E-03 0.272352E+00 0.745474E-01 0.566676E-02 0.665787E+00 0.185209E-03 0.727040E-01 0.356446E-02 0.995754E+00 0.159502E-02
 0.838889E+01 0.374693E+00 0.140638E+00 0.199149E-01 0.975606E-02 0.993126E+00 0.131340E+01 0.998250E+00 0.967947E-05 0.948788E-02 0.656011E-01 0.261695E+00 0.685627E-01 0.472119E-02 0.665238E+00 0.277648E-03 0.267751E+00 0.720751E-01 0.530391E-02 0.665625E+00 0.224155E-03 0.700811E-01 0.347677E-02 0.995339E+00 0.188779E-02
 0.844444E+01 0.367603E+00 0.135382E+00 0.184632E-01 0.992288E-02 0.992644E+00 0.153105E+01 0.997886E+00 0.758230E-04 0.939391E-02 0.141697E+00 0.256308E+00 0.657909E-01 0.435216E-02 0.664847E+00 0.482508E-03 0.263046E+00 0.695913E-01 0.495178E-02 0.665439E+00 0.273207E-03 0.674254E-01 0.336077E-02 0.994770E+00 0.226603E-02
 0.850000E+01 0.360216E+00 0.130017E+00 0.170398E-01 0.102221E-01 0.991996E+00 0.185847E+01 0.997339E+00 0.172742E-03 0.926948E-02 0.229289E+00 0.250714E+00 0.629837E-01 0.399539E-02 0.664274E+00 0.810623E-03 0.258093E+00 0.670336E-01 0.460382E-02 0.665146E+00 0.397914E-03 0.647012E-01 0.322924E-02 0.993936E+00 0.272274E-02
