 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.309527E+00 0.295159E+00 0.428292E+00 0.868826E-02 -.419108E+01 -.397113E+01 0.913595E-01 0.997744E+00
   1 0.818421E+01 0.297040E+00 0.277497E+00 0.407418E+00 0.112286E-01 -.407216E+01 -.385753E+01 0.824277E-01 0.995382E+00
   1 0.836842E+01 0.284330E+00 0.257863E+00 0.385222E+00 0.143499E-01 -.398401E+01 -.371171E+01 0.733183E-01 0.990514E+00
   1 0.855263E+01 0.270480E+00 0.236518E+00 0.361279E+00 0.172184E-01 -.385862E+01 -.352781E+01 0.639734E-01 0.982212E+00
   1 0.873684E+01 0.256375E+00 0.215577E+00 0.337428E+00 0.192550E-01 -.380624E+01 -.353232E+01 0.552685E-01 0.970550E+00
   1 0.892105E+01 0.241125E+00 0.195456E+00 0.313208E+00 0.199384E-01 -.366490E+01 -.337666E+01 0.471292E-01 0.957172E+00
   1 0.910526E+01 0.224478E+00 0.177690E+00 0.289489E+00 0.188166E-01 -.355354E+01 -.330895E+01 0.398874E-01 0.947297E+00
   1 0.928947E+01 0.206659E+00 0.162949E+00 0.266804E+00 0.161553E-01 -.341207E+01 -.307859E+01 0.336749E-01 0.945592E+00
   1 0.947368E+01 0.186849E+00 0.150125E+00 0.244039E+00 0.123749E-01 -.331533E+01 -.315040E+01 0.280508E-01 0.953602E+00
   1 0.965789E+01 0.166954E+00 0.138922E+00 0.222293E+00 0.857445E-02 -.320918E+01 -.295745E+01 0.231936E-01 0.966961E+00
   1 0.984211E+01 0.147462E+00 0.128362E+00 0.201377E+00 0.526839E-02 -.312431E+01 -.283317E+01 0.189285E-01 0.981001E+00
   1 0.100263E+02 0.127479E+00 0.118542E+00 0.180553E+00 0.219866E-02 -.300924E+01 -.283155E+01 0.151117E-01 0.994736E+00
   1 0.102105E+02 0.109116E+00 0.108510E+00 0.160645E+00 0.132023E-03 -.290852E+01 -.251662E+01 0.118402E-01 0.999969E+00
   1 0.103947E+02 0.915292E-01 0.976315E-01 0.140602E+00 -.115431E-02 -.279424E+01 -.255929E+01 0.893614E-02 0.995846E+00
   1 0.105789E+02 0.760309E-01 0.851933E-01 0.120981E+00 -.147720E-02 -.269610E+01 -.246716E+01 0.647733E-02 0.987164E+00
   1 0.107632E+02 0.630361E-01 0.715509E-01 0.101971E+00 -.114599E-02 -.259207E+01 -.222786E+01 0.451029E-02 0.984117E+00
   1 0.109474E+02 0.526340E-01 0.585514E-01 0.850672E-01 -.657926E-03 -.251131E+01 -.205700E+01 0.308180E-02 0.988734E+00
   1 0.111316E+02 0.441430E-01 0.475207E-01 0.706731E-01 -.309613E-03 -.242178E+01 -.207002E+01 0.209771E-02 0.994583E+00
   1 0.113158E+02 0.377022E-01 0.388417E-01 0.593642E-01 -.872217E-04 -.233165E+01 -.197147E+01 0.146442E-02 0.999114E+00
   1 0.115000E+02 0.326578E-01 0.326070E-01 0.508611E-01 0.331234E-05 -.222317E+01 -.191731E+01 0.106487E-02 0.999998E+00
   2 0.800000E+01 0.190487E+00 0.326244E+00 0.380098E+00 -.701496E-01 -.374006E+01 -.354362E+01 0.621453E-01 0.758411E+00
   2 0.818421E+01 0.160070E+00 0.307290E+00 0.350143E+00 -.688049E-01 -.362510E+01 -.340775E+01 0.491881E-01 0.671515E+00
   2 0.836842E+01 0.131514E+00 0.287893E+00 0.320872E+00 -.655867E-01 -.350646E+01 -.313990E+01 0.378620E-01 0.571370E+00
   2 0.855263E+01 0.107257E+00 0.269674E+00 0.294568E+00 -.612199E-01 -.337612E+01 -.310752E+01 0.289246E-01 0.471713E+00
   2 0.873684E+01 0.893527E-01 0.252229E+00 0.271565E+00 -.556355E-01 -.326897E+01 -.301813E+01 0.225373E-01 0.396277E+00
   2 0.892105E+01 0.750473E-01 0.235918E+00 0.251157E+00 -.500250E-01 -.316658E+01 -.284066E+01 0.177050E-01 0.333797E+00
   2 0.910526E+01 0.638734E-01 0.220183E+00 0.232411E+00 -.444009E-01 -.305671E+01 -.284521E+01 0.140639E-01 0.286384E+00
   2 0.928947E+01 0.550028E-01 0.204081E+00 0.214178E+00 -.386237E-01 -.297283E+01 -.264474E+01 0.112250E-01 0.252534E+00
   2 0.947368E+01 0.475164E-01 0.187787E+00 0.196223E+00 -.330063E-01 -.285630E+01 -.262106E+01 0.892298E-02 0.226209E+00
   2 0.965789E+01 0.417768E-01 0.169214E+00 0.176648E+00 -.268882E-01 -.274444E+01 -.245484E+01 0.706924E-02 0.216602E+00
   2 0.984211E+01 0.365208E-01 0.150549E+00 0.157155E+00 -.213312E-01 -.263857E+01 -.246264E+01 0.549816E-02 0.209952E+00
   2 0.100263E+02 0.322983E-01 0.131692E+00 0.137773E+00 -.162997E-01 -.253872E+01 -.226922E+01 0.425343E-02 0.214074E+00
   2 0.102105E+02 0.288765E-01 0.113490E+00 0.119354E+00 -.120461E-01 -.245611E+01 -.223769E+01 0.327719E-02 0.228428E+00
   2 0.103947E+02 0.258486E-01 0.973060E-01 0.103002E+00 -.880030E-02 -.238546E+01 -.217041E+01 0.251523E-02 0.246280E+00
   2 0.105789E+02 0.234984E-01 0.833946E-01 0.890487E-01 -.640249E-02 -.230185E+01 -.211654E+01 0.195964E-02 0.272583E+00
   2 0.107632E+02 0.215830E-01 0.704748E-01 0.762591E-01 -.450088E-02 -.220731E+01 -.197275E+01 0.152106E-02 0.313579E+00
   2 0.109474E+02 0.197666E-01 0.589853E-01 0.649176E-01 -.308855E-02 -.215364E+01 -.182324E+01 0.116594E-02 0.363073E+00
   2 0.111316E+02 0.184515E-01 0.498488E-01 0.559040E-01 -.214445E-02 -.207087E+01 -.184096E+01 0.919786E-03 0.423921E+00
   2 0.113158E+02 0.172662E-01 0.421669E-01 0.483468E-01 -.147993E-02 -.200675E+01 -.167800E+01 0.728064E-03 0.491894E+00
   2 0.115000E+02 0.161917E-01 0.358636E-01 0.420972E-01 -.102403E-02 -.194965E+01 -.166487E+01 0.580693E-03 0.562604E+00
   3 0.800000E+01 0.358978E+00 0.269923E+00 0.449430E+00 0.560064E-01 -.434639E+01 -.409131E+01 0.968964E-01 0.922916E+00
   3 0.818421E+01 0.344350E+00 0.255501E+00 0.429157E+00 0.532963E-01 -.419880E+01 -.394035E+01 0.879818E-01 0.915971E+00
   3 0.836842E+01 0.329598E+00 0.240761E+00 0.408646E+00 0.506693E-01 -.409581E+01 -.392287E+01 0.793544E-01 0.907502E+00
   3 0.855263E+01 0.315157E+00 0.224662E+00 0.387697E+00 0.488510E-01 -.400202E+01 -.368862E+01 0.708040E-01 0.893649E+00
   3 0.873684E+01 0.301077E+00 0.207200E+00 0.366398E+00 0.477152E-01 -.385678E+01 -.368055E+01 0.623831E-01 0.872404E+00
   3 0.892105E+01 0.286769E+00 0.189521E+00 0.344983E+00 0.463185E-01 -.380054E+01 -.344703E+01 0.543486E-01 0.846323E+00
   3 0.910526E+01 0.272819E+00 0.169769E+00 0.323109E+00 0.456085E-01 -.367033E+01 -.338900E+01 0.463163E-01 0.804883E+00
   3 0.928947E+01 0.258875E+00 0.149580E+00 0.301349E+00 0.446420E-01 -.362715E+01 -.331506E+01 0.387225E-01 0.750594E+00
   3 0.947368E+01 0.244922E+00 0.129583E+00 0.279884E+00 0.431952E-01 -.343228E+01 -.312055E+01 0.317378E-01 0.683489E+00
   3 0.965789E+01 0.230763E+00 0.109955E+00 0.258749E+00 0.411611E-01 -.335224E+01 -.312162E+01 0.253736E-01 0.603178E+00
   3 0.984211E+01 0.216553E+00 0.940833E-01 0.239250E+00 0.380435E-01 -.321814E+01 -.293657E+01 0.203740E-01 0.534284E+00
   3 0.100263E+02 0.201433E+00 0.809908E-01 0.220216E+00 0.340156E-01 -.311441E+01 -.283667E+01 0.163142E-01 0.479194E+00
   3 0.102105E+02 0.186053E+00 0.697164E-01 0.201840E+00 0.297552E-01 -.304848E+01 -.272151E+01 0.129709E-01 0.431853E+00
   3 0.103947E+02 0.169774E+00 0.611761E-01 0.183745E+00 0.250807E-01 -.292724E+01 -.264991E+01 0.103861E-01 0.406860E+00
   3 0.105789E+02 0.151085E+00 0.538196E-01 0.164069E+00 0.199301E-01 -.283693E+01 -.248975E+01 0.813133E-02 0.399699E+00
   3 0.107632E+02 0.131134E+00 0.476461E-01 0.143743E+00 0.149259E-01 -.273260E+01 -.243320E+01 0.624801E-02 0.412078E+00
   3 0.109474E+02 0.111561E+00 0.420181E-01 0.123881E+00 0.106802E-01 -.264475E+01 -.233219E+01 0.468756E-02 0.435199E+00
   3 0.111316E+02 0.945975E-01 0.371394E-01 0.106449E+00 0.756934E-02 -.255970E+01 -.247130E+01 0.351330E-02 0.462866E+00
   3 0.113158E+02 0.796848E-01 0.329003E-01 0.909761E-01 0.526723E-02 -.248097E+01 -.218345E+01 0.262165E-02 0.497723E+00
   3 0.115000E+02 0.667631E-01 0.293638E-01 0.775257E-01 0.359508E-02 -.237030E+01 -.212492E+01 0.196042E-02 0.543262E+00
   4 0.800000E+01 0.308874E+00 0.295765E+00 0.427986E+00 0.792587E-02 -.401729E+01 -.374537E+01 0.913540E-01 0.998122E+00
   4 0.818421E+01 0.291417E+00 0.282769E+00 0.406614E+00 0.496550E-02 -.392348E+01 -.363209E+01 0.824039E-01 0.999093E+00
   4 0.836842E+01 0.271339E+00 0.268169E+00 0.382520E+00 0.171021E-02 -.378132E+01 -.364950E+01 0.727647E-01 0.999862E+00
   4 0.855263E+01 0.246235E+00 0.251571E+00 0.353935E+00 -.265676E-02 -.369173E+01 -.343757E+01 0.619456E-01 0.999540E+00
   4 0.873684E+01 0.215678E+00 0.233483E+00 0.321295E+00 -.799756E-02 -.356371E+01 -.324601E+01 0.503572E-01 0.993734E+00
   4 0.892105E+01 0.182440E+00 0.212610E+00 0.285469E+00 -.119186E-01 -.341775E+01 -.316954E+01 0.387886E-01 0.976941E+00
   4 0.910526E+01 0.148697E+00 0.192150E+00 0.249434E+00 -.148106E-01 -.333817E+01 -.307998E+01 0.285721E-01 0.937055E+00
   4 0.928947E+01 0.118573E+00 0.170597E+00 0.214653E+00 -.150437E-01 -.320986E+01 -.300281E+01 0.202281E-01 0.878523E+00
   4 0.947368E+01 0.954520E-01 0.151421E+00 0.185699E+00 -.138173E-01 -.311111E+01 -.273139E+01 0.144535E-01 0.814016E+00
   4 0.965789E+01 0.768246E-01 0.135248E+00 0.161632E+00 -.123899E-01 -.297222E+01 -.262475E+01 0.103904E-01 0.737746E+00
   4 0.984211E+01 0.647196E-01 0.120552E+00 0.142267E+00 -.103441E-01 -.285443E+01 -.254016E+01 0.780207E-02 0.694710E+00
   4 0.100263E+02 0.551482E-01 0.107144E+00 0.125507E+00 -.843858E-02 -.275591E+01 -.244619E+01 0.590882E-02 0.662299E+00
   4 0.102105E+02 0.478237E-01 0.950597E-01 0.111155E+00 -.674925E-02 -.266825E+01 -.241193E+01 0.454610E-02 0.644735E+00
   4 0.103947E+02 0.412144E-01 0.845710E-01 0.985585E-01 -.545363E-02 -.259088E+01 -.238738E+01 0.348554E-02 0.620337E+00
