 program J1J2_6          
 spatial system size               24
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations         1000
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 ------------------------
 disorder configurations processed         1000
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.984211E+01 0.199126E+00 0.452971E-01 0.298658E-02 0.335506E-01 0.544426E+00 0.214905E+01 0.818634E+00 0.512374E-02 0.202874E-02 0.395557E-01 0.126283E+00 0.237654E-01 0.137978E-02 0.481087E+00 0.512297E-02 0.120204E+00 0.215317E-01 0.113882E-02 0.477704E+00 0.511576E-02 0.117899E-01 0.223013E-03 0.513327E+00 0.106572E-01
 0.100263E+02 0.177594E+00 0.370153E-01 0.213858E-02 0.280193E-01 0.439146E+00 0.214948E+01 0.771368E+00 0.594304E-02 0.197905E-02 0.381409E-01 0.112192E+00 0.194706E-01 0.100775E-02 0.454271E+00 0.534886E-02 0.106492E+00 0.175447E-01 0.823337E-03 0.449972E+00 0.533405E-02 0.926018E-02 0.186666E-03 0.512406E+00 0.106646E-01
 0.102105E+02 0.157414E+00 0.299157E-01 0.150490E-02 0.230412E-01 0.318460E+00 0.208657E+01 0.718499E+00 0.669891E-02 0.189614E-02 0.364604E-01 0.991602E-01 0.157720E-01 0.720766E-03 0.426143E+00 0.552779E-02 0.938716E-01 0.141438E-01 0.584273E-03 0.420801E+00 0.550360E-02 0.723208E-02 0.154577E-03 0.514905E+00 0.106515E-01
 0.103947E+02 0.138766E+00 0.239192E-01 0.103946E-02 0.186679E-01 0.183165E+00 0.197060E+01 0.660985E+00 0.735986E-02 0.178369E-02 0.341957E-01 0.872425E-01 0.126326E-01 0.504182E-03 0.396690E+00 0.567325E-02 0.823950E-01 0.112866E-01 0.406720E-03 0.390032E+00 0.563263E-02 0.562042E-02 0.126491E-03 0.520554E+00 0.106264E-01
 0.105789E+02 0.121753E+00 0.189320E-01 0.704601E-03 0.149129E-01 0.341587E-01 0.181654E+01 0.599597E+00 0.789908E-02 0.164867E-02 0.316199E-01 0.764685E-01 0.100128E-01 0.344992E-03 0.366545E+00 0.575286E-02 0.720794E-01 0.891927E-02 0.277565E-03 0.358647E+00 0.569436E-02 0.435457E-02 0.102433E-03 0.529714E+00 0.105753E-01
 0.107632E+02 0.106412E+00 0.148451E-01 0.468717E-03 0.117605E-01 -.126893E+00 0.163978E+01 0.535069E+00 0.829515E-02 0.149832E-02 0.293052E-01 0.668444E-01 0.786640E-02 0.231329E-03 0.335774E+00 0.577235E-02 0.628662E-01 0.697868E-02 0.185400E-03 0.326510E+00 0.569035E-02 0.336621E-02 0.821336E-04 0.542259E+00 0.104944E-01
 0.109474E+02 0.927311E-01 0.115444E-01 0.306149E-03 0.916530E-02 -.297145E+00 0.145000E+01 0.468097E+00 0.853936E-02 0.134056E-02 0.271123E-01 0.583211E-01 0.613186E-02 0.152087E-03 0.304588E+00 0.572695E-02 0.547267E-01 0.541256E-02 0.121261E-03 0.293941E+00 0.561149E-02 0.260096E-02 0.653170E-04 0.558322E+00 0.103759E-01
 0.111316E+02 0.807139E-01 0.892625E-02 0.196866E-03 0.708107E-02 -.470764E+00 0.125449E+01 0.399988E+00 0.863704E-02 0.118379E-02 0.243640E-01 0.508542E-01 0.475243E-02 0.983058E-04 0.273058E+00 0.562073E-02 0.476397E-01 0.417383E-02 0.779164E-04 0.261405E+00 0.546449E-02 0.201212E-02 0.515840E-04 0.577711E+00 0.102272E-01
 0.113158E+02 0.703121E-01 0.688277E-02 0.124910E-03 0.543967E-02 -.636752E+00 0.106606E+01 0.332560E+00 0.860298E-02 0.103264E-02 0.211927E-01 0.443817E-01 0.366790E-02 0.623902E-04 0.242088E+00 0.543906E-02 0.415725E-01 0.321487E-02 0.495009E-04 0.229852E+00 0.524916E-02 0.156373E-02 0.404656E-04 0.600026E+00 0.100328E-01
 0.115000E+02 0.614191E-01 0.531082E-02 0.785433E-04 0.417132E-02 -.784748E+00 0.894533E+00 0.267927E+00 0.842537E-02 0.891272E-03 0.179483E-01 0.388372E-01 0.282930E-02 0.390797E-04 0.211809E+00 0.519711E-02 0.364251E-01 0.248152E-02 0.312202E-04 0.199316E+00 0.499174E-02 0.122348E-02 0.314789E-04 0.624749E+00 0.977369E-02
