 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.167847E-01 0.172117E-02 0.878976E-05 0.109762E-01
   1 0.818421E+01 -.199553E-01 0.186668E-02 0.101441E-04 0.295964E-01
   1 0.836842E+01 -.226899E-01 0.198793E-02 0.113106E-04 0.459661E-01
   1 0.855263E+01 -.253409E-01 0.213190E-02 0.127964E-04 0.615042E-01
   1 0.873684E+01 -.274537E-01 0.224738E-02 0.140071E-04 0.755671E-01
   1 0.892105E+01 -.290684E-01 0.232882E-02 0.148255E-04 0.887989E-01
   1 0.910526E+01 -.298261E-01 0.238551E-02 0.154668E-04 0.940282E-01
   1 0.928947E+01 -.300444E-01 0.239356E-02 0.155052E-04 0.978719E-01
   1 0.947368E+01 -.295491E-01 0.236020E-02 0.152114E-04 0.897773E-01
   1 0.965789E+01 -.287373E-01 0.231108E-02 0.146786E-04 0.839212E-01
   1 0.984211E+01 -.276667E-01 0.225320E-02 0.139298E-04 0.854123E-01
   1 0.100263E+02 -.260044E-01 0.214550E-02 0.128197E-04 0.716729E-01
   1 0.102105E+02 -.241950E-01 0.207481E-02 0.121788E-04 0.569634E-01
   1 0.103947E+02 -.228635E-01 0.199738E-02 0.114372E-04 0.443993E-01
   1 0.105789E+02 -.219981E-01 0.195450E-02 0.109470E-04 0.447899E-01
   1 0.107632E+02 -.213928E-01 0.190115E-02 0.104245E-04 0.386059E-01
   1 0.109474E+02 -.212045E-01 0.184548E-02 0.984532E-05 0.364201E-01
   1 0.111316E+02 -.206647E-01 0.176208E-02 0.887189E-05 0.475473E-01
   1 0.113158E+02 -.197712E-01 0.168124E-02 0.811142E-05 0.434360E-01
   1 0.115000E+02 -.188569E-01 0.159617E-02 0.741527E-05 0.298258E-01
   2 0.800000E+01 0.376373E+00 0.143254E+00 0.214331E-01 0.651863E+00
   2 0.818421E+01 0.371052E+00 0.139284E+00 0.202868E-01 0.651429E+00
   2 0.836842E+01 0.364828E+00 0.134685E+00 0.189878E-01 0.651087E+00
   2 0.855263E+01 0.357590E+00 0.129422E+00 0.175474E-01 0.650800E+00
   2 0.873684E+01 0.348809E+00 0.123188E+00 0.159196E-01 0.650317E+00
   2 0.892105E+01 0.339034E+00 0.116442E+00 0.142515E-01 0.649636E+00
   2 0.910526E+01 0.328353E+00 0.109306E+00 0.125952E-01 0.648606E+00
   2 0.928947E+01 0.316626E+00 0.101717E+00 0.109377E-01 0.647613E+00
   2 0.947368E+01 0.304301E+00 0.940652E-01 0.939550E-02 0.646051E+00
   2 0.965789E+01 0.290651E+00 0.859227E-01 0.787512E-02 0.644434E+00
   2 0.984211E+01 0.277369E+00 0.783599E-01 0.658374E-02 0.642592E+00
   2 0.100263E+02 0.264002E+00 0.710959E-01 0.544808E-02 0.640720E+00
   2 0.102105E+02 0.250957E+00 0.643527E-01 0.449099E-02 0.638518E+00
   2 0.103947E+02 0.238185E+00 0.580659E-01 0.367808E-02 0.636372E+00
   2 0.105789E+02 0.226296E+00 0.525095E-01 0.302663E-02 0.634100E+00
   2 0.107632E+02 0.214690E+00 0.473716E-01 0.248345E-02 0.631109E+00
   2 0.109474E+02 0.203626E+00 0.426972E-01 0.203093E-02 0.628658E+00
   2 0.111316E+02 0.193631E+00 0.386991E-01 0.168161E-02 0.625715E+00
   2 0.113158E+02 0.184213E+00 0.350870E-01 0.139069E-02 0.623456E+00
   2 0.115000E+02 0.175860E+00 0.320632E-01 0.117155E-02 0.620136E+00
   3 0.800000E+01 -.316951E+00 0.101910E+00 0.109723E-01 0.647835E+00
   3 0.818421E+01 -.311584E+00 0.985618E-01 0.102928E-01 0.646821E+00
   3 0.836842E+01 -.306357E+00 0.953464E-01 0.965509E-02 0.645981E+00
   3 0.855263E+01 -.301952E+00 0.926699E-01 0.913735E-02 0.645333E+00
   3 0.873684E+01 -.297986E+00 0.902932E-01 0.868846E-02 0.644769E+00
   3 0.892105E+01 -.293525E+00 0.876398E-01 0.819617E-02 0.644298E+00
   3 0.910526E+01 -.289982E+00 0.855848E-01 0.783187E-02 0.643589E+00
   3 0.928947E+01 -.285835E+00 0.831921E-01 0.741250E-02 0.642991E+00
   3 0.947368E+01 -.281694E+00 0.808338E-01 0.700775E-02 0.642504E+00
   3 0.965789E+01 -.277226E+00 0.783208E-01 0.658979E-02 0.641906E+00
   3 0.984211E+01 -.271688E+00 0.752650E-01 0.609718E-02 0.641226E+00
   3 0.100263E+02 -.265471E+00 0.719177E-01 0.558276E-02 0.640204E+00
   3 0.102105E+02 -.258515E+00 0.682500E-01 0.504132E-02 0.639241E+00
   3 0.103947E+02 -.250512E+00 0.641439E-01 0.446637E-02 0.638154E+00
   3 0.105789E+02 -.241535E+00 0.597210E-01 0.389230E-02 0.636226E+00
   3 0.107632E+02 -.232120E+00 0.552425E-01 0.334888E-02 0.634209E+00
   3 0.109474E+02 -.222141E+00 0.507015E-01 0.284208E-02 0.631470E+00
   3 0.111316E+02 -.212235E+00 0.463668E-01 0.239158E-02 0.629193E+00
   3 0.113158E+02 -.202441E+00 0.422779E-01 0.200341E-02 0.626387E+00
   3 0.115000E+02 -.192476E+00 0.383156E-01 0.165941E-02 0.623227E+00
   4 0.800000E+01 -.296658E-01 0.239566E-02 0.156059E-04 0.936028E-01
   4 0.818421E+01 -.223524E-01 0.205779E-02 0.122155E-04 0.384147E-01
   4 0.836842E+01 -.149576E-01 0.180510E-02 0.962600E-05 0.152572E-01
   4 0.855263E+01 -.745068E-02 0.165539E-02 0.819269E-05 0.344002E-02
   4 0.873684E+01 0.833953E-03 0.161533E-02 0.778688E-05 0.523403E-02
   4 0.892105E+01 0.780844E-02 0.169009E-02 0.851355E-05 0.649384E-02
   4 0.910526E+01 0.147602E-01 0.181423E-02 0.976956E-05 0.106112E-01
   4 0.928947E+01 0.198165E-01 0.195852E-02 0.111773E-04 0.286945E-01
   4 0.947368E+01 0.234637E-01 0.206773E-02 0.121451E-04 0.531210E-01
   4 0.965789E+01 0.255168E-01 0.212452E-02 0.125906E-04 0.701712E-01
   4 0.984211E+01 0.264986E-01 0.214250E-02 0.126843E-04 0.789087E-01
   4 0.100263E+02 0.261942E-01 0.208650E-02 0.120897E-04 0.743220E-01
   4 0.102105E+02 0.255960E-01 0.201665E-02 0.113518E-04 0.695698E-01
   4 0.103947E+02 0.248071E-01 0.195572E-02 0.106574E-04 0.712090E-01
   4 0.105789E+02 0.234895E-01 0.186679E-02 0.985830E-05 0.570442E-01
   4 0.107632E+02 0.214677E-01 0.174036E-02 0.857074E-05 0.567655E-01
   4 0.109474E+02 0.197771E-01 0.163973E-02 0.775822E-05 0.381783E-01
   4 0.111316E+02 0.174300E-01 0.152020E-02 0.674149E-05 0.276286E-01
   4 0.113158E+02 0.152222E-01 0.141527E-02 0.587027E-05 0.230758E-01
   4 0.115000E+02 0.130570E-01 0.132052E-02 0.519440E-05 0.706094E-02
   5 0.800000E+01 0.120679E+01 0.145782E+01 0.213385E+01 0.665314E+00
   5 0.818421E+01 0.117340E+01 0.137837E+01 0.190811E+01 0.665226E+00
   5 0.836842E+01 0.113863E+01 0.129799E+01 0.169254E+01 0.665129E+00
   5 0.855263E+01 0.110277E+01 0.121762E+01 0.148998E+01 0.665011E+00
   5 0.873684E+01 0.106600E+01 0.113789E+01 0.130172E+01 0.664882E+00
   5 0.892105E+01 0.102789E+01 0.105810E+01 0.112606E+01 0.664736E+00
   5 0.910526E+01 0.989258E+00 0.980180E+00 0.966824E+00 0.664561E+00
   5 0.928947E+01 0.949796E+00 0.903668E+00 0.822234E+00 0.664373E+00
   5 0.947368E+01 0.909432E+00 0.828633E+00 0.691818E+00 0.664150E+00
   5 0.965789E+01 0.868555E+00 0.755952E+00 0.576188E+00 0.663911E+00
   5 0.984211E+01 0.827372E+00 0.686155E+00 0.475222E+00 0.663542E+00
   5 0.100263E+02 0.785406E+00 0.618446E+00 0.386388E+00 0.663256E+00
   5 0.102105E+02 0.743000E+00 0.553640E+00 0.310036E+00 0.662840E+00
   5 0.103947E+02 0.700814E+00 0.492739E+00 0.245940E+00 0.662344E+00
   5 0.105789E+02 0.660641E+00 0.437998E+00 0.194560E+00 0.661945E+00
   5 0.107632E+02 0.623945E+00 0.390787E+00 0.155027E+00 0.661620E+00
   5 0.109474E+02 0.591386E+00 0.351116E+00 0.125218E+00 0.661433E+00
   5 0.111316E+02 0.563123E+00 0.318423E+00 0.103068E+00 0.661160E+00
   5 0.113158E+02 0.538034E+00 0.290724E+00 0.859657E-01 0.660966E+00
   5 0.115000E+02 0.516119E+00 0.267565E+00 0.728589E-01 0.660764E+00
   6 0.800000E+01 -.741951E-01 0.709311E-02 0.902645E-04 0.401971E+00
   6 0.818421E+01 -.701023E-01 0.649378E-02 0.781235E-04 0.382459E+00
   6 0.836842E+01 -.656689E-01 0.586170E-02 0.658225E-04 0.361433E+00
   6 0.855263E+01 -.617236E-01 0.533705E-02 0.563113E-04 0.341022E+00
   6 0.873684E+01 -.573917E-01 0.479984E-02 0.475539E-04 0.311962E+00
   6 0.892105E+01 -.537788E-01 0.437237E-02 0.406489E-04 0.291251E+00
   6 0.910526E+01 -.499728E-01 0.392820E-02 0.338041E-04 0.269767E+00
   6 0.928947E+01 -.470717E-01 0.362607E-02 0.296205E-04 0.249069E+00
   6 0.947368E+01 -.445113E-01 0.336215E-02 0.260013E-04 0.233273E+00
   6 0.965789E+01 -.421453E-01 0.313317E-02 0.231075E-04 0.215371E+00
   6 0.984211E+01 -.397366E-01 0.291252E-02 0.206414E-04 0.188889E+00
   6 0.100263E+02 -.378388E-01 0.273818E-02 0.184300E-04 0.180629E+00
   6 0.102105E+02 -.361271E-01 0.259456E-02 0.168662E-04 0.164838E+00
   6 0.103947E+02 -.340718E-01 0.242993E-02 0.150290E-04 0.151558E+00
   6 0.105789E+02 -.325805E-01 0.229780E-02 0.135871E-04 0.142208E+00
   6 0.107632E+02 -.313268E-01 0.218986E-02 0.125567E-04 0.127186E+00
   6 0.109474E+02 -.299642E-01 0.207914E-02 0.113729E-04 0.123033E+00
   6 0.111316E+02 -.292253E-01 0.200173E-02 0.105296E-04 0.124045E+00
   6 0.113158E+02 -.282555E-01 0.191861E-02 0.976250E-05 0.115975E+00
   6 0.115000E+02 -.277344E-01 0.186282E-02 0.921089E-05 0.115215E+00
   7 0.800000E+01 0.154919E-01 0.173535E-02 0.883642E-05 0.219001E-01
   7 0.818421E+01 0.127884E-01 0.170601E-02 0.866071E-05 0.810073E-02
   7 0.836842E+01 0.918277E-02 0.165499E-02 0.819037E-05 0.323481E-02
   7 0.855263E+01 0.484400E-02 0.163141E-02 0.797664E-05 0.988729E-03
   7 0.873684E+01 0.263432E-03 0.162580E-02 0.789972E-05 0.377726E-02
   7 0.892105E+01 -.310371E-02 0.163070E-02 0.792231E-05 0.692969E-02
   7 0.910526E+01 -.539049E-02 0.163116E-02 0.799707E-05 -.188004E-02
