 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.224039E+00 0.364441E+00 0.428078E+00 -.826237E-01 -.401531E+01 -.397128E+01 0.816491E-01 0.796176E+00
   1 0.805556E+01 0.217707E+00 0.360148E+00 0.421206E+00 -.823098E-01 -.397852E+01 -.391135E+01 0.784067E-01 0.784001E+00
   1 0.811111E+01 0.210801E+00 0.355741E+00 0.413975E+00 -.821147E-01 -.393833E+01 -.383862E+01 0.749905E-01 0.769375E+00
   1 0.816667E+01 0.203047E+00 0.351259E+00 0.406293E+00 -.821551E-01 -.390026E+01 -.384086E+01 0.713222E-01 0.750914E+00
   1 0.822222E+01 0.195131E+00 0.346725E+00 0.398509E+00 -.821422E-01 -.387752E+01 -.380679E+01 0.676567E-01 0.730721E+00
   1 0.827778E+01 0.187483E+00 0.342182E+00 0.390868E+00 -.819384E-01 -.384658E+01 -.375267E+01 0.641534E-01 0.710315E+00
   1 0.833333E+01 0.180360E+00 0.337517E+00 0.383391E+00 -.813880E-01 -.380738E+01 -.371944E+01 0.608748E-01 0.691145E+00
   1 0.838889E+01 0.174139E+00 0.332841E+00 0.376348E+00 -.804586E-01 -.376471E+01 -.370596E+01 0.579605E-01 0.674878E+00
   1 0.844444E+01 0.168444E+00 0.328036E+00 0.369456E+00 -.792344E-01 -.374028E+01 -.367101E+01 0.552556E-01 0.660475E+00
   1 0.850000E+01 0.163453E+00 0.323137E+00 0.362812E+00 -.777006E-01 -.370124E+01 -.363652E+01 0.528177E-01 0.648913E+00
   1 0.855556E+01 0.159005E+00 0.318150E+00 0.356368E+00 -.759369E-01 -.366840E+01 -.360596E+01 0.505874E-01 0.639661E+00
   1 0.861111E+01 0.154346E+00 0.313006E+00 0.349711E+00 -.741501E-01 -.363791E+01 -.356257E+01 0.483114E-01 0.629353E+00
   1 0.866667E+01 0.149870E+00 0.307808E+00 0.343093E+00 -.722848E-01 -.359870E+01 -.352447E+01 0.461314E-01 0.619648E+00
   1 0.872222E+01 0.145747E+00 0.302430E+00 0.336494E+00 -.702218E-01 -.356324E+01 -.348718E+01 0.440783E-01 0.611807E+00
   1 0.877778E+01 0.140954E+00 0.296960E+00 0.329546E+00 -.683171E-01 -.352983E+01 -.344296E+01 0.418578E-01 0.600256E+00
   1 0.883333E+01 0.136206E+00 0.291441E+00 0.322612E+00 -.663860E-01 -.349222E+01 -.342350E+01 0.396960E-01 0.588513E+00
   1 0.888889E+01 0.131621E+00 0.285830E+00 0.315719E+00 -.643748E-01 -.346454E+01 -.336060E+01 0.376213E-01 0.577372E+00
   1 0.894444E+01 0.126224E+00 0.280039E+00 0.308380E+00 -.624892E-01 -.343133E+01 -.332238E+01 0.353478E-01 0.561383E+00
   1 0.900000E+01 0.120260E+00 0.274211E+00 0.300804E+00 -.607290E-01 -.339013E+01 -.329042E+01 0.329766E-01 0.541169E+00
   1 0.905556E+01 0.113690E+00 0.268323E+00 0.293025E+00 -.590718E-01 -.335262E+01 -.329582E+01 0.305058E-01 0.516149E+00
   1 0.911111E+01 0.106943E+00 0.262339E+00 0.285131E+00 -.573848E-01 -.332340E+01 -.325983E+01 0.280553E-01 0.488774E+00
   1 0.916667E+01 0.100028E+00 0.256283E+00 0.277195E+00 -.556752E-01 -.328818E+01 -.320716E+01 0.256355E-01 0.458889E+00
   1 0.922222E+01 0.923639E-01 0.250118E+00 0.268929E+00 -.540280E-01 -.325176E+01 -.317839E+01 0.231019E-01 0.422411E+00
   1 0.927778E+01 0.850189E-01 0.244005E+00 0.260832E+00 -.523101E-01 -.322245E+01 -.312036E+01 0.207450E-01 0.386162E+00
   1 0.933333E+01 0.782705E-01 0.237798E+00 0.252839E+00 -.504217E-01 -.318522E+01 -.309027E+01 0.186126E-01 0.352773E+00
