 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.319071E+00 0.317457E+00 0.450257E+00 0.102754E-02 -.436617E+01 -.419259E+01 0.101291E+00 0.999974E+00
   1 0.818421E+01 0.308077E+00 0.304296E+00 0.433214E+00 0.231543E-02 -.428894E+01 -.410452E+01 0.937468E-01 0.999848E+00
   1 0.836842E+01 0.296672E+00 0.290599E+00 0.415526E+00 0.356670E-02 -.415647E+01 -.398002E+01 0.862124E-01 0.999572E+00
   1 0.855263E+01 0.284806E+00 0.276150E+00 0.397003E+00 0.485539E-02 -.407252E+01 -.392067E+01 0.786491E-01 0.999048E+00
   1 0.873684E+01 0.272501E+00 0.261698E+00 0.378202E+00 0.577052E-02 -.394788E+01 -.380005E+01 0.713130E-01 0.998366E+00
   1 0.892105E+01 0.259419E+00 0.246087E+00 0.358151E+00 0.673960E-02 -.385686E+01 -.358864E+01 0.638397E-01 0.997221E+00
   1 0.910526E+01 0.245119E+00 0.229083E+00 0.336407E+00 0.760447E-02 -.371750E+01 -.356868E+01 0.561527E-01 0.995436E+00
   1 0.928947E+01 0.229486E+00 0.211063E+00 0.313180E+00 0.811623E-02 -.362589E+01 -.332794E+01 0.484361E-01 0.993029E+00
   1 0.947368E+01 0.210478E+00 0.192393E+00 0.287401E+00 0.728571E-02 -.350351E+01 -.321143E+01 0.404945E-01 0.991972E+00
   1 0.965789E+01 0.187416E+00 0.176356E+00 0.260794E+00 0.402329E-02 -.340690E+01 -.323861E+01 0.330520E-01 0.996309E+00
   1 0.984211E+01 0.159760E+00 0.161521E+00 0.232060E+00 -.565747E-03 -.328368E+01 -.299662E+01 0.258046E-01 0.999880E+00
   1 0.100263E+02 0.131658E+00 0.147028E+00 0.203507E+00 -.428334E-02 -.317174E+01 -.296537E+01 0.193575E-01 0.987907E+00
   1 0.102105E+02 0.108242E+00 0.134533E+00 0.179096E+00 -.638293E-02 -.305750E+01 -.269918E+01 0.145621E-01 0.954169E+00
   1 0.103947E+02 0.884304E-01 0.122607E+00 0.157462E+00 -.721257E-02 -.295418E+01 -.269356E+01 0.108422E-01 0.900387E+00
   1 0.105789E+02 0.740911E-01 0.111248E+00 0.139492E+00 -.688660E-02 -.289051E+01 -.269255E+01 0.824247E-02 0.851415E+00
   1 0.107632E+02 0.624337E-01 0.998074E-01 0.123142E+00 -.606356E-02 -.274735E+01 -.250151E+01 0.623135E-02 0.808592E+00
   1 0.109474E+02 0.528147E-01 0.879690E-01 0.107627E+00 -.494915E-02 -.263593E+01 -.243755E+01 0.464606E-02 0.779009E+00
   1 0.111316E+02 0.452535E-01 0.763627E-01 0.934438E-01 -.378338E-02 -.253422E+01 -.232285E+01 0.345568E-02 0.769430E+00
   1 0.113158E+02 0.383225E-01 0.655033E-01 0.802316E-01 -.282208E-02 -.246948E+01 -.223431E+01 0.251025E-02 0.759897E+00
   1 0.115000E+02 0.325250E-01 0.550872E-01 0.680134E-01 -.197673E-02 -.235737E+01 -.208922E+01 0.179171E-02 0.766696E+00
   2 0.800000E+01 0.241592E+00 0.318445E+00 0.400402E+00 -.430402E-01 -.386096E+01 -.369284E+01 0.769337E-01 0.927433E+00
   2 0.818421E+01 0.221897E+00 0.302495E+00 0.376093E+00 -.422648E-01 -.374075E+01 -.356397E+01 0.671226E-01 0.909819E+00
   2 0.836842E+01 0.201603E+00 0.284030E+00 0.349692E+00 -.400289E-01 -.363872E+01 -.341865E+01 0.572613E-01 0.891130E+00
   2 0.855263E+01 0.179658E+00 0.264151E+00 0.321387E+00 -.374986E-01 -.351309E+01 -.333377E+01 0.474567E-01 0.864985E+00
   2 0.873684E+01 0.157756E+00 0.246094E+00 0.294947E+00 -.356753E-01 -.341036E+01 -.316984E+01 0.388228E-01 0.825691E+00
   2 0.892105E+01 0.135407E+00 0.228295E+00 0.268787E+00 -.337833E-01 -.331153E+01 -.310714E+01 0.309128E-01 0.770069E+00
   2 0.910526E+01 0.112570E+00 0.210729E+00 0.243049E+00 -.317346E-01 -.317751E+01 -.302443E+01 0.237217E-01 0.690885E+00
