 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9033
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.8462717143158143E+00   4.7598511453109386E-02   6.0737376487607264E-01   5.1218791832714139E-03
   8.0555555555555554E+00  -3.8124374659200928E+00   4.7873550014672993E-02   6.1092523750705041E-01   4.5115767557475997E-03
   8.1111111111111107E+00  -3.7784967608325415E+00   4.8195206063389513E-02   6.1183031172985647E-01   5.4614799002367870E-03
   8.1666666666666661E+00  -3.7444246807345114E+00   4.8471264141277136E-02   6.1556702129070939E-01   5.7500383132284760E-03
   8.2222222222222214E+00  -3.7102340095509847E+00   4.8738793852271513E-02   6.1668470377982409E-01   4.6952271606932093E-03
   8.2777777777777786E+00  -3.6759224472835670E+00   4.9014209299831434E-02   6.1793590179920055E-01   4.7573213142709835E-03
   8.3333333333333339E+00  -3.6415548013481476E+00   4.9287487496540175E-02   6.2079774420030009E-01   4.6873776639033944E-03
   8.3888888888888893E+00  -3.6070406553151351E+00   4.9594727969852863E-02   6.2082085681420340E-01   4.9389632212098952E-03
   8.4444444444444446E+00  -3.5724619920321898E+00   4.9821105114773834E-02   6.2197517369924449E-01   5.2512747293732565E-03
   8.5000000000000000E+00  -3.5377980559184543E+00   5.0056413652085983E-02   6.2626682207683126E-01   3.8434795895510251E-03
   8.5555555555555554E+00  -3.5030634907069125E+00   5.0301443968064130E-02   6.2593215344943454E-01   3.3469594077162037E-03
   8.6111111111111107E+00  -3.4683266546930218E+00   5.0498044915404203E-02   6.2583251669189421E-01   3.0050801516016191E-03
   8.6666666666666661E+00  -3.4335438021974642E+00   5.0641884611088775E-02   6.2689964221291539E-01   3.2062176894305915E-03
   8.7222222222222214E+00  -3.3987225026208741E+00   5.0798893530825104E-02   6.2678230983709415E-01   1.7993343288131825E-03
   8.7777777777777786E+00  -3.3638597342591110E+00   5.0909440621991597E-02   6.2689600049631999E-01   2.4383906100415545E-03
   8.8333333333333339E+00  -3.3290333045855225E+00   5.1021019203344974E-02   6.2613638029948304E-01   1.7445552699893140E-03
   8.8888888888888893E+00  -3.2941993088088042E+00   5.1100481483028780E-02   6.2671482801842882E-01   1.7191334254490222E-03
   8.9444444444444446E+00  -3.2593793953469432E+00   5.1204006056757824E-02   6.2641627714020021E-01   1.9310304729723421E-03
   9.0000000000000000E+00  -3.2245545361675587E+00   5.1304225676372661E-02   6.2618890379658132E-01   1.2266054427755486E-03
   9.0555555555555554E+00  -3.1898398484119013E+00   5.1424922348156162E-02   6.2544987247743133E-01   2.0137332749800277E-03
   9.1111111111111107E+00  -3.1550159130057542E+00   5.1536373997387912E-02   6.2460916826929003E-01   2.4929759938114313E-03
   9.1666666666666661E+00  -3.1204106513747343E+00   5.1682577565495942E-02   6.2400999435056415E-01   3.3102375608447710E-03
   9.2222222222222214E+00  -3.0857903636397257E+00   5.1842744223940189E-02   6.2169688833927272E-01   3.5881283430210199E-03
   9.2777777777777786E+00  -3.0513042078953942E+00   5.2039313729512697E-02   6.1890569301912768E-01   3.2925467197842352E-03
   9.3333333333333339E+00  -3.0170011168468212E+00   5.2193561563349339E-02   6.1677601005001736E-01   2.4237111937203408E-03
   9.3888888888888893E+00  -2.9828152027509987E+00   5.2390727773624607E-02   6.1420405680430390E-01   2.5947836880421049E-03
   9.4444444444444446E+00  -2.9488072619026813E+00   5.2561672568278331E-02   6.1073955389929924E-01   3.1842854587319884E-03
   9.5000000000000000E+00  -2.9149682202128742E+00   5.2755217194025698E-02   6.0600610125442755E-01   2.3191824093718931E-03
   9.5555555555555554E+00  -2.8814307047941639E+00   5.2915784680184812E-02   6.0280030907491100E-01   1.9698765166468084E-03
   9.6111111111111107E+00  -2.8482457363414428E+00   5.3050713334438129E-02   5.9724742078576898E-01   1.5580882909136328E-03
   9.6666666666666661E+00  -2.8151770252046457E+00   5.3172460810595019E-02   5.9102870980828848E-01   1.5022182920881090E-03
   9.7222222222222214E+00  -2.7824710596076603E+00   5.3241916787366776E-02   5.8481789361335546E-01   1.8139612384623289E-03
   9.7777777777777786E+00  -2.7500647890984689E+00   5.3279359500904754E-02   5.8113445474274483E-01   4.0358956127709868E-04
   9.8333333333333339E+00  -2.7180009010182680E+00   5.3273765462482157E-02   5.7434340627323344E-01   5.0185682229502359E-04
   9.8888888888888893E+00  -2.6862288262089988E+00   5.3223919446135283E-02   5.6991825280959874E-01   9.7882189714196635E-04
   9.9444444444444446E+00  -2.6547510899269211E+00   5.3182358446428588E-02   5.6202157284987031E-01   1.4422005650822638E-03
   1.0000000000000000E+01  -2.6236622369266822E+00   5.3103105732515837E-02   5.5698151480588431E-01   8.3033041844266127E-04
   1.0055555555555555E+01  -2.5928323320502260E+00   5.3071581662629000E-02   5.5121549473993414E-01   2.6529929923280386E-03
   1.0111111111111111E+01  -2.5624152812576249E+00   5.2967192014045261E-02   5.4366923029635594E-01   1.8314095463292787E-03
   1.0166666666666666E+01  -2.5323043234603926E+00   5.2831832742965129E-02   5.3930708112549386E-01   1.9489118330889383E-03
   1.0222222222222221E+01  -2.5026292739991249E+00   5.2639549784573962E-02   5.3355714202183979E-01   3.7341506343387346E-03
   1.0277777777777779E+01  -2.4732320137071682E+00   5.2467454753401838E-02   5.2471012033015785E-01   3.2618601556736958E-03
   1.0333333333333334E+01  -2.4442903407251215E+00   5.2256168589388641E-02   5.1759481795868334E-01   4.0372319884191439E-03
   1.0388888888888889E+01  -2.4156461047173776E+00   5.1991932016672154E-02   5.1227974864901327E-01   4.3436678525394547E-03
   1.0444444444444445E+01  -2.3874631667829211E+00   5.1708685096285206E-02   5.0529875929335422E-01   5.4242984429848026E-03
   1.0500000000000000E+01  -2.3596834528238988E+00   5.1401077782611951E-02   4.9699395741471453E-01   5.8501946660181091E-03
   1.0555555555555555E+01  -2.3322146259100722E+00   5.1108090926333664E-02   4.9031283264736758E-01   5.5978235605333203E-03
   1.0611111111111111E+01  -2.3051762124340227E+00   5.0707948216280559E-02   4.8340480994541857E-01   6.5314275708409468E-03
   1.0666666666666666E+01  -2.2785215017941445E+00   5.0283288697820588E-02   4.7620329471602219E-01   7.4948296966638982E-03
   1.0722222222222221E+01  -2.2522816105365919E+00   4.9891555205172133E-02   4.6893602071852447E-01   8.5730162009065771E-03
   1.0777777777777779E+01  -2.2264436185104168E+00   4.9450210038743336E-02   4.6093832739564827E-01   8.2668576002719908E-03
   1.0833333333333334E+01  -2.2009687819834385E+00   4.9000455446449827E-02   4.5463870791953143E-01   8.3723156007676578E-03
   1.0888888888888889E+01  -2.1759081845556705E+00   4.8495652081740732E-02   4.4652427583594079E-01   9.7353676394396176E-03
   1.0944444444444445E+01  -2.1512847910148585E+00   4.7995015561957462E-02   4.3865787753127217E-01   8.8979592699947527E-03
   1.1000000000000000E+01  -2.1270755045122742E+00   4.7440625419631510E-02   4.3185328766828418E-01   9.5184337563790876E-03
   1.1055555555555555E+01  -2.1032402903548810E+00   4.6908956594286899E-02   4.2476439946115080E-01   9.8723306025020243E-03
   1.1111111111111111E+01  -2.0798019088924633E+00   4.6355926978354514E-02   4.1648239407492149E-01   1.0088892528502003E-02
   1.1166666666666666E+01  -2.0568016720919502E+00   4.5771918313157176E-02   4.1132233010833680E-01   1.1535413380263752E-02
   1.1222222222222221E+01  -2.0342523719047096E+00   4.5195150890120238E-02   4.0226335883810010E-01   1.0879768742256405E-02
   1.1277777777777779E+01  -2.0121018766981265E+00   4.4588090516023041E-02   3.9532794346940436E-01   1.0336709294068366E-02
   1.1333333333333334E+01  -1.9903264087610681E+00   4.4002882949481438E-02   3.8758803656862717E-01   1.0884903418737627E-02
   1.1388888888888889E+01  -1.9690199016148360E+00   4.3411447377360683E-02   3.7996773123604544E-01   1.1016798575647168E-02
   1.1444444444444445E+01  -1.9481164387032441E+00   4.2771376748827326E-02   3.7255334781640725E-01   1.0748084988484593E-02
   1.1500000000000000E+01  -1.9275916725970987E+00   4.2136938487832655E-02   3.6506709863333831E-01   1.1692627232375540E-02
