 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9205
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.420405E+00 0.176874E+00 0.313780E-01 0.478678E-01 0.997006E+00 0.141883E+01 0.998534E+00 0.224411E-03 0.586834E-02 0.178192E+00 0.266821E+00 0.739763E-01 0.625075E-02 0.663417E+00 0.197753E-02 0.319085E+00 0.102897E+00 0.110254E-01 0.665894E+00 0.343218E-03 0.834849E-01 0.557648E-02 0.891740E+00 0.689989E-01
 0.805556E+01 0.414242E+00 0.171735E+00 0.295870E-01 0.474938E-01 0.996807E+00 0.146760E+01 0.998428E+00 0.215359E-03 0.594981E-02 0.158601E+00 0.262165E+00 0.715754E-01 0.589092E-02 0.663125E+00 0.215497E-02 0.314745E+00 0.100159E+00 0.104622E-01 0.665828E+00 0.380510E-03 0.808354E-01 0.561975E-02 0.886914E+00 0.719993E-01
 0.811111E+01 0.408109E+00 0.166694E+00 0.278798E-01 0.470025E-01 0.996652E+00 0.148919E+01 0.998346E+00 0.204688E-03 0.598743E-02 0.139355E+00 0.257598E+00 0.692427E-01 0.554693E-02 0.662949E+00 0.224034E-02 0.310399E+00 0.974508E-01 0.991822E-02 0.665776E+00 0.408589E-03 0.782608E-01 0.562919E-02 0.882430E+00 0.747986E-01
 0.816667E+01 0.402057E+00 0.161791E+00 0.262668E-01 0.464376E-01 0.996541E+00 0.148935E+01 0.998286E+00 0.173943E-03 0.597815E-02 0.104794E+00 0.253147E+00 0.669952E-01 0.522181E-02 0.662819E+00 0.229215E-02 0.306082E+00 0.947957E-01 0.939849E-02 0.665731E+00 0.431432E-03 0.757739E-01 0.560902E-02 0.878219E+00 0.774211E-01
 0.822222E+01 0.396027E+00 0.156977E+00 0.247291E-01 0.458255E-01 0.996455E+00 0.148988E+01 0.998222E+00 0.149277E-03 0.592045E-02 0.785180E-01 0.248783E+00 0.648194E-01 0.491379E-02 0.662679E+00 0.234822E-02 0.301730E+00 0.921576E-01 0.889606E-02 0.665692E+00 0.450980E-03 0.733460E-01 0.555910E-02 0.874210E+00 0.798681E-01
 0.827778E+01 0.389948E+00 0.152198E+00 0.232484E-01 0.451458E-01 0.996369E+00 0.148656E+01 0.998159E+00 0.126889E-03 0.586000E-02 0.558181E-01 0.244372E+00 0.626520E-01 0.461475E-02 0.662551E+00 0.238881E-02 0.297365E+00 0.895464E-01 0.841138E-02 0.665643E+00 0.471589E-03 0.709434E-01 0.550601E-02 0.870183E+00 0.823877E-01
 0.833333E+01 0.383867E+00 0.147493E+00 0.218357E-01 0.444399E-01 0.996250E+00 0.149525E+01 0.998078E+00 0.114772E-03 0.582675E-02 0.419027E-01 0.239923E+00 0.605093E-01 0.432872E-02 0.662342E+00 0.249698E-02 0.293023E+00 0.869834E-01 0.794772E-02 0.665595E+00 0.492312E-03 0.685754E-01 0.546768E-02 0.865925E+00 0.851078E-01
 0.838889E+01 0.377720E+00 0.142810E+00 0.204733E-01 0.437031E-01 0.996151E+00 0.151257E+01 0.997980E+00 0.920808E-04 0.572986E-02 0.211195E-01 0.235525E+00 0.584192E-01 0.405615E-02 0.662113E+00 0.260021E-02 0.288560E+00 0.843913E-01 0.749313E-02 0.665544E+00 0.511292E-03 0.662336E-01 0.539254E-02 0.861859E+00 0.876078E-01
 0.844444E+01 0.371599E+00 0.138223E+00 0.191811E-01 0.429686E-01 0.996048E+00 0.152230E+01 0.997887E+00 0.839329E-04 0.564900E-02 0.127889E-01 0.231067E+00 0.563439E-01 0.379480E-02 0.661876E+00 0.271235E-02 0.284170E+00 0.818791E-01 0.706487E-02 0.665490E+00 0.530800E-03 0.639312E-01 0.533299E-02 0.857407E+00 0.904386E-01
 0.850000E+01 0.365423E+00 0.133670E+00 0.179404E-01 0.421912E-01 0.995937E+00 0.153830E+01 0.997779E+00 0.684953E-04 0.555813E-02 0.112225E-02 0.226572E+00 0.542894E-01 0.354390E-02 0.661513E+00 0.290817E-02 0.279741E+00 0.793810E-01 0.665079E-02 0.665449E+00 0.544789E-03 0.616509E-01 0.526900E-02 0.852865E+00 0.933549E-01
 0.855556E+01 0.359200E+00 0.129162E+00 0.167536E-01 0.414454E-01 0.995761E+00 0.157271E+01 0.997637E+00 0.651461E-04 0.551254E-02 0.668772E-02 0.221978E+00 0.522470E-01 0.330517E-02 0.661011E+00 0.320010E-02 0.275298E+00 0.769151E-01 0.625415E-02 0.665391E+00 0.569198E-03 0.593776E-01 0.523172E-02 0.847657E+00 0.967153E-01
