 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.319163E+00 0.317550E+00 0.450386E+00 0.102726E-02 -.437028E+01 -.422722E+01 0.101350E+00 0.999974E+00
   1 0.818421E+01 0.308261E+00 0.304678E+00 0.433607E+00 0.219649E-02 -.426527E+01 -.407382E+01 0.939204E-01 0.999863E+00
   1 0.836842E+01 0.296923E+00 0.290964E+00 0.415943E+00 0.350345E-02 -.418967E+01 -.396792E+01 0.863939E-01 0.999589E+00
   1 0.855263E+01 0.285145E+00 0.277193E+00 0.397938E+00 0.447148E-02 -.406142E+01 -.388914E+01 0.790401E-01 0.999201E+00
   1 0.873684E+01 0.272752E+00 0.262546E+00 0.378933E+00 0.546332E-02 -.394602E+01 -.366689E+01 0.716097E-01 0.998547E+00
   1 0.892105E+01 0.259874E+00 0.246557E+00 0.358759E+00 0.674425E-02 -.383215E+01 -.357773E+01 0.640738E-01 0.997238E+00
   1 0.910526E+01 0.245655E+00 0.230160E+00 0.337421E+00 0.737312E-02 -.376248E+01 -.351302E+01 0.565399E-01 0.995767E+00
   1 0.928947E+01 0.229347E+00 0.212842E+00 0.314218E+00 0.729864E-02 -.361733E+01 -.342812E+01 0.488146E-01 0.994442E+00
   1 0.947368E+01 0.210904E+00 0.195501E+00 0.289682E+00 0.625961E-02 -.353060E+01 -.324394E+01 0.412319E-01 0.994271E+00
   1 0.965789E+01 0.187615E+00 0.177679E+00 0.261891E+00 0.362961E-02 -.338169E+01 -.315328E+01 0.333353E-01 0.997045E+00
   1 0.984211E+01 0.162601E+00 0.161688E+00 0.234128E+00 0.296070E-03 -.331428E+01 -.297673E+01 0.262907E-01 0.999968E+00
   1 0.100263E+02 0.137128E+00 0.147353E+00 0.207059E+00 -.290884E-02 -.315949E+01 -.300259E+01 0.202063E-01 0.994846E+00
   1 0.102105E+02 0.113974E+00 0.134676E+00 0.182581E+00 -.514760E-02 -.307172E+01 -.283261E+01 0.153497E-01 0.972653E+00
   1 0.103947E+02 0.946505E-01 0.123042E+00 0.161304E+00 -.618063E-02 -.294622E+01 -.274308E+01 0.116460E-01 0.934219E+00
   1 0.105789E+02 0.774154E-01 0.111318E+00 0.141392E+00 -.639848E-02 -.284557E+01 -.258064E+01 0.861770E-02 0.878874E+00
   1 0.107632E+02 0.643440E-01 0.996236E-01 0.124081E+00 -.578471E-02 -.274412E+01 -.260031E+01 0.641018E-02 0.830846E+00
   1 0.109474E+02 0.542392E-01 0.877047E-01 0.108174E+00 -.475023E-02 -.264506E+01 -.240485E+01 0.475703E-02 0.800457E+00
   1 0.111316E+02 0.455710E-01 0.756872E-01 0.930869E-01 -.365183E-02 -.253548E+01 -.235966E+01 0.344914E-02 0.781100E+00
   1 0.113158E+02 0.383468E-01 0.650040E-01 0.798298E-01 -.275504E-02 -.246264E+01 -.226121E+01 0.249269E-02 0.766053E+00
   1 0.115000E+02 0.327827E-01 0.548759E-01 0.680100E-01 -.193666E-02 -.236781E+01 -.212207E+01 0.179898E-02 0.775357E+00
   2 0.800000E+01 0.240638E+00 0.318217E+00 0.399718E+00 -.433553E-01 -.385475E+01 -.374349E+01 0.765753E-01 0.925806E+00
   2 0.818421E+01 0.220849E+00 0.301920E+00 0.375095E+00 -.423813E-01 -.374127E+01 -.355601E+01 0.666786E-01 0.908266E+00
   2 0.836842E+01 0.201258E+00 0.284450E+00 0.349796E+00 -.404068E-01 -.366422E+01 -.340281E+01 0.572480E-01 0.889248E+00
   2 0.855263E+01 0.179846E+00 0.266221E+00 0.323155E+00 -.385291E-01 -.352007E+01 -.329397E+01 0.478789E-01 0.860664E+00
   2 0.873684E+01 0.156733E+00 0.248440E+00 0.296406E+00 -.371574E-01 -.340083E+01 -.319792E+01 0.389387E-01 0.814565E+00
   2 0.892105E+01 0.132217E+00 0.229956E+00 0.268818E+00 -.353982E-01 -.330209E+01 -.301299E+01 0.304040E-01 0.746894E+00
   2 0.910526E+01 0.110145E+00 0.212029E+00 0.243101E+00 -.328245E-01 -.318435E+01 -.298185E+01 0.233538E-01 0.669399E+00
   2 0.928947E+01 0.901302E-01 0.193933E+00 0.218347E+00 -.294864E-01 -.306777E+01 -.294160E+01 0.174792E-01 0.584302E+00
   2 0.947368E+01 0.738433E-01 0.174844E+00 0.194171E+00 -.251175E-01 -.295019E+01 -.275161E+01 0.129110E-01 0.513830E+00
   2 0.965789E+01 0.617716E-01 0.154315E+00 0.170375E+00 -.199975E-01 -.287124E+01 -.254827E+01 0.953231E-02 0.476131E+00
   2 0.984211E+01 0.517740E-01 0.133328E+00 0.147121E+00 -.150959E-01 -.277591E+01 -.253171E+01 0.690294E-02 0.455454E+00
   2 0.100263E+02 0.445842E-01 0.114068E+00 0.126389E+00 -.110238E-01 -.263666E+01 -.239206E+01 0.508565E-02 0.459843E+00
   2 0.102105E+02 0.393862E-01 0.960646E-01 0.107750E+00 -.767714E-02 -.255567E+01 -.233113E+01 0.378363E-02 0.492792E+00
   2 0.103947E+02 0.349009E-01 0.785998E-01 0.900940E-01 -.495986E-02 -.246552E+01 -.227468E+01 0.274320E-02 0.550277E+00
   2 0.105789E+02 0.315298E-01 0.644834E-01 0.758407E-01 -.316398E-02 -.234238E+01 -.218708E+01 0.203315E-02 0.622883E+00
   2 0.107632E+02 0.283570E-01 0.523276E-01 0.635158E-01 -.193406E-02 -.227629E+01 -.211376E+01 0.148385E-02 0.701894E+00
   2 0.109474E+02 0.254219E-01 0.428564E-01 0.536177E-01 -.119040E-02 -.222369E+01 -.203145E+01 0.108949E-02 0.770148E+00
   2 0.111316E+02 0.229440E-01 0.356819E-01 0.460135E-01 -.746766E-03 -.211422E+01 -.192798E+01 0.818685E-03 0.827811E+00
   2 0.113158E+02 0.206397E-01 0.301370E-01 0.398511E-01 -.482242E-03 -.204609E+01 -.174511E+01 0.622021E-03 0.869364E+00
   2 0.115000E+02 0.185873E-01 0.256638E-01 0.347397E-01 -.313144E-03 -.201015E+01 -.180979E+01 0.477019E-03 0.902743E+00
   3 0.800000E+01 0.379418E+00 0.243547E+00 0.452197E+00 0.846432E-01 -.433580E+01 -.420781E+01 0.924062E-01 0.826611E+00
   3 0.818421E+01 0.365858E+00 0.221069E+00 0.429950E+00 0.849807E-01 -.424712E+01 -.397465E+01 0.808801E-01 0.783704E+00
   3 0.836842E+01 0.351693E+00 0.198698E+00 0.407241E+00 0.842072E-01 -.412244E+01 -.390488E+01 0.698809E-01 0.733669E+00
   3 0.855263E+01 0.337086E+00 0.176066E+00 0.384125E+00 0.826279E-01 -.400454E+01 -.382085E+01 0.593493E-01 0.673593E+00
   3 0.873684E+01 0.321639E+00 0.156137E+00 0.361349E+00 0.790727E-01 -.393462E+01 -.369151E+01 0.502199E-01 0.617365E+00
   3 0.892105E+01 0.306213E+00 0.141898E+00 0.340844E+00 0.736311E-01 -.377946E+01 -.358850E+01 0.434511E-01 0.582107E+00
   3 0.910526E+01 0.289413E+00 0.130003E+00 0.320172E+00 0.668590E-01 -.366838E+01 -.347694E+01 0.376247E-01 0.558837E+00
   3 0.928947E+01 0.271860E+00 0.118368E+00 0.299076E+00 0.598969E-01 -.356594E+01 -.333123E+01 0.321795E-01 0.535865E+00
   3 0.947368E+01 0.255159E+00 0.108409E+00 0.279574E+00 0.533535E-01 -.344833E+01 -.312705E+01 0.276615E-01 0.518117E+00
   3 0.965789E+01 0.238843E+00 0.996829E-01 0.260928E+00 0.471095E-01 -.338286E+01 -.312735E+01 0.238086E-01 0.505359E+00
   3 0.984211E+01 0.223275E+00 0.915222E-01 0.243280E+00 0.414755E-01 -.326510E+01 -.300075E+01 0.204346E-01 0.492638E+00
   3 0.100263E+02 0.207920E+00 0.824973E-01 0.225743E+00 0.364251E-01 -.315378E+01 -.294775E+01 0.171529E-01 0.470063E+00
   3 0.102105E+02 0.193104E+00 0.743088E-01 0.209112E+00 0.317673E-01 -.306349E+01 -.281788E+01 0.143493E-01 0.449380E+00
   3 0.103947E+02 0.178406E+00 0.663033E-01 0.192679E+00 0.274327E-01 -.294899E+01 -.274503E+01 0.118289E-01 0.426515E+00
   3 0.105789E+02 0.162933E+00 0.580220E-01 0.175619E+00 0.231806E-01 -.284576E+01 -.263139E+01 0.945370E-02 0.399505E+00
   3 0.107632E+02 0.144771E+00 0.503692E-01 0.156419E+00 0.184217E-01 -.276464E+01 -.246694E+01 0.729203E-02 0.385278E+00
   3 0.109474E+02 0.123230E+00 0.435667E-01 0.134537E+00 0.132875E-01 -.266981E+01 -.243058E+01 0.536871E-02 0.395040E+00
   3 0.111316E+02 0.100870E+00 0.380897E-01 0.112224E+00 0.872385E-02 -.258209E+01 -.236469E+01 0.384209E-02 0.436890E+00
   3 0.113158E+02 0.804326E-01 0.332700E-01 0.917932E-01 0.536251E-02 -.247872E+01 -.228022E+01 0.267599E-02 0.499018E+00
   3 0.115000E+02 0.638456E-01 0.292856E-01 0.749527E-01 0.321861E-02 -.239587E+01 -.223195E+01 0.186975E-02 0.574444E+00
   4 0.800000E+01 0.317432E+00 0.294110E+00 0.432897E+00 0.142624E-01 -.406735E+01 -.387001E+01 0.933597E-01 0.994199E+00
   4 0.818421E+01 0.302151E+00 0.282011E+00 0.413515E+00 0.117646E-01 -.392804E+01 -.373075E+01 0.852099E-01 0.995257E+00
   4 0.836842E+01 0.285105E+00 0.269222E+00 0.392415E+00 0.880429E-02 -.387216E+01 -.362830E+01 0.767564E-01 0.996722E+00
   4 0.855263E+01 0.267518E+00 0.255613E+00 0.370414E+00 0.622808E-02 -.374098E+01 -.349619E+01 0.683810E-01 0.997930E+00
   4 0.873684E+01 0.247145E+00 0.241083E+00 0.345893E+00 0.295930E-02 -.361164E+01 -.345293E+01 0.595825E-01 0.999384E+00
   4 0.892105E+01 0.225317E+00 0.225253E+00 0.319683E+00 0.288084E-04 -.351801E+01 -.330287E+01 0.507533E-01 0.100000E+01
   4 0.910526E+01 0.202082E+00 0.206620E+00 0.291078E+00 -.185493E-02 -.339170E+01 -.320594E+01 0.417541E-01 0.999507E+00
   4 0.928947E+01 0.174357E+00 0.184020E+00 0.257425E+00 -.346287E-02 -.325330E+01 -.306737E+01 0.320852E-01 0.997096E+00
   4 0.947368E+01 0.145684E+00 0.162105E+00 0.223370E+00 -.505427E-02 -.315377E+01 -.298875E+01 0.236162E-01 0.988679E+00
   4 0.965789E+01 0.120319E+00 0.137911E+00 0.189614E+00 -.454270E-02 -.301640E+01 -.269186E+01 0.165933E-01 0.981608E+00
   4 0.984211E+01 0.992842E-01 0.116600E+00 0.160255E+00 -.373813E-02 -.291075E+01 -.276311E+01 0.115765E-01 0.974595E+00
   4 0.100263E+02 0.843757E-01 0.992495E-01 0.137062E+00 -.273121E-02 -.285479E+01 -.257528E+01 0.837424E-02 0.974096E+00
   4 0.102105E+02 0.730424E-01 0.850815E-01 0.118470E+00 -.190366E-02 -.271506E+01 -.255648E+01 0.621456E-02 0.977079E+00
   4 0.103947E+02 0.643593E-01 0.719480E-01 0.102414E+00 -.103440E-02 -.259701E+01 -.233626E+01 0.463052E-02 0.987678E+00
   4 0.105789E+02 0.570483E-01 0.621617E-01 0.898378E-01 -.609563E-03 -.254168E+01 -.223621E+01 0.354622E-02 0.992668E+00
   4 0.107632E+02 0.498745E-01 0.531093E-01 0.780042E-01 -.333131E-03 -.242303E+01 -.219547E+01 0.264880E-02 0.996061E+00
   4 0.109474E+02 0.435885E-01 0.448621E-01 0.672873E-01 -.112654E-03 -.234154E+01 -.212609E+01 0.195547E-02 0.999171E+00
   4 0.111316E+02 0.373897E-01 0.381027E-01 0.578233E-01 -.538245E-04 -.230527E+01 -.208435E+01 0.142465E-02 0.999643E+00
   4 0.113158E+02 0.322591E-01 0.327370E-01 0.500568E-01 -.310599E-04 -.218551E+01 -.196266E+01 0.105607E-02 0.999784E+00
   4 0.115000E+02 0.277361E-01 0.280825E-01 0.432275E-01 -.193394E-04 -.213172E+01 -.180225E+01 0.778899E-03 0.999846E+00
   5 0.800000E+01 0.636514E-01 0.450266E+00 0.456385E+00 -.198688E+00 -.394905E+01 -.378511E+01 0.286601E-01 0.768336E-01
   5 0.818421E+01 0.545783E-01 0.432551E+00 0.437394E+00 -.184121E+00 -.381794E+01 -.362503E+01 0.236079E-01 0.617030E-01
   5 0.836842E+01 0.485051E-01 0.413587E+00 0.417642E+00 -.168702E+00 -.372603E+01 -.350539E+01 0.200611E-01 0.535346E-01
   5 0.855263E+01 0.432051E-01 0.393820E+00 0.397233E+00 -.153227E+00 -.359571E+01 -.333539E+01 0.170150E-01 0.470049E-01
   5 0.873684E+01 0.369358E-01 0.372882E+00 0.375595E+00 -.137677E+00 -.346618E+01 -.324756E+01 0.137727E-01 0.384885E-01
   5 0.892105E+01 0.322304E-01 0.351240E+00 0.353471E+00 -.122331E+00 -.336419E+01 -.311527E+01 0.113206E-01 0.331207E-01
   5 0.910526E+01 0.286181E-01 0.328255E+00 0.330177E+00 -.106932E+00 -.323655E+01 -.312739E+01 0.939403E-02 0.299463E-01
   5 0.928947E+01 0.256062E-01 0.302219E+00 0.303983E+00 -.906809E-01 -.317310E+01 -.292141E+01 0.773870E-02 0.283070E-01
   5 0.947368E+01 0.232972E-01 0.269664E+00 0.271496E+00 -.721761E-01 -.303763E+01 -.275142E+01 0.628242E-02 0.294145E-01
   5 0.965789E+01 0.209866E-01 0.234180E+00 0.236143E+00 -.543997E-01 -.291362E+01 -.278082E+01 0.491463E-02 0.316153E-01
   5 0.984211E+01 0.191390E-01 0.194753E+00 0.197118E+00 -.375625E-01 -.279858E+01 -.252401E+01 0.372738E-02 0.378950E-01
   5 0.100263E+02 0.178939E-01 0.157437E+00 0.160231E+00 -.244663E-01 -.271619E+01 -.241745E+01 0.281716E-02 0.503623E-01
   5 0.102105E+02 0.164924E-01 0.126476E+00 0.129479E+00 -.157241E-01 -.263768E+01 -.249114E+01 0.208589E-02 0.657606E-01
   5 0.103947E+02 0.152621E-01 0.100959E+00 0.104034E+00 -.995988E-02 -.254017E+01 -.221524E+01 0.154086E-02 0.873715E-01
   5 0.105789E+02 0.143721E-01 0.807007E-01 0.839497E-01 -.630604E-02 -.244712E+01 -.209294E+01 0.115984E-02 0.119187E+00
   5 0.107632E+02 0.134981E-01 0.646128E-01 0.679797E-01 -.399262E-02 -.234572E+01 -.211406E+01 0.872149E-03 0.160274E+00
   5 0.109474E+02 0.126955E-01 0.518187E-01 0.553612E-01 -.252400E-02 -.223793E+01 -.204100E+01 0.657864E-03 0.213676E+00
   5 0.111316E+02 0.119941E-01 0.425607E-01 0.462138E-01 -.166756E-02 -.219084E+01 -.195544E+01 0.510476E-03 0.272644E+00
   5 0.113158E+02 0.114358E-01 0.359437E-01 0.396844E-01 -.116118E-02 -.208236E+01 -.189155E+01 0.411045E-03 0.333883E+00
   5 0.115000E+02 0.109571E-01 0.308650E-01 0.346912E-01 -.832590E-03 -.200392E+01 -.183150E+01 0.338192E-03 0.397580E+00
   6 0.800000E+01 0.289742E+00 0.257755E+00 0.388882E+00 0.175128E-01 -.377539E+01 -.353318E+01 0.746822E-01 0.986439E+00
   6 0.818421E+01 0.270388E+00 0.239396E+00 0.362958E+00 0.157994E-01 -.367862E+01 -.350026E+01 0.647297E-01 0.985324E+00
   6 0.836842E+01 0.248415E+00 0.216815E+00 0.332723E+00 0.147014E-01 -.357859E+01 -.330726E+01 0.538601E-01 0.981714E+00
   6 0.855263E+01 0.224171E+00 0.192894E+00 0.299984E+00 0.130444E-01 -.345427E+01 -.326739E+01 0.432412E-01 0.977755E+00
   6 0.873684E+01 0.202608E+00 0.167491E+00 0.268231E+00 0.129966E-01 -.333810E+01 -.310124E+01 0.339351E-01 0.964628E+00
   6 0.892105E+01 0.182640E+00 0.143937E+00 0.238758E+00 0.126394E-01 -.324771E+01 -.300447E+01 0.262886E-01 0.945367E+00
   6 0.910526E+01 0.164580E+00 0.122312E+00 0.211719E+00 0.121263E-01 -.312596E+01 -.290886E+01 0.201300E-01 0.916825E+00
   6 0.928947E+01 0.146533E+00 0.106313E+00 0.187786E+00 0.101694E-01 -.300652E+01 -.275409E+01 0.155784E-01 0.903724E+00
   6 0.947368E+01 0.127892E+00 0.910813E-01 0.164030E+00 0.806046E-02 -.294597E+01 -.277697E+01 0.116485E-01 0.893091E+00
   6 0.965789E+01 0.108619E+00 0.775505E-01 0.140701E+00 0.578410E-02 -.280477E+01 -.263136E+01 0.842349E-02 0.894553E+00
   6 0.984211E+01 0.901144E-01 0.676185E-01 0.119869E+00 0.354834E-02 -.270696E+01 -.252983E+01 0.609340E-02 0.921850E+00
   6 0.100263E+02 0.735732E-01 0.590090E-01 0.101373E+00 0.193096E-02 -.267649E+01 -.240458E+01 0.434149E-02 0.952876E+00
   6 0.102105E+02 0.606622E-01 0.507482E-01 0.855828E-01 0.110453E-02 -.252034E+01 -.227628E+01 0.307850E-02 0.968821E+00
   6 0.103947E+02 0.502897E-01 0.444756E-01 0.732105E-01 0.550981E-03 -.242236E+01 -.222796E+01 0.223666E-02 0.985056E+00
   6 0.105789E+02 0.423929E-01 0.389686E-01 0.630758E-01 0.278609E-03 -.234443E+01 -.218392E+01 0.165199E-02 0.992939E+00
   6 0.107632E+02 0.356064E-01 0.345173E-01 0.545234E-01 0.763675E-04 -.225792E+01 -.205779E+01 0.122904E-02 0.999036E+00
   6 0.109474E+02 0.305708E-01 0.305772E-01 0.476464E-01 -.390197E-06 -.217476E+01 -.189656E+01 0.934770E-03 0.100000E+01
   6 0.111316E+02 0.267870E-01 0.272276E-01 0.421516E-01 -.237972E-04 -.211020E+01 -.190065E+01 0.729346E-03 0.999734E+00
   6 0.113158E+02 0.234320E-01 0.243179E-01 0.373564E-01 -.422990E-04 -.203003E+01 -.175555E+01 0.569817E-03 0.998624E+00
   6 0.115000E+02 0.209371E-01 0.217887E-01 0.334434E-01 -.363848E-04 -.198389E+01 -.178411E+01 0.456191E-03 0.998412E+00
   7 0.800000E+01 0.322994E+00 0.297945E+00 0.439566E+00 0.155542E-01 -.413647E+01 -.391773E+01 0.962344E-01 0.993511E+00
   7 0.818421E+01 0.310185E+00 0.284660E+00 0.421173E+00 0.151832E-01 -.403840E+01 -.387218E+01 0.882974E-01 0.992662E+00
   7 0.836842E+01 0.296950E+00 0.270402E+00 0.401840E+00 0.150625E-01 -.389991E+01 -.376268E+01 0.802958E-01 0.991279E+00
   7 0.855263E+01 0.283221E+00 0.255108E+00 0.381517E+00 0.151340E-01 -.379897E+01 -.359990E+01 0.722519E-01 0.989151E+00
   7 0.873684E+01 0.268993E+00 0.237891E+00 0.359759E+00 0.157650E-01 -.368257E+01 -.348715E+01 0.639908E-01 0.985053E+00
   7 0.892105E+01 0.254013E+00 0.218935E+00 0.336688E+00 0.165903E-01 -.357075E+01 -.331594E+01 0.556124E-01 0.978235E+00
   7 0.910526E+01 0.237823E+00 0.193722E+00 0.309735E+00 0.190318E-01 -.347565E+01 -.321807E+01 0.460715E-01 0.959084E+00
   7 0.928947E+01 0.219114E+00 0.164063E+00 0.279077E+00 0.210942E-01 -.333742E+01 -.318935E+01 0.359486E-01 0.920742E+00
   7 0.947368E+01 0.197701E+00 0.136233E+00 0.247567E+00 0.205263E-01 -.325425E+01 -.300468E+01 0.269335E-01 0.873207E+00
   7 0.965789E+01 0.173527E+00 0.113515E+00 0.215969E+00 0.172259E-01 -.310547E+01 -.289280E+01 0.196978E-01 0.839496E+00
   7 0.984211E+01 0.145348E+00 0.940947E-01 0.182997E+00 0.122722E-01 -.299030E+01 -.269927E+01 0.136765E-01 0.832434E+00
   7 0.100263E+02 0.119918E+00 0.781906E-01 0.153152E+00 0.826655E-02 -.287248E+01 -.270646E+01 0.937647E-02 0.837299E+00
   7 0.102105E+02 0.971015E-01 0.666707E-01 0.127092E+00 0.498372E-02 -.277128E+01 -.256482E+01 0.647382E-02 0.870960E+00
   7 0.103947E+02 0.791576E-01 0.574844E-01 0.106125E+00 0.296148E-02 -.267396E+01 -.244176E+01 0.455032E-02 0.904246E+00
   7 0.105789E+02 0.652860E-01 0.493091E-01 0.890398E-01 0.183087E-02 -.257736E+01 -.232695E+01 0.321919E-02 0.925185E+00
   7 0.107632E+02 0.542017E-01 0.424940E-01 0.750020E-01 0.113209E-02 -.247117E+01 -.228461E+01 0.230324E-02 0.943042E+00
   7 0.109474E+02 0.455250E-01 0.372028E-01 0.641951E-01 0.688476E-03 -.240316E+01 -.213036E+01 0.169365E-02 0.960328E+00
   7 0.111316E+02 0.382776E-01 0.325235E-01 0.550579E-01 0.407402E-03 -.228511E+01 -.198663E+01 0.124492E-02 0.973925E+00
   7 0.113158E+02 0.324952E-01 0.283334E-01 0.474097E-01 0.253159E-03 -.222999E+01 -.202414E+01 0.920698E-03 0.981449E+00
   7 0.115000E+02 0.277473E-01 0.249958E-01 0.411600E-01 0.145124E-03 -.213674E+01 -.189669E+01 0.693567E-03 0.989173E+00
   8 0.800000E+01 0.364514E+00 0.187269E+00 0.410301E+00 0.978005E-01 -.393205E+01 -.378573E+01 0.682620E-01 0.660863E+00
   8 0.818421E+01 0.349651E+00 0.177608E+00 0.392673E+00 0.907113E-01 -.389841E+01 -.364454E+01 0.621008E-01 0.652137E+00
   8 0.836842E+01 0.333970E+00 0.166537E+00 0.373731E+00 0.838013E-01 -.376128E+01 -.364613E+01 0.556183E-01 0.637938E+00
   8 0.855263E+01 0.317862E+00 0.155840E+00 0.354574E+00 0.767502E-01 -.362604E+01 -.342816E+01 0.495356E-01 0.624939E+00
   8 0.873684E+01 0.301106E+00 0.144431E+00 0.334598E+00 0.698047E-01 -.350829E+01 -.329060E+01 0.434890E-01 0.608237E+00
   8 0.892105E+01 0.282835E+00 0.131853E+00 0.312853E+00 0.626108E-01 -.339889E+01 -.317500E+01 0.372926E-01 0.586620E+00
   8 0.910526E+01 0.262701E+00 0.120115E+00 0.289983E+00 0.545842E-01 -.332013E+01 -.309807E+01 0.315543E-01 0.572052E+00
   8 0.928947E+01 0.239383E+00 0.107664E+00 0.264433E+00 0.457129E-01 -.318261E+01 -.306359E+01 0.257729E-01 0.559758E+00
   8 0.947368E+01 0.210761E+00 0.956847E-01 0.234714E+00 0.352647E-01 -.309090E+01 -.287488E+01 0.201666E-01 0.566746E+00
   8 0.965789E+01 0.178103E+00 0.847133E-01 0.201990E+00 0.245442E-01 -.297421E+01 -.277481E+01 0.150876E-01 0.601831E+00
   8 0.984211E+01 0.144918E+00 0.749648E-01 0.169104E+00 0.153816E-01 -.286779E+01 -.274882E+01 0.108638E-01 0.666150E+00
   8 0.100263E+02 0.115651E+00 0.659277E-01 0.139664E+00 0.902871E-02 -.278404E+01 -.249472E+01 0.762461E-02 0.740436E+00
   8 0.102105E+02 0.933719E-01 0.585710E-01 0.116655E+00 0.528775E-02 -.265488E+01 -.238713E+01 0.546888E-02 0.810560E+00
   8 0.103947E+02 0.778009E-01 0.516432E-01 0.993510E-01 0.338597E-02 -.256766E+01 -.242372E+01 0.401789E-02 0.849224E+00
   8 0.105789E+02 0.663851E-01 0.453959E-01 0.860166E-01 0.234620E-02 -.248091E+01 -.227859E+01 0.301361E-02 0.868411E+00
   8 0.107632E+02 0.579388E-01 0.393511E-01 0.751809E-01 0.180839E-02 -.240664E+01 -.213335E+01 0.227996E-02 0.864096E+00
   8 0.109474E+02 0.502030E-01 0.340187E-01 0.653836E-01 0.136307E-02 -.232555E+01 -.213359E+01 0.170784E-02 0.862626E+00
   8 0.111316E+02 0.447717E-01 0.291358E-01 0.577736E-01 0.115560E-02 -.227371E+01 -.204035E+01 0.130446E-02 0.835982E+00
   8 0.113158E+02 0.399630E-01 0.250963E-01 0.511392E-01 0.967215E-03 -.216899E+01 -.197891E+01 0.100293E-02 0.811350E+00
   8 0.115000E+02 0.361289E-01 0.216764E-01 0.457001E-01 0.835431E-03 -.209154E+01 -.186006E+01 0.783144E-03 0.778515E+00
   9 0.800000E+01 0.331829E+00 0.295427E+00 0.444475E+00 0.228334E-01 -.435579E+01 -.414305E+01 0.980313E-01 0.986619E+00
   9 0.818421E+01 0.320883E+00 0.281569E+00 0.427146E+00 0.236851E-01 -.425757E+01 -.408201E+01 0.903506E-01 0.983110E+00
   9 0.836842E+01 0.309559E+00 0.267113E+00 0.409169E+00 0.244776E-01 -.415535E+01 -.395524E+01 0.826871E-01 0.978562E+00
   9 0.855263E+01 0.297752E+00 0.252009E+00 0.390438E+00 0.251478E-01 -.403833E+01 -.390212E+01 0.750361E-01 0.972687E+00
   9 0.873684E+01 0.285557E+00 0.236839E+00 0.371398E+00 0.254500E-01 -.395445E+01 -.367778E+01 0.676310E-01 0.965809E+00
   9 0.892105E+01 0.273238E+00 0.221738E+00 0.352347E+00 0.254912E-01 -.381803E+01 -.371190E+01 0.605872E-01 0.957621E+00
   9 0.910526E+01 0.259974E+00 0.207636E+00 0.333227E+00 0.244735E-01 -.371274E+01 -.344119E+01 0.539800E-01 0.951123E+00
   9 0.928947E+01 0.246884E+00 0.193562E+00 0.314288E+00 0.234856E-01 -.363452E+01 -.342439E+01 0.477874E-01 0.943055E+00
   9 0.947368E+01 0.232716E+00 0.179877E+00 0.294769E+00 0.218010E-01 -.351415E+01 -.325531E+01 0.418604E-01 0.936497E+00
   9 0.965789E+01 0.218912E+00 0.166576E+00 0.275847E+00 0.201746E-01 -.338871E+01 -.312773E+01 0.364655E-01 0.928918E+00
   9 0.984211E+01 0.204661E+00 0.153440E+00 0.256661E+00 0.183420E-01 -.329788E+01 -.305540E+01 0.314032E-01 0.921415E+00
   9 0.100263E+02 0.189777E+00 0.139844E+00 0.236759E+00 0.164590E-01 -.315527E+01 -.293325E+01 0.265392E-01 0.912280E+00
   9 0.102105E+02 0.175200E+00 0.127367E+00 0.217800E+00 0.144727E-01 -.308638E+01 -.265922E+01 0.223148E-01 0.904846E+00
   9 0.103947E+02 0.158942E+00 0.116005E+00 0.198276E+00 0.118056E-01 -.295595E+01 -.268959E+01 0.184380E-01 0.907037E+00
   9 0.105789E+02 0.140891E+00 0.105380E+00 0.178135E+00 0.874535E-02 -.284194E+01 -.259230E+01 0.148471E-01 0.920184E+00
   9 0.107632E+02 0.119748E+00 0.952724E-01 0.156273E+00 0.526282E-02 -.277055E+01 -.249584E+01 0.114087E-01 0.949488E+00
   9 0.109474E+02 0.966369E-01 0.846567E-01 0.132954E+00 0.217193E-02 -.266701E+01 -.240580E+01 0.818096E-02 0.982684E+00
   9 0.111316E+02 0.755278E-01 0.741540E-01 0.110958E+00 0.205644E-03 -.254284E+01 -.227594E+01 0.560069E-02 0.999663E+00
