 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.221197E-01 0.136843E-02 0.513343E-05 0.862247E-01
   1 0.818421E+01 0.206635E-01 0.132167E-02 0.488388E-05 0.680385E-01
   1 0.836842E+01 0.193962E-01 0.127937E-02 0.466493E-05 0.499838E-01
   1 0.855263E+01 0.184017E-01 0.125095E-02 0.447807E-05 0.461299E-01
   1 0.873684E+01 0.175884E-01 0.122853E-02 0.432190E-05 0.454873E-01
   1 0.892105E+01 0.173264E-01 0.122736E-02 0.434175E-05 0.392810E-01
   1 0.910526E+01 0.174289E-01 0.124036E-02 0.442712E-05 0.408129E-01
   1 0.928947E+01 0.180772E-01 0.127764E-02 0.467818E-05 0.447019E-01
   1 0.947368E+01 0.195122E-01 0.133689E-02 0.507667E-05 0.531833E-01
   1 0.965789E+01 0.209249E-01 0.138869E-02 0.538401E-05 0.693773E-01
   1 0.984211E+01 0.225746E-01 0.146379E-02 0.590974E-05 0.806363E-01
   1 0.100263E+02 0.243601E-01 0.154045E-02 0.640245E-05 0.100644E+00
   1 0.102105E+02 0.259013E-01 0.160754E-02 0.686086E-05 0.115018E+00
   1 0.103947E+02 0.268422E-01 0.165413E-02 0.716182E-05 0.127503E+00
   1 0.105789E+02 0.269741E-01 0.166061E-02 0.723351E-05 0.125631E+00
   1 0.107632E+02 0.268352E-01 0.163397E-02 0.698296E-05 0.128175E+00
   1 0.109474E+02 0.261015E-01 0.159232E-02 0.668652E-05 0.120936E+00
   1 0.111316E+02 0.248102E-01 0.150829E-02 0.602610E-05 0.117026E+00
   1 0.113158E+02 0.239455E-01 0.142901E-02 0.548327E-05 0.104954E+00
   1 0.115000E+02 0.226256E-01 0.134639E-02 0.489947E-05 0.990818E-01
   2 0.800000E+01 0.226061E+00 0.520748E-01 0.291207E-02 0.642047E+00
   2 0.818421E+01 0.221577E+00 0.500730E-01 0.270122E-02 0.640887E+00
   2 0.836842E+01 0.216966E+00 0.480602E-01 0.249702E-02 0.639645E+00
   2 0.855263E+01 0.212448E+00 0.461099E-01 0.230389E-02 0.638796E+00
   2 0.873684E+01 0.207611E+00 0.440782E-01 0.211314E-02 0.637458E+00
   2 0.892105E+01 0.202606E+00 0.420228E-01 0.192759E-02 0.636148E+00
   2 0.910526E+01 0.197205E+00 0.398533E-01 0.173985E-02 0.634858E+00
   2 0.928947E+01 0.191029E+00 0.374536E-01 0.154448E-02 0.632993E+00
   2 0.947368E+01 0.184208E+00 0.348791E-01 0.134685E-02 0.630965E+00
   2 0.965789E+01 0.176558E+00 0.321075E-01 0.114924E-02 0.628400E+00
   2 0.984211E+01 0.168443E+00 0.293072E-01 0.966530E-03 0.624901E+00
   2 0.100263E+02 0.160299E+00 0.266091E-01 0.803383E-03 0.621784E+00
   2 0.102105E+02 0.151642E+00 0.238931E-01 0.655141E-03 0.617467E+00
   2 0.103947E+02 0.143123E+00 0.213666E-01 0.530401E-03 0.612732E+00
   2 0.105789E+02 0.135020E+00 0.190892E-01 0.428484E-03 0.608044E+00
   2 0.107632E+02 0.127216E+00 0.170124E-01 0.344439E-03 0.603303E+00
   2 0.109474E+02 0.120243E+00 0.152621E-01 0.280914E-03 0.598004E+00
   2 0.111316E+02 0.113942E+00 0.137625E-01 0.231248E-03 0.593029E+00
   2 0.113158E+02 0.108281E+00 0.124807E-01 0.192445E-03 0.588181E+00
   2 0.115000E+02 0.103535E+00 0.114521E-01 0.163496E-03 0.584454E+00
   3 0.800000E+01 -.418381E+00 0.175951E+00 0.315964E-01 0.659802E+00
   3 0.818421E+01 -.411066E+00 0.169885E+00 0.294784E-01 0.659537E+00
