 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9053
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.408423E+00 0.166901E+00 0.279159E-01 0.414792E-01 0.997847E+00 0.162739E+01 0.998233E+00 0.370713E-03 0.293164E-02 0.320913E+00 0.248816E+00 0.638913E-01 0.455549E-02 0.662047E+00 0.284777E-02 0.319670E+00 0.103009E+00 0.109435E-01 0.665916E+00 0.314636E-03 0.783599E-01 0.474812E-02 0.885415E+00 0.810209E-01
 0.805556E+01 0.401774E+00 0.161518E+00 0.261492E-01 0.412039E-01 0.997662E+00 0.169661E+01 0.998086E+00 0.362357E-03 0.301236E-02 0.298933E+00 0.243523E+00 0.613377E-01 0.422636E-02 0.661527E+00 0.316343E-02 0.315210E+00 0.100181E+00 0.103602E-01 0.665830E+00 0.364733E-03 0.755694E-01 0.482757E-02 0.879709E+00 0.850506E-01
 0.811111E+01 0.395205E+00 0.156289E+00 0.244892E-01 0.407932E-01 0.997427E+00 0.181360E+01 0.997874E+00 0.390456E-03 0.304763E-02 0.309380E+00 0.238384E+00 0.589041E-01 0.392144E-02 0.660795E+00 0.362292E-02 0.310745E+00 0.973854E-01 0.979824E-02 0.665741E+00 0.408012E-03 0.728812E-01 0.486949E-02 0.874445E+00 0.887623E-01
 0.816667E+01 0.388576E+00 0.151098E+00 0.228938E-01 0.403577E-01 0.997232E+00 0.189639E+01 0.997688E+00 0.402073E-03 0.302943E-02 0.305068E+00 0.233187E+00 0.564855E-01 0.362765E-02 0.660022E+00 0.409092E-02 0.306255E+00 0.946126E-01 0.925576E-02 0.665669E+00 0.446022E-03 0.702184E-01 0.488555E-02 0.869054E+00 0.925533E-01
 0.822222E+01 0.381788E+00 0.145874E+00 0.213434E-01 0.399400E-01 0.996982E+00 0.201652E+01 0.997437E+00 0.429562E-03 0.298123E-02 0.311702E+00 0.227811E+00 0.540488E-01 0.334418E-02 0.658948E+00 0.475726E-02 0.301667E+00 0.918252E-01 0.872727E-02 0.665577E+00 0.493370E-03 0.675227E-01 0.490032E-02 0.862996E+00 0.968078E-01
 0.827778E+01 0.375064E+00 0.140788E+00 0.198854E-01 0.394202E-01 0.996772E+00 0.211000E+01 0.997206E+00 0.434984E-03 0.286236E-02 0.302178E+00 0.222607E+00 0.517152E-01 0.307875E-02 0.658087E+00 0.525659E-02 0.297074E+00 0.890733E-01 0.821973E-02 0.665490E+00 0.536174E-03 0.649355E-01 0.486173E-02 0.857607E+00 0.100571E+00
 0.833333E+01 0.368217E+00 0.135703E+00 0.184791E-01 0.388822E-01 0.996540E+00 0.221867E+01 0.996934E+00 0.452349E-03 0.268506E-02 0.301277E+00 0.217336E+00 0.494103E-01 0.282725E-02 0.656931E+00 0.593842E-02 0.292353E+00 0.862930E-01 0.772374E-02 0.665392E+00 0.586112E-03 0.623465E-01 0.480327E-02 0.851942E+00 0.104523E+00
 0.838889E+01 0.361373E+00 0.130714E+00 0.171490E-01 0.383432E-01 0.996314E+00 0.232236E+01 0.996650E+00 0.466969E-03 0.244729E-02 0.298941E+00 0.211971E+00 0.471031E-01 0.258303E-02 0.655701E+00 0.666207E-02 0.287732E+00 0.836106E-01 0.725848E-02 0.665297E+00 0.626238E-03 0.598101E-01 0.472069E-02 0.846166E+00 0.108490E+00
 0.844444E+01 0.354332E+00 0.125679E+00 0.158586E-01 0.378217E-01 0.995994E+00 0.246232E+01 0.996284E+00 0.497487E-03 0.224152E-02 0.305495E+00 0.206388E+00 0.447793E-01 0.235014E-02 0.654050E+00 0.762892E-02 0.282987E+00 0.809001E-01 0.680291E-02 0.665188E+00 0.672888E-03 0.572340E-01 0.466215E-02 0.839511E+00 0.113040E+00
 0.850000E+01 0.347157E+00 0.120649E+00 0.146187E-01 0.372536E-01 0.995715E+00 0.255729E+01 0.995951E+00 0.486941E-03 0.198900E-02 0.283399E+00 0.200713E+00 0.424627E-01 0.212691E-02 0.652465E+00 0.854731E-02 0.278158E+00 0.781868E-01 0.636130E-02 0.665085E+00 0.716461E-03 0.546718E-01 0.458158E-02 0.832649E+00 0.117672E+00
 0.855556E+01 0.340063E+00 0.115777E+00 0.134652E-01 0.366044E-01 0.995458E+00 0.263616E+01 0.995632E+00 0.425708E-03 0.167626E-02 0.230826E+00 0.195262E+00 0.402695E-01 0.192252E-02 0.651213E+00 0.917549E-02 0.273308E+00 0.755075E-01 0.593934E-02 0.664974E+00 0.760725E-03 0.522296E-01 0.445101E-02 0.826674E+00 0.121608E+00
 0.861111E+01 0.332822E+00 0.110910E+00 0.123612E-01 0.360128E-01 0.995100E+00 0.275972E+01 0.995218E+00 0.338297E-03 0.134588E-02 0.159083E+00 0.189529E+00 0.380500E-01 0.172810E-02 0.649360E+00 0.100463E-01 0.268429E+00 0.728597E-01 0.553678E-02 0.664863E+00 0.798999E-03 0.497574E-01 0.433051E-02 0.819546E+00 0.126236E+00
 0.866667E+01 0.325430E+00 0.106051E+00 0.113070E-01 0.353660E-01 0.994642E+00 0.291991E+01 0.994702E+00 0.207289E-03 0.930449E-03 0.701834E-01 0.183800E+00 0.358830E-01 0.154634E-02 0.647422E+00 0.108269E-01 0.263371E+00 0.701676E-01 0.514245E-02 0.664716E+00 0.847771E-03 0.473155E-01 0.416190E-02 0.812861E+00 0.130435E+00
 0.872222E+01 0.318028E+00 0.101301E+00 0.103240E-01 0.347113E-01 0.993949E+00 0.320189E+01 0.993967E+00 0.108453E-03 0.444263E-03 0.125815E+00 0.178080E+00 0.337885E-01 0.137993E-02 0.645356E+00 0.110993E-01 0.258291E+00 0.675125E-01 0.476706E-02 0.664551E+00 0.902204E-03 0.449416E-01 0.393605E-02 0.806826E+00 0.133896E+00
 0.877778E+01 0.310214E+00 0.964229E-01 0.936592E-02 0.342050E-01 0.992629E+00 0.379845E+01 0.992629E+00 0.847445E-03 0.330352E-03 0.551741E+00 0.171672E+00 0.315511E-01 0.121324E-02 0.642389E+00 0.106027E-01 0.253135E+00 0.648719E-01 0.440809E-02 0.664365E+00 0.962002E-03 0.424591E-01 0.358307E-02 0.800282E+00 0.136811E+00
 0.883333E+01 0.301810E+00 0.913473E-01 0.842911E-02 0.338878E-01 0.989839E+00 0.503651E+01 0.989920E+00 0.254556E-02 0.153154E-02 0.142891E+01 0.164157E+00 0.291294E-01 0.104973E-02 0.637040E+00 0.829014E-02 0.247838E+00 0.622179E-01 0.406216E-02 0.664110E+00 0.105736E-02 0.397791E-01 0.301679E-02 0.792820E+00 0.138136E+00
 0.888889E+01 0.292671E+00 0.860196E-01 0.750847E-02 0.337913E-01 0.985256E+00 0.674909E+01 0.985691E+00 0.528408E-02 0.327828E-02 0.263265E+01 0.155354E+00 0.264803E-01 0.886717E-03 0.628468E+00 0.330218E-02 0.242368E+00 0.595393E-01 0.372786E-02 0.663751E+00 0.120038E-02 0.368847E-01 0.219290E-02 0.783346E+00 0.136005E+00
 0.894444E+01 0.282683E+00 0.804125E-01 0.660558E-02 0.339548E-01 0.978440E+00 0.867580E+01 0.979820E+00 0.907112E-02 0.552907E-02 0.393994E+01 0.144908E+00 0.235573E-01 0.725515E-03 0.614719E+00 0.553755E-02 0.236762E+00 0.568552E-01 0.340724E-02 0.663345E+00 0.133044E-02 0.337200E-01 0.115672E-02 0.767040E+00 0.128781E+00
 0.900000E+01 0.272280E+00 0.747849E-01 0.576022E-02 0.342413E-01 0.970063E+00 0.101688E+02 0.973309E+00 0.132788E-01 0.798399E-02 0.494540E+01 0.133320E+00 0.205507E-01 0.577871E-03 0.593939E+00 0.191683E-01 0.231180E+00 0.542342E-01 0.310604E-02 0.663004E+00 0.138183E-02 0.304404E-01 0.264035E-04 0.739344E+00 0.113601E+00
 0.905556E+01 0.262335E+00 0.695771E-01 0.502445E-02 0.341594E-01 0.962100E+00 0.106933E+02 0.968230E+00 0.163900E-01 0.101509E-01 0.524909E+01 0.122902E+00 0.179457E-01 0.459623E-03 0.570408E+00 0.343340E-01 0.225492E+00 0.516314E-01 0.282119E-02 0.662595E+00 0.148751E-02 0.275118E-01 0.923058E-03 0.706391E+00 0.937379E-01
 0.911111E+01 0.252762E+00 0.647338E-01 0.438325E-02 0.337675E-01 0.953994E+00 0.107201E+02 0.963994E+00 0.186769E-01 0.120253E-01 0.512398E+01 0.113521E+00 0.156894E-01 0.365173E-03 0.543950E+00 0.520143E-01 0.219694E+00 0.490444E-01 0.255158E-02 0.662138E+00 0.152336E-02 0.248945E-01 0.171723E-02 0.669988E+00 0.699269E-01
 0.916667E+01 0.243778E+00 0.603257E-01 0.383182E-02 0.330104E-01 0.947068E+00 0.103669E+02 0.961219E+00 0.198751E-01 0.133577E-01 0.474607E+01 0.105656E+00 0.138280E-01 0.292058E-03 0.518666E+00 0.685693E-01 0.213843E+00 0.464977E-01 0.229836E-02 0.661594E+00 0.160591E-02 0.226617E-01 0.224579E-02 0.636092E+00 0.478278E-01
 0.922222E+01 0.234868E+00 0.561218E-01 0.334232E-02 0.320110E-01 0.938829E+00 0.100067E+02 0.958415E+00 0.209556E-01 0.147200E-01 0.433432E+01 0.985424E-01 0.122167E-01 0.234118E-03 0.491075E+00 0.869754E-01 0.207641E+00 0.439051E-01 0.205864E-02 0.660686E+00 0.189197E-02 0.206253E-01 0.268624E-02 0.603932E+00 0.267641E-01
 0.927778E+01 0.225928E+00 0.520724E-01 0.290259E-02 0.308400E-01 0.929541E+00 0.980967E+01 0.955552E+00 0.219459E-01 0.159791E-01 0.403636E+01 0.918318E-01 0.107684E-01 0.186437E-03 0.460018E+00 0.107164E+00 0.201179E+00 0.413041E-01 0.183266E-02 0.659357E+00 0.238751E-02 0.187237E-01 0.303724E-02 0.571749E+00 0.563343E-02
 0.933333E+01 0.216953E+00 0.481621E-01 0.250629E-02 0.294361E-01 0.919508E+00 0.963868E+01 0.952695E+00 0.227534E-01 0.170489E-01 0.375069E+01 0.860541E-01 0.953665E-02 0.148721E-03 0.433046E+00 0.123902E+00 0.194215E+00 0.386254E-01 0.161652E-02 0.657236E+00 0.339394E-02 0.170215E-01 0.321786E-02 0.547007E+00 0.912065E-02
 0.938889E+01 0.208236E+00 0.445513E-01 0.216842E-02 0.277814E-01 0.907500E+00 0.100370E+02 0.948075E+00 0.245953E-01 0.180596E-01 0.384536E+01 0.815296E-01 0.859831E-02 0.121821E-03 0.413882E+00 0.135370E+00 0.186869E+00 0.359530E-01 0.141764E-02 0.654018E+00 0.509488E-02 0.155894E-01 0.330502E-02 0.533712E+00 0.179716E-01
 0.944444E+01 0.199308E+00 0.410560E-01 0.186835E-02 0.260167E-01 0.891583E+00 0.109673E+02 0.940453E+00 0.286980E-01 0.192703E-01 0.439266E+01 0.775627E-01 0.779116E-02 0.100232E-03 0.401892E+00 0.141603E+00 0.178951E+00 0.332649E-01 0.123529E-02 0.648987E+00 0.815395E-02 0.142738E-01 0.332791E-02 0.528026E+00 0.202630E-01
 0.950000E+01 0.189977E+00 0.376208E-01 0.159919E-02 0.240528E-01 0.870087E+00 0.124286E+02 0.927917E+00 0.361997E-01 0.207047E-01 0.533970E+01 0.742239E-01 0.712611E-02 0.838278E-04 0.397341E+00 0.141901E+00 0.170237E+00 0.304947E-01 0.106446E-02 0.641576E+00 0.128493E-01 0.130614E-01 0.328871E-02 0.533325E+00 0.142334E-01
 0.955556E+01 0.180313E+00 0.343200E-01 0.136580E-02 0.221156E-01 0.840446E+00 0.145004E+02 0.908083E+00 0.488941E-01 0.225622E-01 0.675152E+01 0.709713E-01 0.651618E-02 0.702277E-04 0.392938E+00 0.141686E+00 0.161060E+00 0.278038E-01 0.914538E-03 0.630836E+00 0.199409E-01 0.118966E-01 0.326437E-02 0.543600E+00 0.369310E-02
 0.961111E+01 0.170307E+00 0.311082E-01 0.115859E-02 0.201285E-01 0.802758E+00 0.163336E+02 0.880493E+00 0.668022E-01 0.245963E-01 0.795306E+01 0.681511E-01 0.599451E-02 0.594744E-04 0.393436E+00 0.137683E+00 0.151234E+00 0.251137E-01 0.778201E-03 0.615699E+00 0.299879E-01 0.108032E-01 0.320597E-02 0.566330E+00 0.159695E-01
 0.966667E+01 0.160455E+00 0.281006E-01 0.978822E-03 0.182426E-01 0.760430E+00 0.172496E+02 0.848696E+00 0.875482E-01 0.265080E-01 0.849592E+01 0.654715E-01 0.550565E-02 0.501047E-04 0.397207E+00 0.130783E+00 0.141508E+00 0.225950E-01 0.659752E-03 0.596733E+00 0.426471E-01 0.977933E-02 0.312320E-02 0.595315E+00 0.405025E-01
 0.972222E+01 0.151018E+00 0.253508E-01 0.825888E-03 0.165085E-01 0.714896E+00 0.173537E+02 0.813970E+00 0.109824E+00 0.281394E-01 0.837679E+01 0.627124E-01 0.503126E-02 0.418068E-04 0.402683E+00 0.121750E+00 0.132311E+00 0.203195E-01 0.559514E-03 0.575478E+00 0.567464E-01 0.881502E-02 0.301065E-02 0.625077E+00 0.675874E-01
 0.977778E+01 0.141954E+00 0.227883E-01 0.691077E-03 0.149223E-01 0.669235E+00 0.167871E+02 0.779743E+00 0.130516E+00 0.291787E-01 0.753264E+01 0.597660E-01 0.455965E-02 0.344933E-04 0.403767E+00 0.115553E+00 0.123626E+00 0.182287E-01 0.471300E-03 0.553358E+00 0.708941E-01 0.789356E-02 0.285642E-02 0.651360E+00 0.924526E-01
 0.983333E+01 0.133406E+00 0.204739E-01 0.577941E-03 0.135018E-01 0.621260E+00 0.159669E+02 0.746864E+00 0.148668E+00 0.298553E-01 0.624304E+01 0.567826E-01 0.410770E-02 0.281960E-04 0.402674E+00 0.110296E+00 0.115543E+00 0.163662E-01 0.397263E-03 0.529535E+00 0.855680E-01 0.705419E-02 0.270023E-02 0.673597E+00 0.112828E+00
 0.988889E+01 0.125266E+00 0.183406E-01 0.479818E-03 0.121997E-01 0.573577E+00 0.152106E+02 0.716944E+00 0.162338E+00 0.299377E-01 0.466517E+01 0.538114E-01 0.369087E-02 0.230196E-04 0.399440E+00 0.105855E+00 0.107861E+00 0.146497E-01 0.332666E-03 0.505497E+00 0.991838E-01 0.627204E-02 0.250862E-02 0.692751E+00 0.130107E+00
 0.994444E+01 0.117577E+00 0.163898E-01 0.395649E-03 0.109799E-01 0.527139E+00 0.147879E+02 0.689385E+00 0.171011E+00 0.293945E-01 0.298895E+01 0.510037E-01 0.331484E-02 0.187460E-04 0.398375E+00 0.996747E-01 0.100593E+00 0.130750E-01 0.276581E-03 0.481827E+00 0.111034E+00 0.555869E-02 0.228879E-02 0.709502E+00 0.143703E+00
