 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.221595E-01 0.137171E-02 0.513172E-05 0.908949E-01
   1 0.818421E+01 0.205730E-01 0.131204E-02 0.480173E-05 0.702207E-01
   1 0.836842E+01 0.193816E-01 0.127250E-02 0.458304E-05 0.565595E-01
   1 0.855263E+01 0.182446E-01 0.124101E-02 0.436758E-05 0.547028E-01
   1 0.873684E+01 0.174075E-01 0.122083E-02 0.428718E-05 0.411784E-01
   1 0.892105E+01 0.170713E-01 0.121741E-02 0.430444E-05 0.318950E-01
   1 0.910526E+01 0.173492E-01 0.123841E-02 0.442793E-05 0.376125E-01
   1 0.928947E+01 0.180846E-01 0.128145E-02 0.472155E-05 0.415717E-01
   1 0.947368E+01 0.191389E-01 0.131701E-02 0.494932E-05 0.488573E-01
   1 0.965789E+01 0.210885E-01 0.139762E-02 0.549056E-05 0.630497E-01
   1 0.984211E+01 0.230295E-01 0.148900E-02 0.610255E-05 0.825173E-01
   1 0.100263E+02 0.248222E-01 0.156365E-02 0.660892E-05 0.989855E-01
   1 0.102105E+02 0.261786E-01 0.162436E-02 0.697086E-05 0.119360E+00
   1 0.103947E+02 0.271190E-01 0.167054E-02 0.726959E-05 0.131685E+00
   1 0.105789E+02 0.272699E-01 0.166907E-02 0.727649E-05 0.129336E+00
   1 0.107632E+02 0.268413E-01 0.163895E-02 0.698834E-05 0.132795E+00
   1 0.109474E+02 0.259745E-01 0.157788E-02 0.654883E-05 0.123211E+00
   1 0.111316E+02 0.248956E-01 0.151025E-02 0.610817E-05 0.107323E+00
   1 0.113158E+02 0.239872E-01 0.144275E-02 0.559960E-05 0.103287E+00
   1 0.115000E+02 0.227271E-01 0.135171E-02 0.493466E-05 0.997354E-01
   2 0.800000E+01 0.225748E+00 0.519234E-01 0.289375E-02 0.642222E+00
   2 0.818421E+01 0.221467E+00 0.500243E-01 0.269608E-02 0.640871E+00
   2 0.836842E+01 0.216742E+00 0.479629E-01 0.248769E-02 0.639535E+00
   2 0.855263E+01 0.212406E+00 0.460906E-01 0.230203E-02 0.638785E+00
   2 0.873684E+01 0.207805E+00 0.441624E-01 0.212144E-02 0.637420E+00
   2 0.892105E+01 0.202490E+00 0.419769E-01 0.192418E-02 0.635999E+00
   2 0.910526E+01 0.197084E+00 0.397993E-01 0.173470E-02 0.634951E+00
   2 0.928947E+01 0.190926E+00 0.374263E-01 0.154463E-02 0.632422E+00
   2 0.947368E+01 0.184129E+00 0.348598E-01 0.134653E-02 0.630643E+00
   2 0.965789E+01 0.176565E+00 0.321168E-01 0.115050E-02 0.628207E+00
   2 0.984211E+01 0.168560E+00 0.293456E-01 0.969282E-03 0.624818E+00
   2 0.100263E+02 0.160332E+00 0.266213E-01 0.804576E-03 0.621569E+00
   2 0.102105E+02 0.151758E+00 0.239296E-01 0.656950E-03 0.617579E+00
   2 0.103947E+02 0.143133E+00 0.213613E-01 0.529478E-03 0.613212E+00
   2 0.105789E+02 0.134839E+00 0.190409E-01 0.426777E-03 0.607622E+00
   2 0.107632E+02 0.127159E+00 0.170028E-01 0.344565E-03 0.602707E+00
   2 0.109474E+02 0.120076E+00 0.152231E-01 0.279428E-03 0.598080E+00
   2 0.111316E+02 0.114041E+00 0.137817E-01 0.231594E-03 0.593556E+00
   2 0.113158E+02 0.108349E+00 0.124942E-01 0.192649E-03 0.588636E+00
   2 0.115000E+02 0.103724E+00 0.114852E-01 0.164327E-03 0.584753E+00
   3 0.800000E+01 -.418548E+00 0.176092E+00 0.316472E-01 0.659798E+00
   3 0.818421E+01 -.410540E+00 0.169469E+00 0.293455E-01 0.659403E+00
   3 0.836842E+01 -.402877E+00 0.163238E+00 0.272501E-01 0.659116E+00
   3 0.855263E+01 -.394901E+00 0.156883E+00 0.251988E-01 0.658725E+00
   3 0.873684E+01 -.386379E+00 0.150215E+00 0.231192E-01 0.658474E+00
   3 0.892105E+01 -.376925E+00 0.142998E+00 0.209766E-01 0.658057E+00
   3 0.910526E+01 -.367034E+00 0.135639E+00 0.188982E-01 0.657603E+00
   3 0.928947E+01 -.356524E+00 0.128026E+00 0.168581E-01 0.657160E+00
   3 0.947368E+01 -.345496E+00 0.120284E+00 0.149072E-01 0.656553E+00
   3 0.965789E+01 -.334058E+00 0.112505E+00 0.130661E-01 0.655904E+00
   3 0.984211E+01 -.322874E+00 0.105159E+00 0.114400E-01 0.655165E+00
   3 0.100263E+02 -.311502E+00 0.979360E-01 0.994307E-02 0.654447E+00
   3 0.102105E+02 -.300302E+00 0.910709E-01 0.861634E-02 0.653708E+00
   3 0.103947E+02 -.288757E+00 0.842765E-01 0.740286E-02 0.652572E+00
   3 0.105789E+02 -.277371E+00 0.778193E-01 0.632993E-02 0.651580E+00
   3 0.107632E+02 -.265822E+00 0.715453E-01 0.536999E-02 0.650305E+00
   3 0.109474E+02 -.253179E+00 0.649741E-01 0.444777E-02 0.648812E+00
   3 0.111316E+02 -.241154E+00 0.590134E-01 0.368364E-02 0.647423E+00
   3 0.113158E+02 -.229433E+00 0.534798E-01 0.303874E-02 0.645845E+00
   3 0.115000E+02 -.218877E+00 0.487250E-01 0.253247E-02 0.644435E+00
   4 0.800000E+01 -.677585E-01 0.552340E-02 0.493775E-04 0.460496E+00
   4 0.818421E+01 -.627647E-01 0.489104E-02 0.408015E-04 0.431471E+00
   4 0.836842E+01 -.573294E-01 0.425542E-02 0.327311E-04 0.397505E+00
   4 0.855263E+01 -.523565E-01 0.370864E-02 0.263216E-04 0.362087E+00
   4 0.873684E+01 -.471194E-01 0.319484E-02 0.207024E-04 0.323916E+00
   4 0.892105E+01 -.418646E-01 0.274034E-02 0.163657E-04 0.273551E+00
   4 0.910526E+01 -.365246E-01 0.231944E-02 0.125913E-04 0.219839E+00
   4 0.928947E+01 -.317790E-01 0.199793E-02 0.993065E-05 0.170733E+00
   4 0.947368E+01 -.275040E-01 0.173691E-02 0.788655E-05 0.128610E+00
   4 0.965789E+01 -.240520E-01 0.152764E-02 0.633874E-05 0.945981E-01
   4 0.984211E+01 -.216875E-01 0.139695E-02 0.544723E-05 0.695489E-01
   4 0.100263E+02 -.202512E-01 0.131778E-02 0.486458E-05 0.662311E-01
   4 0.102105E+02 -.192171E-01 0.125847E-02 0.448383E-05 0.562757E-01
   4 0.103947E+02 -.190514E-01 0.123584E-02 0.428805E-05 0.641388E-01
   4 0.105789E+02 -.189051E-01 0.120669E-02 0.408948E-05 0.638340E-01
   4 0.107632E+02 -.191051E-01 0.120581E-02 0.411864E-05 0.557718E-01
   4 0.109474E+02 -.193371E-01 0.119506E-02 0.397589E-05 0.720269E-01
   4 0.111316E+02 -.191343E-01 0.116356E-02 0.375633E-05 0.751571E-01
   4 0.113158E+02 -.189186E-01 0.113697E-02 0.361958E-05 0.666655E-01
   4 0.115000E+02 -.187105E-01 0.111071E-02 0.345097E-05 0.675673E-01
   5 0.800000E+01 0.937543E+00 0.879947E+00 0.777680E+00 0.665214E+00
   5 0.818421E+01 0.909307E+00 0.827811E+00 0.688484E+00 0.665104E+00
   5 0.836842E+01 0.879573E+00 0.774625E+00 0.603064E+00 0.664989E+00
   5 0.855263E+01 0.849410E+00 0.722483E+00 0.524826E+00 0.664850E+00
   5 0.873684E+01 0.818188E+00 0.670411E+00 0.452074E+00 0.664721E+00
   5 0.892105E+01 0.786688E+00 0.619862E+00 0.386668E+00 0.664550E+00
   5 0.910526E+01 0.754938E+00 0.570909E+00 0.328169E+00 0.664384E+00
   5 0.928947E+01 0.723242E+00 0.524051E+00 0.276666E+00 0.664195E+00
   5 0.947368E+01 0.691137E+00 0.478640E+00 0.230950E+00 0.663969E+00
   5 0.965789E+01 0.659551E+00 0.435964E+00 0.191730E+00 0.663745E+00
   5 0.984211E+01 0.627919E+00 0.395228E+00 0.157698E+00 0.663481E+00
   5 0.100263E+02 0.596842E+00 0.357171E+00 0.128928E+00 0.663121E+00
   5 0.102105E+02 0.566238E+00 0.321570E+00 0.104621E+00 0.662753E+00
   5 0.103947E+02 0.536362E+00 0.288602E+00 0.843500E-01 0.662429E+00
   5 0.105789E+02 0.508419E+00 0.259378E+00 0.681977E-01 0.662104E+00
   5 0.107632E+02 0.482385E+00 0.233556E+00 0.553516E-01 0.661758E+00
   5 0.109474E+02 0.458667E+00 0.211197E+00 0.452977E-01 0.661484E+00
   5 0.111316E+02 0.437507E+00 0.192199E+00 0.375452E-01 0.661211E+00
   5 0.113158E+02 0.418489E+00 0.175898E+00 0.314778E-01 0.660874E+00
   5 0.115000E+02 0.401536E+00 0.161971E+00 0.267129E-01 0.660588E+00
   6 0.800000E+01 -.106196E+00 0.122354E-01 0.194687E-03 0.566508E+00
   6 0.818421E+01 -.100932E+00 0.111588E-01 0.165846E-03 0.556033E+00
   6 0.836842E+01 -.956874E-01 0.101340E-01 0.140421E-03 0.544225E+00
   6 0.855263E+01 -.903270E-01 0.912634E-02 0.116663E-03 0.533107E+00
   6 0.873684E+01 -.856530E-01 0.829937E-02 0.989482E-04 0.521153E+00
   6 0.892105E+01 -.814011E-01 0.757420E-02 0.841798E-04 0.510882E+00
   6 0.910526E+01 -.767296E-01 0.683214E-02 0.707281E-04 0.494924E+00
   6 0.928947E+01 -.720000E-01 0.611932E-02 0.585357E-04 0.478933E+00
   6 0.947368E+01 -.672739E-01 0.544780E-02 0.480710E-04 0.460092E+00
   6 0.965789E+01 -.622189E-01 0.478877E-02 0.387845E-04 0.436247E+00
   6 0.984211E+01 -.577206E-01 0.423803E-02 0.315751E-04 0.414002E+00
   6 0.100263E+02 -.536285E-01 0.375954E-02 0.258236E-04 0.390987E+00
   6 0.102105E+02 -.503043E-01 0.339352E-02 0.217249E-04 0.371165E+00
   6 0.103947E+02 -.473695E-01 0.308963E-02 0.185706E-04 0.351525E+00
   6 0.105789E+02 -.447342E-01 0.282840E-02 0.159815E-04 0.334089E+00
   6 0.107632E+02 -.426031E-01 0.261357E-02 0.139692E-04 0.318320E+00
   6 0.109474E+02 -.404723E-01 0.242398E-02 0.122986E-04 0.302289E+00
   6 0.111316E+02 -.389582E-01 0.228072E-02 0.110180E-04 0.293950E+00
   6 0.113158E+02 -.376157E-01 0.216028E-02 0.100133E-04 0.284787E+00
   6 0.115000E+02 -.365424E-01 0.205707E-02 0.909630E-05 0.283454E+00
   7 0.800000E+01 -.870824E-01 0.850806E-02 0.102176E-03 0.529493E+00
   7 0.818421E+01 -.852665E-01 0.820799E-02 0.963972E-04 0.523054E+00
   7 0.836842E+01 -.837583E-01 0.796187E-02 0.917862E-04 0.517356E+00
   7 0.855263E+01 -.818765E-01 0.765620E-02 0.858357E-04 0.511888E+00
   7 0.873684E+01 -.800273E-01 0.737466E-02 0.810727E-04 0.503099E+00
   7 0.892105E+01 -.776178E-01 0.698839E-02 0.738866E-04 0.495698E+00
   7 0.910526E+01 -.753195E-01 0.664803E-02 0.683057E-04 0.484832E+00
   7 0.928947E+01 -.720532E-01 0.617481E-02 0.604761E-04 0.471293E+00
   7 0.947368E+01 -.687141E-01 0.570116E-02 0.529012E-04 0.457477E+00
   7 0.965789E+01 -.651757E-01 0.523275E-02 0.459969E-04 0.440053E+00
   7 0.984211E+01 -.605463E-01 0.463453E-02 0.375316E-04 0.417542E+00
   7 0.100263E+02 -.554850E-01 0.402394E-02 0.296010E-04 0.390630E+00
   7 0.102105E+02 -.505652E-01 0.349086E-02 0.235341E-04 0.356260E+00
   7 0.103947E+02 -.467588E-01 0.310352E-02 0.194158E-04 0.328067E+00
