 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.319175E+00 0.317831E+00 0.450589E+00 0.856359E-03 -.436952E+01 -.420020E+01 0.101444E+00 0.999982E+00
   1 0.818421E+01 0.308189E+00 0.304206E+00 0.433230E+00 0.243912E-02 -.426407E+01 -.404997E+01 0.937527E-01 0.999831E+00
   1 0.836842E+01 0.296861E+00 0.290495E+00 0.415585E+00 0.373923E-02 -.417838E+01 -.393020E+01 0.862365E-01 0.999530E+00
   1 0.855263E+01 0.284822E+00 0.275968E+00 0.396914E+00 0.496536E-02 -.404145E+01 -.386037E+01 0.786017E-01 0.999003E+00
   1 0.873684E+01 0.272500E+00 0.261046E+00 0.377778E+00 0.611119E-02 -.394572E+01 -.370192E+01 0.711349E-01 0.998158E+00
   1 0.892105E+01 0.259452E+00 0.245577E+00 0.357839E+00 0.700703E-02 -.386935E+01 -.360014E+01 0.637154E-01 0.996986E+00
   1 0.910526E+01 0.245472E+00 0.229014E+00 0.336576E+00 0.780910E-02 -.374811E+01 -.349432E+01 0.562166E-01 0.995199E+00
   1 0.928947E+01 0.229146E+00 0.211613E+00 0.313310E+00 0.772805E-02 -.361261E+01 -.343062E+01 0.484903E-01 0.993690E+00
   1 0.947368E+01 0.209965E+00 0.194108E+00 0.288229E+00 0.640743E-02 -.349512E+01 -.325220E+01 0.407557E-01 0.993859E+00
   1 0.965789E+01 0.184949E+00 0.177498E+00 0.260183E+00 0.270049E-02 -.340062E+01 -.316332E+01 0.328280E-01 0.998311E+00
   1 0.984211E+01 0.158391E+00 0.161838E+00 0.231710E+00 -.110369E-02 -.329807E+01 -.304298E+01 0.256336E-01 0.999537E+00
   1 0.100263E+02 0.131729E+00 0.148341E+00 0.204552E+00 -.465244E-02 -.317979E+01 -.291498E+01 0.195407E-01 0.986026E+00
   1 0.102105E+02 0.108132E+00 0.135380E+00 0.179650E+00 -.663505E-02 -.306997E+01 -.286031E+01 0.146389E-01 0.951150E+00
   1 0.103947E+02 0.897817E-01 0.123747E+00 0.159021E+00 -.725263E-02 -.295084E+01 -.270984E+01 0.111102E-01 0.903724E+00
   1 0.105789E+02 0.747079E-01 0.112142E+00 0.140501E+00 -.699455E-02 -.286505E+01 -.264674E+01 0.837789E-02 0.851602E+00
   1 0.107632E+02 0.637827E-01 0.998475E-01 0.123875E+00 -.590128E-02 -.273639E+01 -.251098E+01 0.636854E-02 0.823275E+00
   1 0.109474E+02 0.539954E-01 0.876952E-01 0.108069E+00 -.477494E-02 -.263921E+01 -.234923E+01 0.473513E-02 0.797308E+00
   1 0.111316E+02 0.454629E-01 0.759143E-01 0.931979E-01 -.369611E-02 -.255336E+01 -.238447E+01 0.345129E-02 0.777166E+00
   1 0.113158E+02 0.388110E-01 0.652198E-01 0.802179E-01 -.274732E-02 -.247128E+01 -.221534E+01 0.253124E-02 0.772497E+00
   1 0.115000E+02 0.331733E-01 0.553583E-01 0.685811E-01 -.196408E-02 -.237817E+01 -.207880E+01 0.183642E-02 0.777625E+00
   2 0.800000E+01 0.241445E+00 0.317715E+00 0.399757E+00 -.426471E-01 -.387373E+01 -.368494E+01 0.767107E-01 0.928273E+00
   2 0.818421E+01 0.222052E+00 0.301606E+00 0.375543E+00 -.416589E-01 -.376582E+01 -.362576E+01 0.669722E-01 0.911801E+00
   2 0.836842E+01 0.202438E+00 0.284088E+00 0.350234E+00 -.397246E-01 -.364258E+01 -.341808E+01 0.575103E-01 0.893431E+00
   2 0.855263E+01 0.178978E+00 0.266353E+00 0.322996E+00 -.389108E-01 -.353153E+01 -.330757E+01 0.476712E-01 0.857222E+00
   2 0.873684E+01 0.154122E+00 0.247517E+00 0.294558E+00 -.375112E-01 -.340018E+01 -.318919E+01 0.381478E-01 0.805331E+00
   2 0.892105E+01 0.130062E+00 0.229203E+00 0.267440E+00 -.356180E-01 -.329301E+01 -.315997E+01 0.298106E-01 0.736978E+00
   2 0.910526E+01 0.107928E+00 0.211818E+00 0.242039E+00 -.332185E-01 -.318515E+01 -.300330E+01 0.228611E-01 0.654516E+00
   2 0.928947E+01 0.886208E-01 0.192516E+00 0.216339E+00 -.292088E-01 -.307564E+01 -.290387E+01 0.170609E-01 0.577113E+00
   2 0.947368E+01 0.725057E-01 0.172541E+00 0.191604E+00 -.245133E-01 -.295159E+01 -.271419E+01 0.125102E-01 0.510236E+00
   2 0.965789E+01 0.600500E-01 0.153972E+00 0.169398E+00 -.201013E-01 -.286863E+01 -.253298E+01 0.924599E-02 0.458374E+00
   2 0.984211E+01 0.513815E-01 0.133926E+00 0.147426E+00 -.152962E-01 -.275127E+01 -.258046E+01 0.688134E-02 0.447374E+00
   2 0.100263E+02 0.435555E-01 0.114629E+00 0.126484E+00 -.112427E-01 -.264687E+01 -.242316E+01 0.499273E-02 0.440981E+00
   2 0.102105E+02 0.388370E-01 0.955849E-01 0.107145E+00 -.762816E-02 -.254791E+01 -.228320E+01 0.371223E-02 0.486470E+00
   2 0.103947E+02 0.345641E-01 0.782419E-01 0.896822E-01 -.492712E-02 -.244088E+01 -.220704E+01 0.270436E-02 0.546495E+00
   2 0.105789E+02 0.311321E-01 0.638699E-01 0.751763E-01 -.311015E-02 -.235782E+01 -.213533E+01 0.198841E-02 0.620488E+00
   2 0.107632E+02 0.280800E-01 0.523241E-01 0.633323E-01 -.194932E-02 -.227396E+01 -.209278E+01 0.146926E-02 0.694416E+00
   2 0.109474E+02 0.251697E-01 0.430512E-01 0.536457E-01 -.121989E-02 -.221098E+01 -.200771E+01 0.108358E-02 0.759386E+00
   2 0.111316E+02 0.226181E-01 0.358340E-01 0.459512E-01 -.772500E-03 -.211962E+01 -.191228E+01 0.810497E-03 0.814923E+00
   2 0.113158E+02 0.205270E-01 0.300025E-01 0.397004E-01 -.478795E-03 -.206506E+01 -.180673E+01 0.615860E-03 0.868732E+00
   2 0.115000E+02 0.184990E-01 0.257961E-01 0.348121E-01 -.323223E-03 -.198704E+01 -.179509E+01 0.477202E-03 0.897107E+00
   3 0.800000E+01 0.379480E+00 0.242335E+00 0.451729E+00 0.852790E-01 -.435436E+01 -.418977E+01 0.919613E-01 0.823053E+00
   3 0.818421E+01 0.365689E+00 0.224052E+00 0.431022E+00 0.835289E-01 -.423225E+01 -.408803E+01 0.819332E-01 0.793756E+00
   3 0.836842E+01 0.351485E+00 0.202138E+00 0.408495E+00 0.826818E-01 -.412788E+01 -.399311E+01 0.710486E-01 0.747066E+00
   3 0.855263E+01 0.336435E+00 0.178573E+00 0.384512E+00 0.813004E-01 -.399634E+01 -.383773E+01 0.600784E-01 0.685959E+00
   3 0.873684E+01 0.320839E+00 0.158369E+00 0.361434E+00 0.778568E-01 -.389900E+01 -.370070E+01 0.508107E-01 0.630128E+00
   3 0.892105E+01 0.304748E+00 0.141827E+00 0.339505E+00 0.727564E-01 -.378932E+01 -.358315E+01 0.432216E-01 0.585342E+00
   3 0.910526E+01 0.288202E+00 0.130338E+00 0.319191E+00 0.660722E-01 -.367321E+01 -.338010E+01 0.375637E-01 0.563867E+00
   3 0.928947E+01 0.271202E+00 0.119806E+00 0.298982E+00 0.591970E-01 -.358051E+01 -.333868E+01 0.324916E-01 0.546495E+00
   3 0.947368E+01 0.254789E+00 0.110467E+00 0.279951E+00 0.527148E-01 -.345455E+01 -.333920E+01 0.281457E-01 0.532775E+00
   3 0.965789E+01 0.238558E+00 0.101909E+00 0.261460E+00 0.465245E-01 -.336200E+01 -.322355E+01 0.243113E-01 0.522040E+00
