 program J1J2_6          
 linear system size                20
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.800000E+01    1 -.861965E+01 0.000000E+00
 0.800000E+01    2 -.852346E+01 0.000000E+00
 0.800000E+01    3 -.842726E+01 0.000000E+00
 0.800000E+01    4 -.833106E+01 0.000000E+00
 0.800000E+01    5 -.823487E+01 0.000000E+00
 0.800000E+01    6 -.813867E+01 0.000000E+00
 0.800000E+01    7 -.804247E+01 0.000000E+00
 0.800000E+01    8 -.794628E+01 0.000000E+00
 0.800000E+01    9 -.785008E+01 0.000000E+00
 0.800000E+01   10 -.775388E+01 0.000000E+00
 0.800000E+01   11 -.765769E+01 0.000000E+00
 0.800000E+01   12 -.756149E+01 0.000000E+00
 0.800000E+01   13 -.746530E+01 0.000000E+00
 0.800000E+01   14 -.736910E+01 0.000000E+00
 0.800000E+01   15 -.727290E+01 0.000000E+00
 0.800000E+01   16 -.717671E+01 0.000000E+00
 0.800000E+01   17 -.708051E+01 0.000000E+00
 0.800000E+01   18 -.698431E+01 0.000000E+00
 0.800000E+01   19 -.688812E+01 0.000000E+00
 0.800000E+01   20 -.679192E+01 0.000000E+00
 0.800000E+01   21 -.669572E+01 0.000000E+00
 0.800000E+01   22 -.659953E+01 0.000000E+00
 0.800000E+01   23 -.650333E+01 0.000000E+00
 0.800000E+01   24 -.640713E+01 0.000000E+00
 0.800000E+01   25 -.631094E+01 0.000000E+00
 0.800000E+01   26 -.621474E+01 0.000000E+00
 0.800000E+01   27 -.611854E+01 0.000000E+00
 0.800000E+01   28 -.602235E+01 0.000000E+00
 0.800000E+01   29 -.592615E+01 0.000000E+00
 0.800000E+01   30 -.582995E+01 0.000000E+00
 0.800000E+01   31 -.573376E+01 0.000000E+00
 0.800000E+01   32 -.563756E+01 0.000000E+00
 0.800000E+01   33 -.554136E+01 0.000000E+00
 0.800000E+01   34 -.544517E+01 0.000000E+00
 0.800000E+01   35 -.534897E+01 0.000000E+00
 0.800000E+01   36 -.525277E+01 0.000000E+00
 0.800000E+01   37 -.515658E+01 0.000000E+00
 0.800000E+01   38 -.506038E+01 0.000000E+00
 0.800000E+01   39 -.496419E+01 0.000000E+00
 0.800000E+01   40 -.486799E+01 0.000000E+00
 0.800000E+01   41 -.477179E+01 0.000000E+00
 0.800000E+01   42 -.467560E+01 0.000000E+00
 0.800000E+01   43 -.457940E+01 0.000000E+00
 0.800000E+01   44 -.448320E+01 0.000000E+00
 0.800000E+01   45 -.438701E+01 0.000000E+00
 0.800000E+01   46 -.429081E+01 0.128000E-04
 0.800000E+01   47 -.419461E+01 0.912800E-03
 0.800000E+01   48 -.409842E+01 0.183183E-01
 0.800000E+01   49 -.400222E+01 0.120832E+00
 0.800000E+01   50 -.390602E+01 0.312509E+00
 0.800000E+01   51 -.380983E+01 0.347533E+00
 0.800000E+01   52 -.371363E+01 0.164068E+00
 0.800000E+01   53 -.361743E+01 0.332532E-01
 0.800000E+01   54 -.352124E+01 0.250440E-02
 0.800000E+01   55 -.342504E+01 0.563000E-04
 0.800000E+01   56 -.332884E+01 0.300000E-06
 0.800000E+01   57 -.323265E+01 0.000000E+00
 0.800000E+01   58 -.313645E+01 0.000000E+00
 0.800000E+01   59 -.304025E+01 0.000000E+00
 0.800000E+01   60 -.294406E+01 0.000000E+00
 0.800000E+01   61 -.284786E+01 0.000000E+00
 0.800000E+01   62 -.275166E+01 0.000000E+00
 0.800000E+01   63 -.265547E+01 0.000000E+00
 0.800000E+01   64 -.255927E+01 0.000000E+00
 0.800000E+01   65 -.246308E+01 0.000000E+00
 0.800000E+01   66 -.236688E+01 0.000000E+00
 0.800000E+01   67 -.227068E+01 0.000000E+00
 0.800000E+01   68 -.217449E+01 0.000000E+00
 0.800000E+01   69 -.207829E+01 0.000000E+00
 0.800000E+01   70 -.198209E+01 0.000000E+00
 0.800000E+01   71 -.188590E+01 0.000000E+00
 0.800000E+01   72 -.178970E+01 0.000000E+00
 0.800000E+01   73 -.169350E+01 0.000000E+00
 0.800000E+01   74 -.159731E+01 0.000000E+00
 0.800000E+01   75 -.150111E+01 0.000000E+00
 0.800000E+01   76 -.140491E+01 0.000000E+00
 0.800000E+01   77 -.130872E+01 0.000000E+00
 0.800000E+01   78 -.121252E+01 0.000000E+00
 0.800000E+01   79 -.111632E+01 0.000000E+00
 0.800000E+01   80 -.102013E+01 0.000000E+00
